Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
2404R_0_F_S2_week9_S66_L001_R2_001	(1.0, 9.369810598813851)	(2.0, 2.0952745360627514)	(3.0, 1.140998660799694)	(4.0, 0.7683183470441936)	(5.0, 0.596900707863019)	(6.0, 0.5280275492634399)	(7.0, 0.4178304955041133)	(8.0, 0.3305911612779797)	(9.0, 0.3168165295580639)	('>10', 11.476563994643199)	('>50', 4.822651616606084)	('>100', 13.237421082839104)	('>500', 15.327338817677443)	('>1k', 39.57145590204706)	('>5k', 0.0)	('>10k+', 0.0)
2404R_L_F_S2_diabetes_S11_L001_R1_001	(1.0, 3.849610131062324)	(2.0, 1.553945694851518)	(3.0, 0.817065752364099)	(4.0, 0.5364154177957197)	(5.0, 0.39401647956644364)	(6.0, 0.2695902228612509)	(7.0, 0.23226234584969307)	(8.0, 0.2156721782890007)	(9.0, 0.3110656417629818)	('>10', 4.925897251562241)	('>50', 3.9125145163966155)	('>100', 14.946358458220427)	('>500', 16.89432063263839)	('>1k', 51.14126527677929)	('>5k', 0.0)	('>10k+', 0.0)
2404R_L_F_S2_diabetes_S11_L001_R2_001	(1.0, 9.822070452911575)	(2.0, 2.072388431123154)	(3.0, 1.0866559752253497)	(4.0, 0.7714427915721949)	(5.0, 0.48042360227838304)	(6.0, 0.3774263120057513)	(7.0, 0.31936072554332795)	(8.0, 0.3483935187745396)	(9.0, 0.41060664712713596)	('>10', 11.2052756732843)	('>50', 6.232372946966764)	('>100', 16.84800641486479)	('>500', 18.148952054415748)	('>1k', 31.87662445390698)	('>5k', 0.0)	('>10k+', 0.0)
2404R_L_F_S2_week5_S41_L001_R1_001	(1.0, 3.870481053792143)	(2.0, 1.5538662901281133)	(3.0, 0.7969206367628)	(4.0, 0.520964299760795)	(5.0, 0.37718331108918934)	(6.0, 0.2785353681889398)	(7.0, 0.27982488378240716)	(8.0, 0.2372708691979858)	(9.0, 0.17408460511808738)	('>10', 4.817630257193885)	('>50', 3.958812871944654)	('>100', 17.29240410839668)	('>500', 19.82436797616975)	('>1k', 46.01765346847457)	('>5k', 0.0)	('>10k+', 0.0)
2404R_L_F_S2_week5_S41_L001_R2_001	(1.0, 10.387048105379213)	(2.0, 2.1044894485386565)	(3.0, 1.1141414727557593)	(4.0, 0.8304480421929503)	(5.0, 0.5802820170602913)	(6.0, 0.468094160428635)	(7.0, 0.3430111478623055)	(8.0, 0.3249579295537631)	(9.0, 0.2611269076771311)	('>10', 11.2200751787591)	('>50', 5.243815160834832)	('>100', 12.152394952835968)	('>500', 19.783748234975533)	('>1k', 35.18636724114587)	('>5k', 0.0)	('>10k+', 0.0)
2404R_L_F_S2_week9_S67_L001_R1_001	(1.0, 3.578609937345184)	(2.0, 1.425032784496576)	(3.0, 0.7780853853999709)	(4.0, 0.5536937199475448)	(5.0, 0.40798484627713827)	(6.0, 0.34533003059886347)	(7.0, 0.25499052892321145)	(8.0, 0.24479090776628296)	(9.0, 0.2163776774005537)	('>10', 5.3824857933848165)	('>50', 2.3153140026227597)	('>100', 18.93195395599592)	('>500', 21.77036281509544)	('>1k', 32.36266938656564)	('>5k', 11.432318228180097)	('>10k+', 0.0)
2404R_L_F_S2_week9_S67_L001_R2_001	(1.0, 9.278741075331489)	(2.0, 2.1535771528486083)	(3.0, 1.0818883870027685)	(4.0, 0.7256301908786245)	(5.0, 0.6447617659915489)	(6.0, 0.4808392831123416)	(7.0, 0.3620865510709602)	(8.0, 0.43129826606440336)	(9.0, 0.25571907329156346)	('>10', 11.435960950021856)	('>50', 6.035261547428238)	('>100', 13.524697654087134)	('>500', 17.051580941279322)	('>1k', 32.779396765263)	('>5k', 3.7585603963281367)	('>10k+', 0.0)
2404R_S2_week14_S22_L001_R1_001	(1.0, 3.3924885092211357)	(2.0, 1.4997890030680094)	(3.0, 0.8263096066332872)	(4.0, 0.5337652117382726)	(5.0, 0.4248451738728772)	(6.0, 0.35926504636229883)	(7.0, 0.25946920015054914)	(8.0, 0.20985640803385075)	(9.0, 0.23095610123290639)	('>10', 4.225070997616305)	('>50', 3.1712268616202284)	('>100', 14.142497063150811)	('>500', 14.28392203378232)	('>1k', 53.33432178742914)	('>5k', 3.106216996088003)	('>10k+', 0.0)
2404R_S2_week14_S22_L001_R2_001	(1.0, 8.277352615791694)	(2.0, 2.025570547109342)	(3.0, 1.1256971452685365)	(4.0, 0.823458296741523)	(5.0, 0.6215855564046122)	(6.0, 0.46875534620604703)	(7.0, 0.38720788330158873)	(8.0, 0.2463531746484335)	(9.0, 0.2566178902587849)	('>10', 8.880119526910663)	('>50', 8.65372552150458)	('>100', 8.902359744066423)	('>500', 12.927268787280877)	('>1k', 46.4039279645069)	('>5k', 0.0)	('>10k+', 0.0)
2446R_0_F_S2_week5_S42_L001_R1_001	(1.0, 3.5194510541751973)	(2.0, 1.4899562835482265)	(3.0, 0.7636544740191467)	(4.0, 0.5423053511150462)	(5.0, 0.3804438049914227)	(6.0, 0.33202368435615076)	(7.0, 0.2663106634939959)	(8.0, 0.2656189474849206)	(9.0, 0.22411598694040175)	('>10', 4.138536882297604)	('>50', 3.0186486636046705)	('>100', 18.901139947982955)	('>500', 16.537546344972608)	('>1k', 49.62024791101765)	('>5k', 0.0)	('>10k+', 0.0)
2446R_0_F_S2_week5_S42_L001_R2_001	(1.0, 10.081760832272701)	(2.0, 2.1332521719882687)	(3.0, 1.1413314149742682)	(4.0, 0.8079242985999667)	(5.0, 0.491118366443473)	(6.0, 0.3527751646284102)	(7.0, 0.3534668806374855)	(8.0, 0.23241657904930552)	(9.0, 0.18676332245033478)	('>10', 11.275662663936695)	('>50', 6.9711139394610155)	('>100', 9.390044823197389)	('>500', 17.079851696087655)	('>1k', 39.50251784627304)	('>5k', 0.0)	('>10k+', 0.0)
2446R_L_F_S2_diabetes_S12_L001_R1_001	(1.0, 3.730069574176251)	(2.0, 1.4994755559417339)	(3.0, 0.8062163688610565)	(4.0, 0.5610620457662779)	(5.0, 0.3723863135616889)	(6.0, 0.32025222966305245)	(7.0, 0.23894788453541704)	(8.0, 0.23832724067948088)	(9.0, 0.16757384110276)	('>10', 4.374297896637972)	('>50', 3.6245601186671057)	('>100', 16.608429584851326)	('>500', 19.158034545037022)	('>1k', 48.30036680051886)	('>5k', 0.0)	('>10k+', 0.0)
2446R_L_F_S2_diabetes_S12_L001_R2_001	(1.0, 9.637978438832445)	(2.0, 2.0518485877249057)	(3.0, 1.105987351278216)	(4.0, 0.7075339957672089)	(5.0, 0.48410220763019557)	(6.0, 0.35376699788360444)	(7.0, 0.3084599964002656)	(8.0, 0.2333620898319917)	(9.0, 0.201088609323312)	('>10', 13.389770547966458)	('>50', 4.463670611892778)	('>100', 9.309657839042222)	('>500', 21.330908684669474)	('>1k', 36.42186404175692)	('>5k', 0.0)	('>10k+', 0.0)
2446R_RL_F_S2_Pellet_week9_S69_L001_R1_001	(1.0, 3.481388897356949)	(2.0, 1.3998719629302199)	(3.0, 0.7718806206749382)	(4.0, 0.5243422857665457)	(5.0, 0.36582019937200866)	(6.0, 0.35118739139712835)	(7.0, 0.2816815535164467)	(8.0, 0.27802335152272656)	(9.0, 0.23595402859494558)	('>10', 4.270341127335914)	('>50', 2.883882571716002)	('>100', 13.998719629302197)	('>500', 18.630003353351828)	('>1k', 52.526903027162156)	('>5k', 0.0)	('>10k+', 0.0)
2446R_RL_F_S2_Pellet_week9_S69_L001_R2_001	(1.0, 8.971740389598512)	(2.0, 1.990061884583727)	(3.0, 1.060878578178825)	(4.0, 0.6950583788068164)	(5.0, 0.5578758040423132)	(6.0, 0.4097186232966497)	(7.0, 0.3969149163186294)	(8.0, 0.3121665701307807)	(9.0, 0.2798524525195866)	('>10', 10.16797244154498)	('>50', 6.91095326646953)	('>100', 9.547907203609427)	('>500', 16.699692101332193)	('>1k', 38.4574581593147)	('>5k', 3.5417492302533304)	('>10k+', 0.0)
2446R_RL_F_S2_week5_S44_L001_R1_001	(1.0, 3.763771201577526)	(2.0, 1.5189403140762756)	(3.0, 0.8294871611677122)	(4.0, 0.6001457496820657)	(5.0, 0.40724175871283025)	(6.0, 0.35580069445436746)	(7.0, 0.295071660260349)	(8.0, 0.19433290942085935)	(9.0, 0.2572053212923139)	('>10', 4.596830658874298)	('>50', 2.920709315119386)	('>100', 25.78340454110284)	('>500', 9.53731620536416)	('>1k', 48.939742508895016)	('>5k', 0.0)	('>10k+', 0.0)
2446R_RL_F_S2_week5_S44_L001_R2_001	(1.0, 9.88668676678622)	(2.0, 2.090507694725862)	(3.0, 1.2388722975579782)	(4.0, 0.8230570281354044)	(5.0, 0.5537059000042868)	(6.0, 0.4243887801323179)	(7.0, 0.3100753040024006)	(8.0, 0.32007773316376836)	(9.0, 0.37294771587385506)	('>10', 12.897417944357917)	('>50', 5.984310475401169)	('>100', 8.23342811825729)	('>500', 16.55259134361202)	('>1k', 40.31193289798951)	('>5k', 0.0)	('>10k+', 0.0)
2446R_R_F_S2_Pellet_week9_S68_L001_R1_001	(1.0, 3.6112746892457546)	(2.0, 1.462653785551718)	(3.0, 0.7830529515684933)	(4.0, 0.5888812847161433)	(5.0, 0.43768203593767413)	(6.0, 0.3485540577103659)	(7.0, 0.256242937403511)	(8.0, 0.24191879804555078)	(9.0, 0.28648278715920483)	('>10', 4.701500851490506)	('>50', 2.727156976651653)	('>100', 22.954433321131287)	('>500', 15.184383504957744)	('>1k', 46.41578201843039)	('>5k', 0.0)	('>10k+', 0.0)
2446R_R_F_S2_Pellet_week9_S68_L001_R2_001	(1.0, 8.942241886966624)	(2.0, 1.9815059445178336)	(3.0, 1.1578679314351197)	(4.0, 0.7448552466139325)	(5.0, 0.5212395155257755)	(6.0, 0.4965701644092884)	(7.0, 0.4010759020228868)	(8.0, 0.432907322818354)	(9.0, 0.45837245945472777)	('>10', 10.556890706816699)	('>50', 5.479779089939679)	('>100', 14.061530136397637)	('>500', 13.085897089016568)	('>1k', 37.53879454409448)	('>5k', 4.140472059970397)	('>10k+', 0.0)
2446R_R_F_S2_week5_S43_L001_R1_001	(1.0, 3.342420444708588)	(2.0, 1.3695267380715515)	(3.0, 0.8255920619129445)	(4.0, 0.5581467460819907)	(5.0, 0.43928216126823344)	(6.0, 0.38372588793136864)	(7.0, 0.4069820023514516)	(8.0, 0.23256114420082946)	(9.0, 0.18604891536066356)	('>10', 3.7300223517099704)	('>50', 3.547203452240985)	('>100', 17.290275068153335)	('>500', 8.867039625834959)	('>1k', 45.262212690086436)	('>5k', 13.558960710086692)	('>10k+', 0.0)
2446R_R_F_S2_week5_S43_L001_R2_001	(1.0, 9.71847181488133)	(2.0, 2.058166126177341)	(3.0, 1.1628057210041474)	(4.0, 0.7648677631493948)	(5.0, 0.5168025426685099)	(6.0, 0.39147792607139625)	(7.0, 0.3346296463778602)	(8.0, 0.26873732218762514)	(9.0, 0.19767697257070507)	('>10', 10.841871342007002)	('>50', 7.918060956859908)	('>100', 8.14416206927738)	('>500', 15.939482422253517)	('>1k', 41.74278737451388)	('>5k', 0.0)	('>10k+', 0.0)
2446R_S2_week15_S24_L001_R1_001	(1.0, 3.6998116233088916)	(2.0, 1.4042626064483987)	(3.0, 0.8126663864368783)	(4.0, 0.6196191988541716)	(5.0, 0.33861099434869923)	(6.0, 0.3129232637429359)	(7.0, 0.37052605358616286)	(8.0, 0.2864571170582099)	(9.0, 0.25220680958385877)	('>10', 4.5879843694051345)	('>50', 4.09991748789563)	('>100', 18.16745286690642)	('>500', 16.537449597558886)	('>1k', 48.51011162486572)	('>5k', 0.0)	('>10k+', 0.0)
2446R_S2_week15_S24_L001_R2_001	(1.0, 8.68400977690595)	(2.0, 2.0301091339342707)	(3.0, 1.048526458362524)	(4.0, 0.7254837855930751)	(5.0, 0.5604595768530195)	(6.0, 0.5044136191677175)	(7.0, 0.3051391029533106)	(8.0, 0.3674123892703128)	(9.0, 0.31525851197982346)	('>10', 12.357355253530116)	('>50', 5.94164993072097)	('>100', 12.950508305699563)	('>500', 9.90300935656127)	('>1k', 44.30666479846808)	('>5k', 0.0)	('>10k+', 0.0)
2453R_0_F_S2_Pellet_week9_S70_L001_R1_001	(1.0, 3.6727079677338486)	(2.0, 1.4938579286546432)	(3.0, 0.9423249915205498)	(4.0, 0.6164191650322219)	(5.0, 0.38710533689224463)	(6.0, 0.31410833050684994)	(7.0, 0.24258601111913997)	(8.0, 0.3067348955184262)	(9.0, 0.3318045744790668)	('>10', 4.526551739393313)	('>50', 3.6734453112326912)	('>100', 20.91327365766616)	('>500', 14.21672000117975)	('>1k', 44.41609768326673)	('>5k', 3.9462624058043683)	('>10k+', 0.0)
2453R_0_F_S2_Pellet_week9_S70_L001_R2_001	(1.0, 9.250711536476382)	(2.0, 2.0203211868280957)	(3.0, 1.203344590110749)	(4.0, 0.8582678326525196)	(5.0, 0.5456341891433544)	(6.0, 0.5131910751942901)	(7.0, 0.47484921325448676)	(8.0, 0.3775198714072938)	(9.0, 0.3848933063957175)	('>10', 10.657562932267627)	('>50', 5.821326923360517)	('>100', 13.489699311321171)	('>500', 14.740233885357835)	('>1k', 39.662444146229966)	('>5k', 0.0)	('>10k+', 0.0)
2453R_0_F_S2_week5_S45_L001_R1_001	(1.0, 3.683902696201593)	(2.0, 1.4976151837420608)	(3.0, 0.8600166401687083)	(4.0, 0.5601640951290436)	(5.0, 0.477787022315949)	(6.0, 0.4448361931907112)	(7.0, 0.2825533597489147)	(8.0, 0.26360663300190296)	(9.0, 0.25948777936124817)	('>10', 4.073546250607531)	('>50', 3.947509329203496)	('>100', 22.533424497293915)	('>500', 7.297784880512056)	('>1k', 53.817765439522866)	('>5k', 0.0)	('>10k+', 0.0)
2453R_0_F_S2_week5_S45_L001_R2_001	(1.0, 10.36468330134357)	(2.0, 2.174754722265699)	(3.0, 1.1615167266646347)	(4.0, 0.7479838211428995)	(5.0, 0.5972337778949363)	(6.0, 0.4843771881409966)	(7.0, 0.42671323717183035)	(8.0, 0.5931149242542816)	(9.0, 0.43742225663753265)	('>10', 11.840056675426096)	('>50', 6.611583863978978)	('>100', 11.864769797270023)	('>500', 12.917548787821373)	('>1k', 39.77824091998715)	('>5k', 0.0)	('>10k+', 0.0)
2453R_L_F_S2_Pellet_week9_S71_L001_R1_001	(1.0, 3.9200620536236976)	(2.0, 1.5674394099051632)	(3.0, 0.7683526519142957)	(4.0, 0.5180892167193537)	(5.0, 0.4061292588689849)	(6.0, 0.30295047418335086)	(7.0, 0.24075049759981265)	(8.0, 0.22245638683994848)	(9.0, 0.21074815595363539)	('>10', 5.436277953401241)	('>50', 3.091704718417047)	('>100', 15.789281114623579)	('>500', 22.866174920969442)	('>1k', 44.65958318698044)	('>5k', 0.0)	('>10k+', 0.0)
2453R_L_F_S2_Pellet_week9_S71_L001_R2_001	(1.0, 9.378292939936776)	(2.0, 2.138215665612926)	(3.0, 1.0427643133122584)	(4.0, 0.7317644303945674)	(5.0, 0.5524821449478984)	(6.0, 0.4171057253249034)	(7.0, 0.3073410607657183)	(8.0, 0.3278304648167662)	(9.0, 0.2239199157007376)	('>10', 12.704894040510478)	('>50', 5.416520313780588)	('>100', 11.089158178199273)	('>500', 23.58403582718651)	('>1k', 32.0856749795106)	('>5k', 0.0)	('>10k+', 0.0)
2453R_L_F_S2_diabetes_S13_L001_R1_001	(1.0, 3.372996678597917)	(2.0, 1.4285253619683338)	(3.0, 0.7900422430750379)	(4.0, 0.5610912256941085)	(5.0, 0.4138316511345437)	(6.0, 0.2934442617135855)	(7.0, 0.25206109660013115)	(8.0, 0.23217567959756216)	(9.0, 0.17896875302312082)	('>10', 4.295787516257672)	('>50', 2.6238001569335614)	('>100', 12.553610009351521)	('>500', 16.957423709866394)	('>1k', 56.04624165618651)	('>5k', 0.0)	('>10k+', 0.0)
2453R_L_F_S2_diabetes_S13_L001_R2_001	(1.0, 9.179000999645288)	(2.0, 1.9767179387959113)	(3.0, 1.2011866756957208)	(4.0, 0.7588705083142541)	(5.0, 0.5535670138552986)	(6.0, 0.4643513591951243)	(7.0, 0.3423516386658497)	(8.0, 0.24507432846409336)	(9.0, 0.1692947663732224)	('>10', 8.843098685412704)	('>50', 8.420130491331033)	('>100', 5.007900422430751)	('>500', 18.89329592725162)	('>1k', 41.16227575161502)	('>5k', 2.782883492954113)	('>10k+', 0.0)
2453R_L_F_S2_week5_S46_L001_R1_001	(1.0, 3.5158097905273715)	(2.0, 1.4620823635526459)	(3.0, 0.8382689651257402)	(4.0, 0.5626304867510612)	(5.0, 0.42891113339767006)	(6.0, 0.3216833500482525)	(7.0, 0.29582253171104006)	(8.0, 0.22202458669997033)	(9.0, 0.24977766003746663)	('>10', 4.464460297336335)	('>50', 3.001116430450167)	('>100', 16.801332147520203)	('>500', 17.65536990431497)	('>1k', 46.984691657047705)	('>5k', 3.196018695479403)	('>10k+', 0.0)
2453R_L_F_S2_week5_S46_L001_R2_001	(1.0, 9.810080673138179)	(2.0, 2.101664553648583)	(3.0, 1.0823698601623555)	(4.0, 0.6786887934351367)	(5.0, 0.476217508404766)	(6.0, 0.4352186500652828)	(7.0, 0.2781614850417242)	(8.0, 0.19174850669542892)	(9.0, 0.23842413003576363)	('>10', 10.58968973325512)	('>50', 7.758245501163737)	('>100', 7.7267079178256735)	('>500', 16.03749187907229)	('>1k', 42.59529080805596)	('>5k', 0.0)	('>10k+', 0.0)
2453R_R_F_S2_Pellet_week9_S72_L001_R1_001	(1.0, 3.9006035634933474)	(2.0, 1.5527500872570634)	(3.0, 0.8274523491304089)	(4.0, 0.6163328197226503)	(5.0, 0.43415709676595526)	(6.0, 0.26560198860976086)	(7.0, 0.3396640815874827)	(8.0, 0.24517106640901004)	(9.0, 0.27581744971013633)	('>10', 5.422707267449285)	('>50', 4.068307383224511)	('>100', 19.317436940809916)	('>500', 21.637197899020165)	('>1k', 41.096800006810305)	('>5k', 0.0)	('>10k+', 0.0)
2453R_R_F_S2_Pellet_week9_S72_L001_R2_001	(1.0, 9.492717227523856)	(2.0, 2.109492717227524)	(3.0, 1.1160391252160144)	(4.0, 0.7593492751279061)	(5.0, 0.5533374762703351)	(6.0, 0.40351071346482903)	(7.0, 0.3337050626122637)	(8.0, 0.415428751415267)	(9.0, 0.3141254288365441)	('>10', 13.46993674927002)	('>50', 4.270062739956925)	('>100', 13.46908546084499)	('>500', 17.214754530982642)	('>1k', 36.07845474125088)	('>5k', 0.0)	('>10k+', 0.0)
2453R_R_F_S2_diabetes_S14_L001_R1_001	(1.0, 3.8457558007161636)	(2.0, 1.5482375344110282)	(3.0, 0.8610518907954381)	(4.0, 0.49676070622813734)	(5.0, 0.469162889215463)	(6.0, 0.31875478649638816)	(7.0, 0.28494746065586213)	(8.0, 0.2704586067242081)	(9.0, 0.20491379131910664)	('>10', 4.92897011846363)	('>50', 3.730534914688248)	('>100', 15.067718143494849)	('>500', 21.119919414374323)	('>1k', 46.85281394241716)	('>5k', 0.0)	('>10k+', 0.0)
2453R_R_F_S2_diabetes_S14_L001_R2_001	(1.0, 9.638537591676497)	(2.0, 2.148490054436694)	(3.0, 1.1653178233601722)	(4.0, 0.7230628057320666)	(5.0, 0.5140093418610588)	(6.0, 0.38084987477490534)	(7.0, 0.2752882247014261)	(8.0, 0.2042238458937898)	(9.0, 0.3353134767039927)	('>10', 11.672496705510595)	('>50', 7.873657193715977)	('>100', 8.0834006030123)	('>500', 19.169443697003565)	('>1k', 37.81590876161695)	('>5k', 0.0)	('>10k+', 0.0)
2453R_R_F_S2_week5_S47_L001_R1_001	(1.0, 4.033473396805134)	(2.0, 1.5921138946509938)	(3.0, 0.8270836657624594)	(4.0, 0.5354325124550112)	(5.0, 0.3989149513323759)	(6.0, 0.35636402319025584)	(7.0, 0.3474992464939808)	(8.0, 0.22693828342464054)	(9.0, 0.19945747566618796)	('>10', 5.114976153750686)	('>50', 3.807421591050122)	('>100', 22.055564420332253)	('>500', 13.221814442494193)	('>1k', 47.28294594259171)	('>5k', 0.0)	('>10k+', 0.0)
2453R_R_F_S2_week5_S47_L001_R2_001	(1.0, 10.730812190840913)	(2.0, 2.102725032356435)	(3.0, 1.1701505239083028)	(4.0, 0.7020903143449817)	(5.0, 0.5052922716876762)	(6.0, 0.2765810329237806)	(7.0, 0.32888321543180327)	(8.0, 0.3049483183518607)	(9.0, 0.3430668581458433)	('>10', 14.446926581919401)	('>50', 4.749747353864156)	('>100', 12.698792617413968)	('>500', 26.30356541318724)	('>1k', 25.336418275623636)	('>5k', 0.0)	('>10k+', 0.0)
2453R_S2_week21_S28_L001_R1_001	(1.0, 4.053034298650612)	(2.0, 1.48002693908683)	(3.0, 0.8495549370745126)	(4.0, 0.5160620248131709)	(5.0, 0.3894807734439026)	(6.0, 0.33592716709536596)	(7.0, 0.3067161090870733)	(8.0, 0.298601926306992)	(9.0, 0.2848078155808538)	('>10', 4.944782986181546)	('>50', 3.6927645832150016)	('>100', 22.85116154526497)	('>500', 17.027612564000616)	('>1k', 42.96946633019855)	('>5k', 0.0)	('>10k+', 0.0)
2453R_S2_week21_S28_L001_R2_001	(1.0, 9.868469097134883)	(2.0, 2.333638967551383)	(3.0, 1.1976533783400005)	(4.0, 0.8698403940247158)	(5.0, 0.7059339018670735)	(6.0, 0.4576399087965855)	(7.0, 0.43735445184638233)	(8.0, 0.4414115432364229)	(9.0, 0.2775050510787806)	('>10', 12.420379581470451)	('>50', 6.4751178585048805)	('>100', 12.422813836304476)	('>500', 16.703856671075375)	('>1k', 35.388385358768595)	('>5k', 0.0)	('>10k+', 0.0)
2475R_RL_M_S5_Pellet_week9_S6_L001_R1_001	(1.0, 3.663655726745542)	(2.0, 1.539155174826262)	(3.0, 0.8465353461544441)	(4.0, 0.6156620699305048)	(5.0, 0.46252390354627576)	(6.0, 0.31715924814601765)	(7.0, 0.20677539217362914)	(8.0, 0.24253354269989583)	(9.0, 0.2308732762239393)	('>10', 4.392033705943627)	('>50', 3.3457191275011273)	('>100', 15.54702196794204)	('>500', 11.184527603737504)	('>1k', 57.40582391442919)	('>5k', 0.0)	('>10k+', 0.0)
2475R_RL_M_S5_Pellet_week9_S6_L001_R2_001	(1.0, 9.806284106279442)	(2.0, 2.2574275897451845)	(3.0, 1.1007291553302965)	(4.0, 0.7586946720355716)	(5.0, 0.6490881671615801)	(6.0, 0.5690210040266787)	(7.0, 0.5387043111891917)	(8.0, 0.48506708539979165)	(9.0, 0.4617465524478786)	('>10', 12.371542730989878)	('>50', 4.16582453631007)	('>100', 16.368682078947778)	('>500', 22.11486139829916)	('>1k', 28.3523266118375)	('>5k', 0.0)	('>10k+', 0.0)
3795R_L_F_S2_week5_S48_L001_R1_001	(1.0, 3.5911325107834284)	(2.0, 1.4168923663356405)	(3.0, 0.8463737586518206)	(4.0, 0.5767880429330926)	(5.0, 0.4106480088273648)	(6.0, 0.38745109840505565)	(7.0, 0.3028137225398736)	(8.0, 0.2507774099709098)	(9.0, 0.23134216069816432)	('>10', 4.139081151569866)	('>50', 2.8036914434747717)	('>100', 18.948114153877018)	('>500', 12.240445380680107)	('>1k', 46.91418397030795)	('>5k', 6.940264820944929)	('>10k+', 0.0)
3795R_L_F_S2_week5_S48_L001_R2_001	(1.0, 9.903826863276157)	(2.0, 2.1215768883538972)	(3.0, 1.183042431537767)	(4.0, 0.767378874510984)	(5.0, 0.5078242551910924)	(6.0, 0.47020764369545587)	(7.0, 0.3774200020062193)	(8.0, 0.38118166315578295)	(9.0, 0.3724044538068011)	('>10', 10.140184572173737)	('>50', 6.60422309158391)	('>100', 11.762087471160598)	('>500', 7.679431236834186)	('>1k', 47.72921055271341)	('>5k', 0.0)	('>10k+', 0.0)
3795R_L_F_S2_week9_S73_L001_R1_001	(1.0, 3.4190992370909306)	(2.0, 1.2916433473740023)	(3.0, 0.819611770597072)	(4.0, 0.5655542136734514)	(5.0, 0.49706913311143186)	(6.0, 0.37114495272320247)	(7.0, 0.3453709976729801)	(8.0, 0.27688591711096056)	(9.0, 0.32475183363280213)	('>10', 3.899967598456508)	('>50', 2.792423930012666)	('>100', 21.433621019764942)	('>500', 14.011458364016613)	('>1k', 30.288079177589918)	('>5k', 19.663318507172523)	('>10k+', 0.0)
3795R_L_F_S2_week9_S73_L001_R2_001	(1.0, 10.695454947126573)	(2.0, 2.3049279802056026)	(3.0, 1.1973843117617602)	(4.0, 0.8306577513328816)	(5.0, 0.6738048248843854)	(6.0, 0.5302070753188607)	(7.0, 0.41753807181360275)	(8.0, 0.37114495272320247)	(9.0, 0.3446345989572594)	('>10', 9.727827034669652)	('>50', 7.312439247105954)	('>100', 11.675601637750743)	('>500', 11.94806916256738)	('>1k', 41.97030840378214)	('>5k', 0.0)	('>10k+', 0.0)
3880R_0_F_S2_week5_S49_L001_R1_001	(1.0, 3.5486096335983186)	(2.0, 1.3694125838958628)	(3.0, 0.7466006460223207)	(4.0, 0.611206746484594)	(5.0, 0.41907635571201074)	(6.0, 0.3674977273166863)	(7.0, 0.33848474884431634)	(8.0, 0.31978749605101126)	(9.0, 0.2204986363900118)	('>10', 4.271999896842743)	('>50', 2.872929601619569)	('>100', 20.688832582219558)	('>500', 13.37498307576256)	('>1k', 33.82075137166915)	('>5k', 17.02932889757129)	('>10k+', 0.0)
3880R_0_F_S2_week5_S49_L001_R2_001	(1.0, 10.36923850602503)	(2.0, 2.157276132634443)	(3.0, 1.125703564727955)	(4.0, 0.8536262999426187)	(5.0, 0.644732854941555)	(6.0, 0.5609175837991528)	(7.0, 0.5731675080430424)	(8.0, 0.5725227751881008)	(9.0, 0.46420765555791954)	('>10', 10.308633617660522)	('>50', 4.773602057987273)	('>100', 16.765633159900194)	('>500', 12.803105033429398)	('>1k', 34.7182195057478)	('>5k', 3.309413744415002)	('>10k+', 0.0)
3880R_0_F_S2_week9_S74_L001_R1_001	(1.0, 2.9211387683641625)	(2.0, 1.1392758366953388)	(3.0, 0.6755728096216792)	(4.0, 0.5506076983583263)	(5.0, 0.4820989063966913)	(6.0, 0.38441044378473016)	(7.0, 0.37743269645530436)	(8.0, 0.3501560478039126)	(9.0, 0.22836263987211694)	('>10', 3.935449493796148)	('>50', 1.36954149856639)	('>100', 25.687625282281594)	('>500', 4.9637157138869865)	('>1k', 5.300550607698358)	('>5k', 51.63406155641825)	('>10k+', 0.0)
3880R_0_F_S2_week9_S74_L001_R2_001	(1.0, 9.832280327827256)	(2.0, 1.9664560655654515)	(3.0, 1.1703585293445993)	(4.0, 0.880464844840273)	(5.0, 0.7358351729212657)	(6.0, 0.6850879196163508)	(7.0, 0.5284057750374261)	(8.0, 0.5531450610235721)	(9.0, 0.39963461977620457)	('>10', 5.7483951181142325)	('>50', 7.189617111973814)	('>100', 18.34259470706148)	('>500', 5.042373956509604)	('>1k', 38.60597295171399)	('>5k', 8.319377838674482)	('>10k+', 0.0)
3880R_L_F_S2_week5_S50_L001_R1_001	(1.0, 3.834388901756264)	(2.0, 1.3800924853644707)	(3.0, 0.860161809454592)	(4.0, 0.5398972917282304)	(5.0, 0.5071520417861336)	(6.0, 0.383359023712353)	(7.0, 0.3242578408900319)	(8.0, 0.23001541422741179)	(9.0, 0.22282743253280515)	('>10', 4.393454144670112)	('>50', 3.689830603231397)	('>100', 29.621672563473872)	('>500', 2.866407366882572)	('>1k', 51.14648308028975)	('>5k', 0.0)	('>10k+', 0.0)
