Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
2475R_RL_M_S5_Pellet_week9_S6_L001_R1_001	2475R_RL_M_S5_Pellet_week9_S6_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	128642.0	0.0	301.0	51.0	5.463223519534833	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
2475R_RL_M_S5_Pellet_week9_S6_L001_R2_001	2475R_RL_M_S5_Pellet_week9_S6_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	128642.0	0.0	301.0	53.0	12.652943828609631	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3795R_L_F_S2_week5_S48_L001_R1_001	3795R_L_F_S2_week5_S48_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	159504.0	0.0	301.0	51.0	5.337797171230815	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3795R_L_F_S2_week5_S48_L001_R2_001	3795R_L_F_S2_week5_S48_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	159504.0	0.0	301.0	53.0	12.481191694252182	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3795R_L_F_S2_week9_S73_L001_R1_001	3795R_L_F_S2_week9_S73_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	135796.0	0.0	301.0	52.0	5.120916669121329	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3795R_L_F_S2_week9_S73_L001_R2_001	3795R_L_F_S2_week9_S73_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	135796.0	0.0	301.0	54.0	13.444431352911721	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3880R_0_F_S2_week5_S49_L001_R1_001	3880R_0_F_S2_week5_S49_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	155103.0	0.0	301.0	52.0	5.2584411649033225	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3880R_0_F_S2_week5_S49_L001_R2_001	3880R_0_F_S2_week5_S49_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	155103.0	0.0	301.0	54.0	13.128695125174882	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3880R_0_F_S2_week9_S74_L001_R1_001	3880R_0_F_S2_week9_S74_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	157644.0	0.0	301.0	53.0	4.489228895486032	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3880R_0_F_S2_week9_S74_L001_R2_001	3880R_0_F_S2_week9_S74_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	157644.0	0.0	301.0	55.0	12.415949861713734	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3880R_L_F_S2_week5_S50_L001_R1_001	3880R_L_F_S2_week5_S50_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	125209.0	0.0	301.0	52.0	5.627391002244248	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3880R_L_F_S2_week5_S50_L001_R2_001	3880R_L_F_S2_week5_S50_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	125209.0	0.0	301.0	54.0	13.701890439185682	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3880R_L_F_S2_week9_S75_L001_R1_001	3880R_L_F_S2_week9_S75_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	184370.0	0.0	301.0	52.0	4.712263383413787	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3880R_L_F_S2_week9_S75_L001_R2_001	3880R_L_F_S2_week9_S75_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	184370.0	0.0	301.0	54.0	11.978087541357054	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3880R_R_F_S2_week5_S51_L001_R1_001	3880R_R_F_S2_week5_S51_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	151941.0	0.0	301.0	51.0	5.367214905785798	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3880R_R_F_S2_week5_S51_L001_R2_001	3880R_R_F_S2_week5_S51_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	151941.0	0.0	301.0	53.0	13.00570616226035	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3880R_R_F_S2_week9_S76_L001_R1_001	3880R_R_F_S2_week9_S76_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	134543.0	0.0	301.0	51.0	5.914837635551459	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3880R_R_F_S2_week9_S76_L001_R2_001	3880R_R_F_S2_week9_S76_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	134543.0	0.0	301.0	53.0	13.19726778799343	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3880R_S2_week15_S25_L001_R1_001	3880R_S2_week15_S25_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	121905.0	0.0	301.0	51.0	5.473114310323613	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3880R_S2_week15_S25_L001_R2_001	3880R_S2_week15_S25_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	121905.0	0.0	301.0	53.0	13.213567942250112	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3909R_0_M_S2_diabetes_S15_L001_R1_001	3909R_0_M_S2_diabetes_S15_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	135550.0	0.0	301.0	50.0	5.65916635927702	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3909R_0_M_S2_diabetes_S15_L001_R2_001	3909R_0_M_S2_diabetes_S15_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	135550.0	0.0	301.0	52.0	12.431575064551826	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3909R_L_M_S2_diabetes_S16_L001_R1_001	3909R_L_M_S2_diabetes_S16_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	173321.0	0.0	301.0	50.0	5.475966559159017	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3909R_L_M_S2_diabetes_S16_L001_R2_001	3909R_L_M_S2_diabetes_S16_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	173321.0	0.0	301.0	51.0	12.02566336450863	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3909R_L_M_S2_week5_S52_L001_R1_001	3909R_L_M_S2_week5_S52_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	123349.0	0.0	301.0	51.0	5.781968236467259	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3909R_L_M_S2_week5_S52_L001_R2_001	3909R_L_M_S2_week5_S52_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	123349.0	0.0	301.0	53.0	13.349115112404641	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3909R_L_M_S2_week9_S77_L001_R1_001	3909R_L_M_S2_week9_S77_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	147185.0	0.0	301.0	51.0	5.5705404762713595	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3909R_L_M_S2_week9_S77_L001_R2_001	3909R_L_M_S2_week9_S77_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	147185.0	0.0	301.0	53.0	13.238441417263989	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3909R_S2_week21_S29_L001_R1_001	3909R_S2_week21_S29_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	136969.0	0.0	301.0	50.0	5.596886886813804	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3909R_S2_week21_S29_L001_R2_001	3909R_S2_week21_S29_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	136969.0	0.0	301.0	52.0	12.818228942315416	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_0_M_S2_diabetes_S17_L001_R1_001	3918R_0_M_S2_diabetes_S17_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	174724.0	0.0	301.0	50.0	4.888853277168563	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_0_M_S2_diabetes_S17_L001_R2_001	3918R_0_M_S2_diabetes_S17_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	174724.0	0.0	301.0	52.0	10.795883793869187	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_0_M_S2_week5_S53_L001_R1_001	3918R_0_M_S2_week5_S53_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	144672.0	0.0	301.0	50.0	5.393579960185799	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_0_M_S2_week5_S53_L001_R2_001	3918R_0_M_S2_week5_S53_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	144672.0	0.0	301.0	52.0	13.120714443707143	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_0_M_S2_week9_S78_L001_R1_001	3918R_0_M_S2_week9_S78_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	127885.0	0.0	301.0	50.0	5.607381631934941	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_0_M_S2_week9_S78_L001_R2_001	3918R_0_M_S2_week9_S78_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	127885.0	0.0	301.0	52.0	13.40344841068147	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_L_M_S2_week5_S54_L001_R1_001	3918R_L_M_S2_week5_S54_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	136445.0	0.0	301.0	50.0	5.656491626662758	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_L_M_S2_week5_S54_L001_R2_001	3918R_L_M_S2_week5_S54_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	136445.0	0.0	301.0	52.0	13.463300230862252	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_L_M_S2_week9_S79_L001_R1_001	3918R_L_M_S2_week9_S79_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	160104.0	0.0	301.0	50.0	5.323414780392745	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_L_M_S2_week9_S79_L001_R2_001	3918R_L_M_S2_week9_S79_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	160104.0	0.0	301.0	52.0	12.708614400639584	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_RL_M_S2_week5_S55_L001_R1_001	3918R_RL_M_S2_week5_S55_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	137523.0	0.0	301.0	51.0	5.614333602379238	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_RL_M_S2_week5_S55_L001_R2_001	3918R_RL_M_S2_week5_S55_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	137523.0	0.0	301.0	53.0	13.469019727609199	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_RL_M_S2_week9_S80_L001_R1_001	3918R_RL_M_S2_week9_S80_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	146310.0	0.0	301.0	51.0	5.38172373727018	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_RL_M_S2_week9_S80_L001_R2_001	3918R_RL_M_S2_week9_S80_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	146310.0	0.0	301.0	53.0	13.225343448841501	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_RR_M_S2_week5_S56_L001_R1_001	3918R_RR_M_S2_week5_S56_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	149531.0	0.0	301.0	51.0	5.498525389384141	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_RR_M_S2_week5_S56_L001_R2_001	3918R_RR_M_S2_week5_S56_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	149531.0	0.0	301.0	53.0	13.335696277026168	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_RR_M_S2_week9_S81_L001_R1_001	3918R_RR_M_S2_week9_S81_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	127605.0	0.0	301.0	50.0	5.587555346577329	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_RR_M_S2_week9_S81_L001_R2_001	3918R_RR_M_S2_week9_S81_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	127605.0	0.0	301.0	52.0	13.145252928960463	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_S2_week29_S32_L001_R1_001	3918R_S2_week29_S32_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	139450.0	0.0	301.0	50.0	6.0043026174256005	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3918R_S2_week29_S32_L001_R2_001	3918R_S2_week29_S32_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	139450.0	0.0	301.0	51.0	12.681247759053424	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3969R_R_F_S2_Pellet_week9_S82_L001_R1_001	3969R_R_F_S2_Pellet_week9_S82_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	146273.0	0.0	301.0	51.0	5.366677377232982	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3969R_R_F_S2_Pellet_week9_S82_L001_R2_001	3969R_R_F_S2_Pellet_week9_S82_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	146273.0	0.0	301.0	53.0	12.726887395486521	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3969R_R_F_S2_diabetes_S18_L001_R1_001	3969R_R_F_S2_diabetes_S18_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	149110.0	0.0	301.0	50.0	5.4992958218764665	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3969R_R_F_S2_diabetes_S18_L001_R2_001	3969R_R_F_S2_diabetes_S18_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	149110.0	0.0	301.0	52.0	11.168935685064717	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3969R_R_F_S2_week5_S57_L001_R1_001	3969R_R_F_S2_week5_S57_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	172182.0	0.0	301.0	51.0	5.162560546398579	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3969R_R_F_S2_week5_S57_L001_R2_001	3969R_R_F_S2_week5_S57_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	172182.0	0.0	301.0	53.0	12.706903160609123	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3969R_S2_week18_S26_L001_R1_001	3969R_S2_week18_S26_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	132214.0	0.0	301.0	51.0	5.405630266083773	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3969R_S2_week18_S26_L001_R2_001	3969R_S2_week18_S26_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	132214.0	0.0	301.0	53.0	12.705159816660869	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3980R_0_F_S2_diabetes_S19_L001_R1_001	3980R_0_F_S2_diabetes_S19_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	162329.0	0.0	301.0	51.0	5.133401918326362	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3980R_0_F_S2_diabetes_S19_L001_R2_001	3980R_0_F_S2_diabetes_S19_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	162329.0	0.0	301.0	53.0	10.89700546421157	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3980R_0_F_S2_week5_S58_L001_R1_001	3980R_0_F_S2_week5_S58_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	152302.0	0.0	301.0	51.0	5.195598219327389	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3980R_0_F_S2_week5_S58_L001_R2_001	3980R_0_F_S2_week5_S58_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	152302.0	0.0	301.0	53.0	12.84750036112461	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3980R_L_F_S2_Pellet_week9_S83_L001_R1_001	3980R_L_F_S2_Pellet_week9_S83_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	144267.0	0.0	301.0	51.0	5.421891354225152	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3980R_L_F_S2_Pellet_week9_S83_L001_R2_001	3980R_L_F_S2_Pellet_week9_S83_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	144267.0	0.0	301.0	53.0	12.474093174461242	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3980R_L_F_S2_week5_S59_L001_R1_001	3980R_L_F_S2_week5_S59_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	176037.0	0.0	301.0	51.0	5.193794486386385	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3980R_L_F_S2_week5_S59_L001_R2_001	3980R_L_F_S2_week5_S59_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	176037.0	0.0	301.0	52.0	12.078710725586099	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3980R_R_F_S2_Pellet_week9_S84_L001_R1_001	3980R_R_F_S2_Pellet_week9_S84_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	152055.0	0.0	301.0	51.0	5.406596297392391	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3980R_R_F_S2_Pellet_week9_S84_L001_R2_001	3980R_R_F_S2_Pellet_week9_S84_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	152055.0	0.0	301.0	53.0	11.995001808556115	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3980R_R_F_S2_diabetes_S20_L001_R1_001	3980R_R_F_S2_diabetes_S20_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	180052.0	0.0	301.0	50.0	4.86526114677982	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3980R_R_F_S2_diabetes_S20_L001_R2_001	3980R_R_F_S2_diabetes_S20_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	180052.0	0.0	301.0	52.0	10.408659720525183	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3980R_R_F_S2_week5_S60_L001_R1_001	3980R_R_F_S2_week5_S60_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	192211.0	0.0	301.0	50.0	4.874330813533045	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3980R_R_F_S2_week5_S60_L001_R2_001	3980R_R_F_S2_week5_S60_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	192211.0	0.0	301.0	52.0	11.558131428482241	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3980R_S2_week14_S23_L001_R1_001	3980R_S2_week14_S23_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	180525.0	0.0	301.0	50.0	4.815953469048608	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3980R_S2_week14_S23_L001_R2_001	3980R_S2_week14_S23_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	180525.0	0.0	301.0	52.0	10.556986566957486	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
NS6_defined_inocula_S86_L001_R1_001	NS6_defined_inocula_S86_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	190836.0	0.0	301.0	51.0	6.1770315873315305	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
NS6_defined_inocula_S86_L001_R2_001	NS6_defined_inocula_S86_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	190836.0	0.0	301.0	52.0	13.031084281791697	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
Negative_extraction_S85_L001_R1_001	Negative_extraction_S85_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	277240.0	0.0	301.0	54.0	5.655749531092194	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
Negative_extraction_S85_L001_R2_001	Negative_extraction_S85_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	277240.0	0.0	301.0	55.0	13.044654451017168	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
Negtive_Control_S90_L001_R1_001	Negtive_Control_S90_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23567.0	0.0	301.0	46.0	35.07446853651292	301.0	301	pass	fail	fail	warn	fail	pass	pass	pass	fail	warn	fail
Negtive_Control_S90_L001_R2_001	Negtive_Control_S90_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23567.0	0.0	301.0	49.0	40.17906394534731	301.0	301	pass	fail	fail	fail	fail	pass	pass	pass	fail	warn	fail
Positive_Control_S89_L001_R1_001	Positive_Control_S89_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	173572.0	0.0	301.0	53.0	5.073975065102666	301.0	301	pass	pass	fail	pass	fail	warn	pass	pass	fail	fail	pass
Positive_Control_S89_L001_R2_001	Positive_Control_S89_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	173572.0	0.0	301.0	55.0	13.266540686285808	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
S2_defined_inocula_S88_L001_R1_001	S2_defined_inocula_S88_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	143846.0	0.0	301.0	52.0	6.988028864201993	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
S2_defined_inocula_S88_L001_R2_001	S2_defined_inocula_S88_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	143846.0	0.0	301.0	53.0	14.392475286069825	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
S5_defined_inocula_S87_L001_R1_001	S5_defined_inocula_S87_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	218229.0	0.0	301.0	53.0	5.509808503911029	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
S5_defined_inocula_S87_L001_R2_001	S5_defined_inocula_S87_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	218229.0	0.0	301.0	54.0	13.011103015639536	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
