Pathways	Object ID	Names	Enzymes of pathway	Reactions of pathway	Ontology - pathway type	Ontology -  all instances of class	Species	Taxonomic-Range
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=ALADEG-PWY	ALADEG-PWY	L-alanine degradation I	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=EG10564-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=CYSTATHIONINE-BETA-LYASE-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=ALARACECAT-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=ALARACEBIOSYN-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=DALADEHYDROGA-MONOMER	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=DALADEHYDROG-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=ALARACECAT-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Amino-Acid-Degradation		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-511145	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY0-1021	PWY0-1021	L-alanine biosynthesis III	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=G7325-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=HS01304-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=BSU29590-MONOMER	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-12588	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Amino-Acid-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-224308 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-511145 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-9606	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2759 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=ALANINE-SYN2-PWY	ALANINE-SYN2-PWY	L-alanine biosynthesis II	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=HS09332-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=HS09610-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=G7242-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=G7184-MONOMER	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=ALANINE-AMINOTRANSFERASE-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Amino-Acid-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-511145 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-9606	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2759 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=ALANINE-VALINESYN-PWY	ALANINE-VALINESYN-PWY	L-alanine biosynthesis I	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=VALINE-PYRUVATE-AMINOTRANSFER-MONOMER	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=VALINE-PYRUVATE-AMINOTRANSFER-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Amino-Acid-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-511145	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-8595	PWY-8595	koreenceine B biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-125064 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-125063 // HTTPS://vibrio.biocyc.org/complex?orgid=META&id=CPLX-85562 // HTTPS://vibrio.biocyc.org/complex?orgid=META&id=CPLX-85561 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-125062	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-25456 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-25455 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9652 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-25448 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-25449 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-25450 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-25451 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-25452	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=SECONDARY-METABOLITE-BIOSYNTHESIS		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-198620	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-7459	PWY-7459	kojibiose degradation	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-18541 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-18543 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-18542	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=BETA-PHOSPHOGLUCOMUTASE-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=2.4.1.230-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Carbohydrates-Degradation		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-44001 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1183377 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-29323	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2157
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-7635	PWY-7635	kievitone detoxification	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-19168	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=KIEVITONE-HYDRATASE-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=SECONDARY-METABOLITE-DEGRADATION		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-120645	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-4751
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-4681	PWY-4681	kievitone biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-10741	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-7227 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-7226 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-7225 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-7224	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=AROMATIC-COMPOUNDS-BIOSYN // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=SECONDARY-METABOLITE-BIOSYNTHESIS		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3885 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3870	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3803
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-8529	PWY-8529	ketomemicin biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-124691 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-124692 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-124693 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-124694 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-124695 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-124696	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=2.6.1.58-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-24651 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-24652 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-24653 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-24655 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-24650 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-24656	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=SECONDARY-METABOLITE-BIOSYNTHESIS		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1223523	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-201174
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY66-368	PWY66-368	ketolysis // ketone body metabolism // ketone body degradation	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=HS08579-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=HS01447-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=HS01167-MONOMER	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=ACETYL-COA-ACETYLTRANSFER-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXNI-2 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Energy-Metabolism		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-9606	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-7711
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=KETOGLUCONMET-PWY	KETOGLUCONMET-PWY	ketogluconate metabolism	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=GLUCONREDUCT-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=GLUCONOKINI-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=IDONDEHYD-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-17832 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-17833 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER0-149 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER0-148 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-43	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN0-7021 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN0-7020 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=1.1.1.274-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=1.1.1.264-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=GLUCONOKIN-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=GLUCONATE-5-DEHYDROGENASE-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=1.1.1.215-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=YIAE1-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=CARBOXYLATES-DEG // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Super-Pathways		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-511145 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=ORG-6226	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY66-367	PWY66-367	ketogenesis // acetoacetate biosynthesis // ketone body synthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=ENSG00000120437-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=HS01167-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=ENSG00000112972-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=HS05836-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=HS04116-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=HS08579-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-12921	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=ACETOACETATE-DECARBOXYLASE-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=ACETYL-COA-ACETYLTRANSFER-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Energy-Metabolism		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-9606	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-7711
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-7676	PWY-7676	Kdo8N transfer to lipid IV<sub>A</sub>	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-19351 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-19352	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-16750 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-16749	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Cell-Structure-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-211586	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-267890
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-8378	PWY-8378	Kdo-lipid A biosynthesis (<i>Vibrio cholerae</i> serogroup O1 El Tor)	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=FY484_RS01130-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=FY484_RS01125-MONOMER	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN2G6Z-5 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN2G6Z-4	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Cell-Structure-Biosynthesis // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Lipid-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-243277	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-641
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-8284-1	PWY-8284-1	Kdo transfer to lipid IV<sub>A</sub> (<i>Vibrio cholerae</i> serogroup O1 El Tor)	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=FY484_RS01230-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=FY484_RS01200-MONOMER	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN2G6Z-3 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN2G6Z-2	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Cell-Structure-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-243277	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-666
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-7675	PWY-7675	Kdo transfer to lipid IV<sub>A</sub> (single Kdo residue)	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-15507	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-24832 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22486	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Cell-Structure-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-520 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-727 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-666	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1224
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-8074	PWY-8074	Kdo transfer to lipid IV<sub>A</sub> (<i>P. putida</i>)		HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-20791 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-20790	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Cell-Structure-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-160488	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-135621
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-8246	PWY-8246	Kdo transfer to lipid IV<sub>A</sub> (<i>P. gingivalis</i>)	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=HMPREF1322_RS06730-MONOMER	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22249 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22248	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Cell-Structure-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1125722	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-171549
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY2DNV-1	PWY2DNV-1	Kdo transfer to lipid IV<sub>A</sub> (<i>H. pylori</i>)	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=HP_RS04685-MONOMER	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN2DNV-5 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN2DNV-4	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Cell-Structure-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-85962	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-210
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-8284	PWY-8284	Kdo transfer to lipid IV<sub>A</sub> (generic)	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-15504	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22487 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22486	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Cell-Structure-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-83558 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-511145	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2698788 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2323 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2498710 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1930617 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2716431 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2138240 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-200930 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-74152 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-508458 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-68297 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-53433 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-200940 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-909932 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1798711 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-203691 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1802340 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-40117 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-32066 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1783270 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-200938 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-200783 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-57723 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1783257 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1224
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-6467	PWY-6467	Kdo transfer to lipid IV<sub>A</sub> (four Kdo residues)	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-15504 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-15506	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-24833 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22487 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22486 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11327 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11323	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Cell-Structure-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-83558 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-83554 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-331636	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1783257
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=KDOSYN-PWY	KDOSYN-PWY	Kdo transfer to lipid IV<sub>A</sub> (<i>E. coli</i>)	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=KDOTRANS-MONOMER	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=KDOTRANS2-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=KDOTRANS-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Cell-Structure-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-511145	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-543
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY2B4Q-6	PWY2B4Q-6	Kdo transfer to lipid IV<sub>A</sub> (<i>Brucella</i>)	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=BAB_RS27365-MONOMER	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN2B4Q-55 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN2B4Q-54	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Cell-Structure-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-359391	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-356
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-8103	PWY-8103	kavain biosynthesis // kawain biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-20977 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-20978 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-20979	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-20966 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-20965 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-20999 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-20998	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=AROMATIC-COMPOUNDS-BIOSYN		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-130404	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-13215
