	feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	Pathways	Names	Level 1	Level 1.1	Level 2.1	Level 1.2	Level 2.2	Level 1.3	Level 2.3
96	DAPLYSINESYN-PWY	Week_and_consortia	NS1_w5w6	-0.312291985128339	0.0422552086862263	45	45	3.51432042513824e-09	1.11588731025008e-08	DAPLYSINESYN-PWY	L-lysine biosynthesis I // L-lysine and L-diaminopimelate biosynthesis	Biosynthesis						
97	PHOSLIPSYN-PWY	Week_and_consortia	NS1_w5w6	0.133727690383771	0.0182246285009621	45	45	4.1869410896689e-09	1.3158957710388e-08	PHOSLIPSYN-PWY	superpathway of phospholipid biosynthesis III (<i>E. coli</i>)	Superpathways	Biosynthesis	Fatty acid and lipid biosynthesis				
98	PWY-6703	Week_and_consortia	NS1_w5w6	0.163241495815195	0.0225440145454073	45	45	5.7710639740624505e-09	1.79544212526387e-08	PWY-6703	preQ<sub>0</sub> biosynthesis // deazapurine biosynthesis // 7-cyano-7-deazaguanine biosynthesis // 7-cyano-7-carbaguanine biosynthesis	Biosynthesis						
99	P161-PWY	Week_and_consortia	NS1_w5w6	-0.533791293752372	0.0744592669950386	45	45	7.333346109864371e-09	2.25867060183823e-08	P161-PWY	acetylene degradation (anaerobic) // acetylene fermentation	Generation of precursor metabolites and energy						
100	PWY-6737	Week_and_consortia	NS1_w5w6	0.133455802961862	0.0186057589864918	45	45	8.11625591138803e-09	2.47505625812625e-08	PWY-6737	starch degradation V	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation				
101	PWY0-1298	Week_and_consortia	NS1_w5w6	-0.550018204534216	0.0772361735636832	45	45	8.592717421772241e-09	2.59466369206456e-08	PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	Degradation/utilization/assimilation	Superpathways					
102	P461-PWY	Week_and_consortia	NS1_w5w6	-0.538400226664228	0.0757732273099261	45	45	9.05766960341243e-09	2.70850702703983e-08	P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate // sorbitol metabolism // sorbitol fermentation // mannitol fermentation // sugar alcohol fermentation // hexitol fermentation to lactic acid, formic acid, ethanol and acetic acid	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Superpathways		Generation of precursor metabolites and energy	
103	P441-PWY	Week_and_consortia	NS1_w5w6	-0.426223425603005	0.0600383694674474	45	45	9.24747169317428e-09	2.73867430913238e-08	P441-PWY	superpathway of <i>N</i>-acetylneuraminate degradation // <i>N</i>-acetylneuraminate catabolism // sialic acid degradation	Degradation/utilization/assimilation	Superpathways					
104	PWY-7208	Week_and_consortia	NS1_w5w6	0.0943735723571157	0.0132838484559184	45	45	1.00752694517901e-08	2.9554123725251e-08	PWY-7208	superpathway of pyrimidine nucleobases salvage	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
105	PWY0-1296	Week_and_consortia	NS1_w5w6	-0.586709798822201	0.0846048725902675	45	45	1.59982443337498e-08	4.64854646678768e-08	PWY0-1296	purine ribonucleosides degradation	Degradation/utilization/assimilation						
106	PWY-5345	Week_and_consortia	NS1_w5w6	0.472086872422866	0.0685780572775684	45	45	1.89522798651943e-08	5.45542261540174e-08	PWY-5345	superpathway of L-methionine biosynthesis (by sulfhydrylation)	Superpathways	Biosynthesis	Amino acid biosynthesis				
107	GALACTUROCAT-PWY	Week_and_consortia	NS1_w5w6	-0.181180247166306	0.0262906101074555	45	45	2.04957425801461e-08	5.84508214322684e-08	GALACTUROCAT-PWY	D-galacturonate degradation I // D-galacturonate catabolism // D-galacturonate degradation	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation				
108	P562-PWY	Week_and_consortia	NS1_w5w6	1.98373558889147	0.289627354199048	45	45	2.36526738611196e-08	6.68350784332554e-08	P562-PWY	<I>myo</I>-inositol degradation I	Degradation/utilization/assimilation						
109	FOLSYN-PWY	Week_and_consortia	NS1_w5w6	0.0850436880846174	0.0124945615599476	45	45	2.71319262525743e-08	7.5969393507208e-08	FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
110	PWY-7003	Week_and_consortia	NS1_w5w6	0.957776183567088	0.142395053833847	45	45	3.21061213819234e-08	8.90872557264182e-08	PWY-7003	glycerol degradation to butanol	Superpathways	Generation of precursor metabolites and energy					
111	PWY-1269	Week_and_consortia	NS1_w5w6	0.168079214997738	0.0250133913556277	45	45	3.28249759381486e-08	9.02686838299085e-08	PWY-1269	CMP-3-deoxy-D-<I>manno</I>-octulosonate biosynthesis // CMP-Kdo biosynthesis I	Biosynthesis						
112	SO4ASSIM-PWY	Week_and_consortia	NS1_w5w6	0.54545324344662	0.0821585963549323	45	45	4.29768838059912e-08	1.17140532851728e-07	SO4ASSIM-PWY	assimilatory sulfate reduction I	Degradation/utilization/assimilation	Superpathways					
113	PWY-6612	Week_and_consortia	NS1_w5w6	0.0764299967542496	0.0119114682385246	45	45	9.87742021180697e-08	2.6686363379268e-07	PWY-6612	superpathway of tetrahydrofolate biosynthesis // folic acid biosynthesis // folate biosynthesis // THF biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
114	PANTOSYN-PWY	Week_and_consortia	NS1_w5w6	0.112236177932513	0.0186318616867512	45	45	3.37535130070153e-07	9.04007130970497e-07	PANTOSYN-PWY	superpathway of coenzyme A biosynthesis I (bacteria)	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
115	PWY-5838	Week_and_consortia	NS1_w5w6	0.204470407736584	0.034060771946418	45	45	3.83598851212654e-07	1.01852108770256e-06	PWY-5838	superpathway of menaquinol-8 biosynthesis I // vitamin K<sub>2</sub> biosynthesis I // superpathway of menaquinone-8 biosynthesis I	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
116	POLYAMINSYN3-PWY	Week_and_consortia	NS1_w5w6	1.04171231180743	0.174084957636383	45	45	4.07425613607172e-07	1.05668924731095e-06	POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II // polyamn	Superpathways	Biosynthesis	Amide, amidine, amine, and polyamine biosynthesis				
117	PWY-5845	Week_and_consortia	NS1_w5w6	0.263823752573997	0.0442318250472968	45	45	4.11697109341929e-07	1.05668924731095e-06	PWY-5845	superpathway of menaquinol-9 biosynthesis // vitamin K<sub>2</sub> biosynthesis // superpathway of menaquinone-9 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
118	PWY-5850	Week_and_consortia	NS1_w5w6	0.263823752573997	0.0442318250472968	45	45	4.11697109341929e-07	1.05668924731095e-06	PWY-5850	superpathway of menaquinol-6 biosynthesis // superpathway of menaquinone-6 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
119	PWY-5896	Week_and_consortia	NS1_w5w6	0.263823752573997	0.0442318250472968	45	45	4.11697109341929e-07	1.05668924731095e-06	PWY-5896	superpathway of menaquinol-10 biosynthesis // vitamin K<sub>2</sub> biosynthesis // superpathway of menaquinone-10 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
120	COLANSYN-PWY	Week_and_consortia	NS1_w5w6	0.34351932966452	0.057622280921398	45	45	4.15849026358129e-07	1.05852479436615e-06	COLANSYN-PWY	colanic acid building blocks biosynthesis	Superpathways	Biosynthesis	Carbohydrate biosynthesis				
121	ARGORNPROST-PWY	Week_and_consortia	NS1_w5w6	1.1528991848395	0.195194437240251	45	45	5.381449843934e-07	1.35859553437022e-06									
122	PWY-5659	Week_and_consortia	NS1_w5w6	0.0935339943631064	0.0160437125336862	45	45	6.45933286430564e-07	1.6174589611432e-06	PWY-5659	GDP-mannose biosynthesis	Biosynthesis						
123	ARG-POLYAMINE-SYN	Week_and_consortia	NS1_w5w6	0.849357049045006	0.148523046112704	45	45	9.36753667667415e-07	2.32677523904487e-06									
124	PWY-6676	Week_and_consortia	NS1_w5w6	-1.84892661760868	0.324039981381095	45	8	9.77742821088963e-07	2.40915831116321e-06	PWY-6676	superpathway of sulfide oxidation (phototrophic sulfur bacteria)	Degradation/utilization/assimilation	Superpathways					
125	POLYAMSYN-PWY	Week_and_consortia	NS1_w5w6	0.904066325361189	0.159527982913832	45	45	1.1126199164534e-06	2.71973757355276e-06	POLYAMSYN-PWY	superpathway of polyamine biosynthesis I // spermidine biosynthesis // putrescine biosynthesis // polyamine biosynthesis I // aminopropylcadaverine biosynthesis	Superpathways	Biosynthesis	Amide, amidine, amine, and polyamine biosynthesis				
126	GLUTORN-PWY	Week_and_consortia	NS1_w5w6	0.113296818972589	0.0200896427131695	45	45	1.21977325945196e-06	2.95819026701735e-06	GLUTORN-PWY	L-ornithine biosynthesis I	Biosynthesis						
127	GLUCOSE1PMETAB-PWY	Week_and_consortia	NS1_w5w6	-0.230148309134887	0.0416465208670561	45	45	1.77919467326349e-06	4.28118718254027e-06	GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	Degradation/utilization/assimilation						
128	FAO-PWY	Week_and_consortia	NS1_w5w6	1.19489928837009	0.216956938119158	45	45	1.99329035571548e-06	4.75917387256098e-06	FAO-PWY	fatty acid &beta;-oxidation I (generic)	Degradation/utilization/assimilation						
129	GLUCUROCAT-PWY	Week_and_consortia	NS1_w5w6	-0.233848887773355	0.0429720978974141	45	45	2.48346634644044e-06	5.88390488233581e-06	GLUCUROCAT-PWY	superpathway of &beta;-D-glucuronides degradation (to pyruvate) // D-glucuronate catabolism // D-glucuronate degradation // glucuronic acid degradation // glucuronate degradation // &beta;-D-glucuronide degradation	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Superpathways			
130	PWY-5897	Week_and_consortia	NS1_w5w6	0.1968847080417	0.0362763362138938	45	45	2.58908368512611e-06	5.99577274450257e-06	PWY-5897	superpathway of menaquinol-11 biosynthesis // vitamin K<sub>2</sub> biosynthesis // superpathway of menaquinone-11 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
131	PWY-5898	Week_and_consortia	NS1_w5w6	0.1968847080417	0.0362763362138938	45	45	2.58908368512611e-06	5.99577274450257e-06	PWY-5898	superpathway of menaquinol-12 biosynthesis // vitamin K<sub>2</sub> biosynthesis // superpathway of menaquinone-12 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
132	PWY-5899	Week_and_consortia	NS1_w5w6	0.1968847080417	0.0362763362138938	45	45	2.58908368512611e-06	5.99577274450257e-06	PWY-5899	superpathway of menaquinol-13 biosynthesis // vitamin K<sub>2</sub> biosynthesis // superpathway of menaquinone-13 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
133	PWY0-1261	Week_and_consortia	NS1_w5w6	0.296059151816676	0.0552109148397966	45	45	3.06634291388276e-06	7.04801207071559e-06	PWY0-1261	peptidoglycan recycling I // 1,6-anhydro-<i>N</i>-acetylmuramic acid recycling I // cell wall recycling I // anhydromuropeptides recycling I	Degradation/utilization/assimilation						
134	PWY-7400	Week_and_consortia	NS1_w5w6	0.0662753489210937	0.0124030076638355	45	45	3.26387077057669e-06	7.44646072101941e-06	PWY-7400	L-arginine biosynthesis IV (archaea)	Biosynthesis						
135	NAD-BIOSYNTHESIS-II	Week_and_consortia	NS1_w5w6	-0.396147858139699	0.0744867571643366	45	45	3.72993476414307e-06	8.44720520114754e-06	NAD-BIOSYNTHESIS-II	NAD salvage pathway III (to nicotinamide riboside) // nicotinamide adenine dinucleotide salvage	Biosynthesis						
136	ARGSYN-PWY	Week_and_consortia	NS1_w5w6	0.0653367709171219	0.0125060606485233	45	45	4.83914982612145e-06	1.08792565433971e-05	ARGSYN-PWY	L-arginine biosynthesis I (via L-ornithine)	Superpathways	Biosynthesis	Amino acid biosynthesis				
137	PWY-5384	Week_and_consortia	NS1_w5w6	0.544519239819356	0.104390161244671	45	45	5.17341511272634e-06	1.15464627153602e-05	PWY-5384	sucrose degradation IV (sucrose phosphorylase)	Degradation/utilization/assimilation						
138	LACTOSECAT-PWY	Week_and_consortia	NS1_w5w6	1.37180822780972	0.267667465680214	45	45	7.00684808119158e-06	1.55259655324245e-05	LACTOSECAT-PWY	lactose degradation I // lactose 6-P degradation I // lactose 6-phosphate degradation // lactose 6'-phosphate degradation	Degradation/utilization/assimilation						
139	PWY-181	Week_and_consortia	NS1_w5w6	-2.31224631279556	0.460926624287419	45	45	9.58935749863049e-06	2.10965864969871e-05	PWY-181	photorespiration I // C2 photorespiratory carbon oxidation cycle // PCO cycle	Generation of precursor metabolites and energy						
140	PWY-5860	Week_and_consortia	NS1_w5w6	0.276629343314466	0.0553612652881382	45	45	1.05822775854332e-05	2.29531091289678e-05	PWY-5860	superpathway of demethylmenaquinol-6 biosynthesis I // superpathway of demethylmenaquinone-6 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
141	PWY-5862	Week_and_consortia	NS1_w5w6	0.276629343314466	0.0553612652881382	45	45	1.05822775854332e-05	2.29531091289678e-05	PWY-5862	superpathway of demethylmenaquinol-9 biosynthesis // superpathway of demethylmenaquinone-9 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
142	PWY-6630	Week_and_consortia	NS1_w5w6	0.843229851828452	0.177790359255963	45	45	2.33909118386278e-05	5.0380425498583e-05	PWY-6630	superpathway of L-tyrosine biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
143	PWY0-845	Week_and_consortia	NS1_w5w6	0.117056362973577	0.0246586389133955	45	45	2.386427372819e-05	5.10430299186286e-05	PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage // vitamin B<sub>6</sub> biosynthesis and salvage	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
144	PWY-6628	Week_and_consortia	NS1_w5w6	0.839522148059079	0.178111700591371	45	45	2.57224683234171e-05	5.46380706456031e-05	PWY-6628	superpathway of L-phenylalanine biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
145	PWY-5695	Week_and_consortia	NS1_w5w6	-0.121603465901972	0.0259185503782436	45	45	2.86414198552298e-05	6.0421625448019e-05	PWY-5695	inosine 5'-phosphate degradation // IMP degradation // urate biosynthesis	Degradation/utilization/assimilation						
146	PWY-5861	Week_and_consortia	NS1_w5w6	0.19502449019455	0.0416564087864678	45	45	2.94119636221087e-05	6.16250666367993e-05	PWY-5861	superpathway of demethylmenaquinol-8 biosynthesis I // superpathway of demethylmenaquinone-8 biosynthesis I	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
147	PWY-5840	Week_and_consortia	NS1_w5w6	0.18041260926267	0.0387259775210881	45	45	3.15944193741228e-05	6.53092695787237e-05	PWY-5840	superpathway of menaquinol-7 biosynthesis // vitamin K<sub>2</sub> biosynthesis // superpathway of menaquinone-7 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
148	PWY0-1277	Week_and_consortia	NS1_w5w6	0.834561098534841	0.179034298961552	45	45	3.14745039065172e-05	6.53092695787237e-05	PWY0-1277	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation // 3-phenylpropionate and 3-(3-hydroxyphenyl)propionate degradation	Degradation/utilization/assimilation	Superpathways					
149	PWY-5973	Week_and_consortia	NS1_w5w6	0.0544592290877219	0.0117134375255924	45	45	3.26520552078581e-05	6.70455533601352e-05	PWY-5973	<i>cis</i>-vaccenate biosynthesis // <i>cis</i> vaccenic acid acid biosynthesis	Biosynthesis						
150	ANAEROFRUCAT-PWY	Week_and_consortia	NS1_w5w6	-0.269239382600952	0.0587813179539212	45	45	4.05465125991766e-05	8.27041449042807e-05	ANAEROFRUCAT-PWY	homolactic fermentation // anaerobic fructose catabolism // anaerobic fructose degradation // fructose fermentation to lactate // fructose fermentation to lactic acid	Superpathways	Generation of precursor metabolites and energy					
151	PWY-7013	Week_and_consortia	NS1_w5w6	2.10088082112503	0.460243239761577	45	44	4.30426306444293e-05	8.7217962095291e-05	PWY-7013	(<i>S</i>)-propane-1,2-diol degradation // propylene glycol degradation // L-1,2-propanediol degradation	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
152	PWY0-1586	Week_and_consortia	NS1_w5w6	-0.0639116883702038	0.0140746269603566	45	45	4.48106300301561e-05	9.02070199299874e-05	PWY0-1586	peptidoglycan maturation (<i>meso</i>-diaminopimelate containing)	Biosynthesis						
153	PWY-5677	Week_and_consortia	NS1_w5w6	0.579528634047244	0.127720593399289	45	45	4.64896850197727e-05	9.29793700395453e-05	PWY-5677	succinate fermentation to butanoate // succinate fermentation to butyrate // succinic acid fermentation to butanoic acid	Generation of precursor metabolites and energy						
154	PWY-7209	Week_and_consortia	NS1_w5w6	0.55025983119195	0.121756864177849	45	45	4.8013660197961e-05	9.54077892965935e-05	PWY-7209	superpathway of pyrimidine ribonucleosides degradation	Degradation/utilization/assimilation	Superpathways					
155	PWY-7446	Week_and_consortia	NS1_w5w6	1.01265230729822	0.224613049619607	45	45	5.11717036392631e-05	0.0001010313123134	PWY-7446	sulfoquinovose degradation I // sulphoglycolysis // sulfoglycolysis // sulfo-EMP pathway	Degradation/utilization/assimilation						
156	COA-PWY	Week_and_consortia	NS1_w5w6	0.0670790272467244	0.0150465719128992	45	45	5.99575704598064e-05	0.0001176237688001	COA-PWY	coenzyme A biosynthesis I (bacteria) // CoA biosynthesis	Biosynthesis						
157	ALL-CHORISMATE-PWY	Week_and_consortia	NS1_w5w6	0.36810538139283	0.0837433776249711	45	45	7.31961926282276e-05	0.0001425892617034	ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	Superpathways						
158	GALACT-GLUCUROCAT-PWY	Week_and_consortia	NS1_w5w6	-0.156144237199162	0.0355333751452107	45	45	7.36093915936511e-05	0.0001425892617034	GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation // galacturonate and glucuronate catabolism // superpathway of galacturonate and glucuronate degradation	Superpathways						
159	PWY-7094	Week_and_consortia	NS1_w5w6	0.952848026697163	0.221951552406164	45	45	0.0001009474554953	0.0001943238518285	PWY-7094	fatty acid salvage // &beta;-oxidation degradation - de novo fatty acid biosynthesis shunt	Biosynthesis						
160	HEXITOLDEGSUPER-PWY	Week_and_consortia	NS1_w5w6	0.418894493604953	0.099578321559053	45	45	0.0001290994304664	0.0002469728235009	HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Superpathways			
161	ENTBACSYN-PWY	Week_and_consortia	NS1_w5w6	0.776602898483199	0.185275512021339	45	45	0.0001385322154493	0.0002633822367803	ENTBACSYN-PWY	enterobactin biosynthesis	Superpathways	Biosynthesis	Secondary metabolite biosynthesis				
162	PWY-5100	Week_and_consortia	NS1_w5w6	-0.120286255251893	0.0287921019516876	45	45	0.0001450797453584	0.0002741384145424	PWY-5100	pyruvate fermentation to acetate and lactate II // pyruvic acid fermentation to acetic acid and lactic acid II	Superpathways	Generation of precursor metabolites and energy					
163	ECASYN-PWY	Week_and_consortia	NS1_w5w6	0.878952971238586	0.212232743211204	45	45	0.0001617389289155	0.0003037535982072	ECASYN-PWY	enterobacterial common antigen biosynthesis // ECA biosynthesis	Glycan pathways	Biosynthesis	Carboxylic acid biosynthesis				
164	PWY-6609	Week_and_consortia	NS1_w5w6	-0.107732121250408	0.0262847056829444	45	45	0.0001854681862153	0.0003462072809353	PWY-6609	adenine and adenosine salvage III // adenosine nucleotides salvage III	Biosynthesis						
165	PWY-6163	Week_and_consortia	NS1_w5w6	0.0435575703356753	0.0109403357114216	45	45	0.0002651712097506	0.0004920044132722	PWY-6163	chorismate biosynthesis from 3-dehydroquinate	Biosynthesis						
166	PWY-7228	Week_and_consortia	NS1_w5w6	-0.166872668412278	0.0423438075830168	45	45	0.0003001208227062	0.0005535162478654	PWY-7228	superpathway of guanosine nucleotides <i>de novo</i> biosynthesis I	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
167	PWY-5910	Week_and_consortia	NS1_w5w6	1.59972280113238	0.421961614311284	45	45	0.0004701169748561	0.0008567812322822	PWY-5910	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate) // GGPP biosynthesis	Superpathways	Biosynthesis	Polyprenyl biosynthesis	Biosynthesis	Secondary metabolite biosynthesis		
168	PWY-922	Week_and_consortia	NS1_w5w6	1.60649580307534	0.423584035460627	45	45	0.000468053337245	0.0008567812322822	PWY-922	mevalonate pathway I (eukaryotes and bacteria) // isoprenoid pathway // MVA pathway // isopentenyl diphosphate biosynthesis // dimethylallyl diphosphate biosynthesis	Biosynthesis						
169	PWY-6969	Week_and_consortia	NS1_w5w6	0.0488419997865528	0.0129853014792432	45	45	0.0005061722998542	0.0009170651079712	PWY-6969	TCA cycle V (2-oxoglutarate synthase) // citric acid cycle // tricarboxylic acid cycle // Szent-Gyorgyi-Krebs cycle // Krebs cycle // TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase) // reversed TCA cycle	Generation of precursor metabolites and energy						
170	PWY-7328	Week_and_consortia	NS1_w5w6	0.27642919445152	0.0736188740503462	45	45	0.0005250019507316	0.0009456175486862	PWY-7328	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	Superpathways	Biosynthesis	Carbohydrate biosynthesis				
171	KDO-NAGLIPASYN-PWY	Week_and_consortia	NS1_w5w6	0.665877865830532	0.181860956505363	45	45	0.0006921589863809	0.0012394474872403	KDO-NAGLIPASYN-PWY	superpathway of (Kdo)<SUB>2</SUB>-lipid A biosynthesis (<i>E. coli</i>)	Superpathways	Glycan pathways		Biosynthesis	Cell structure biosynthesis	Biosynthesis	Fatty acid and lipid biosynthesis
172	UDPNAGSYN-PWY	Week_and_consortia	NS1_w5w6	0.412562207943788	0.115158620543282	45	45	0.0008732493649129	0.0015546867305965	UDPNAGSYN-PWY	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis I // UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis	Biosynthesis						
173	COMPLETE-ARO-PWY	Week_and_consortia	NS1_w5w6	0.0624049891122976	0.0175576157046093	45	45	0.0009357632049793	0.0016505050582733	COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis (from phospho<i>enol</i>pyruvate and D-erythrose 4-phosphate) // superpathway of L-phenylalanine, L-tyrosine, and L-tryptophan biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
174	PYRIDNUCSAL-PWY	Week_and_consortia	NS1_w5w6	-0.0694115246722542	0.0195014931000103	45	45	0.000937786964928	0.0016505050582733	PYRIDNUCSAL-PWY	NAD salvage pathway I (PNC VI cycle) // pyridine nucleotide cycling // nicotinamide adenine dinucleotide salvage	Biosynthesis						
175	PWY-6125	Week_and_consortia	NS1_w5w6	-0.174444323466158	0.0492820544262682	45	45	0.0009918662994276	0.0017357660239983	PWY-6125	superpathway of guanosine nucleotides <i>de novo</i> biosynthesis II	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
176	PWY0-1479	Week_and_consortia	NS1_w5w6	0.527251352479715	0.151293090115836	45	45	0.0011615813615855	0.0020212828212901	PWY0-1479	tRNA processing	Macromolecule modification						
177	HISTSYN-PWY	Week_and_consortia	NS1_w5w6	0.057900706495663	0.0168151453626131	45	45	0.0012926307671476	0.0022366869454015	HISTSYN-PWY	L-histidine biosynthesis	Biosynthesis						
178	PWY-6629	Week_and_consortia	NS1_w5w6	0.683495732449327	0.198680072812601	45	45	0.0013207678523974	0.002272606137086	PWY-6629	superpathway of L-tryptophan biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
179	ARGDEG-PWY	Week_and_consortia	NS1_w5w6	0.754784713608205	0.219675461170837	45	45	0.0013372307087399	0.0022755086093475	ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation // L-arginine utilization // ADC pathway	Degradation/utilization/assimilation	Superpathways					
180	ORNARGDEG-PWY	Week_and_consortia	NS1_w5w6	0.754784713608205	0.219675461170837	45	45	0.0013372307087399	0.0022755086093475	ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	Degradation/utilization/assimilation	Superpathways					
181	PWY-6123	Week_and_consortia	NS1_w5w6	0.0488125035175645	0.0142178042695577	45	45	0.0013484190689522	0.0022819399628422	PWY-6123	inosine-5'-phosphate biosynthesis I // IMP biosynthesis I	Biosynthesis						
182	PWY-5104	Week_and_consortia	NS1_w5w6	-0.0356603864001369	0.0104311621897075	45	45	0.0014048801940612	0.0023644978129555	PWY-5104	L-isoleucine biosynthesis IV	Biosynthesis						
183	PWY-6823	Week_and_consortia	NS1_w5w6	0.572783935656893	0.168165537212893	45	45	0.0014580576997138	0.0024406618016949	PWY-6823	molybdopterin biosynthesis	Biosynthesis						
184	LPSSYN-PWY	Week_and_consortia	NS1_w5w6	0.730357804145293	0.215838441826706	45	45	0.0015528582356316	0.0025852991166191	LPSSYN-PWY	superpathway of Kdo<sub>2</sub>-lipid A biosynthesis	Superpathways	Biosynthesis	Fatty acid and lipid biosynthesis				
185	METHGLYUT-PWY	Week_and_consortia	NS1_w5w6	0.744383958865703	0.22144540815739	45	45	0.0016546000642691	0.0027398753752414	METHGLYUT-PWY	superpathway of methylglyoxal degradation	Degradation/utilization/assimilation	Superpathways					
186	PWY0-1533	Week_and_consortia	NS1_w5w6	0.739581587133483	0.220330979820091	45	45	0.0016779391263733	0.0027636644434383	PWY0-1533	methylphosphonate degradation I // carbon-phosphorus lyase pathway	Degradation/utilization/assimilation						
187	GLYOXYLATE-BYPASS	Week_and_consortia	NS1_w5w6	0.750215940587751	0.225866350168065	45	45	0.0018543989413406	0.0030380578400687	GLYOXYLATE-BYPASS	glyoxylate cycle // glyoxylate bypass // glyoxylate shunt	Generation of precursor metabolites and energy						
188	ARO-PWY	Week_and_consortia	NS1_w5w6	0.058980341174381	0.0177970104461501	45	45	0.0018727610041588	0.0030519068215922	ARO-PWY	chorismate biosynthesis I // aromatic amino acid biosynthesis // shikimate pathway	Superpathways	Biosynthesis	Carboxylic acid biosynthesis				
189	TCA-GLYOX-BYPASS	Week_and_consortia	NS1_w5w6	0.7418133791835	0.224231707271121	45	45	0.0019253813807633	0.0031211445540794	TCA-GLYOX-BYPASS	superpathway of glyoxylate bypass and TCA	Superpathways						
190	AST-PWY	Week_and_consortia	NS1_w5w6	0.756364738125157	0.229639897022596	45	45	0.0020064207933688	0.0032354848395686	AST-PWY	L-arginine degradation II (AST pathway) // L-arginine succinyltransferase pathway // AST pathway // ammonia-producing L-arginine catabolic pathway // L-arginine catabolism	Degradation/utilization/assimilation						
191	AEROBACTINSYN-PWY	Week_and_consortia	NS1_w5w6	0.765620099789236	0.233112707888546	45	45	0.0020600090885624	0.0032705298931816	AEROBACTINSYN-PWY	aerobactin biosynthesis	Biosynthesis						
192	HCAMHPDEG-PWY	Week_and_consortia	NS1_w5w6	0.765620099788601	0.233112707888667	45	45	0.0020600090883995	0.0032705298931816	HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate // 3-phenylpropionate and 3-(3-hydroxyphenyl)propionate degradation to 2-oxopent-4-enoate	Degradation/utilization/assimilation						
193	PWY-6690	Week_and_consortia	NS1_w5w6	0.765620099788601	0.233112707888667	45	45	0.0020600090883995	0.0032705298931816	PWY-6690	cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate	Degradation/utilization/assimilation						
