pathway	sequence	Plate1_1174R_0_M_S2_week9_S56_L001	Plate1_160R_0_F_S2_week10_S49_L001	Plate1_160R_L_F_S2_week10_S50_L001	Plate1_2446R_0_F_S2_week9_S55_L001	Plate1_3795R_R_F_S2_week10_S51_L001	Plate1_3896R_0_M_S2_week10_S52_L001	Plate1_3896R_L_M_S2_week10_S53_L001	Plate1_3909R_R_M_S2_week10_S54_L001	Plate2_073R_0_M_S2_week5_S52_L001	Plate2_073R_0_M_S2_week9_S55_L001	Plate2_1067R_R_M_S2_week5_S56_L001	Plate2_1067R_R_M_S2_week9_S59_L001	Plate2_1152R_0_M_S2_week9_S60_L001	Plate2_2404R_R_F_S2_week5_S35_L001	Plate2_2404R_R_F_S2_week9_S38_L001	Plate2_2446R_L_F_S2_week5_S39_L001	Plate2_2446R_L_F_S2_week9_S42_L001	Plate2_3795R_0_F_S2_week5_S43_L001	Plate2_3795R_0_F_S2_week9_S46_L001	Plate2_3909R_0_M_S2_week5_S61_L001	Plate2_3909R_0_M_S2_week9_S64_L001	Plate2_3918R_R_M_S2_week5_S65_L001	Plate2_3918R_R_M_S2_week9_S68_L001	Plate2_3969R_0_F_S2_week5_S47_L001	Plate2_3969R_0_F_S2_week9_S50_L001	Plate2_3980R_0_F_S2_week9_S51_L001	Plate3_073R_R_M_S2_Pellet_week9_S61_L001	Plate3_073R_R_M_S2_week5_S33_L001	Plate3_1067R_0_M_S2_week5_S34_L001	Plate3_1067R_0_M_S2_week9_S62_L001	Plate3_1067R_L_M_S2_week5_S35_L001	Plate3_1067R_L_M_S2_week9_S63_L001	Plate3_1152R_0_M_S2_week5_S36_L001	Plate3_1152R_L_M_S2_week5_S37_L001	Plate3_1152R_L_M_S2_week9_S64_L001	Plate3_1152R_R_M_S2_week5_S38_L001	Plate3_1152R_R_M_S2_week9_S65_L001	Plate3_1174R_0_M_S2_week5_S39_L001	Plate3_2404R_0_F_S2_week5_S40_L001	Plate3_2404R_0_F_S2_week9_S66_L001	Plate3_2404R_L_F_S2_week5_S41_L001	Plate3_2404R_L_F_S2_week9_S67_L001	Plate3_2446R_0_F_S2_week5_S42_L001	Plate3_2446R_RL_F_S2_Pellet_week9_S69_L001	Plate3_2446R_RL_F_S2_week5_S44_L001	Plate3_2446R_R_F_S2_Pellet_week9_S68_L001	Plate3_2446R_R_F_S2_week5_S43_L001	Plate3_2453R_0_F_S2_Pellet_week9_S70_L001	Plate3_2453R_0_F_S2_week5_S45_L001	Plate3_2453R_L_F_S2_Pellet_week9_S71_L001	Plate3_2453R_L_F_S2_week5_S46_L001	Plate3_2453R_R_F_S2_Pellet_week9_S72_L001	Plate3_2453R_R_F_S2_week5_S47_L001	Plate3_3795R_L_F_S2_week5_S48_L001	Plate3_3795R_L_F_S2_week9_S73_L001	Plate3_3880R_0_F_S2_week5_S49_L001	Plate3_3880R_0_F_S2_week9_S74_L001	Plate3_3880R_L_F_S2_week5_S50_L001	Plate3_3880R_L_F_S2_week9_S75_L001	Plate3_3880R_R_F_S2_week5_S51_L001	Plate3_3880R_R_F_S2_week9_S76_L001	Plate3_3909R_L_M_S2_week5_S52_L001	Plate3_3909R_L_M_S2_week9_S77_L001	Plate3_3918R_0_M_S2_week5_S53_L001	Plate3_3918R_0_M_S2_week9_S78_L001	Plate3_3918R_L_M_S2_week5_S54_L001	Plate3_3918R_L_M_S2_week9_S79_L001	Plate3_3918R_RL_M_S2_week5_S55_L001	Plate3_3918R_RL_M_S2_week9_S80_L001	Plate3_3918R_RR_M_S2_week5_S56_L001	Plate3_3918R_RR_M_S2_week9_S81_L001	Plate3_3969R_R_F_S2_Pellet_week9_S82_L001	Plate3_3969R_R_F_S2_week5_S57_L001	Plate3_3980R_0_F_S2_week5_S58_L001	Plate3_3980R_L_F_S2_Pellet_week9_S83_L001	Plate3_3980R_L_F_S2_week5_S59_L001	Plate3_3980R_R_F_S2_Pellet_week9_S84_L001	Plate3_3980R_R_F_S2_week5_S60_L001	Plate5_048R_S2_R_Female_week5_S61_L001	Plate5_048R_S2_R_Female_week9_S75_L001	Plate5_1050R_S2_L_Male_week5_S68_L001	Plate5_1050R_S2_L_Male_week9_S82_L001	Plate5_1050R_S2_RR_Male_week5_S70_L001	Plate5_1050R_S2_RR_Male_week9_S84_L001	Plate5_1050R_S2_R_Male_week5_S69_L001	Plate5_1050R_S2_R_Male_week9_S83_L001	Plate5_1127R_S2_0_Female_week5_S62_L001	Plate5_1127R_S2_0_Female_week9_S76_L001	Plate5_1127R_S2_R_Female_week5_S63_L001	Plate5_1127R_S2_R_Female_week9_S77_L001	Plate5_2514R_S2_L_Male_week5_S71_L001	Plate5_2514R_S2_L_Male_week9_S85_L001	Plate5_2514R_S2_R_Male_week5_S72_L001	Plate5_2514R_S2_R_Male_week9_S86_L001	Plate5_3995R_S2_0_Female_week5_S64_L001	Plate5_3995R_S2_0_Female_week9_S78_L001	Plate5_3995R_S2_L_Female_week5_S65_L001	Plate5_3995R_S2_L_Female_week9_S79_L001	Plate5_3995R_S2_RR_Female_week5_S67_L001	Plate5_3995R_S2_RR_Female_week9_S81_L001	Plate5_3995R_S2_R_Female_week5_S66_L001	Plate5_3995R_S2_R_Female_week9_S80_L001	Plate5_3997R_S2_L_Male_week5_S73_L001	Plate5_3997R_S2_L_Male_week9_S87_L001	Plate5_3997R_S2_R_Male_week5_S74_L001	Plate5_3997R_S2_R_Male_week9_S88_L001	Taxa
PWY-6282	ASVp1_132	0.0	0.0	0.0	0.0	30.8664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bifidobacterium_longum
PWY-6282	ASVp1_150	0.0	0.0	0.0	0.0	48.03545454545455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Phocaeicola_nan
PWY-6282	ASVp1_16	1101.0354545454545	2005.02	869.9645454545455	1602.8181818181818	2599.02	1222.02	1540.399090909091	1454.8336363636363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_thetaiotaomicron
PWY-6282	ASVp1_2	1002.8664	1843.7112	958.4136	1413.8712000000005	2508.3864	1091.4264	1427.76	1276.5600000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Phocaeicola_vulgatus
PWY-6282	ASVp1_20	1992.6	1604.88	2424.6000000000004	1563.84	2255.04	2006.64	1992.6	2427.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Parabacteroides_distasonis
PWY-6282	ASVp1_21	488.16	882.2088000000001	363.1824	643.3776	1177.8264	529.8264	665.2800000000001	602.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sarcina_perfringens
PWY-6282	ASVp1_25	583.1263636363636	1104.5454545454545	570.8536363636364	879.7827272727274	1391.3836363636365	664.4699999999999	882.2372727272727	767.560909090909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_stercoris
PWY-6282	ASVp1_3	412.2576000000001	784.08	372.1464	585.0576000000001	1003.7736	452.9736	611.9064000000001	550.4976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Phocaeicola_vulgatus
PWY-6282	ASVp1_4	5307.070909090909	3803.49	2177.893636363636	4997.798181818183	5521.328181818181	5175.58090909091	7172.893636363637	5614.257272727273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Phocaeicola_dorei
PWY-6282	ASVp1_57	0.0	0.0	0.0	0.0	51.21360000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_citroniae
PWY-6282	ASVp1_64	34.8624	55.2312	21.6	35.1864	68.4936	28.7064	45.36	29.613600000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_A_avium
PWY-6282	ASVp1_71	161.65636363636364	92.56090909090908	0.0	136.74272727272728	150.78272727272727	133.94454545454545	194.62090909090912	157.0909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Alistipes_finegoldii
PWY-6282	ASVp1_74	8.0136	21.6	0.0	0.0	30.24	0.0	12.96	14.4936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Akkermansia_massiliensis
PWY-6282	ASVp1_9	197.01692307692304	263.2707692307692	408.46153846153845	205.7123076923077	204.52153846153848	179.80615384615385	229.6523076923077	246.65538461538455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Escherichia_coli
PWY-6282	ASVp1_98	30.8664	51.21360000000001	0.0	0.0	58.0176	0.0	43.8264	34.8624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis
PWY-6282	ASVp2_106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.773600000000005	0.0	27.151200000000003	27.453600000000005	0.0	25.92	0.0	0.0	0.0	0.0	0.0	19.742400000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_bolteae/clostridioformis
PWY-6282	ASVp2_108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.88615384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Parabacteroides_distasonis
PWY-6282	ASVp2_121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_fermentum
PWY-6282	ASVp2_122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.96454545454545	0.0	33.651818181818186	28.74272727272728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.60090909090909	0.0	0.0	0.0	24.545454545454547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bosea_sp005502805/sp902506165/sp900185715/sp004341515/sp025846845/sp900112185/sp008253865/sp004123845/sp001556125/vestrisii/sp001748145/vaviloviae/sp900470095/sp000735605
PWY-6282	ASVp2_124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.70727272727273	0.0	28.055454545454545	0.0	0.0	29.11090909090909	0.0	0.0	0.0	24.88909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Parabacteroides_distasonis
PWY-6282	ASVp2_126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.52545454545455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	CHH4-2_sp018378255
PWY-6282	ASVp2_13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.028695652173913	0.0	3.3573913043478263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.676521739130435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_thetaiotaomicron
PWY-6282	ASVp2_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	256.9430769230769	184.7492307692308	710.3076923076923	213.42461538461532	268.02	416.5753846153846	151.51846153846154	149.34461538461537	252.59538461538463	403.3246153846154	283.8461538461538	1002.4615384615385	237.1707692307692	566.1138461538461	139.84615384615384	241.90615384615384	193.84615384615384	417.3646153846154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Escherichia_coli
