pathway	sequence	Plate1_1136R_RL_F_S5_week10_S58_L001	Plate1_1136R_R_F_S5_week10_S57_L001	Plate1_2518R_L_M_S5_week10_S61_L001	Plate1_2518R_R_M_S5_week10_S62_L001	Plate1_3752R_0_F_S5_week10_S59_L001	Plate1_3752R_L_F_S5_week10_S60_L001	Plate1_3893R_RL_M_S5_week10_S64_L001	Plate1_3893R_R_M_S5_week10_S63_L001	Plate2_096R_0_M_S5_week9_S74_L001	Plate2_1060R_L_M_S5_week9_S75_L001	Plate2_1076R_0_M_S5_week9_S76_L001	Plate2_1136R_0_F_S5_week9_S69_L001	Plate2_2402R_0_F_S5_week9_S70_L001	Plate2_2433R_0_F_S5_week9_S71_L001	Plate2_2475R_0_M_S5_week9_S77_L001	Plate2_2518R_0_M_S5_week9_S78_L001	Plate2_3924R_L_F_S5_week9_S72_L001	Plate2_3929R_0_F_S5_week9_S73_L001	Plate3_096R_0_M_S5_week5_S4_L001	Plate3_2402R_R_F_S5_Pellet_week9_S5_L001	Plate3_2475R_RL_M_S5_Pellet_week9_S6_L001	Plate4_1060R_L_M_S5_week5_S12_L001	Plate4_1076R_0_M_S5_week5_S13_L001	Plate4_1136R_0_F_S5_week5_S14_L001	Plate4_2402R_0_F_S5_week5_S15_L001	Plate4_2402R_R_F_S5_week5_S16_L001	Plate4_2433R_0_F_S5_week5_S17_L001	Plate4_2475R_0_M_S5_week5_S18_L001	Plate4_2475R_RL_M_S5_week5_S19_L001	Plate4_2518R_0_M_S5_week5_S20_L001	Plate4_3924R_L_F_S5_week5_S21_L001	Plate4_3929R_0_F_S5_week5_S22_L001
COA-PWY	ASVp1_22	208.0	175.57	225.29	214.0	247.86	264.71	197.71	227.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_27	44.33	51.67	44.33	48.67	46.33	39.67	41.33	40.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_29	198.67	202.33	195.0	177.0	190.33	164.67	137.67	194.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_3	2479.43	2779.57	3084.0	2779.14	2309.43	1932.14	2642.86	2821.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_30	695.5	636.0	898.0	743.0	658.0	713.5	681.0	877.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_36	6.43	0.0	10.43	0.0	10.0	12.86	7.86	8.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_37	139.05142857142857	125.14285714285714	111.42857142857142	147.8057142857143	139.62285714285713	140.37714285714284	150.48	108.37714285714284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_41	239.0	160.5	263.0	326.0	171.0	165.0	200.25	303.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_54	74.97142857142856	0.0	0.0	42.74285714285714	0.0	46.857142857142854	70.39999999999999	63.542857142857144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_55	10.4	13.2	12.4	0.0	12.8	9.8	8.0	9.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_57	59.43	78.57	82.29	79.71	65.71	53.43	79.43	73.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_65	100.33	115.67	91.0	80.33	105.0	94.67	91.67	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_69	20.57142857142857	27.885714285714283	23.542857142857144	19.657142857142855	21.71428571428571	14.628571428571428	19.428571428571427	29.257142857142856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_70	31.83	25.83	24.5	34.83	32.67	29.67	30.33	23.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_72	0.0	0.0	0.0	0.0	0.0	4.83	6.33	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_74	0.0	77.43	70.86	0.0	59.0	55.57	65.57	70.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_75	11.6	9.8	9.6	7.6	6.8	11.4	7.8	10.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_83	35.17	30.17	28.0	35.0	37.17	35.5	40.17	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_88	0.0	19.71428571428571	0.0	0.0	0.0	16.857142857142858	17.428571428571427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_9	159.29	145.14	133.29	156.0	388.14	126.71	196.14	115.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_95	16.228571428571428	18.057142857142857	15.771428571428572	11.657142857142855	9.37142857142857	5.0285714285714285	9.828571428571427	21.71428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp1_98	0.0	9.57	15.29	0.0	9.43	6.86	10.0	11.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9370.33	9020.67	6266.0	4793.67	10999.33	8104.33	7847.0	6514.67	7976.0	9996.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205.94285714285712	87.31428571428572	190.62857142857143	90.28571428571428	135.31428571428572	67.88571428571429	167.31428571428572	73.14285714285714	57.82857142857143	91.19999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.86	0.0	20.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.86	0.0	0.0	7.57	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.29	0.0	0.0	0.0	0.0	7.86	10.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.37142857142857	17.142857142857142	35.42857142857142	6.628571428571428	12.114285714285714	17.599999999999998	19.2	8.228571428571428	6.3999999999999995	25.142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86	0.0	0.0	0.0	0.0	1.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.17142857142857	21.257142857142856	0.0	0.0	0.0	0.0	0.0	27.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	299.14	204.86	733.29	141.43	696.14	174.86	128.0	88.57	161.57	127.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83	5.83	2.83	0.0	6.33	0.0	4.83	0.0	5.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	547.0	273.71	315.43	1071.57	420.43	624.57	591.86	517.86	637.43	662.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	254.29	130.71	130.57	520.43	203.0	312.29	290.57	243.43	300.43	311.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	298.0	141.14	168.43	542.71	223.0	326.14	308.29	283.29	342.0	349.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1412.5	570.0	517.5	749.0	427.0	726.5	807.5	933.5	715.5	1116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	230.0	209.0	146.33	116.67	261.67	196.0	186.33	146.0	190.33	262.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.14	0.0	6.0	8.71	0.0	10.71	0.0	8.14	0.0	13.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.33	52.33	23.0	101.0	43.67	42.0	45.0	32.33	46.67	59.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.57	0.0	0.0	0.0	4.29	5.14	0.0	5.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.48	146.09142857142857	301.1428571428571	149.33714285714282	169.33714285714282	242.28571428571428	353.33714285714285	117.14285714285714	160.19428571428568	94.66285714285713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.43	3.43	3.71	4.86	6.57	4.86	2.29	2.29	6.29	2.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	280.57	661.43	386.14	914.0	501.86	662.29	527.86	515.29	579.86	224.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.29	17.57	0.0	27.71	0.0	16.43	12.57	12.57	12.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1149.0	437.5	413.0	703.5	327.0	634.5	696.0	692.5	572.0	888.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.29	2.86	2.57	0.0	0.0	3.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.14	10.71	24.0	13.0	16.43	14.14	14.71	17.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	219.75	0.0	368.5	111.5	314.75	308.25	371.5	298.25	300.75	400.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.285714285714285	32.68571428571428	73.37142857142857	17.599999999999998	32.68571428571428	18.285714285714285	32.68571428571428	33.14285714285714	18.285714285714285	31.085714285714282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1653.29	4003.71	2399.0	5728.71	2884.14	3946.71	3165.43	3216.71	3527.86	1404.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	29.83	67.83	34.33	33.33	49.33	72.33	27.5	29.33	15.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.285714285714285	141.25714285714284	81.60000000000001	44.800000000000004	44.57142857142857	31.542857142857144	54.857142857142854	76.1142857142857	101.25714285714284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	109.57	64.43	150.43	72.43	99.57	79.86	81.86	95.86	32.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	719.7142857142857	1164.2857142857142	263.7142857142857	1082.2857142857142	522.5714285714286	652.8571428571428	889.4285714285713	600.0	599.7142857142857	569.7142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.29	109.43	62.86	147.43	70.29	102.29	83.0	83.43	90.86	39.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.2	15.6	0.0	0.0	13.8	13.8	24.2	14.0	8.2	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.6	0.0	11.2	10.6	0.0	6.2	3.8	5.4	5.6	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.14	9.71	9.57	41.57	16.86	26.43	22.43	17.29	24.57	25.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.5	30.67	83.83	37.83	36.5	51.0	85.0	25.5	36.33	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.57	0.0	0.0	39.71	13.43	21.0	21.14	17.43	23.14	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.0	139.33	65.33	203.0	104.67	105.33	117.67	71.0	102.0	126.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.29	8.0	0.0	27.29	11.86	14.57	16.57	14.57	18.71	20.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	734.57	385.86	394.71	1485.14	574.29	858.43	779.71	695.29	878.86	880.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.428571428571427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.25	0.0	99.5	0.0	81.25	85.25	111.25	94.5	89.25	111.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp2_96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.43	8.43	0.0	30.14	9.86	17.0	15.14	14.14	13.57	16.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5025.33	5885.33	7059.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	371.5	382.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.14	210.43	197.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.22857142857143	91.42857142857142	130.5142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185.7142857142857	187.05142857142854	226.09142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.29	0.0	2.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.14285714285714	23.085714285714282	45.94285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	502.2857142857143	480.0	567.1428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.33	35.5	43.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.2	11.2	19.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.29	11.43	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	391.0	317.86	352.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	45.33	43.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.5	337.0	306.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	ASVp3_51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.83	43.67	50.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
