pathway	Plate1_1136R_RL_F_S5_week10_S58_L001	Plate1_1136R_R_F_S5_week10_S57_L001	Plate1_2518R_L_M_S5_week10_S61_L001	Plate1_2518R_R_M_S5_week10_S62_L001	Plate1_3752R_0_F_S5_week10_S59_L001	Plate1_3752R_L_F_S5_week10_S60_L001	Plate1_3893R_RL_M_S5_week10_S64_L001	Plate1_3893R_R_M_S5_week10_S63_L001	Plate2_096R_0_M_S5_week9_S74_L001	Plate2_1060R_L_M_S5_week9_S75_L001	Plate2_1076R_0_M_S5_week9_S76_L001	Plate2_1136R_0_F_S5_week9_S69_L001	Plate2_2402R_0_F_S5_week9_S70_L001	Plate2_2433R_0_F_S5_week9_S71_L001	Plate2_2475R_0_M_S5_week9_S77_L001	Plate2_2518R_0_M_S5_week9_S78_L001	Plate2_3924R_L_F_S5_week9_S72_L001	Plate2_3929R_0_F_S5_week9_S73_L001	Plate3_096R_0_M_S5_week5_S4_L001	Plate3_2402R_R_F_S5_Pellet_week9_S5_L001	Plate3_2475R_RL_M_S5_Pellet_week9_S6_L001	Plate4_1060R_L_M_S5_week5_S12_L001	Plate4_1076R_0_M_S5_week5_S13_L001	Plate4_1136R_0_F_S5_week5_S14_L001	Plate4_2402R_0_F_S5_week5_S15_L001	Plate4_2402R_R_F_S5_week5_S16_L001	Plate4_2433R_0_F_S5_week5_S17_L001	Plate4_2475R_0_M_S5_week5_S18_L001	Plate4_2475R_RL_M_S5_week5_S19_L001	Plate4_2518R_0_M_S5_week5_S20_L001	Plate4_3924R_L_F_S5_week5_S21_L001	Plate4_3929R_0_F_S5_week5_S22_L001
POLYISOPRENSYN-PWY	15319.534318074637	15814.598035414509	17189.276301756803	15070.412490416718	15332.16252605013	13408.153047487485	13744.497603671001	16956.57490011056	18780.268779578004	18025.34151103957	14220.4523459259	20780.940408704522	20103.290101414288	19378.363428389297	18550.601774667717	16230.213711632408	18696.585639974583	19183.243359409676	9071.565323736102	10365.026334820705	12264.351949571308	11669.538752213464	11637.994810633325	9398.325854483142	13232.31582434924	10370.04741557311	15271.451750194386	17660.392890781528	17649.920757451688	12404.842050491772	14045.146644559627	14765.99573130953
PPGPPMET-PWY	10031.935251664478	10369.097939175796	12008.272527259589	10808.281956527058	10525.816761881704	9664.213408806056	10362.406374622775	11619.703704951455	11613.820013821281	11890.254640258414	9697.793351168571	18990.725517109237	11524.464833394364	14071.148961165318	12870.318428370312	12065.456790505945	13297.331445702759	10962.1733454367	4183.162900636525	4803.3141198522435	5226.984672251707	7367.3913139335245	8853.835648394139	7103.588167468756	6291.240247200209	6476.115914257906	10270.91647058769	12164.292562003939	12454.92986205246	7891.873673754774	9281.973796404372	12379.735954776854
PWY-1269	14606.316848853134	15065.03892174556	16510.810867383498	14187.12581052085	14899.9030973342	12469.272173849738	13007.56777098373	16004.363613129055	17583.387899243397	17754.476244945366	13673.258405756289	19594.365685104145	19607.222878440014	18565.294436084827	17086.269616750797	15417.166374982993	17758.673353804694	17454.534553949255	7789.795601771797	8952.971737745558	10515.052352945153	11660.227561047346	11169.649945359093	8720.847943062538	12972.34325134106	9923.481206078119	14025.323208101223	16142.922790290135	16648.38287438324	11567.069464465078	13017.850672746801	14239.896148374117
PWY-1861	2529.524954200959	2295.2072026189503	2058.0372953985184	2577.4430827696383	3206.0927748237336	2283.153606049962	2754.0441902615435	2122.466544578496	3318.1089737745037	2674.0082962842475	5985.43482785247	2592.4468234636947	4682.98976393577	3530.9101735700096	4768.915837398246	1933.4998194738976	2597.54946463007	1857.8665496579088	3043.314429760031	2892.344766638114	3983.1523360760957	3922.56079015249	3609.9217976897257	1723.0724739626282	1082.066782089027	4396.3336763593115	3687.807557999331	3599.926196341266	4948.943412818947	2999.5705024277704	1563.1570016874368	4587.622860937467
PWY-2941	734.3296716400898	647.0225732320552	588.5435449549024	774.2045172605602	747.1285779872	729.5879145569746	783.9090877190141	572.3998465316719	727.9884155967316	736.4047258926432	1561.289737038246	795.7840879092798	851.0471396470714	1206.9637503360862	1769.1124254434194	609.2726124007955	803.982796432448	464.00279395993743	930.2211322453987	921.7587791999413	1106.6681274362443	998.934887665042	737.4943899049391	515.7847324657895	204.73454612171545	1328.060983024329	1122.0496478880057	1006.7991171359282	1091.1762448520715	990.7660784463294	425.46492742797165	1145.9549449720778
PWY-2942	19668.754475922036	20565.005668677502	22191.43889217738	19774.389723332624	19832.529740473023	17701.41926364824	18327.785859383275	22026.3567184317	23729.597433419272	23329.7209935642	18771.10671190132	29319.953049279808	25650.041157437605	25491.48483496387	24492.14297908569	21329.716974647625	24578.07947724024	24142.631825605404	11973.82323974461	13336.377090551794	15917.9269413372	15255.822147010053	15645.146126230768	12590.67636343733	16114.144704749042	13866.336370445533	20038.66791969624	23161.789874167578	23251.475539694675	16135.13740133005	18420.299150855375	20544.957935144477
PWY-3001	14742.131956355543	15257.2752960767	16920.216178804338	15270.118409024579	15128.238118502162	13724.19685071729	14402.363150961237	16661.27245590371	17736.063578392765	17528.922762308488	14446.931611705599	24326.100940802487	18062.009672161905	19711.54208918312	19046.980689036995	16680.92201720749	18833.428349775288	17420.6912418132	8165.502604215827	9145.234512407422	10611.73601381953	11134.865443024255	12379.279692226028	9980.675732623808	10534.657840293497	10279.8245965479	15457.392561195238	18216.765782928254	18264.511005754124	12059.027479112669	13603.331405158351	16579.167535045857
PWY-3781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99648164135405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.49682355562047	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-4984	5333.3425138179555	4912.909832480605	6114.629669453541	5711.814782349756	6379.280046692413	6379.979214051916	5449.488447177889	5855.465764560237	7500.915662261517	4400.579823549312	4339.352530136323	11952.548353254717	6237.7795400000805	8204.581749796627	7800.043622485735	6719.648781593769	8260.161074343803	8724.889891872195	4036.5906153470087	4668.549543683189	4556.695239906365	2751.542324758085	5832.007423065094	4078.5325206031257	2328.9250428239434	2959.615106218952	6807.58828071535	7790.5518336069335	7811.527135235475	4544.266716618287	5369.59399600347	5711.541216567115
PWY-5022	1677.8109316195284	1880.9544395703647	1700.362943750523	1819.952182335657	1927.3420265970076	1821.8646358527378	1794.6111467852008	1737.381688255756	2198.441567257589	1201.5095612361408	2190.9121140794095	3430.453492623383	2716.807560510409	2017.316135501576	2076.3464908986216	1509.430075437502	2095.0797741639876	2327.244517968147	1909.4632650716683	1934.3082688188308	2540.542101963927	1485.2026232655692	2038.3072992605196	1263.3035101205742	787.341974856899	1682.9973244368143	2071.8284434820584	2230.6099070170612	2646.70828699638	1591.9657284157727	1670.4224579612874	2158.377973157969
PWY-5097	19624.676157317946	20570.14143759417	22172.97735683895	19744.648051227967	19750.33698595734	17603.85628452306	18325.925318355366	21997.095801516447	23528.706841473937	23514.16452667602	18714.48787058298	30799.469560534195	25556.193620817416	25523.056349000297	24478.85946719041	21350.66184510288	24566.893374359497	23891.6291070725	11801.821634872307	13134.578531543	15664.574996602993	15288.84863997655	15588.78716764502	12659.508931030394	16124.59747696334	13868.630323999043	19970.354629332956	23109.617023691728	23171.021260241734	16107.177197386447	18363.015724791258	21277.829243688764
PWY-5100	13969.482461414342	14904.184068538832	15768.175676939607	14992.565261834376	14236.103417194	14002.588694064723	14152.596199424626	16171.857384057104	16866.592655098077	14815.722763734011	14099.409202653205	25307.064073533697	17661.845049085132	18809.528841057938	18632.60563944188	15741.089555663199	18419.960900625054	17784.454561622697	10334.098368427196	10966.119464892263	13489.93755165791	10443.59687565143	12531.953476549696	9897.645855848092	8884.347664898196	10447.276900681452	15420.411048073905	17507.027418594476	17590.82072392959	12019.48556840434	14315.442702815188	16343.303935341111
PWY-5101	21940.131497852595	22866.250142427416	24505.679667881865	21990.513162067036	22008.068425995778	20002.124273475958	20226.413918960683	24574.14060384259	27105.47194407948	24979.77522597876	20622.187918293756	32030.103896034245	28716.61342945616	28052.46201536868	27385.58301857341	23496.55910232439	27323.031694337755	28245.040498100367	14352.217618110102	16049.858172617503	19206.15961570977	16510.59716388146	17296.113549916423	13891.259390907257	18026.151122274554	15306.50342974051	22577.809932554395	25941.791652423097	25785.70420079735	18114.51052153839	20851.01883481653	21926.88606470816
PWY-5103	19268.825303904	20088.127272436912	21548.667534667078	19294.333800058415	19336.444551403274	17511.25282995486	17726.281839049043	21568.86058333778	23806.141061827282	22026.882038424472	18078.863267858207	27968.521361662235	25232.14145707982	24625.127743427016	24018.46418166901	20623.429983207792	23956.63519809898	24740.821470006314	12527.432920753541	14019.02437304043	16787.084210311226	14535.989230801215	15152.841683903654	12179.531874008793	15917.724209224902	13442.979295120631	19799.365827400186	22758.781231060846	22631.034558254847	15898.766433241326	18279.559412355753	19240.909234394065
PWY-5104	19972.984889784333	20899.94463119361	22308.44375328177	20128.03371611321	20013.96820340108	18386.30450977141	18501.12388993146	22438.657464765507	24679.799514220456	22393.527628840126	18740.933712397284	29614.17962525615	26117.789523303123	25587.762056127867	25063.582988647875	21399.240557470006	24963.182723414568	25835.992855898545	13393.865318896434	14885.504801267609	17908.656803808368	14980.646185238315	15890.59891686315	12739.620759189462	16196.905322497474	14014.410517735087	20694.894285706803	23659.55883328009	23475.25766150333	16607.545404236775	19220.06807570609	20063.323416658317
PWY-5154	10824.922448667292	11186.910485940216	12596.802923724677	11270.13867082287	11228.99256598329	10213.342068014232	10919.25878264755	12425.47968812566	13042.625640105842	13211.075428473761	10383.144708630545	18925.119516843562	12611.317596728304	14609.219072961889	13892.924768736217	12568.847550741508	13834.375808904007	12062.548395312882	5173.392290886878	5765.771337307079	6371.28835815595	8151.895092127023	9265.745083061893	7149.571655226636	7506.263620493887	7344.570357627518	10718.023887666302	12799.578180105691	12749.725382528275	8365.757392317726	9521.316893031459	12900.211913320145
PWY-5180	575.6742382446425	583.800112147439	504.9715379121895	611.2876174377964	956.2016979006297	577.3101994372154	620.840146043435	457.3199897653772	848.5766218336289	733.1496290115801	1456.0646005573267	844.2611597980102	1504.2364925967104	958.0832454271207	1372.3708860071124	487.7176281638272	649.6345137259725	587.7031764168308	726.5196377182327	721.7511845838078	942.4527882393178	990.2391695636408	963.37522160229	417.09140315962054	308.78478466420927	1027.0709329941828	890.8831618324705	850.617002009093	1530.944298371787	778.7360593680471	386.61517399865784	916.5235786838107
PWY-5182	575.6742382446425	583.800112147439	504.9715379121895	611.2876174377964	956.2016979006297	577.3101994372154	620.840146043435	457.3199897653772	848.5766218336289	733.1496290115801	1456.0646005573267	844.2611597980102	1504.2364925967104	958.0832454271207	1372.3708860071124	487.7176281638272	649.6345137259725	587.7031764168308	726.5196377182327	721.7511845838078	942.4527882393178	990.2391695636408	963.37522160229	417.09140315962054	308.78478466420927	1027.0709329941828	890.8831618324705	850.617002009093	1530.944298371787	778.7360593680471	386.61517399865784	916.5235786838107
PWY-5188	11000.572622805203	11478.53547875548	11798.252709358598	10392.868550908497	10836.678568930358	9176.863753908096	9030.808795426938	11885.721834957845	14010.644554681207	12414.984480391948	10554.395618328135	11080.718739554537	16144.749650171916	13009.504786237689	12920.311986195702	10583.393125770765	12866.0171745184	15103.973351947672	8121.593901686306	9115.619492036765	11335.819623285173	8787.67761771813	8022.159701033609	6436.278284645008	10663.035976972711	7997.564266816894	11347.378578500324	12757.175062272881	12998.60038887188	9390.101550243413	10538.174852114531	8895.244201224112
PWY-5189	10596.901044777824	11087.120475417283	11281.443391349172	9921.562557292045	10451.526854758806	8817.129155842269	8654.30984387212	11406.975936442723	13546.14287100984	12031.20762279278	10205.046027713692	10509.513490989695	15705.309469957721	12451.20398013377	12415.154703777578	10070.79657816348	12307.289857418258	14579.643733867248	7994.219594294176	8938.375313823379	11131.849825773417	8595.95515786529	7676.346156826935	6018.666561485976	10425.00447338188	7860.661692449815	10816.549699283294	12088.31375480635	12322.821795569374	9023.885790725288	10071.640677302823	8550.60778799197
PWY-5304	1299.72	1138.29	1532.87	1450.1399999999999	1678.7100000000003	1765.0000000000002	1404.28	1449.0000000000002	1920.4300000000003	957.5599999999998	1024.71	3796.420000000001	1472.7299999999998	2211.14	2053.28	1811.4400000000003	2246.57	2326.1600000000003	1018.2799999999999	1181.15	1086.29	601.0	1658.0	1086.0	489.2900000000001	660.0	1821.2900000000002	2092.5	2128.0	1117.43	1365.28	1465.57
PWY-5345	16696.828704038424	17446.119135600748	18434.995524854057	16045.929551712361	16669.63516635939	14148.310456787654	14403.341044481618	18294.166840409493	20648.52538854363	19763.742665461898	15860.83563326016	19174.26798148953	23439.251160595275	20833.41997201096	20070.610699651574	17095.35143296616	20262.697175438618	21478.11912643978	10788.221674842518	12099.987617075269	14633.289534734618	13339.7534419668	12301.282037039102	10039.799726049838	15291.49523076025	11927.474875284675	17061.58539285745	19647.613338196894	19902.88560879471	13907.279467642187	15597.963502918477	15076.705899161108
PWY-5347	12511.522947436659	13348.442436204967	14408.254777728127	13359.366610568895	12949.590045224237	12016.948134390313	12586.271692716138	14290.308880605502	14237.574475703894	15142.66670907346	12807.842640084658	19214.884640050557	16269.723391629046	17707.267268175037	16949.36772860928	14635.216891204698	17020.379231843617	14825.328010938687	7944.386526733773	8450.627563817161	10175.858210242288	10060.868777855843	10699.034460414567	8769.856527078357	8485.658124301786	9520.94387446786	14189.026629039217	16495.58625064231	16663.286983959104	10986.771130409084	12571.26818513301	14393.07492292436
PWY-5384	11938.89731416793	12317.977617545912	12692.213887116972	10657.3510493542	11966.459163018662	9364.645944286643	9292.714042546984	12608.11975480279	15298.542863066898	14419.731243709748	11393.903939566067	9153.229729008299	17890.39933205431	13744.289970251357	13234.177004279025	11063.251654832004	13482.930173042254	15965.001466875234	8164.546073435309	9294.848914930633	11320.7047446973	10061.356883091878	8144.945247402585	6085.44766922485	12211.449613641342	8802.631122451621	11296.025579299467	12666.877582286781	13241.577992315506	9642.877253476754	10598.202725168432	9085.361653743194
PWY-5415	485.1480925092818	457.70014567009105	407.18881725764743	475.4263647886729	575.0216866002906	439.6431899894555	524.9962785100894	372.57202771322113	554.7329596283207	539.963670314162	1109.3502454554437	588.9385363740922	717.8457414246192	589.9479469429245	587.8126922590183	339.03838233071224	514.7339035780518	367.8462329438045	583.0416616487513	556.6802324783295	776.917708460781	725.5521361622637	579.2031133968177	336.49219235397135	160.53562896115272	852.5392086469053	673.8758461130633	702.0575552170948	879.329065758152	501.3889001267439	304.5293778405907	783.5548571142473
PWY-5419	275.4479627514979	246.58248827454463	221.56310856864656	292.1571704179216	278.02389810118285	276.95804623745687	295.5272605812325	217.04426494428756	275.25352438126265	268.0150162165553	571.3890803598368	404.49186854865025	320.6857013169444	450.97445005171846	656.8004160819772	229.95463130165268	304.8498361835284	247.0957658685706	359.04225570621566	354.45139036382506	427.36143836501276	360.21184586991797	279.9289766131856	195.6765193935761	94.86789029300371	486.9089538073314	422.1545383038982	378.25130682930995	406.36232784412465	371.6082682935027	163.0437093468772	430.76716699767405
PWY-5420	382.18695503748694	352.23302510122664	314.5776935917848	396.4852858533932	418.7404523349079	372.9831632042018	411.1518558355603	300.6875681384311	409.0881910031872	391.97003007235605	817.695599774462	565.3459510341971	500.8366506418533	567.5345158851386	627.048525538178	303.6176662708262	418.6230643837247	353.44374597544146	482.2460668604824	471.15692532655004	597.8020579097703	522.797886864047	421.28262817111755	269.4377398231091	142.67001680884553	662.9985630869506	565.7962597150208	534.0224456525945	618.6635976349355	470.78154122310116	233.69637609822885	601.5070149720424
PWY-5484	16574.12735168591	17408.292029139386	18911.61841909284	17355.48459394948	17076.15324530891	15564.932863825732	16294.430225678921	18754.573453575336	19270.567244075683	19621.250105010084	16876.45568049755	28061.358264182487	21593.15891086317	22708.573890351458	21744.808709609417	18828.889446949877	21827.58676923872	19727.832684733094	10176.618930908926	11000.29732301203	13188.66139550258	13183.928620506762	14578.571711194181	11703.022584772727	11638.970430246201	12244.836858117253	18168.48559696121	21034.650208740848	21375.206176168187	14214.404114813437	16175.65393150473	19379.41233729477
PWY-5505	13692.058872084106	14776.453970024384	16039.870242147228	15125.63726372804	13996.265698805857	13623.804320539526	14400.24979915785	15931.443565439127	15011.690171700307	16712.05221411678	13579.77504780289	28809.06283383208	16896.03158572259	20346.036226983113	19446.94123260282	16836.75902979403	19515.33249929819	16028.667900034408	8513.54146381885	8990.579104991046	10626.496457629808	10599.74216559712	12968.66764801468	11026.7853796438	8635.571787252149	10239.258569283424	16190.702343466513	18922.1149903012	18560.901865480257	12339.715080804932	14268.571897366386	18659.2442938186
PWY-5509	10110.022502712785	10907.848613152299	11664.527462250833	10834.735326627782	10491.67966842434	9661.671360362905	10157.204236316144	11535.047578374195	11441.13078701805	12354.065708427976	10337.40857182563	18708.787020704985	13450.17933995076	14510.30712549309	13855.821711087765	11855.52831113659	14005.730257921876	12024.938153320554	6600.244950944312	6956.019058432583	8487.72058868581	8293.364228024511	9395.852996291867	7742.800767752359	6927.168294240189	7870.539274195217	11800.84010690082	13648.452636672124	13782.537226162838	9134.753610888767	10450.765637794046	12873.73762586145
PWY-5659	19650.29101413984	20489.531552225755	21932.272284641833	19420.0509534778	20035.614608467225	17711.517169490417	18187.65016510435	21780.285281043878	23974.78599601392	23587.944122297733	18549.679793374045	34542.603500134275	25859.59897324654	25407.433705307853	24441.858710281875	21296.009408045888	24448.863200040905	24300.264031270977	12042.877705819074	13460.125042977948	15749.523236675815	15444.050414254987	15772.062197800386	13185.421598980876	16528.65058207377	14088.876800018466	19678.462391843725	23142.173711622585	22940.39462640965	15946.917266478382	17918.107532452035	22110.136485142408
PWY-5667	19810.185541798808	20427.865229642994	22099.81884784537	19547.288018092182	19684.77172723732	17679.869986249625	17820.875512662526	22125.212294131576	25085.959302986514	22330.559518299062	18227.45382501151	25327.375460267867	25324.735790405164	24264.693337679153	23988.926999528034	20656.614088003946	23597.849381158478	25525.921516657672	12467.056622574135	14222.930173459634	17005.523914232297	14441.034482058085	14524.798191720949	11672.846256306291	16707.56907868716	13187.190784555574	19430.090665332333	22451.42122440999	22230.624971721878	15780.639105266622	18138.01735545682	17872.222950645206
PWY-5676	4069.404724129869	4096.185425492588	3607.2736895383177	3881.8862605182894	5694.882506553063	3526.2903373385084	4337.536363593855	3471.283900626961	5865.198275895855	4745.184164637637	7728.950029323599	5995.234334669379	8265.969819227412	4279.072208092792	4303.294766241504	2838.545910811618	4175.411577344298	4304.443426409969	3968.5122036288494	3868.1497908064102	5429.77906841657	5186.955582844888	5865.41542489449	2715.49816565453	2323.816462050414	5192.467126923807	4981.925385000702	5738.473141454643	8289.394119349661	3661.1505379051614	3066.3816182701235	6502.198408553143
PWY-5677	1833.5335663004503	2002.953177634293	1728.5995096449612	1757.8232561587138	2237.045002572839	1718.3877436067648	1838.8386366777524	1527.6451668833924	2326.9058514415374	2050.3286871364476	2376.888446983215	3417.2237566184313	2880.7425962749853	1981.6243151450724	2041.6277602209957	1362.3766839573707	1980.338395978823	2185.184479962029	1547.2046805486489	1692.2729366920764	1939.1492169202706	1755.3374271698538	2191.687232079747	1327.1206706965936	929.9696599260301	1886.0190385769229	2105.8299244649847	2556.027275452926	3099.4582914315693	1644.0981444748402	1291.985296309466	2350.6451086968127
PWY-5686	20803.07074255962	21701.47034733665	23300.538703558595	20633.838996660226	20804.693982926456	18581.926115891096	18982.265771727398	23216.75280843404	25556.567288762868	24513.733454930414	19282.17432321384	29301.1713755354	27088.381046490744	26493.146971221842	25730.46240531639	22191.029625002324	25636.834703935274	26207.672382421853	12923.920240061383	14555.730763150686	17274.452109276855	15848.472288183193	15979.963503180814	12899.947222495837	17657.087576501955	14429.762899666002	20947.185876923915	24183.13001448532	23948.20818981638	16971.164452498375	19351.819894044267	20708.381465926203
PWY-5695	14844.998525160747	15386.870616119939	16946.344347043632	15517.293953672191	15825.629070254161	14593.212678397716	15468.617454221323	17034.41826749266	18899.564836139147	18285.168187776384	15488.411341306804	26197.054711412457	17479.990752772283	19724.767800679732	20004.969573269478	17080.895511784132	18701.803217447447	17369.016562106888	8838.738655568783	9746.696727233408	11312.269558219372	11401.253958887924	12175.502851153014	9411.426784791276	9939.465241212525	11058.424323170471	14864.096698124238	17970.55066230251	18438.51016309971	11345.743149116228	12690.175481998243	17359.678416851024
PWY-5705	259.66917042860507	160.6829573512907	145.84490069433232	219.65850049975919	404.2106897718811	204.61988260171069	293.25915038980264	205.5264863569152	331.0265794385843	268.0260159283861	986.0864857250062	267.12331591058296	794.211821072223	235.76303024888088	186.19348335529358	159.69151599042087	255.02391720511702	279.7291042313795	315.4648085824041	288.84188739674454	431.45507000871316	501.56742766593413	450.33055637025393	120.33424360469533	110.59359161684978	463.4386023643083	274.8985894033371	304.22166320291876	709.1043883533488	172.1147748031517	123.81610867815581	399.70623941520654
PWY-5747	209.9226248678979	191.59135770272636	176.30139458507753	205.87904933720296	504.5081559243115	167.3328388647315	258.1150873224178	153.32033176599109	389.9707106962533	274.3895280969774	957.1411481293346	187.77361428427497	918.5381340059519	231.337409579364	169.53301020249302	117.50878638424578	213.75320869997506	168.40500587834813	330.8008920604758	262.51958769227616	510.0947175112041	611.4985142227023	535.9241812729886	129.97789790852826	128.4152762703008	555.7024761949003	333.26633088627455	344.95461887573487	891.7420498688155	201.86238441073766	149.4098895534155	456.6358581339431
PWY-5837	9952.268232611596	10340.182351561352	10718.35829562708	8963.29008635776	10028.386853273794	7778.4316394063635	7886.193834211348	10498.5600225667	12275.47721997787	12580.399017627302	9444.977034235932	9839.066619922754	15012.690324759484	11901.405424433533	11184.793619086186	9506.104421933842	11570.943376769257	12769.69482108575	6266.046522862457	7126.200390334018	8553.142544104796	8622.471476394183	7016.951545081443	5408.160661730024	10468.662530349695	7362.190593037466	9575.911789757482	10802.948416887688	11271.596464494867	8159.465538580485	8876.028305918044	8641.680907642165
PWY-5838	12526.098484476215	12913.86111735512	13875.20218532237	11804.059333549976	12648.166666056179	10348.171528032977	10622.962472130972	13514.782218246124	15360.891204478688	15485.809406035318	11708.132596932266	14540.78232382394	17325.13404068855	15563.531243727413	14700.27913930911	12729.283645780586	14917.979059515503	15556.201190270971	7262.206787982362	8356.89968142561	9860.6275538545	10173.484943459127	9095.343046528982	7202.689341975692	11874.74717012137	8790.673927898073	12159.164488817105	13929.925326862061	14240.514298455802	10116.370181823091	11102.78552375654	11478.163922655076
PWY-5840	11085.223727935883	11511.88162372381	12583.832615679918	10861.199083167412	11426.446218993939	9503.731712139283	9955.877741284936	12118.190116071943	12829.226427200467	14026.104857913278	10656.72896250797	13555.550884765838	15058.64488980564	14624.103512896572	13517.805894145496	11944.248897527157	13923.196375424657	12871.98610973383	6726.319912342487	7587.8028580804585	9042.236740232938	9166.22195291734	8731.844104502918	6900.591905459363	9343.901828377477	7905.057858014922	11233.333072789947	12957.793638447574	13319.840278091142	9139.18534384872	10081.899513162887	10903.52458424634
PWY-5845	11085.223727935883	11511.88162372381	12583.832615679918	10861.199083167412	11426.446218993939	9503.731712139283	9955.877741284936	12118.190116071943	12829.226427200467	14026.104857913278	10656.72896250797	13402.716172423372	15058.64488980564	14624.103512896572	13517.805894145496	11944.248897527157	13923.196375424657	12858.072907806249	5769.443921234143	6398.926273677552	7335.350363028628	9166.22195291734	8731.844104502918	6900.591905459363	9343.901828377477	7905.057858014922	11233.333072789947	12957.793638447574	13319.840278091142	9139.18534384872	10081.899513162887	10903.52458424634
PWY-5850	11085.223727935883	11511.88162372381	12583.832615679918	10861.199083167412	11426.446218993939	9503.731712139283	9955.877741284936	12118.190116071943	12829.226427200467	14026.104857913278	10656.72896250797	13402.716172423372	15058.64488980564	14624.103512896572	13517.805894145496	11944.248897527157	13923.196375424657	12858.072907806249	5769.443921234143	6398.926273677552	7335.350363028628	9166.22195291734	8731.844104502918	6900.591905459363	9343.901828377477	7905.057858014922	11233.333072789947	12957.793638447574	13319.840278091142	9139.18534384872	10081.899513162887	10903.52458424634
PWY-5855	6045.380921863606	5418.058411383444	7086.441874213441	6102.655575102947	6517.103327823087	6183.872510254484	5778.737085039823	6934.141667425453	9167.023795542515	4605.379207617086	4897.277368635861	7650.907264784091	5399.116078549068	6725.097651505886	6757.722476142464	6520.311118524574	6546.618973700368	8310.582790855153	3107.675221439053	3941.9536102919305	4316.775189031635	2707.8770399162827	4153.017693357831	2647.375619602592	3282.002928585024	2536.553052906057	4808.570579117576	5864.992977080894	5804.902477931083	3515.1062872241637	4456.305431236929	3713.331623426423
PWY-5856	6045.380921863606	5418.058411383444	7086.441874213441	6102.655575102947	6517.103327823087	6183.872510254484	5778.737085039823	6934.141667425453	9167.023795542515	4605.379207617086	4897.277368635861	7650.907264784091	5399.116078549068	6725.097651505886	6757.722476142464	6520.311118524574	6546.618973700368	8310.582790855153	3107.675221439053	3941.9536102919305	4316.775189031635	2707.8770399162827	4153.017693357831	2647.375619602592	3282.002928585024	2536.553052906057	4808.570579117576	5864.992977080894	5804.902477931083	3515.1062872241637	4456.305431236929	3713.331623426423
PWY-5857	6045.380921863606	5418.058411383444	7086.441874213441	6102.655575102947	6517.103327823087	6183.872510254484	5778.737085039823	6934.141667425453	9167.023795542515	4605.379207617086	4897.277368635861	7650.907264784091	5399.116078549068	6725.097651505886	6757.722476142464	6520.311118524574	6546.618973700368	8310.582790855153	3107.675221439053	3941.9536102919305	4316.775189031635	2707.8770399162827	4153.017693357831	2647.375619602592	3282.002928585024	2536.553052906057	4808.570579117576	5864.992977080894	5804.902477931083	3515.1062872241637	4456.305431236929	3713.331623426423
PWY-5860	10022.025465742743	10424.597247279504	11373.709097527835	9837.333963469488	10397.838558539408	8598.62210234686	9039.879544349567	10912.703842345896	11349.05905169128	12793.65130793787	9829.22889262347	11800.791163505248	13739.076173987389	13402.928013672341	12288.755083137496	10822.998823231681	12733.271151041527	11361.073535995227	5112.3624759383465	5588.772683656478	6349.1922395427155	8513.97851735491	8116.108352627958	6302.170172205681	8247.328505941116	7347.992108538202	10261.230603138163	11766.92323440626	12187.83616766025	8363.61159369018	9157.697892590388	10033.148117747478
PWY-5861	11874.377671967288	12227.76855789937	13016.08275913157	11034.82506796068	11976.953636575106	9669.486413623414	9885.357057234092	12683.10641920754	14525.787734125563	14687.912267928212	11223.682249063793	13161.25359713515	16735.2931805269	14615.752954616093	13802.749562669465	11813.222548875588	14015.349135288316	14752.266863436911	7034.19510963269	8063.980497386482	9511.917302765834	9876.377285863497	8595.030138447752	6686.351825950173	11489.319741760655	8548.83161581816	11456.48896830138	13002.992297846515	13374.646671999903	9642.115185156164	10469.286355293776	10777.912981026886
PWY-5862	10022.025465742743	10424.597247279504	11373.709097527835	9837.333963469488	10397.838558539408	8598.62210234686	9039.879544349567	10912.703842345896	11349.05905169128	12793.65130793787	9829.22889262347	11800.791163505248	13739.076173987389	13402.928013672341	12288.755083137496	10822.998823231681	12733.271151041527	11361.073535995227	5112.3624759383465	5588.772683656478	6349.1922395427155	8513.97851735491	8116.108352627958	6302.170172205681	8247.328505941116	7347.992108538202	10261.230603138163	11766.92323440626	12187.83616766025	8363.61159369018	9157.697892590388	10033.148117747478
PWY-5863	10441.730541658591	10848.53679784454	11281.065248917601	9474.878516897019	10515.549328767247	8242.243995996843	8360.480864362326	11061.159478039002	12875.149620401944	13112.566173104646	9895.87879814127	10574.510274528302	15556.615753399185	12545.996626875263	11817.896109209607	10056.68775400337	12192.645856502371	13378.85993182839	6566.622462844616	7463.414672089157	8952.912174959218	8945.181595510629	7410.864272765003	5732.777683858663	10775.987190190466	7678.530958231443	10085.552090322617	11398.291198607196	11849.032004112034	8558.400884639763	9343.252978254113	9152.470174525068
