Unnamed: 0	Pathways	Naive	MinPath	Total families	Families found	Ontology - pathway type	Names	Common-Name-Taxa	Classification	Level 1	Level 1.1	Level 1.2	Level 1.3	Level 2	Level 2.1	Level 2.2	Level 2.3
173	P105-PWY	Yes	No	9	3	Energy-Metabolism	TCA cycle IV (2-oxoglutarate decarboxylase) // citric acid cycle // tricarboxylic acid cycle // Szent-Gyorgyi-Krebs cycle // Krebs cycle	Euglena gracilis,Picosynechococcus sp. PCC 7002	Bacteria	Generation of precursor metabolites and energy							
174	PWY-6282	Yes	Yes	6	4	Lipid-Biosynthesis	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate) // palmitoleic acid biosynthesis I // palmitoleate biosynthesis (anaerobic)	Helicobacter pylori,Escherichia coli	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
175	VALSYN-PWY	Yes	Yes	4	3	Amino-Acid-Biosynthesis	L-valine biosynthesis	Cupriavidus necator,Escherichia coli,Methanococci,Methanococcus,Methanococcus aeolicus,Methanococcus maripaludis,Methanococcus voltae	Bacteria	Biosynthesis				Amino acid biosynthesis			
176	P321-PWY	Yes	No	8	1	AROMATIC-COMPOUNDS-DEGRADATION	benzoyl-CoA degradation III (anaerobic) // anaerobic benzoyl-CoA degradation	Rhodopseudomonas palustris	Bacteria	Degradation/utilization/assimilation				Aromatic compound degradation			
177	PWY-6886	Yes	Yes	5	4	Super-Pathways // Energy-Metabolism	1-butanol autotrophic biosynthesis (engineered)	Clostridium acetobutylicum,Euglena gracilis,Synechococcus elongatus	Bacteria	Generation of precursor metabolites and energy	Superpathways						
178	PWY-8282	Yes	Yes	2	1	Cofactor-Biosynthesis	adenosylcobinamide-GDP salvage from assorted adenosylcobamides // cobamide remodeling	Akkermansia muciniphila	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
179	TRNA-CHARGING-PWY	Yes	Yes	21	21	Aminoacyl-tRNAs-Charging // Metabolic-Clusters	tRNA charging	Deinococcus radiodurans,Escherichia coli	Bacteria	Macromolecule modification	Metabolic clusters			Aminoacyl-tRNAs-charging			
180	PWY-8427	Yes	Yes	2	2	Energy-Metabolism	2-allylmalonyl-CoA biosynthesis // 2-carboxypent-4-enoyl-CoA biosynthesis	Streptomyces kanamyceticus,Streptomyces sp. KCTC 11604BP,Streptomyces sp. MA6548,Streptomyces tacrolimicus,Streptomyces tsukubensis	Bacteria	Generation of precursor metabolites and energy							
181	GALACTUROCAT-PWY	Yes	Yes	5	3	CARBOXYLATES-DEG // Carbohydrates-Degradation	D-galacturonate degradation I // D-galacturonate catabolism // D-galacturonate degradation	Dickeya chrysanthemi,Escherichia coli,Pectobacterium carotovorum	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation			Carboxylic acid degradation	Carbohydrate degradation		
182	PWY0-1241	Yes	Yes	5	2	Carbohydrates-Biosynthesis	ADP-L-<i>glycero</i>-&beta;-D-<i>manno</i>-heptose biosynthesis	Campylobacter jejuni,Escherichia coli,Haemophilus influenzae,Helicobacter pylori,Pseudomonas aeruginosa	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
183	PWY-5857	Yes	No	8	2	Cofactor-Biosynthesis	ubiquinol-10 biosynthesis (early decarboxylation) // Q10 biosynthesis // ubiquinone-10 biosynthesis (prokaryotic) // ubiquinol-10 biosynthesis (prokaryotic)	Agrobacterium tumefaciens,Bradyrhizobium japonicum,Brucella abortus,Brucella melitensis,Cereibacter sphaeroides,Gluconobacter albidus,Gluconobacter cerinus,Komagataeibacter xylinus,Paracoccus denitrificans,Rhizobium rhizogenes,Rhodomicrobium vannielii,Rhodopseudomonas palustris,Rhodospirillum rubrum,Serratia plymuthica	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
184	PWY-6717	Yes	Yes	2	1	Polymer-Degradation // Carbohydrates-Degradation // Glycan-Pathways	(1,4)-&beta;-D-xylan degradation	Aspergillus,Aspergillus niger,Aspergillus oryzae,Astacus leptodactylus,Komagataella phaffii,Phialophora,Acetivibrio thermocellus,Trichoderma reesei	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Glycan pathways		Polymeric compound degradation	Carbohydrate degradation		
185	PWY-7431	Yes	Yes	7	2	AMINE-DEG	aromatic biogenic amine degradation (bacteria)	Pseudomonas aeruginosa,Arthrobacter synephrinum,Pseudomonas putida	Bacteria	Degradation/utilization/assimilation				Amide, amidine, amine, and polyamine degradation			
186	PWY-5022	Yes	No	7	1	AMINE-DEG // Energy-Metabolism	4-aminobutanoate degradation V // GABA degradation // 4-aminobutyrate degradation V // 4-aminobutanoic acid degradation V	Clostridium aminobutyricum	Bacteria	Degradation/utilization/assimilation	Generation of precursor metabolites and energy			Amide, amidine, amine, and polyamine degradation			
187	PWY-6771	Yes	Yes	3	2	Polymer-Degradation // Carbohydrates-Degradation	rhamnogalacturonan type I degradation II (bacteria)	Bacillus subtilis	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation			Polymeric compound degradation	Carbohydrate degradation		
188	PWY-7344	Yes	Yes	1	1	Carbohydrates-Biosynthesis	UDP-&alpha;-D-galactose biosynthesis // UDP-D-galactose biosynthesis	Bacillus subtilis,Escherichia coli,Homo sapiens,Mycobacterium tuberculosis,Arabidopsis thaliana	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
189	PWY-8136	Yes	Yes	2	2	Energy-Metabolism	NADPH repair (prokaryotes)	Escherichia coli	Bacteria	Generation of precursor metabolites and energy							
190	PWY-7183	Yes	Yes	1	1	Nucleotide-Biosynthesis	pyrimidine nucleobases salvage I // uracil salvage	Escherichia coli,Saccharomyces cerevisiae,Arabidopsis thaliana	Bacteria	Biosynthesis				Nucleoside and nucleotide biosynthesis			
191	IDNCAT-PWY	Yes	Yes	3	2	CARBOXYLATES-DEG	L-idonate degradation // L-idonic acid catabolism // L-idonate catabolism	Escherichia coli	Bacteria	Degradation/utilization/assimilation				Carboxylic acid degradation			
192	PWY-7237	Yes	Yes	4	2	CYCLITOLS-DEG // Super-Pathways	<i>myo</i>-, <i>chiro</i>- and <i>scyllo</i>-inositol degradation	Bacillus subtilis	Bacteria	Degradation/utilization/assimilation				Cyclitol degradation			
193	P181-PWY	Yes	No	11	1	Other-Degradation	nicotine degradation I (pyridine pathway)	Paenarthrobacter nicotinovorans,Nocardioides sp. JS614,Rhodococcus opacus	Bacteria	Degradation/utilization/assimilation				Other degradation			
194	PWYG-321	Yes	Yes	24	6	Lipid-Biosynthesis	mycolate biosynthesis	Mycobacterium tuberculosis	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
195	DARABCATK12-PWY	Yes	Yes	4	3	Carbohydrates-Degradation	D-arabinose degradation II // D-arabinose catabolism	Escherichia coli	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
196	PWY-8164	Yes	Yes	2	1	Cofactor-Biosynthesis	<i>bis</i>(guanylyl molybdopterin) cofactor sulfurylation // sulfo-<i>bis</i>(guanylyl molybdopterin) cofactor biosynthesis // bis-MGD sulfulylation	Escherichia coli	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
197	PWY-7509	Yes	Yes	1	1	Super-Pathways // Lipid-Biosynthesis	cardiolipin and phosphatidylethanolamine biosynthesis (<i>Xanthomonas</i>)	Xanthomonas campestris	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
198	PWY-7719	Yes	No	7	1	Carbohydrates-Biosynthesis	CMP-diacetamido-8-epilegionaminic acid biosynthesis // CMP-5,7-diacetamido-3,5,7,9-tetradeoxy-L-glycero-D-galacto-non-2-ulosonate biosynthesis // 8eLeg5Ac7Ac biosynthesis	Escherichia coli	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
199	PWY-2722	Yes	No	3	1	Carbohydrates-Degradation	trehalose degradation IV	Asanoa ferruginea,Bradyrhizobium japonicum,Euglena gracilis,Flammulina velutipes,Geobacillus stearothermophilus,Kocuria varians,Scytonema sp.,Thermoanaerobacter brockii,Plesiomonas sp. Yoshida 95	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
200	PWY-8010	Yes	Yes	3	2	Amino-Acid-Biosynthesis	L-cysteine biosynthesis IX (Trichomonas vaginalis)	Thermococcus kodakarensis,Aeropyrum pernix,Trichomonas vaginalis	Bacteria	Biosynthesis				Amino acid biosynthesis			
201	PWY-7303	Yes	Yes	4	1	AROMATIC-COMPOUNDS-BIOSYN	4-hydroxy-3-prenylbenzoate biosynthesis // 3-dimethylallyl-4-hydroxybenzoate biosynthesis	Actinoalloteichus caeruleus,Streptomyces roseochromogenus	Bacteria	Biosynthesis				Aromatic compound biosynthesis			
202	TEICHOICACID-PWY	Yes	No	11	1	Cell-Structure-Biosynthesis	poly(glycerol phosphate) wall teichoic acid biosynthesis // major teichoic acid biosynthesis // glycerol teichoic acid biosynthesis	Bacillus subtilis,Lactiplantibacillus plantarum	Bacteria	Biosynthesis				Cell structure biosynthesis			
203	PWY-7622	Yes	Yes	1	1	Super-Pathways // Carbohydrates-Biosynthesis	UDP-&alpha;-D-galactofuranose biosynthesis // UDP-galactofuranose biosynthesis	Aspergillus fumigatus,Aspergillus nidulans	Bacteria	Biosynthesis	Superpathways			Carbohydrate biosynthesis			
204	PWY-6608	Yes	Yes	4	2	NUCLEO-DEG	guanosine nucleotides degradation III	Drosophila melanogaster,Escherichia coli,Homo sapiens,Mus musculus	Bacteria	Degradation/utilization/assimilation				Nucleoside and nucleotide degradation			
205	PWY0-1479	Yes	Yes	5	1	Nucleic-Acid-Processing	tRNA processing	Escherichia coli	Bacteria	Macromolecule modification				Nucleic acid processing			
206	PWY-5695	Yes	Yes	4	3	NUCLEO-DEG	inosine 5'-phosphate degradation // IMP degradation // urate biosynthesis	Escherichia coli,Glycine max,Homo sapiens,Mus musculus	Bacteria	Degradation/utilization/assimilation				Nucleoside and nucleotide degradation			
207	PWY-7301	Yes	Yes	5	3	Carbohydrates-Biosynthesis	dTDP-4-<i>O</i>-demethyl-&beta;-L-noviose biosynthesis	Actinoalloteichus caeruleus,Streptomyces rishiriensis,Streptomyces roseochromogenus	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
208	CHLOROPHYLL-SYN	Yes	No	6	1	Tetrapyrrole-Biosynthesis // SECONDARY-METABOLITE-BIOSYNTHESIS	3,8-divinyl-chlorophyllide <i>a</i> biosynthesis (from uroporphyrinogen-III) I (aerobic, light-dependent) // light-dependent aerobic 3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I	Chlamydomonas reinhardtii,Chlorophyta,Ipomoea nil,Nicotiana tabacum,Rubrivivax gelatinosus,Synechocystis sp. PCC 6803,Triticum aestivum,Arabidopsis thaliana	Bacteria	Biosynthesis	Biosynthesis			Tetrapyrrole biosynthesis	Secondary metabolite biosynthesis		
209	PWY-7963	Yes	Yes	3	2	Cofactor-Biosynthesis	4-methylphenyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP // <i>p</i>-cresolyl adenosylcobamide biosynthesis	Sporomusa ovata,Veillonella parvula	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
210	PWY-5084	Yes	No	3	1	Energy-Metabolism	2-oxoglutarate decarboxylation to succinyl-CoA // 2-oxoglutarate dehydrogenase complex // 2-ketoglutarate dehydrogenase complex // 2-oxoglutarate dehydrogenase system // 2-ketoglutarate dehydrogenase system // &alpha;-ketoglutarate dehydrogenase system	Bacillus subtilis,Deinococcus radiodurans,Escherichia coli,Geobacillus stearothermophilus,Homo sapiens,Mus musculus,Pseudomonas aeruginosa,Pseudomonas putida,Rattus norvegicus,Saccharolobus solfataricus,Synechocystis	Bacteria	Generation of precursor metabolites and energy							
211	PWY-5097	Yes	Yes	7	7	Amino-Acid-Biosynthesis	L-lysine biosynthesis VI	Chlamydia trachomatis,Glycine max,Methanocaldococcus jannaschii,Methanothermobacter thermautotrophicus,Nicotiana tabacum,Synechocystis,Zea mays,Arabidopsis thaliana	Bacteria	Biosynthesis				Amino acid biosynthesis			
212	ALKANEMONOX-PWY	Yes	Yes	2	1	Noncarbon-Nutrients	two-component alkanesulfonate monooxygenase // alkanesulfonate monooxygenase two-component system // alkanesulfonate monooxygenase	Escherichia coli	Bacteria	Degradation/utilization/assimilation				Inorganic nutrient metabolism			
213	PWY-6386	Yes	Yes	8	7	Cell-Structure-Biosynthesis	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	Aerococcus viridans,Arthrobacter citreus,Arthrobacter crystallopoietes,Enterococcus faecalis,Kocuria rosea,Lactococcus lactis,Leuconostoc mesenteroides,Ligilactobacillus salivarius,Micrococcus luteus,Pseudarthrobacter polychromogenes,Sporosarcina pasteurii,Sporosarcina ureae,Staphylococcus aureus,Staphylococcus epidermidis,Staphylococcus haemolyticus,Streptococcus equinus,Streptococcus pasteurianus,Streptococcus thermophilus,Weissella viridescens,Arthrobacter aurescens	Bacteria	Biosynthesis				Cell structure biosynthesis			
214	PWY-7769	Yes	No	21	1	SECONDARY-METABOLITE-BIOSYNTHESIS	phosalacine biosynthesis	Kitasatospora phosalacinea	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
215	PWY-8203	Yes	Yes	4	3	Other-biosynthesis	8-amino-7-oxononanoate biosynthesis IV // 7-keto-8-aminopelargonate biosynthesis IV	Agrobacterium fabrum,Agrobacterium tumefaciens	Bacteria	Biosynthesis				Other biosynthesis			
216	PYRIDOXSYN-PWY	Yes	Yes	7	3	Cofactor-Biosynthesis	pyridoxal 5'-phosphate biosynthesis I // vitamin B<sub>6</sub> biosynthesis // deoxyxylulose-dependent pyridoxal 5'-phosphate biosynthesis	Salmonella enterica,Escherichia coli	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
217	TRPSYN-PWY	Yes	Yes	6	4	Amino-Acid-Biosynthesis	L-tryptophan biosynthesis	Bacillus subtilis,Escherichia coli,Saccharolobus solfataricus,Thermococcus kodakarensis,Thermotoga maritima,Arabidopsis thaliana	Bacteria	Biosynthesis				Amino acid biosynthesis			
218	PLPSAL-PWY	Yes	Yes	3	1	Cofactor-Biosynthesis	pyridoxal 5'-phosphate salvage I // vitamin B<sub>6</sub> salvage I	Escherichia coli,Homo sapiens,Arabidopsis thaliana	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
219	3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	Yes	Yes	8	2	AROMATIC-COMPOUNDS-DEGRADATION	4-hydroxyphenylacetate degradation // 4-HPA degradation // homoprotocatechuate degradation // 4-hydroxyphenylacetic acid degradation	Pseudomonas aeruginosa,Acinetobacter,Escherichia coli,Klebsiella pneumoniae,Pseudomonas putida	Bacteria	Degradation/utilization/assimilation				Aromatic compound degradation			
220	PWY-7480	Yes	No	5	1	AROMATIC-COMPOUNDS-DEGRADATION	2,3-dihydroxybenzoate degradation	Pseudomonas fluorescens,Pseudomonas reinekei,Pseudomonas putida	Bacteria	Degradation/utilization/assimilation				Aromatic compound degradation			
221	PWY-7167	Yes	Yes	1	1	AMINE-DEG	choline degradation III	Oleidesulfovibrio alaskensis	Bacteria	Degradation/utilization/assimilation				Amide, amidine, amine, and polyamine degradation			
222	P108-PWY	Yes	No	7	2	Energy-Metabolism	pyruvate fermentation to propanoate I // succinate-propionate fermentation pathway // pyruvate fermentation to propionate I // succinate-propanoate fermentation pathway // pyruvic acid fermentation to propanoic acid I	Desulfobulbus propionicus,Pectinatus frisingensis,Pelobacter propionicus,Acidipropionibacterium acidipropionici,Cutibacterium acnes,Propionibacterium cyclohexanicum,Propionibacterium freudenreichii	Bacteria	Generation of precursor metabolites and energy							
223	PWY-7199	Yes	No	5	2	Nucleotide-Biosynthesis	pyrimidine deoxyribonucleosides salvage	Bacillus anthracis,Bacillus subtilis,Glycine max,Homo sapiens,Mycobacterium tuberculosis,Pisum sativum,Arabidopsis thaliana	Bacteria	Biosynthesis				Nucleoside and nucleotide biosynthesis			
224	PWY-3941	Yes	No	6	1	Amino-Acid-Biosynthesis	&beta;-alanine biosynthesis II // &beta;-alanine biosynthesis from proprionate	Carthamus tinctorius,Phaseolus vulgaris,Pisum sativum,Triticum aestivum	Bacteria	Biosynthesis				Amino acid biosynthesis			
225	PWY-7387	Yes	No	3	1	Noncarbon-Nutrients	hypotaurine degradation	Paracoccus denitrificans	Bacteria	Degradation/utilization/assimilation				Inorganic nutrient metabolism			
226	FASYN-INITIAL-PWY	Yes	No	3	1	Super-Pathways // Lipid-Biosynthesis	superpathway of fatty acid biosynthesis initiation	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
227	PWY-6478	Yes	No	4	1	Carbohydrates-Biosynthesis	GDP-D-<i>glycero</i>-&alpha;-D-<i>manno</i>-heptose biosynthesis	Aneurinibacillus thermoaerophilus,Escherichia coli	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
228	PWY-8452	Yes	Yes	1	1	Amino-Acid-Degradation	L-cysteine degradation IV	Bacillus subtilis,Escherichia coli,Homo sapiens	Bacteria	Degradation/utilization/assimilation				Amino acid degradation			
229	PWY-7892	Yes	Yes	4	2	Nucleic-Acid-Processing	tRNA-uridine<sup>34</sup> modifications (<i>E. coli</i>)	Escherichia coli	Bacteria	Macromolecule modification				Nucleic acid processing			
230	PWY-8197	Yes	No	6	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Salmonella enterica</i> serotype O:9,46 O antigen biosynthesis // group D2 <i>Salmonella</i> O antigen biosynthesis	Salmonella enterica	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Carbohydrate biosynthesis		
231	PANTO-PWY	Yes	Yes	4	2	Cofactor-Biosynthesis	phosphopantothenate biosynthesis I // vitamin B<sub>5</sub> biosynthesis	Datura inoxia,Escherichia coli,Francisella tularensis,Hordeum vulgare,Lotus japonicus,Saccharomyces cerevisiae,Arabidopsis thaliana	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
232	PROPIONMET-PWY	Yes	Yes	3	2	CARBOXYLATES-DEG	propanoyl CoA degradation I // propionyl CoA degradation I // methylmalonyl pathway	Escherichia coli,Homo sapiens,Propionibacterium freudenreichii,Cereibacter sphaeroides	Bacteria	Degradation/utilization/assimilation				Carboxylic acid degradation			
233	PWY-7589	Yes	Yes	2	1	Lipid-Biosynthesis	palmitoleate biosynthesis III (cyanobacteria) // palmitoleic acid biosynthesis III (cyanobacteria)	Nostoc punctiforme,Nostoc sp. 36,Nostoc sp. PCC 7120 = FACHB-418,Thermosynechococcus vestitus,Trichormus variabilis	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
234	PWY-7560	Yes	Yes	8	7	SECONDARY-METABOLITE-BIOSYNTHESIS	methylerythritol phosphate pathway II // nonmevalonate isopentenyl diphosphate biosynthesis // methylerythritol phosphate degradation // MEP degradation // deoxyxylulose phosphate pathway // DOXP pathway // Rohmer pathway // isopentenyl diphosphate biosynthesis -- mevalonate-independent // nonmevalonate isoprenoid pathway // MEP pathway	Botryococcus braunii,Croton stellatopilosus,Plasmodium falciparum,Plasmodium falciparum HB3,Solanum lycopersicum,Thermosynechococcus vestitus,Arabidopsis thaliana	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
235	PWY-6534	Yes	Yes	2	1	AMINE-DEG // AROMATIC-COMPOUNDS-DEGRADATION	phenylethylamine degradation II	Paracoccus denitrificans,Pseudomonas putida	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation			Amide, amidine, amine, and polyamine degradation	Aromatic compound degradation		
236	PWY-7688	Yes	No	6	2	Carbohydrates-Biosynthesis	dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis	Streptomyces ravidus	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
237	PWY-7346	Yes	Yes	1	1	Carbohydrates-Biosynthesis	UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose) // UDP-&alpha;-D-glucuronate biosynthesis // UDP-glucuronic acid biosynthesis (from UDP-glucose) // UDP-GlcA biosynthesis	Escherichia coli,Haloferax volcanii,Mus musculus,Nicotiana tabacum,Streptococcus pneumoniae,Arabidopsis thaliana	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
238	PWY-8296	Yes	No	7	2	SECONDARY-METABOLITE-BIOSYNTHESIS	cremeomycin biosynthesis	Streptomyces cremeus	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
239	PWY-6620	Yes	Yes	2	1	Nucleotide-Biosynthesis	guanine and guanosine salvage I	Escherichia coli,Homo sapiens,Mycoplasmoides pneumoniae	Bacteria	Biosynthesis				Nucleoside and nucleotide biosynthesis			
240	PWY-7413	Yes	Yes	4	2	Carbohydrates-Biosynthesis	dTDP-6-deoxy-&alpha;-D-allose biosynthesis	Micromonospora griseorubida,Streptomyces bikiniensis,Streptomyces fradiae,Streptomyces sp. KCTC 0041BP	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
241	PWY-8263	Yes	Yes	1	1	Arsenic-Detoxification	arsenate detoxification III	Sinorhizobium meliloti	Bacteria	Detoxification				Arsenic detoxification			
242	PWY-6545	Yes	No	9	2	Metabolic-Clusters // Nucleotide-Biosynthesis	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III	Aeropyrum pernix,Aquifex aeolicus,Borreliella burgdorferi,Campylobacter jejuni,Chlamydia pneumoniae,Chlamydia psittaci,Chlamydia trachomatis,Corynebacterium glutamicum,Dictyostelium discoideum,Halobacterium salinarum,Helicobacter pylori,Mycobacterium tuberculosis variant bovis,Mycobacterium tuberculosis,Pyrobaculum aerophilum,Pyrococcus abyssi,Pyrococcus furiosus,Pyrococcus horikoshii,Rhodobacter capsulatus,Rickettsia prowazekii,Saccharolobus solfataricus,Sulfurisphaera tokodaii,Thermoplasma acidophilum,Thermoplasma volcanium,Thermotoga maritima,Treponema pallidum	Bacteria	Biosynthesis	Metabolic clusters			Nucleoside and nucleotide biosynthesis			
243	PWY-6614	Yes	Yes	3	3	Cofactor-Biosynthesis	tetrahydrofolate biosynthesis I // folic acid biosynthesis I // folate biosynthesis I // THF biosynthesis I	Escherichia coli,Glycine max,Lactococcus lactis,Pisum sativum,Saccharomyces cerevisiae,Solanum lycopersicum,Arabidopsis thaliana	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
244	PWY-7870	Yes	Yes	2	1	Amino-Acid-Biosynthesis	L-cysteine biosynthesis VII (from <i>S</i>-sulfo-L-cysteine)	Escherichia coli	Bacteria	Biosynthesis				Amino acid biosynthesis			
245	PWY0-1581	Yes	Yes	2	1	Noncarbon-Nutrients // Energy-Metabolism	nitrate reduction IX (dissimilatory) // glycerol-3-phosphate to nitrate electron transfer	Escherichia coli	Bacteria	Degradation/utilization/assimilation	Generation of precursor metabolites and energy			Inorganic nutrient metabolism			
246	PWY2PN3-13	Yes	Yes	5	4	Storage-Compounds-Biosynthesis	ornithine-ammonia cycle	Synechocystis sp. PCC 6803	Bacteria	Biosynthesis				Storage compound biosynthesis			
247	TYRSYN	Yes	No	3	1	Amino-Acid-Biosynthesis	L-tyrosine biosynthesis I	Escherichia coli,Saccharomyces cerevisiae	Bacteria	Biosynthesis				Amino acid biosynthesis			
248	PWY-7969	Yes	Yes	3	2	Cofactor-Biosynthesis	5-hydroxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP (anaerobic)	Methanobacterium bryantii,Methanoculleus marisnigri,Methanolobus tindarius,Methanosarcina barkeri,Methanothermobacter marburgensis,Pelobacter propionicus	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
249	PWY-5667	Yes	Yes	4	4	Lipid-Biosynthesis	CDP-diacylglycerol biosynthesis I // CDP-diacylglycerol biosynthesis	Escherichia coli,Homo sapiens,Limnanthes douglasii,Vigna radiata,Arabidopsis thaliana	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
250	PWY-7779	Yes	No	10	1	Other-Degradation	methyl <i>tert</i>-butyl ether degradation // MTBE degradation	Aquincola tertiaricarbonis,Methylibium petroleiphilum,Hydrogenophaga flava,Mycobacterium austroafricanum,Mycobacterium vaccae	Bacteria	Degradation/utilization/assimilation				Other degradation			
251	PWY-7378	Yes	Yes	2	1	Cofactor-Biosynthesis	aminopropanol phosphate biosynthesis II // (<i>R</i>)-1-amino-2-propanol <i>O</i>-2-phosphate biosynthesis II	Escherichia coli,Pseudomonas denitrificans (nom. rej.)	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
252	ASPARAGINESYN-PWY	Yes	Yes	1	1	Amino-Acid-Biosynthesis	L-asparagine biosynthesis II // L-asparagine - L-aspartate pathway	Escherichia coli	Bacteria	Biosynthesis				Amino acid biosynthesis			
253	PWY-8325	Yes	Yes	4	2	AMINE-DEG	glycine betaine degradation III	Chromohalobacter israelensis,Pseudomonas aeruginosa	Bacteria	Degradation/utilization/assimilation				Amide, amidine, amine, and polyamine degradation			
254	PWY-I9	Yes	No	6	1	Super-Pathways // Amino-Acid-Biosynthesis	L-cysteine biosynthesis VI (reverse transsulfuration) // methionine to cysteine transsulfuration	Helicobacter pylori	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
255	PWY0-1299	Yes	Yes	1	1	Acid-Resistance	arginine dependent acid resistance	Escherichia coli	Bacteria	Detoxification				Acid resistance			
256	PWY-6808	Yes	No	5	2	Carbohydrates-Biosynthesis	dTDP-&alpha;-D-forosamine biosynthesis // TDP-D-forosamine biosynthesis	Saccharopolyspora,Saccharopolyspora spinosa	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
257	PWY-7863	Yes	Yes	2	1	SECONDARY-METABOLITE-BIOSYNTHESIS	roseoflavin biosynthesis	Streptomyces cinnabarinus,Streptomyces davaonensis	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
258	PWY-7179	Yes	Yes	2	1	NUCLEO-DEG	purine deoxyribonucleosides degradation I	Escherichia coli,Mycoplasmoides pneumoniae	Bacteria	Degradation/utilization/assimilation				Nucleoside and nucleotide degradation			
259	PWY-7446	Yes	Yes	5	1	Carbohydrates-Degradation	sulfoquinovose degradation I // sulphoglycolysis // sulfoglycolysis // sulfo-EMP pathway	Escherichia coli	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
260	SUCROSEUTIL2-PWY	Yes	No	4	1	Carbohydrates-Degradation	sucrose degradation VII (sucrose 3-dehydrogenase)	Agrobacterium tumefaciens	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
261	PWY-5938	Yes	Yes	2	2	Energy-Metabolism	pyruvate fermentation to (<i>R</i>)-acetoin I // D-acetoin biosynthesis I // pyruvic acid fermentation to (<i>R</i>)-acetoin I	Aeromonas hydrophila,Bacillus subtilis,Corynebacterium glutamicum,Klebsiella aerogenes,Klebsiella pneumoniae,Levilactobacillus brevis,Lacticaseibacillus casei,Lactobacillus helveticus,Lactiplantibacillus plantarum,Lactococcus lactis,Leuconostoc lactis,Leuconostoc mesenteroides,Oenococcus oeni,Pediococcus pentosaceus,Raoultella terrigena,Saccharomyces cerevisiae,Serratia marcescens,Brevibacillus brevis	Bacteria	Generation of precursor metabolites and energy							
262	PWY-7343	Yes	Yes	2	1	Carbohydrates-Biosynthesis	UDP-&alpha;-D-glucose biosynthesis // UDP-D-glucose biosynthesis	Bacillus subtilis,Escherichia coli,Haloferax volcanii,Homo sapiens,Saccharomyces cerevisiae,Arabidopsis thaliana,Archaeoglobus fulgidus	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
