Unnamed: 0	Pathways	Naive	MinPath	Total families	Families found	Ontology - pathway type	Names	Common-Name-Taxa	Classification	Level 1	Level 1.1	Level 1.2	Level 1.3	Level 2	Level 2.1	Level 2.2	Level 2.3
83	P23-PWY	Yes	Yes	9	5	C1-COMPOUNDS	reductive TCA cycle I // reductive tricarboxylic acid cycle // reductive tricarboxylic acid pathway // reductive citric acid cycle // reverse citric acid cycle // carbon fixation // CO<SUB>2</SUB> fixation // reductive carboxylic acid cycle	Aquifex pyrophilus,Candidatus Arcobacter sulfidicus,Chlorobaculum tepidum,Chlorobaculum thiosulfatiphilum,Chlorobium limicola,Desulfobacter hydrogenophilus,Pyrobaculum islandicum,Pyrobaculum neutrophilum,Sulfurimonas denitrificans,Thermoproteus tenax	Bacteria	Degradation/utilization/assimilation				C1 Compound utilization and assimilation			
84	PWY-1422	Yes	Yes	5	1	Cofactor-Biosynthesis	vitamin E biosynthesis (tocopherols) // tocopherol biosynthesis	Synechocystis sp. PCC 6803,Arabidopsis thaliana	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
85	PWY-8589	Yes	No	5	1	Carbohydrates-Biosynthesis	pimelate biosynthesis	Thermobifida fusca	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
86	PWY-5386	Yes	Yes	3	1	Methylglyoxal-Detoxification // Aldehyde-Degradation	methylglyoxal degradation I	Escherichia coli,Homo sapiens,Pseudomonas putida,Synechococcus sp. RS9916	Bacteria	Degradation/utilization/assimilation	Detoxification			Aldehyde degradation	Methylglyoxal detoxification		
87	GLUTSYNIII-PWY	Yes	Yes	1	1	Amino-Acid-Biosynthesis	L-glutamate biosynthesis III	Escherichia coli,Saccharomyces cerevisiae	Bacteria	Biosynthesis				Amino acid biosynthesis			
88	PWY-6953	Yes	No	5	2	Carbohydrates-Biosynthesis	dTDP-3-acetamido-&alpha;-D-fucose biosynthesis // dTDP-3-acetamido-3,6-dideoxy-&alpha;-D-galactose biosynthesis	Shewanella denitrificans,Aneurinibacillus thermoaerophilus	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
89	PWY-5108	Yes	Yes	3	2	Amino-Acid-Biosynthesis	L-isoleucine biosynthesis V	Bacteroides fragilis,Clostridium sporogenes,Methanobacterium bryantii,Methanobrevibacter ruminantium,Methanobrevibacter smithii,Methanospirillum hungatei,Xylanibacter ruminicola	Bacteria	Biosynthesis				Amino acid biosynthesis			
90	PWY-6973	Yes	No	5	2	Carbohydrates-Biosynthesis	dTDP-&alpha;-D-olivose, dTDP-&alpha;-D-oliose and dTDP-&alpha;-D-mycarose biosynthesis	Streptomyces argillaceus	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
91	PWY-6907	Yes	Yes	3	3	Cofactor-Biosynthesis	thiamine diphosphate biosynthesis III (Staphylococcus) // vitamin B<sub>1</sub> biosynthesis III // thiamin diphosphate biosynthesis III (Staphylococcus)	Anaerotruncus colihominis,Dorea longicatena,Syntrophomonas wolfei,Staphylococcus aureus	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
92	PWY-1361	Yes	No	7	1	AROMATIC-COMPOUNDS-DEGRADATION	benzoyl-CoA degradation I (aerobic)	Aromatoleum evansii,Geobacillus stearothermophilus,Paraburkholderia xenovorans	Bacteria	Degradation/utilization/assimilation				Aromatic compound degradation			
93	PWY-7218	Yes	Yes	4	3	Super-Pathways // Storage-Compounds-Biosynthesis	photosynthetic 3-hydroxybutanoate biosynthesis (engineered) // photosynthetic 3-hydroxybutyrate biosynthesis (engineered)	Clostridium acetobutylicum,Cupriavidus necator,Escherichia coli,Synechocystis sp. PCC 6803	Bacteria	Biosynthesis	Superpathways			Storage compound biosynthesis			
94	PWY-5523	Yes	No	3	1	Cofactor-Biosynthesis	5,6-dimethylbenzimidazole biosynthesis I (aerobic) // DMB biosynthesis I	Bacillus subtilis,Prauserella rugosa,Priestia megaterium,Propionibacterium freudenreichii,Rhodobacter capsulatus,Sinorhizobium meliloti,Pseudomonas putida	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
95	PWY-7184	Yes	No	9	4	Metabolic-Clusters // Nucleotide-Biosynthesis	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	Chlamydia trachomatis,Escherichia coli,Homo sapiens,Pisum sativum,Saccharomyces cerevisiae,Thermotoga maritima,Arabidopsis thaliana	Bacteria	Biosynthesis	Metabolic clusters			Nucleoside and nucleotide biosynthesis			
96	PWY-5844	Yes	Yes	1	1	Cofactor-Biosynthesis	menaquinol-9 biosynthesis // vitamin K<sub>2</sub> biosynthesis // menaquinone-9 biosynthesis	Dermatophilus congolensis,Gordonia terrae,Gordonia rubripertincta,Gordonia bronchialis,Mycobacterium tuberculosis,Mycolicibacterium smegmatis,Mycolicibacterium phlei,Mycobacterium avium,Mycobacterium intracellulare,Mycolicibacterium farcinogenes,Mycobacterium tuberculosis variant bovis,Tsukamurella paurometabola,Corynebacterium diphtheriae,Curtobacterium luteum,Curtobacterium citreum,Clavibacter sepedonicus,Clavibacter nebraskensis,Clavibacter michiganensis,Curtobacterium flaccumfaciens,Glutamicibacter protophormiae,Brevibacterium fuscum,Lactococcus lactis,Lactococcus cremoris,Micrococcus luteus,Jonesia denitrificans,Liquorilactobacillus mali,Lederbergia lenta,Magnetospirillum molischianum,Magnetospirillum fulvum,Blastochloris viridis,Eisenibacter elegans,Myxococcus fulvus,Odoribacter splanchnicus,Porphyromonas levii,Porphyromonas asaccharolytica	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
97	PWY-5154	Yes	Yes	9	7	Amino-Acid-Biosynthesis	L-arginine biosynthesis III (via <i>N</i>-acetyl-L-citrulline)	Steroidobacter denitrificans,Bacteroides thetaiotaomicron,Cytophaga hutchinsonii,Tannerella forsythia,Xanthomonas axonopodis,Xanthomonas campestris,Xylanibacter ruminicola,Xylella fastidiosa	Bacteria	Biosynthesis				Amino acid biosynthesis			
98	TCA	Yes	No	10	4	Energy-Metabolism	TCA cycle I (prokaryotic) // tricarboxylic acid cycle // citric acid cycle // Krebs cycle // Szent-Gyorgyi-Krebs cycle	Pseudomonas putida,Azotobacter vinelandii,Bacillus subtilis,Escherichia coli	Bacteria	Generation of precursor metabolites and energy							
99	PWY-8561	Yes	Yes	3	2	Cofactor-Biosynthesis	nickel pincer cofactor biosynthesis II // pyridinium-3-thioamide-5-thiocarboxylate mononucleotide Ni pincer complex biosynthesis II // lactate racemase nickel cofactor biosynthesis II	Thermotoga maritima	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
100	THIOREDOX-PWY	Yes	Yes	2	1	Other-biosynthesis	thioredoxin pathway (NADPH)	Mycoplasmoides pneumoniae,Escherichia coli	Bacteria	Biosynthesis				Other biosynthesis			
101	PWY-8535	Yes	No	8	1	Cofactor-Biosynthesis	ubiquinol biosynthesis (early decarboxylation, generic) // ubiquinone biosynthesis (early decarboxylation, generic)		Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
102	UDPNAGSYN-PWY	Yes	Yes	5	3	Carbohydrates-Biosynthesis	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis I // UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis	Mycobacterium tuberculosis,Sulfurisphaera tokodaii,Escherichia coli	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
103	PWY-3161	Yes	Yes	2	1	HORMONE-SYN	indole-3-acetate biosynthesis III (bacteria) // IAA biosynthesis III (bacteria) // indole-3-acetic acid biosynthesis II (bacteria)	Agrobacterium tumefaciens,Pseudomonas savastanoi	Bacteria	Biosynthesis				Hormone, neurotransmitter, and signaling molecule biosynthesis			
104	PWY-7222	Yes	Yes	3	3	Nucleotide-Biosynthesis	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis II	Escherichia coli,Salmonella enterica	Bacteria	Biosynthesis				Nucleoside and nucleotide biosynthesis			
105	PWY-6559	Yes	Yes	4	2	Polyamine-Biosynthesis	spermidine biosynthesis II	Campylobacter jejuni,Vibrio alginolyticus,Vibrio cholerae,Vibrio parahaemolyticus,Vibrio vulnificus	Bacteria	Biosynthesis				Amide, amidine, amine, and polyamine biosynthesis			
106	PWY-8231	Yes	No	8	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:127 <i>O</i> antigen biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Carbohydrate biosynthesis		
107	PWY-8171	Yes	Yes	3	1	Cofactor-Biosynthesis	molybdenum cofactor biosynthesis // moco biosynthesis // molybdopterin biosynthesis	Homo sapiens,Escherichia coli,Staphylococcus aureus,Thermus thermophilus,Arabidopsis thaliana	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
108	PWY-8271	Yes	Yes	4	1	Energy-Metabolism	NADPH to cytochrome <i>c</i> oxidase via plastocyanin (thylakoid membrane)	Parasynechococcus marenigrum,Synechocystis sp. PCC 6803	Bacteria	Generation of precursor metabolites and energy							
109	PWY0-1585	Yes	Yes	2	1	Energy-Metabolism	formate to nitrite electron transfer	Escherichia coli	Bacteria	Generation of precursor metabolites and energy							
110	PWY-6891	Yes	Yes	4	3	Cofactor-Biosynthesis	thiazole component of thiamine diphosphate biosynthesis II // 2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate biosynthesis	Bacillus subtilis	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
111	PWY-7977	Yes	Yes	4	2	Amino-Acid-Biosynthesis	L-methionine biosynthesis IV	Nitratidesulfovibrio vulgaris,Methanocaldococcus jannaschii,Methanococcus maripaludis,Methanosarcina acetivorans,Methanothermobacter thermautotrophicus	Bacteria	Biosynthesis				Amino acid biosynthesis			
112	P281-PWY	Yes	No	6	1	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	3-phenylpropanoate degradation // 3-phenylpropionate degradation // 3-phenylpropionic acid degradation	Haloferax sp. D1227	Bacteria	Degradation/utilization/assimilation	Superpathways			Aromatic compound degradation			
113	PWY0-1586	Yes	Yes	4	1	Cell-Structure-Biosynthesis	peptidoglycan maturation (<i>meso</i>-diaminopimelate containing)	Escherichia coli	Bacteria	Biosynthesis				Cell structure biosynthesis			
114	SORBDEG-PWY	Yes	Yes	1	1	Alcohol-Degradation // Carbohydrates-Degradation	D-sorbitol degradation II	Escherichia coli,Streptococcus mutans,Streptococcus oralis,Streptococcus pasteurianus,Streptococcus salivarius,Streptococcus sanguinis	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation			Alcohol degradation	Carbohydrate degradation		
115	PWY-5989	Yes	Yes	6	3	Lipid-Biosynthesis	stearate biosynthesis II (bacteria and plants) // stearic acid biosynthesis	Brassica napus,Spinacia oleracea,Arabidopsis thaliana	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
116	PWY-8534	Yes	No	8	1	Cofactor-Biosynthesis	ubiquinol biosynthesis (late decarboxylation, generic)		Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
117	PWY0-1337	Yes	No	13	1	Fatty-Acid-and-Lipid-Degradation	oleate &beta;-oxidation	Escherichia coli	Bacteria	Degradation/utilization/assimilation				Fatty acid and lipid degradation			
118	PWY-8217	Yes	No	6	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:55/<i>Salmonella enterica</i> serotype O:50 O antigen biosynthesis // <i>Salmonella enterica</i> group Z O antigen biosynthesis // <i>Salmonella enterica</i> serotype O:50 O antigen biosynthesis	Escherichia coli,Salmonella enterica	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Carbohydrate biosynthesis		
119	PWY-5853	Yes	Yes	1	1	Cofactor-Biosynthesis	demethylmenaquinol-6 biosynthesis I // DMK-6 biosynthesis // demethylmenaquinone-6 biosynthesis	Haemophilus parainfluenzae,Micrococcus luteus	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
120	PWY-8175	Yes	No	11	5	Lipid-Biosynthesis	even <i>iso</i>-branched-chain fatty acid biosynthesis	Bacillus subtilis	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
121	PWY-6696	Yes	No	5	1	CARBOXYLATES-DEG	oxalate degradation III	Cupriavidus oxalaticus,Methylorubrum extorquens,Serratia plymuthica	Bacteria	Degradation/utilization/assimilation				Carboxylic acid degradation			
122	PWY-7274	Yes	No	6	1	SECONDARY-METABOLITE-BIOSYNTHESIS	D-cycloserine biosynthesis	Streptomyces garyphalus,Streptomyces lavendulae	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
123	PWY-5481	Yes	Yes	1	1	Energy-Metabolism	pyruvate fermentation to (<i>S</i>)-lactate // pyruvic acid fermentation to L-lactic acid	Bifidobacterium longum,Lacticaseibacillus casei,Mycoplasmoides pneumoniae,Rattus norvegicus,Solanum tuberosum,Thermotoga maritima	Bacteria	Generation of precursor metabolites and energy							
124	PWY-7176	Yes	Yes	3	2	Nucleotide-Biosynthesis	UTP and CTP <i>de novo</i> biosynthesis	Escherichia coli,Homo sapiens,Saccharomyces cerevisiae,Arabidopsis thaliana	Bacteria	Biosynthesis				Nucleoside and nucleotide biosynthesis			
125	SUCSYN-PWY	Yes	Yes	7	5	Super-Pathways // Carbohydrates-Biosynthesis	sucrose biosynthesis I (from photosynthesis) // sucrose biosynthesis I (from Calvin cycle intermediates) // sucrose biosynthesis I	Glycine max,Malus domestica,Nicotiana tabacum,Oryza sativa,Solanum lycopersicum,Spinacia oleracea,Arabidopsis thaliana	Bacteria	Biosynthesis	Superpathways			Carbohydrate biosynthesis			
126	PWY-6974	Yes	No	5	2	Carbohydrates-Biosynthesis	dTDP-&beta;-L-olivose biosynthesis	Streptomyces antibioticus	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
127	PWY-7587	Yes	Yes	3	2	Lipid-Biosynthesis	oleate biosynthesis III (cyanobacteria)	Trichormus variabilis,Nostoc sp. 36,Synechocystis sp. PCC 6803	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
128	PWY1ZNC-1	Yes	No	4	1	Noncarbon-Nutrients	assimilatory sulfate reduction IV	Mycobacterium tuberculosis,Prochlorococcus marinus,Shewanella oneidensis,Synechococcus elongatus,Parasynechococcus marenigrum,Synechocystis sp. PCC 6803,Wolinella succinogenes	Bacteria	Degradation/utilization/assimilation				Inorganic nutrient metabolism			
129	PWY-5743	Yes	No	13	3	C1-COMPOUNDS	3-hydroxypropanoate cycle // 3-hydroxypropionate/malyl-CoA cycle // 3-hydroxypropionate cycle	Chloroflexus aggregans,Chloroflexus aurantiacus,Roseiflexus castenholzii,Roseiflexus sp. RS-1	Bacteria	Degradation/utilization/assimilation				C1 Compound utilization and assimilation			
130	PWY-8106	Yes	Yes	5	3	Nucleic-Acid-Processing	queuosine biosynthesis III (queuosine salvage)	Clostridioides difficile,Clostridium perfringens,Lachnospiraceae bacterium,Mediterraneibacter gnavus	Bacteria	Macromolecule modification				Nucleic acid processing			
131	PWY-8537	Yes	Yes	1	1	Cofactor-Biosynthesis	menaquinol biosynthesis (generic) // vitamin K<sub>2</sub> biosynthesis // MK biosynthesis // menaquinone biosynthesis		Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
132	P163-PWY	Yes	No	10	2	Amino-Acid-Degradation // Energy-Metabolism	L-lysine fermentation to acetate and butanoate // 3-keto-5-aminohexanoate pathway // L-lysine fermentation to acetate and butyrate // L-lysine fermentation to acetic acid and butanoic acid	Acetoanaerobium sticklandii,Clostridium peptidivorans,Clostridium subterminale,Fusobacterium nucleatum,Porphyromonas gingivalis,Clostridium SB4	Bacteria	Degradation/utilization/assimilation	Generation of precursor metabolites and energy			Amino acid degradation			
133	PWY-7996	Yes	Yes	1	1	Cofactor-Biosynthesis	menaquinol-4 biosynthesis I // MK-4 biosynthesis // menaquinone-4 biosynthesis	Bacillariophyta,Cyanidium caldarium,Gloeobacter violaceus,Plasmodium falciparum,Picosynechococcus sp. PCC 7002	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
134	P283-PWY	Yes	Yes	1	1	Energy-Metabolism	hydrogen oxidation I (aerobic)	Trichormus variabilis,Acidovorax facilis,Xanthobacter flavus,Xanthobacter autotrophicus,Ancylobacter vacuolatus,Pseudomonas hydrogenovora,Roseateles saccharophilus,Paracoccus denitrificans,Mycobacterium gordonae,Hydrogenophilus thermoluteolus,Hydrogenophaga palleronii,Hydrogenophaga flava,Herbaspirillum autotrophicum,Cupriavidus necator,Bradyrhizobium japonicum,Hydrogenibacillus schlegelii,Azospirillum lipoferum,Ancylobacter aquaticus,Achromobacter ruhlandii	Bacteria	Generation of precursor metabolites and energy							
135	PWY-6562	Yes	No	6	2	Polyamine-Biosynthesis	norspermidine biosynthesis // <i>sym</i>-norspermidine biosynthesis	Vibrio vulnificus,Vibrio alginolyticus,Vibrio parahaemolyticus,Vibrio cholerae	Bacteria	Biosynthesis				Amide, amidine, amine, and polyamine biosynthesis			
136	PWY-8488	Yes	Yes	3	1	Protein-Modification	lipoprotein posttranslational modification (Gram-positive bacteria) // lipoprotein lipoylation	Bacillus subtilis	Bacteria	Macromolecule modification				Protein modification			
137	PWY-6458	Yes	No	3	1	AROMATIC-COMPOUNDS-BIOSYN	benzoyl-CoA biosynthesis // benzoyl-coenzyme A biosynthesis	Hypericum androsaemum,Petunia x hybrida,Streptomyces maritimus,Nicotiana tabacum,Cucumis sativus,Catharanthus roseus,Arabidopsis thaliana	Bacteria	Biosynthesis				Aromatic compound biosynthesis			
138	P105-PWY	Yes	No	9	4	Energy-Metabolism	TCA cycle IV (2-oxoglutarate decarboxylase) // citric acid cycle // tricarboxylic acid cycle // Szent-Gyorgyi-Krebs cycle // Krebs cycle	Euglena gracilis,Picosynechococcus sp. PCC 7002	Bacteria	Generation of precursor metabolites and energy							
139	PWY-6282	Yes	Yes	6	4	Lipid-Biosynthesis	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate) // palmitoleic acid biosynthesis I // palmitoleate biosynthesis (anaerobic)	Helicobacter pylori,Escherichia coli	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
140	PWY-8244	Yes	No	4	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:177 O antigen biosynthesis	Escherichia coli O177	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Carbohydrate biosynthesis		
141	VALSYN-PWY	Yes	Yes	4	4	Amino-Acid-Biosynthesis	L-valine biosynthesis	Cupriavidus necator,Escherichia coli,Methanococci,Methanococcus,Methanococcus aeolicus,Methanococcus maripaludis,Methanococcus voltae	Bacteria	Biosynthesis				Amino acid biosynthesis			
142	P321-PWY	Yes	No	8	1	AROMATIC-COMPOUNDS-DEGRADATION	benzoyl-CoA degradation III (anaerobic) // anaerobic benzoyl-CoA degradation	Rhodopseudomonas palustris	Bacteria	Degradation/utilization/assimilation				Aromatic compound degradation			
143	PWY-6886	Yes	Yes	5	4	Super-Pathways // Energy-Metabolism	1-butanol autotrophic biosynthesis (engineered)	Clostridium acetobutylicum,Euglena gracilis,Synechococcus elongatus	Bacteria	Generation of precursor metabolites and energy	Superpathways						
144	TRNA-CHARGING-PWY	Yes	Yes	21	18	Aminoacyl-tRNAs-Charging // Metabolic-Clusters	tRNA charging	Deinococcus radiodurans,Escherichia coli	Bacteria	Macromolecule modification	Metabolic clusters			Aminoacyl-tRNAs-charging			
145	PWY-8427	Yes	Yes	2	2	Energy-Metabolism	2-allylmalonyl-CoA biosynthesis // 2-carboxypent-4-enoyl-CoA biosynthesis	Streptomyces kanamyceticus,Streptomyces sp. KCTC 11604BP,Streptomyces sp. MA6548,Streptomyces tacrolimicus,Streptomyces tsukubensis	Bacteria	Generation of precursor metabolites and energy							
146	PWY-7754	Yes	Yes	7	1	CARBOXYLATES-DEG // Fatty-Acid-and-Lipid-Degradation	bile acid 7&alpha;-dehydroxylation // secondary bile acid biosynthesis // bile acids degradation	Phocaeicola vulgatus,Clostridium perfringens,Clostridium sp. TO-931,Eggerthella lenta,[Clostridium] hylemonae,[Clostridium] scindens,Mediterraneibacter gnavus,Bifidobacterium longum	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation			Carboxylic acid degradation	Fatty acid and lipid degradation		
147	PWY-5857	Yes	No	8	1	Cofactor-Biosynthesis	ubiquinol-10 biosynthesis (early decarboxylation) // Q10 biosynthesis // ubiquinone-10 biosynthesis (prokaryotic) // ubiquinol-10 biosynthesis (prokaryotic)	Agrobacterium tumefaciens,Bradyrhizobium japonicum,Brucella abortus,Brucella melitensis,Cereibacter sphaeroides,Gluconobacter albidus,Gluconobacter cerinus,Komagataeibacter xylinus,Paracoccus denitrificans,Rhizobium rhizogenes,Rhodomicrobium vannielii,Rhodopseudomonas palustris,Rhodospirillum rubrum,Serratia plymuthica	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
148	PWY-7431	Yes	No	7	1	AMINE-DEG	aromatic biogenic amine degradation (bacteria)	Pseudomonas aeruginosa,Arthrobacter synephrinum,Pseudomonas putida	Bacteria	Degradation/utilization/assimilation				Amide, amidine, amine, and polyamine degradation			
149	PWY-7246	Yes	Yes	3	1	Polymer-Degradation // Carbohydrates-Degradation // Glycan-Pathways	pectin degradation I	Dickeya dadantii,Erwinia chrysanthemi EC16	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Glycan pathways		Polymeric compound degradation	Carbohydrate degradation		
150	PWY-7344	Yes	Yes	1	1	Carbohydrates-Biosynthesis	UDP-&alpha;-D-galactose biosynthesis // UDP-D-galactose biosynthesis	Bacillus subtilis,Escherichia coli,Homo sapiens,Mycobacterium tuberculosis,Arabidopsis thaliana	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
151	PWY-8581	Yes	No	4	1	Energy-Metabolism	isobutylmalonyl-CoA biosynthesis // ibMCoA biosynthesis	Streptomyces sp. HKI0576	Bacteria	Generation of precursor metabolites and energy							
152	PWY-7183	Yes	Yes	1	1	Nucleotide-Biosynthesis	pyrimidine nucleobases salvage I // uracil salvage	Escherichia coli,Saccharomyces cerevisiae,Arabidopsis thaliana	Bacteria	Biosynthesis				Nucleoside and nucleotide biosynthesis			
153	IDNCAT-PWY	Yes	Yes	3	1	CARBOXYLATES-DEG	L-idonate degradation // L-idonic acid catabolism // L-idonate catabolism	Escherichia coli	Bacteria	Degradation/utilization/assimilation				Carboxylic acid degradation			
154	PWYG-321	Yes	No	24	5	Lipid-Biosynthesis	mycolate biosynthesis	Mycobacterium tuberculosis	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
155	DARABCATK12-PWY	Yes	No	4	1	Carbohydrates-Degradation	D-arabinose degradation II // D-arabinose catabolism	Escherichia coli	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
156	PWY-8164	Yes	Yes	2	1	Cofactor-Biosynthesis	<i>bis</i>(guanylyl molybdopterin) cofactor sulfurylation // sulfo-<i>bis</i>(guanylyl molybdopterin) cofactor biosynthesis // bis-MGD sulfulylation	Escherichia coli	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
157	PWY-7509	Yes	Yes	1	1	Super-Pathways // Lipid-Biosynthesis	cardiolipin and phosphatidylethanolamine biosynthesis (<i>Xanthomonas</i>)	Xanthomonas campestris	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
158	PWY-8230	Yes	No	6	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Salmonella enterica</i> serotype O:13 O antigen biosynthesis	Salmonella enterica	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Carbohydrate biosynthesis		
159	PWY-2722	Yes	No	3	1	Carbohydrates-Degradation	trehalose degradation IV	Asanoa ferruginea,Bradyrhizobium japonicum,Euglena gracilis,Flammulina velutipes,Geobacillus stearothermophilus,Kocuria varians,Scytonema sp.,Thermoanaerobacter brockii,Plesiomonas sp. Yoshida 95	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
160	PWY-8010	Yes	Yes	3	2	Amino-Acid-Biosynthesis	L-cysteine biosynthesis IX (Trichomonas vaginalis)	Thermococcus kodakarensis,Aeropyrum pernix,Trichomonas vaginalis	Bacteria	Biosynthesis				Amino acid biosynthesis			
161	PWY-7303	Yes	Yes	4	1	AROMATIC-COMPOUNDS-BIOSYN	4-hydroxy-3-prenylbenzoate biosynthesis // 3-dimethylallyl-4-hydroxybenzoate biosynthesis	Actinoalloteichus caeruleus,Streptomyces roseochromogenus	Bacteria	Biosynthesis				Aromatic compound biosynthesis			
162	PWY-8226	Yes	No	5	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:152 O antigen biosynthesis // <i>Shigella flexneri</i> serotype D12 O antigen biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Carbohydrate biosynthesis		
163	TEICHOICACID-PWY	Yes	Yes	11	3	Cell-Structure-Biosynthesis	poly(glycerol phosphate) wall teichoic acid biosynthesis // major teichoic acid biosynthesis // glycerol teichoic acid biosynthesis	Bacillus subtilis,Lactiplantibacillus plantarum	Bacteria	Biosynthesis				Cell structure biosynthesis			
164	PWY-7622	Yes	Yes	1	1	Super-Pathways // Carbohydrates-Biosynthesis	UDP-&alpha;-D-galactofuranose biosynthesis // UDP-galactofuranose biosynthesis	Aspergillus fumigatus,Aspergillus nidulans	Bacteria	Biosynthesis	Superpathways			Carbohydrate biosynthesis			
165	PWY-6608	Yes	No	4	1	NUCLEO-DEG	guanosine nucleotides degradation III	Drosophila melanogaster,Escherichia coli,Homo sapiens,Mus musculus	Bacteria	Degradation/utilization/assimilation				Nucleoside and nucleotide degradation			
166	PWY0-1479	Yes	Yes	5	1	Nucleic-Acid-Processing	tRNA processing	Escherichia coli	Bacteria	Macromolecule modification				Nucleic acid processing			
167	PWY-5695	Yes	Yes	4	2	NUCLEO-DEG	inosine 5'-phosphate degradation // IMP degradation // urate biosynthesis	Escherichia coli,Glycine max,Homo sapiens,Mus musculus	Bacteria	Degradation/utilization/assimilation				Nucleoside and nucleotide degradation			
168	PWY-7301	Yes	Yes	5	3	Carbohydrates-Biosynthesis	dTDP-4-<i>O</i>-demethyl-&beta;-L-noviose biosynthesis	Actinoalloteichus caeruleus,Streptomyces rishiriensis,Streptomyces roseochromogenus	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
169	PWY-5097	Yes	Yes	7	5	Amino-Acid-Biosynthesis	L-lysine biosynthesis VI	Chlamydia trachomatis,Glycine max,Methanocaldococcus jannaschii,Methanothermobacter thermautotrophicus,Nicotiana tabacum,Synechocystis,Zea mays,Arabidopsis thaliana	Bacteria	Biosynthesis				Amino acid biosynthesis			
