pathway	1174R_0_M_S2_week9	160R_0_F_S2_week10	160R_L_F_S2_week10	2446R_0_F_S2_week9	3795R_R_F_S2_week10	3896R_0_M_S2_week10	3896R_L_M_S2_week10	3909R_R_M_S2_week10	S2_inocula	073R_0_M_S2_week5	073R_0_M_S2_week6	073R_0_M_S2_week7	073R_0_M_S2_week9	1067R_R_M_S2_week5	1067R_R_M_S2_week6	1067R_R_M_S2_week7	1067R_R_M_S2_week9	1152R_0_M_S2_week9	2404R_R_F_S2_week5	2404R_R_F_S2_week6	2404R_R_F_S2_week7	2404R_R_F_S2_week9	2446R_L_F_S2_week5	2446R_L_F_S2_week6	2446R_L_F_S2_week7	2446R_L_F_S2_week9	3795R_0_F_S2_week5	3795R_0_F_S2_week6	3795R_0_F_S2_week7	3795R_0_F_S2_week9	3909R_0_M_S2_week5	3909R_0_M_S2_week6	3909R_0_M_S2_week7	3909R_0_M_S2_week9	3918R_R_M_S2_week5	3918R_R_M_S2_week6	3918R_R_M_S2_week7	3918R_R_M_S2_week9	3969R_0_F_S2_week5	3969R_0_F_S2_week6	3969R_0_F_S2_week7	3969R_0_F_S2_week9	3980R_0_F_S2_week9	073R_R_M_S2_diabetes	073R_R_M_S2_Pellet_week9	073R_R_M_S2_week5	073R_S2_week21	1067R_0_M_S2_week5	1067R_0_M_S2_week9	1067R_L_M_S2_week5	1067R_L_M_S2_week9	1067R_R_M_S2_diabetes	1067R_S2_week27	1152R_0_M_S2_week5	1152R_L_M_S2_diabetes	1152R_L_M_S2_week5	1152R_L_M_S2_week9	1152R_R_M_S2_week5	1152R_R_M_S2_week9	1152R_S2_week28	1174R_0_M_S2_diabetes	1174R_0_M_S2_week5	1174R_S2_week14	2404R_0_F_S2_week5	2404R_0_F_S2_week9	2404R_L_F_S2_diabetes	2404R_L_F_S2_week5	2404R_L_F_S2_week9	2404R_S2_week14	2446R_0_F_S2_week5	2446R_L_F_S2_diabetes	2446R_R_F_S2_Pellet_week9	2446R_R_F_S2_week5	2446R_RL_F_S2_Pellet_week9	2446R_RL_F_S2_week5	2446R_S2_week15	2453R_0_F_S2_Pellet_week9	2453R_0_F_S2_week5	2453R_L_F_S2_diabetes	2453R_L_F_S2_Pellet_week9	2453R_L_F_S2_week5	2453R_R_F_S2_diabetes	2453R_R_F_S2_Pellet_week9	2453R_R_F_S2_week5	2453R_S2_week21	3795R_L_F_S2_week5	3795R_L_F_S2_week9	3880R_0_F_S2_week5	3880R_0_F_S2_week9	3880R_L_F_S2_week5	3880R_L_F_S2_week9	3880R_R_F_S2_week5	3880R_R_F_S2_week9	3880R_S2_week15	3909R_0_M_S2_diabetes	3909R_L_M_S2_diabetes	3909R_L_M_S2_week5	3909R_L_M_S2_week9	3909R_S2_week21	3918R_0_M_S2_diabetes	3918R_0_M_S2_week5	3918R_0_M_S2_week9	3918R_L_M_S2_week5	3918R_L_M_S2_week9	3918R_RL_M_S2_week5	3918R_RL_M_S2_week9	3918R_RR_M_S2_week5	3918R_RR_M_S2_week9	3918R_S2_week29	3969R_R_F_S2_diabetes	3969R_R_F_S2_Pellet_week9	3969R_R_F_S2_week5	3969R_S2_week18	3980R_0_F_S2_diabetes	3980R_0_F_S2_week5	3980R_L_F_S2_Pellet_week9	3980R_L_F_S2_week5	3980R_R_F_S2_diabetes	3980R_R_F_S2_Pellet_week9	3980R_R_F_S2_week5	3980R_S2_week14	S2_defined_inocula	048R_S2_R_Female_week5	048R_S2_R_Female_week9	1050R_S2_L_Male_week5	1050R_S2_L_Male_week9	1050R_S2_R_Male_week5	1050R_S2_R_Male_week9	1050R_S2_RR_Male_week5	1050R_S2_RR_Male_week9	1127R_S2_0_Female_week5	1127R_S2_0_Female_week9	1127R_S2_R_Female_week5	1127R_S2_R_Female_week9	2514R_S2_L_Male_week5	2514R_S2_L_Male_week9	2514R_S2_R_Male_week5	2514R_S2_R_Male_week9	3995R_S2_0_Female_week5	3995R_S2_0_Female_week9	3995R_S2_L_Female_week5	3995R_S2_L_Female_week9	3995R_S2_R_Female_week5	3995R_S2_R_Female_week9	3995R_S2_RR_Female_week5	3995R_S2_RR_Female_week9	3997R_S2_L_Male_week5	3997R_S2_L_Male_week9	3997R_S2_R_Male_week5	3997R_S2_R_Male_week9	S2_mouse_inoculum
NAGLIPASYN-PWY	0.0	2.6470232456528457e-06	0.0012020676765655733	0.0	0.0	3.787499999999971e-14	0.0	4.2470837496392456e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021330406806869084	0.0	1.907943749927195e-10	7.499999999999999e-16	0.0	4.124999999999996e-15	2.5344749999871527e-11	6.545087991432365e-09	1.4049999999999607e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.890196990505037e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8134999999993424e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.436886249171331e-10	0.0	0.0	0.0	0.0	2.5352999999871446e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.849475850671338e-06	0.0	0.0	0.0	0.0	1.00499999999998e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2499999999999998e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NONOXIPENT-PWY	0.0	0.0	0.0	0.0	0.024072842164642446	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.7283473531183136	0.0	0.006170775937251527	0.0	1.0	0.0	0.0	0.728550551916677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.552967261709945e-07	0.0	0.0	2.0050666666646562e-12	0.0	0.0	0.0	9.585145238025481e-06	0.0	0.999999174638144	0.0	0.0	0.0	0.0	0.9919392067003172	0.04886779482742227	0.0	0.9999999991177932	0.0	4.012151043659393e-06	0.9999999999994311	0.4701749453432822	0.0	0.0	0.0	0.0	0.0	0.9999994236038097	0.1334328351653033	0.0	0.0	1.0	1.0	0.0	0.0	0.00013204712575005823	0.9999999976991911	0.0	0.0	2.6825603642850725e-06	0.0	0.0	0.0	0.0	0.9999964887819898	1.0	2.31106952023092e-06	0.5454012968128824	0.0	0.9998345514611869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09602347704385351	0.0	0.0	1.0	0.0	0.0	0.0	0.9999432263117884	1.7333333333333185e-14	5.986243182082446e-09	0.00011059407705312686	0.16587552017863844	0.0	0.0	0.0	0.8636686195738357	0.9999999999999727	0.9998152920639604	0.0	0.0	0.0	2.7999999999999603e-14	0.0	0.0	0.0020955500647857886	0.0	0.0	0.988180649986789	0.0	1.0	0.0	0.0	0.0	4.2843786657488723e-10	0.0	0.0	0.0	0.9999906965017276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.9996625349837355e-06	0.0	5.592006543837782e-06	1.0	0.0	2.6818666666630706e-12	1.2783793251620647e-08	0.0	0.6969585532330862	1.0	0.0	0.0	1.0
P108-PWY	1.0	0.9999999999998749	1.0	1.0	0.9999999999973189	1.0	1.0	1.0	0.0	0.9999996355551345	1.0	1.0	1.0	0.9999999999977405	1.0	1.0	1.0	1.0	0.9972755709234831	0.9999988236378115	0.9999999994938326	0.9999999999410517	0.9999999991362968	0.9999999999999692	1.0	0.9999999851836975	0.9999999962842505	0.9999999999999014	0.999999999999997	1.0	0.7509456626836576	1.0	1.0	1.0	0.9999940190587664	1.0	1.0	1.0	0.999999525128427	0.9999999999989043	1.0	0.9999999999992957	0.9999999999999819	0.9999994435554822	0.9999999500213229	0.9999999999967644	1.0	0.9999999977252738	0.9999999999985087	0.7439895132272225	1.0	0.9999999999999867	0.9999999999996939	0.9964707267412425	0.9999999999999986	0.9999999981178668	1.0	0.9999991760533259	1.0	1.0	0.9999999370249301	0.9999447363754783	1.0	0.9999995436899239	1.0	0.10995168144546896	0.8232119380719056	1.0	1.0	0.9999999987153005	0.0	1.0	0.9852275238438314	0.9999999999998647	0.9999999987571334	0.999999999999751	0.9999999999999817	0.9999930873426532	0.9999999999835222	1.0	0.9999997715959148	0.9999999999010155	1.0	0.9419340319133597	0.9999999738230749	0.9999999988786232	1.0	0.8194557252107916	1.0	0.9833332407310995	1.0	0.9999802868933082	0.9999999999999982	0.9999999999999877	1.0	0.9999999999999986	0.9999999749278581	1.0	1.0	0.9999999999999997	0.9999825226438861	1.0	0.9998203138596334	1.0	0.9999956253842288	1.0	0.9944439733030782	1.0	1.0	0.9999999999625566	1.0	0.9999999993894063	1.0	0.9999822111643641	0.9999999999888173	1.0	1.0	0.9999973715732726	1.0	0.9999999999997735	1.0	6.155420074740536e-09	0.97963571648377	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999975747897	0.9362952767041309	0.9999999998932102	1.0	0.9976898077742843	1.0	0.42120912992319187	1.0	0.993992122950748	1.0	0.9999690818429762	0.9999999999936314	0.9996728489164802	1.0	0.9983495458848679	1.0	0.9999994267639691	1.0	5.699999999999429e-14
P164-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.414799774887826e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5510985574527232
P42-PWY	1.0	1.0	1.0	0.9999999999710794	1.0	0.9999999999999974	1.0	1.0	0.826201689022989	1.0	1.0	0.9999936980263301	1.0	1.0	1.0	1.0	0.9999999970334686	0.9999986884824429	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999996058114	1.0	0.844043804885094	0.9983799287707648	0.16763366612291322	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999994	1.0	0.9999999995213449	1.0	1.0	1.0	0.9999998633996564	0.9999381015122762	0.9999990444082097	1.0	1.0	1.0	0.9620041758288483	1.0	1.0	1.0	1.0	1.0	0.9999999880023597	1.0	1.0	1.0	1.0	1.0	0.9999999999991724	0.9956663740292058	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999993415	1.0	0.45257954506056663	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.701018251387961e-08	1.0	0.8226397252995484	1.0	1.0	0.999991610944258	0.9996482949823453	1.0	1.0	0.9999999752263607	1.0	0.9999999999954708	0.9999999999743618	1.0	1.0	1.0	1.0	1.0	0.9999999096972176	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999980585764	1.0	0.999990223539813	0.003371688348571694	1.0	1.0	0.9999832677835461	2.8138767943443552e-09	0.9998963073367144	1.0	1.0	0.99929838470339	1.0	0.8981663160094658	1.0	0.9448944538075036	0.9496667683711746	0.999999925402685	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999914753	0.5763514235150574	1.0	0.9999999942354147	1.0	1.0	1.0	0.9991624154944125	0.0
PANTO-PWY	0.0	0.004209834487690151	0.07746099723920738	0.0	0.0	6.880985976326016e-09	9.203999999995765e-13	0.00010548617884917545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010384977829536478	0.0	7.271602498188894e-07	3.5622457936552026e-09	0.0	2.2893039997379544e-10	2.4391060173464055e-05	7.311385827715032e-05	9.968381725565812e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.804179999960683e-11	0.0	7.359999999999728e-14	0.0	2.9766983233760553e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-16	0.0	0.0	0.0	0.0	0.0	1.2199999999999924e-14	0.0	3.4977999999938825e-12	1.4960089183778209e-06	7.142359999744933e-11	0.0	0.0	0.0	0.0	0.0	0.0	7.399999999999974e-15	0.0	0.0	0.0	4.6405009892872786e-07	0.0	0.0	0.0	0.0	1.6335630947290964e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.999999999999998e-16	1.6074221987080968e-09	0.0013546051969097089	0.0	2.9199999999999575e-14	9.153999999581022e-11	0.0	8.634533687224123e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6435099986494377e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3999999999999945e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PANTOSYN-PWY	0.0	1.6626233390240297e-05	0.00619750455624481	0.0	0.0	3.667119115799124e-13	0.0	5.758305537911766e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012164190217728884	0.0	2.463541953796698e-09	1.8899395737533524e-14	0.0	1.9298656508153033e-13	3.06683229786355e-10	1.0647819418549063e-07	2.3566357658602527e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.42034665564644e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.495813873634338e-16	4.539414844114282e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.672171379834021e-09	0.0	0.0	0.0	0.0	3.173959661635669e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7153612425309558e-05	0.0	0.0	0.0	0.0	8.059189801401917e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7098034042409792e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEPTIDOGLYCANSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9998964946954917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9653913432363432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9989899743128065
PHOSLIPSYN-PWY	0.0	0.00021776226526212133	0.0932751360997519	0.0	0.0	1.8781899997177923e-10	0.0	1.0523081531172951e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032634360788801582	0.0	2.2477784957988218e-07	1.4869999999982312e-12	0.0	2.2043334961127303e-09	8.031788183922994e-08	3.0663000185883936e-05	1.0534279411223163e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.999999999999998e-16	0.0	4.999999999999998e-16	0.0	1.7827306234095818e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999999966e-15	0.0	1.819999999999735e-13	4.011410821268662e-08	4.866749999810518e-11	0.0	0.0	0.0	0.0	0.0	0.0	1.9499999999999696e-14	0.0	0.0	1.4999999999999981e-15	5.873700905580444e-06	0.0	0.0	0.0	0.0	4.812015222560047e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0051293380987105e-06	0.2094531520919127	0.0	0.0	0.0	0.0	6.011064997109368e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.773499999938461e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POLYISOPRENSYN-PWY	0.0	8.470425058970731e-06	0.0038364708303399086	0.0	0.0	1.2119999999998897e-13	0.0	1.359066798614703e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006822528516992098	0.0	6.105419997204172e-10	2.3999999999999956e-15	0.0	1.3199999999999867e-14	8.11031999950667e-11	2.09442812710028e-08	4.4959999999984846e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.204863003539343e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.803199999974742e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.059803596817907e-09	0.0	0.0	0.0	0.0	8.11295999950635e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2318218401470155e-05	0.0	0.0	0.0	0.0	3.2159999999992246e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999999999999885e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-1269	0.0	4.235228876887675e-06	0.0019219211184920526	0.0	0.0	6.059999999853194e-14	0.0	6.795333993902825e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003411585076776655	0.0	3.052701155170034e-10	1.1999999992431426e-15	0.0	6.599999999995933e-15	4.055159999706224e-11	1.0472011710239917e-08	2.2479999999952735e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1024315124550986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9015999999828223e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0299017958317702e-09	0.0	0.0	0.0	0.0	4.0564799998673543e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.159086546396143e-06	0.0	0.0	0.0	0.0	1.6079999999934852e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.999999999999792e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-2942	0.9808328950268338	0.9999998959150895	0.9999999999999085	0.9999914933350781	0.8042083238046844	0.999999999039415	0.9999999066222848	0.9999999999939327	0.9999183857622367	0.9999986820787978	0.9999999731098996	0.9999999979447861	0.9999999999927724	0.9993999198666401	0.9724638174591573	0.9999999999999979	0.9998451223613334	0.9999991953492106	0.7953760283307633	0.9150278644029691	0.9999923288013579	0.7666123772709816	0.9999830622533818	0.9999992822605344	0.9999853434243532	0.9999807145926457	0.9999996859616246	0.9999999945329913	0.999999999249278	0.999999503167461	0.9999999894862597	0.9999999999999307	0.999999991284367	0.9999999297183837	0.8026462026170283	0.9999950559490631	0.9999999890732633	0.9999970839900384	0.9998514405951514	0.9999600377115094	0.9999991248758426	0.7950472805496753	0.999999998863717	0.7424188143739009	0.8463250264926037	0.999996126418943	0.9999999999468656	0.9997325113895729	0.7982697372728697	0.8020525009124491	0.9999999996920407	0.7609703030048867	0.8257080937544014	0.9999873803889129	0.7713734182753316	0.8758906605481611	0.9999999988265152	0.9991456678834686	0.9999988036067904	0.999999999999868	0.999999999918242	0.8168164973140257	0.9998605984127877	0.9999883871844055	0.9999999789103314	0.7735191157798073	0.8375002095764613	1.0	0.9999999981078028	0.8793828507451238	0.9984477111149082	0.9999999961617969	0.8600871153108006	0.9191974662375002	0.999998433236807	0.9999474676284843	0.9999999999629479	0.9796490643039983	0.7775002957232525	0.9996067091466625	0.8721954509734223	0.8114597580825236	0.9999978344612076	0.8033088494771579	0.9995244082153875	0.9999954230687804	0.9999997913229504	0.9999999982204718	0.9999999999999994	0.9999892058311951	1.0	0.9999999765023582	0.9999395165095185	0.9999999869693788	0.9999896000265981	0.7456522100888885	0.9999853779703523	0.9999999832563574	0.9999976913682934	0.7830695420667064	0.9002691975884682	0.999994433898099	0.9890847806182033	0.9999999754712524	0.9999894021317758	0.9999999998319394	0.9999757687567227	0.8195599685035553	0.7748557925986747	0.8414488115689448	0.9999999939927224	0.9999713443384363	0.999999999992134	0.999998952409476	0.9999992678599875	0.9999999560815072	0.9977823729855011	0.8702845065479707	0.9999999992618753	0.804584233576868	0.9999871144742631	0.9999236980931012	0.9998461495335406	0.9999955246745712	0.9998947799755775	0.9999981869094893	0.9999582293243734	0.9999995742504824	0.9999968675643325	0.9999245011428317	0.9999999942307616	0.9999956084512378	0.9985678512335678	0.9999999999527697	0.9994979395313063	0.9999999998212249	0.99996467569967	0.9891515085769454	0.9999996911008476	0.9999999999995319	0.9995995426924726	0.8269940057258216	0.99998800068459	0.9999999813508589	0.9998934423652434	0.9999999999615697	0.7822294269171057	0.8734780964604053	0.9997277706537189	0.9999998084775715	0.9999986969818957
PWY-3001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6962058468128357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7920025922060869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7919281953259066
