Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
1136R_0_F_S5_week5_S14_L001_R2_001	(1.0, 9.956838815299896)	(2.0, 2.019531294721055)	(3.0, 0.9857236081376579)	(4.0, 0.6914948424101572)	(5.0, 0.4693921943512656)	(6.0, 0.4121492438206235)	(7.0, 0.45679874523452435)	(8.0, 0.3755137554810125)	(9.0, 0.4842753614892326)	('>10', 14.234032078949477)	('>50', 3.351002324063791)	('>100', 23.707740391770756)	('>500', 26.7874111303193)	('>1k', 16.068096213951254)	('>5k', 0.0)	('>10k+', 0.0)
1151R_0_M_NS1_week5_S50_L001_R1_001	(1.0, 3.4703418621396045)	(2.0, 1.265630229091241)	(3.0, 0.5719675073777724)	(4.0, 0.37319865729613516)	(5.0, 0.2890261340472786)	(6.0, 0.25555995010496213)	(7.0, 0.14197775005831229)	(8.0, 0.17037330006997475)	(9.0, 0.1460342572028355)	('>10', 4.249191233888061)	('>50', 5.167990102122568)	('>100', 24.497246645775654)	('>500', 17.142799192755078)	('>1k', 42.25866317807052)	('>5k', 0.0)	('>10k+', 0.0)
1151R_0_M_NS1_week5_S50_L001_R2_001	(1.0, 10.106787550579574)	(2.0, 2.018112304400296)	(3.0, 1.1287231129635826)	(4.0, 0.7058322431470383)	(5.0, 0.5983348038171733)	(6.0, 0.517204660926709)	(7.0, 0.47562546269534617)	(8.0, 0.4705548287646921)	(9.0, 0.4289756305333293)	('>10', 7.709391828166358)	('>50', 9.618992566450657)	('>100', 24.45668157433042)	('>500', 4.484468648270407)	('>1k', 37.28031478495441)	('>5k', 0.0)	('>10k+', 0.0)
1151R_0_M_NS1_week9_S71_L001_R1_001	(1.0, 3.9177277179236047)	(2.0, 1.4076083659088348)	(3.0, 0.746275125029253)	(4.0, 0.3779047090740468)	(5.0, 0.1950196319762856)	(6.0, 0.2288230348521751)	(7.0, 0.13954738110303103)	(8.0, 0.0970764390281955)	(9.0, 0.1326133497438742)	('>10', 3.610896830280915)	('>50', 5.499553621731254)	('>100', 29.623048720237836)	('>500', 18.486127603512088)	('>1k', 35.53777746959861)	('>5k', 0.0)	('>10k+', 0.0)
1151R_0_M_NS1_week9_S71_L001_R2_001	(1.0, 8.809686841808743)	(2.0, 1.8063151690603523)	(3.0, 1.1077115096253023)	(4.0, 0.6726010418382117)	(5.0, 0.5937264351278029)	(6.0, 0.4680471167430855)	(7.0, 0.6006604664869597)	(8.0, 0.3536355993169979)	(9.0, 0.3510353375573141)	('>10', 10.649805413744984)	('>50', 5.146784776334151)	('>100', 20.110424449394575)	('>500', 18.949840950655698)	('>1k', 30.379724892305827)	('>5k', 0.0)	('>10k+', 0.0)
1151R_NS1_week21_S36_L001_R1_001	(1.0, 3.7645501615603227)	(2.0, 1.42017362868377)	(3.0, 0.7311091213454276)	(4.0, 0.43601821933273643)	(5.0, 0.2764044068984311)	(6.0, 0.2148946938139915)	(7.0, 0.12535523805816173)	(8.0, 0.18063611943784794)	(9.0, 0.09109666368201813)	('>10', 3.4764666952154784)	('>50', 4.871724997080236)	('>100', 26.786312142328804)	('>500', 16.846653949468603)	('>1k', 40.77860396309417)	('>5k', 0.0)	('>10k+', 0.0)
1151R_NS1_week21_S36_L001_R2_001	(1.0, 8.792774555222486)	(2.0, 2.0726437497566863)	(3.0, 1.0300930431735897)	(4.0, 0.8408922801417059)	(5.0, 0.5878459921361)	(6.0, 0.4624907540779382)	(7.0, 0.38151594191614435)	(8.0, 0.38618756569470936)	(9.0, 0.3293494763888348)	('>10', 11.197103593257289)	('>50', 6.576867676256472)	('>100', 17.48043757542726)	('>500', 17.900105111535016)	('>1k', 31.96169268501577)	('>5k', 0.0)	('>10k+', 0.0)
1151R_R_M_NS1_diabetes_S24_L001_R1_001	(1.0, 3.8118838333912204)	(2.0, 1.5415854016938737)	(3.0, 0.7494188997835903)	(4.0, 0.43816292179860533)	(5.0, 0.3172673595340511)	(6.0, 0.2604932004595367)	(7.0, 0.16364316439124743)	(8.0, 0.12824280638007962)	(9.0, 0.10820486788319218)	('>10', 3.4378423147826553)	('>50', 3.5854551283763927)	('>100', 23.62740121296321)	('>500', 21.391167276710572)	('>1k', 40.439231611851774)	('>5k', 0.0)	('>10k+', 0.0)
1151R_R_M_NS1_diabetes_S24_L001_R2_001	(1.0, 8.99770231638569)	(2.0, 1.7873841139223596)	(3.0, 0.9998931309946832)	(4.0, 0.665259558096663)	(5.0, 0.5477036522482567)	(6.0, 0.4728953485265436)	(7.0, 0.4535253413128857)	(8.0, 0.4221325710010954)	(9.0, 0.34866012984584144)	('>10', 9.322984851318497)	('>50', 7.778727724491705)	('>100', 16.0517245985733)	('>500', 15.185417724224532)	('>1k', 36.96598893905795)	('>5k', 0.0)	('>10k+', 0.0)
1184R_0_M_NS6_week5_S4_L001_R1_001	(1.0, 4.870205016384257)	(2.0, 1.5641178691939432)	(3.0, 0.7418596435662862)	(4.0, 0.45802828568296156)	(5.0, 0.286267678551851)	(6.0, 0.2558136701952711)	(7.0, 0.15348820211716266)	(8.0, 0.2728679148749559)	(9.0, 0.18637853114226893)	('>10', 4.166108343180129)	('>50', 6.392905434213252)	('>100', 43.443252000828345)	('>500', 19.875504013838302)	('>1k', 17.333203396231013)	('>5k', 0.0)	('>10k+', 0.0)
1184R_0_M_NS6_week5_S4_L001_R2_001	(1.0, 11.191238990875979)	(2.0, 2.1122900196123817)	(3.0, 1.06345397181177)	(4.0, 0.6626792218391785)	(5.0, 0.6273525721455459)	(6.0, 0.6651155425077049)	(7.0, 0.690696909527232)	(8.0, 0.6529339391650729)	(9.0, 0.6578065805021257)	('>10', 13.012388690599458)	('>50', 4.629009270200143)	('>100', 34.00250941028858)	('>500', 20.968193833672387)	('>1k', 9.06433104725244)	('>5k', 0.0)	('>10k+', 0.0)
1186R_0_M_NS6_week5_S5_L001_R1_001	(1.0, 4.275268603263032)	(2.0, 1.5071627536808594)	(3.0, 0.7386589733386391)	(4.0, 0.3680859530441703)	(5.0, 0.3233187425387982)	(6.0, 0.29844807003581375)	(7.0, 0.20891364902506965)	(8.0, 0.2487067250298448)	(9.0, 0.16787703939514523)	('>10', 6.128133704735376)	('>50', 5.655590927178671)	('>100', 26.95980899323518)	('>500', 27.224681655391965)	('>1k', 25.89534421010744)	('>5k', 0.0)	('>10k+', 0.0)
1186R_0_M_NS6_week5_S5_L001_R2_001	(1.0, 11.384550338241146)	(2.0, 2.126442499005173)	(3.0, 1.1639474731396737)	(4.0, 0.8605252686032631)	(5.0, 0.8456028651014724)	(6.0, 0.5968961400716275)	(7.0, 0.7921309192200557)	(8.0, 0.7361719060883406)	(9.0, 0.6155491444488659)	('>10', 11.165688420214883)	('>50', 6.000049741345006)	('>100', 29.31133107839236)	('>500', 17.389574214086746)	('>1k', 17.011539992041385)	('>5k', 0.0)	('>10k+', 0.0)
1186R_RR_M_NS6_week5_S6_L001_R1_001	(1.0, 4.083864889158427)	(2.0, 1.4381788843283985)	(3.0, 0.6985130876444405)	(4.0, 0.3552128569726768)	(5.0, 0.27074150683893045)	(6.0, 0.34438319669911954)	(7.0, 0.1591960060212911)	(8.0, 0.2425843901276817)	(9.0, 0.12670702520061944)	('>10', 5.241555572401694)	('>50', 5.259965994866741)	('>100', 26.334484887209086)	('>500', 26.0431670258504)	('>1k', 29.401444676680494)	('>5k', 0.0)	('>10k+', 0.0)
1186R_RR_M_NS6_week5_S6_L001_R2_001	(1.0, 10.706202146438667)	(2.0, 2.001321218553374)	(3.0, 1.1143720421490377)	(4.0, 0.8230541807903486)	(5.0, 0.7472465588754481)	(6.0, 0.6757708010699705)	(7.0, 0.5306533534043036)	(8.0, 0.6844345292888162)	(9.0, 0.5263214892948809)	('>10', 11.263929650526864)	('>50', 5.773291891833353)	('>100', 28.175527133713818)	('>500', 13.52732864770032)	('>1k', 23.450546356360803)	('>5k', 0.0)	('>10k+', 0.0)
1193R_0_F_NS1_week5_S51_L001_R1_001	(1.0, 3.735560656765403)	(2.0, 1.3275437674585835)	(3.0, 0.622286140996211)	(4.0, 0.4167012381189442)	(5.0, 0.31344783398327664)	(6.0, 0.22125729457643056)	(7.0, 0.1871467949958975)	(8.0, 0.14012961989840603)	(9.0, 0.14934867383909065)	('>10', 3.724497792036581)	('>50', 5.733329645711757)	('>100', 26.875386047883765)	('>500', 17.01560785832158)	('>1k', 39.53775663541407)	('>5k', 0.0)	('>10k+', 0.0)
1193R_0_F_NS1_week5_S51_L001_R2_001	(1.0, 10.331793751325238)	(2.0, 2.1904472163066626)	(3.0, 1.0896921757889204)	(4.0, 0.6932728563394824)	(5.0, 0.5070479667376534)	(6.0, 0.6361147219072378)	(7.0, 0.4517336430935458)	(8.0, 0.38351264393247964)	(9.0, 0.43145172442403956)	('>10', 10.429515723096495)	('>50', 7.761521512662371)	('>100', 22.665966018567175)	('>500', 14.24251643296365)	('>1k', 28.185413612855047)	('>5k', 0.0)	('>10k+', 0.0)
1193R_0_F_NS1_week9_S72_L001_R1_001	(1.0, 4.153300859371907)	(2.0, 1.4039047958496693)	(3.0, 0.68908162052988)	(4.0, 0.47522870381371035)	(5.0, 0.24256465090491466)	(6.0, 0.26137578709754067)	(7.0, 0.16633004633479861)	(8.0, 0.17425052473169378)	(9.0, 0.11583699655459191)	('>10', 4.735456021543701)	('>50', 4.272108035325334)	('>100', 31.392816126094015)	('>500', 21.379351312819296)	('>1k', 30.538394519028948)	('>5k', 0.0)	('>10k+', 0.0)
1193R_0_F_NS1_week9_S72_L001_R2_001	(1.0, 8.664013306403707)	(2.0, 1.8652726624688132)	(3.0, 0.9296661518355709)	(4.0, 0.5940358797671379)	(5.0, 0.46532810581759143)	(6.0, 0.469288345016039)	(7.0, 0.5405726505880956)	(8.0, 0.4197853550354441)	(9.0, 0.49899013900439587)	('>10', 11.27084075878183)	('>50', 4.6612015365728094)	('>100', 22.32584848124827)	('>500', 18.091362718308186)	('>1k', 29.203793909152115)	('>5k', 0.0)	('>10k+', 0.0)
1193R_L_F_NS1_diabetes_S25_L001_R1_001	(1.0, 4.183778234086242)	(2.0, 1.4618167595580327)	(3.0, 0.6343502493399824)	(4.0, 0.44490075290896647)	(5.0, 0.25667351129363447)	(6.0, 0.20533880903490762)	(7.0, 0.13689253935660506)	(8.0, 0.21511684756037938)	(9.0, 0.1760046934584922)	('>10', 5.717708027769629)	('>50', 6.7456243277598515)	('>100', 32.074410873178834)	('>500', 23.392734917375574)	('>1k', 24.35464945731886)	('>5k', 0.0)	('>10k+', 0.0)
1193R_L_F_NS1_diabetes_S25_L001_R2_001	(1.0, 13.239464163488805)	(2.0, 2.4958443336266742)	(3.0, 1.169697858609563)	(4.0, 1.0560281607509534)	(5.0, 0.6844626967830253)	(6.0, 0.7260193605162805)	(7.0, 0.4791238877481177)	(8.0, 0.6453505426811381)	(9.0, 0.4290114403050748)	('>10', 13.380023467292462)	('>50', 6.21027671849027)	('>100', 21.6901339591278)	('>500', 22.015253740099734)	('>1k', 15.779309670480101)	('>5k', 0.0)	('>10k+', 0.0)
1193R_L_F_NS1_week5_S52_L001_R1_001	(1.0, 3.8372523606739493)	(2.0, 1.4571375671172004)	(3.0, 0.7359748194778745)	(4.0, 0.40362895760044437)	(5.0, 0.3193852990187002)	(6.0, 0.21107202369931494)	(7.0, 0.2462506943158674)	(8.0, 0.20736900573967784)	(9.0, 0.1583040177744862)	('>10', 4.28346602481022)	('>50', 5.001851508979819)	('>100', 21.35345306424736)	('>500', 21.70061099796334)	('>1k', 40.08424365858174)	('>5k', 0.0)	('>10k+', 0.0)
1193R_L_F_NS1_week5_S52_L001_R2_001	(1.0, 10.06387705980374)	(2.0, 1.9737085724865766)	(3.0, 1.0775782262543974)	(4.0, 0.7035734123310499)	(5.0, 0.6295130531383077)	(6.0, 0.6387705980374004)	(7.0, 0.4471394186261804)	(8.0, 0.4739862988335493)	(9.0, 0.43325310127754124)	('>10', 8.750231438622476)	('>50', 7.370857248657655)	('>100', 22.275504536196998)	('>500', 10.938715052768005)	('>1k', 34.22329198296612)	('>5k', 0.0)	('>10k+', 0.0)
1193R_L_F_NS1_week9_S73_L001_R1_001	(1.0, 4.312980891297869)	(2.0, 1.5763851325245344)	(3.0, 0.6689701612814201)	(4.0, 0.3488359256847009)	(5.0, 0.2373408988044642)	(6.0, 0.19870400830141188)	(7.0, 0.2472760992195348)	(8.0, 0.19428836367249164)	(9.0, 0.19870400830141188)	('>10', 4.391358583461203)	('>50', 4.444346319008246)	('>100', 36.08685572985087)	('>500', 23.52986631635886)	('>1k', 23.56408756223299)	('>5k', 0.0)	('>10k+', 0.0)
1193R_L_F_NS1_week9_S73_L001_R2_001	(1.0, 10.129488778743086)	(2.0, 1.971585326812898)	(3.0, 1.0299491096956517)	(4.0, 0.5961120249042358)	(5.0, 0.44156446289202644)	(6.0, 0.3907845496594434)	(7.0, 0.43273317363418595)	(8.0, 0.450395752149867)	(9.0, 0.4967600207535298)	('>10', 13.961164405488645)	('>50', 3.540243081236822)	('>100', 25.680285250643024)	('>500', 24.36221532891033)	('>1k', 16.51671873447625)	('>5k', 0.0)	('>10k+', 0.0)
1193R_NS1_week24_S38_L001_R1_001	(1.0, 3.9365909532968812)	(2.0, 1.5322772362819044)	(3.0, 0.7229150007564132)	(4.0, 0.35875602429167297)	(5.0, 0.2539387521341661)	(6.0, 0.1815391930150634)	(7.0, 0.15884679388818052)	(8.0, 0.17289446953815565)	(9.0, 0.1750556504073826)	('>10', 4.802143891422273)	('>50', 6.943874132826176)	('>100', 29.388818050182618)	('>500', 21.339499902746862)	('>1k', 30.03284994921225)	('>5k', 0.0)	('>10k+', 0.0)
1193R_NS1_week24_S38_L001_R2_001	(1.0, 9.411942685483348)	(2.0, 2.2497892848652503)	(3.0, 1.1800047545979122)	(4.0, 0.7175120485833459)	(5.0, 0.6483542607680837)	(6.0, 0.5640682068682328)	(7.0, 0.44628384949536426)	(8.0, 0.38036783298394244)	(9.0, 0.418188498195414)	('>10', 14.083335134317391)	('>50', 5.548831881740183)	('>100', 20.393983272460073)	('>500', 25.080503987378705)	('>1k', 18.876834302262758)	('>5k', 0.0)	('>10k+', 0.0)
184R_0_M_NS6_week5_S7_L001_R1_001	(1.0, 4.448885831830039)	(2.0, 1.5833257627866533)	(3.0, 0.7436439853088135)	(4.0, 0.40491609671265233)	(5.0, 0.246583520433987)	(6.0, 0.264752832465965)	(7.0, 0.2816243364956588)	(8.0, 0.15573696027409706)	(9.0, 0.1168027202055728)	('>10', 6.721347643829572)	('>50', 5.484536617652784)	('>100', 30.682776790001686)	('>500', 24.35985620287335)	('>1k', 24.505210699129172)	('>5k', 0.0)	('>10k+', 0.0)
184R_0_M_NS6_week5_S7_L001_R2_001	(1.0, 11.425901652109587)	(2.0, 2.0323673315769666)	(3.0, 1.1290929619872037)	(4.0, 0.8202146574435777)	(5.0, 0.694327281222016)	(6.0, 0.7008163212334367)	(7.0, 0.8176190414390095)	(8.0, 0.6644776971694808)	(9.0, 0.6891360492128794)	('>10', 12.031977989176282)	('>50', 4.406058167754662)	('>100', 31.156476710835403)	('>500', 21.664308982129185)	('>1k', 11.767225156710316)	('>5k', 0.0)	('>10k+', 0.0)
2402R_0_F_S5_week5_S15_L001_R1_001	(1.0, 3.5476924988094996)	(2.0, 1.327149630427131)	(3.0, 0.8261040601254684)	(4.0, 0.4513551005196795)	(5.0, 0.32609370794426384)	(6.0, 0.2857202012464026)	(7.0, 0.22464233213938178)	(8.0, 0.2236071140189238)	(9.0, 0.2236071140189238)	('>10', 4.3820783038986315)	('>50', 5.109836642580592)	('>100', 17.687736806145054)	('>500', 12.034410650324023)	('>1k', 53.349965837802024)	('>5k', 0.0)	('>10k+', 0.0)
2402R_0_F_S5_week5_S15_L001_R2_001	(1.0, 9.116130768752976)	(2.0, 1.850969999378869)	(3.0, 1.0217602848920266)	(4.0, 0.803329261475393)	(5.0, 0.5538416944450196)	(6.0, 0.4596368454833433)	(7.0, 0.5217499327108222)	(8.0, 0.3975237582558645)	(9.0, 0.3819954864489948)	('>10', 9.584049359199984)	('>50', 6.440091927369098)	('>100', 14.199051740201659)	('>500', 18.31714942338351)	('>1k', 36.35271951800244)	('>5k', 0.0)	('>10k+', 0.0)
2402R_R_F_S5_week5_S16_L001_R1_001	(1.0, 4.074848651623555)	(2.0, 1.3208585580627408)	(3.0, 0.6736378646119978)	(4.0, 0.4182718767198679)	(5.0, 0.27517886626307103)	(6.0, 0.24435883324160704)	(7.0, 0.17721518987341772)	(8.0, 0.14969730324711064)	(9.0, 0.11887727022564668)	('>10', 4.364336818932306)	('>50', 5.391304347826087)	('>100', 30.041827187671988)	('>500', 15.37369290038525)	('>1k', 37.37589433131536)	('>5k', 0.0)	('>10k+', 0.0)
2402R_R_F_S5_week5_S16_L001_R2_001	(1.0, 9.119427627958173)	(2.0, 1.8536048431480463)	(3.0, 1.0038525041276831)	(4.0, 0.6075949367088608)	(5.0, 0.4402861860209136)	(6.0, 0.4160704457897633)	(7.0, 0.47000550357732523)	(8.0, 0.45789763346175016)	(9.0, 0.4854155200880572)	('>10', 13.197578425976886)	('>50', 3.274628508530545)	('>100', 21.525591634562467)	('>500', 30.02201430930105)	('>1k', 17.126031920748485)	('>5k', 0.0)	('>10k+', 0.0)
2403R_0_F_NS6_week5_S8_L001_R1_001	(1.0, 4.226884755330364)	(2.0, 1.4282313734825043)	(3.0, 0.8093311116400856)	(4.0, 0.41260017456161235)	(5.0, 0.35139025855521927)	(6.0, 0.24483966402557214)	(7.0, 0.2697770372133619)	(8.0, 0.16322644268371478)	(9.0, 0.20403305335464345)	('>10', 5.619977102957345)	('>50', 5.189240656986431)	('>100', 27.92985797032453)	('>500', 23.34704888858662)	('>1k', 29.803561510298)	('>5k', 0.0)	('>10k+', 0.0)
2403R_0_F_NS6_week5_S8_L001_R2_001	(1.0, 10.843223268836217)	(2.0, 2.099273415626665)	(3.0, 1.0303669194409495)	(4.0, 0.7118486528150894)	(5.0, 0.5724260663560831)	(6.0, 0.6325024653993947)	(7.0, 0.5157502182020154)	(8.0, 0.507815599460446)	(9.0, 0.45907437004794777)	('>10', 12.277122227134129)	('>50', 4.7913762029448765)	('>100', 26.004012650049308)	('>500', 17.016356649777265)	('>1k', 22.538851293909616)	('>5k', 0.0)	('>10k+', 0.0)
2433R_0_F_S5_week5_S17_L001_R1_001	(1.0, 3.5154121441510435)	(2.0, 1.3416591802771682)	(3.0, 0.8217846570742698)	(4.0, 0.4889471436355871)	(5.0, 0.28718281026789)	(6.0, 0.24300083945744538)	(7.0, 0.20102796718752303)	(8.0, 0.1767278832417785)	(9.0, 0.10603672994506709)	('>10', 3.737058364383441)	('>50', 3.520566707412262)	('>100', 19.05347491200424)	('>500', 21.78465707426989)	('>1k', 44.72246358669239)	('>5k', 0.0)	('>10k+', 0.0)
2433R_0_F_S5_week5_S17_L001_R2_001	(1.0, 9.278950236373545)	(2.0, 2.0117524042355783)	(3.0, 0.985257949072915)	(4.0, 0.6509477032738841)	(5.0, 0.43813787720357583)	(6.0, 0.3755467518887793)	(7.0, 0.21649165697117861)	(8.0, 0.28276461318684554)	(9.0, 0.2518372336195343)	('>10', 11.882741049469079)	('>50', 5.874729385428786)	('>100', 10.798073666072664)	('>500', 26.94952946201087)	('>1k', 30.003240011192766)	('>5k', 0.0)	('>10k+', 0.0)
2475R_0_M_S5_week5_S18_L001_R1_001	(1.0, 3.4073901296479874)	(2.0, 1.3787652017286398)	(3.0, 0.7386242152117714)	(4.0, 0.4535411847791579)	(5.0, 0.2753642907587744)	(6.0, 0.22158726456353142)	(7.0, 0.15873941467270525)	(8.0, 0.15031650695537804)	(9.0, 0.09913114467315878)	('>10', 3.668500268885131)	('>50', 3.498098366603819)	('>100', 16.52704077335251)	('>500', 22.314226291134563)	('>1k', 47.10867494703287)	('>5k', 0.0)	('>10k+', 0.0)
2475R_0_M_S5_week5_S18_L001_R2_001	(1.0, 8.932817592214642)	(2.0, 1.8348980504208214)	(3.0, 1.024355161622641)	(4.0, 0.6401409865168686)	(5.0, 0.5183327826047518)	(6.0, 0.37708709934495693)	(7.0, 0.2539830634763284)	(8.0, 0.29026635825866104)	(9.0, 0.23908099597644178)	('>10', 10.518267991006926)	('>50', 7.002675892990197)	('>100', 10.564917941441355)	('>500', 21.550333352770814)	('>1k', 36.2528427313546)	('>5k', 0.0)	('>10k+', 0.0)
2475R_RL_M_S5_week5_S19_L001_R1_001	(1.0, 3.3913465233029094)	(2.0, 1.433637571886594)	(3.0, 0.6840643247226894)	(4.0, 0.46108203102855305)	(5.0, 0.3117972750807838)	(6.0, 0.2645552637049075)	(7.0, 0.17196092140818986)	(8.0, 0.15621358428289778)	(9.0, 0.1020427445718929)	('>10', 3.0701008459469503)	('>50', 2.508235857316528)	('>100', 17.56772929697588)	('>500', 20.63720024943782)	('>1k', 49.240033510333404)	('>5k', 0.0)	('>10k+', 0.0)
2475R_RL_M_S5_week5_S19_L001_R2_001	(1.0, 8.922441215190512)	(2.0, 1.8581857807844695)	(3.0, 0.952398949337667)	(4.0, 0.6500500765320584)	(5.0, 0.365338221306777)	(6.0, 0.2985695118955385)	(7.0, 0.3130570620508072)	(8.0, 0.27211398552504773)	(9.0, 0.2210926132391013)	('>10', 10.770548700214794)	('>50', 6.550262350636507)	('>100', 13.04698375504702)	('>500', 18.413676247346576)	('>1k', 37.36528153089312)	('>5k', 0.0)	('>10k+', 0.0)
2476R_R_F_NS6_week5_S9_L001_R1_001	(1.0, 4.166519460637107)	(2.0, 1.4814814814814816)	(3.0, 0.5688040982158629)	(4.0, 0.4239533651298357)	(5.0, 0.3179650238473768)	(6.0, 0.2685037979155626)	(7.0, 0.2143319790378614)	(8.0, 0.19784490372725666)	(9.0, 0.18018018018018017)	('>10', 5.663310369192722)	('>50', 5.859977624683507)	('>100', 32.708002119766824)	('>500', 23.6872166283931)	('>1k', 24.26190896779132)	('>5k', 0.0)	('>10k+', 0.0)
2476R_R_F_NS6_week5_S9_L001_R2_001	(1.0, 9.779190955661544)	(2.0, 2.006712594947889)	(3.0, 0.985691573926868)	(4.0, 0.6877465700995112)	(5.0, 0.7301419066124948)	(6.0, 0.6147323794382618)	(7.0, 0.48636872166283934)	(8.0, 0.5370075958311252)	(9.0, 0.4239533651298357)	('>10', 13.02361184714126)	('>50', 3.2868162279926985)	('>100', 29.37879055526114)	('>500', 20.130718954248366)	('>1k', 17.928516752046164)	('>5k', 0.0)	('>10k+', 0.0)
2518R_0_M_S5_week5_S20_L001_R1_001	(1.0, 4.014574671836315)	(2.0, 1.5378147334983885)	(3.0, 0.6810856261970384)	(4.0, 0.5007707759144205)	(5.0, 0.32232447330312514)	(6.0, 0.22983136357266318)	(7.0, 0.23543700658663055)	(8.0, 0.11211286027934789)	(9.0, 0.11771850329331528)	('>10', 4.770402204886253)	('>50', 4.1061335077311165)	('>100', 21.10057457840893)	('>500', 22.56925304806839)	('>1k', 39.70196664642407)	('>5k', 0.0)	('>10k+', 0.0)
2518R_0_M_S5_week5_S20_L001_R2_001	(1.0, 9.68935394964264)	(2.0, 1.9395524828327182)	(3.0, 1.017424207035082)	(4.0, 0.5755126827673192)	(5.0, 0.49516513290045316)	(6.0, 0.31391600878217407)	(7.0, 0.34007567618068857)	(8.0, 0.3512869622086233)	(9.0, 0.31952165179614145)	('>10', 13.001354697061709)	('>50', 5.110477881066941)	('>100', 16.8141262203952)	('>500', 26.002709394123418)	('>1k', 24.029523053206894)	('>5k', 0.0)	('>10k+', 0.0)
2529R_0_F_NS1_week5_S53_L001_R1_001	(1.0, 3.5888778042104725)	(2.0, 1.439302858994364)	(3.0, 0.690660732100376)	(4.0, 0.5047792017326205)	(5.0, 0.3538570417551309)	(6.0, 0.19952421149566418)	(7.0, 0.18502886279726125)	(8.0, 0.1296054707151323)	(9.0, 0.1688281789578697)	('>10', 3.785844012994654)	('>50', 4.864468489669933)	('>100', 21.26638187569812)	('>500', 16.468421456526745)	('>1k', 46.35441980235166)	('>5k', 0.0)	('>10k+', 0.0)
2529R_0_F_NS1_week5_S53_L001_R2_001	(1.0, 10.18511412955431)	(2.0, 1.9594300769958817)	(3.0, 1.0871511523802215)	(4.0, 0.7332941106250905)	(5.0, 0.6267106643133041)	(6.0, 0.5116005422965748)	(7.0, 0.44168180151604297)	(8.0, 0.4297444555291229)	(9.0, 0.46044048806691734)	('>10', 8.630701148543217)	('>50', 8.42861893433607)	('>100', 18.103837856734796)	('>500', 12.872722311752316)	('>1k', 35.52895232735614)	('>5k', 0.0)	('>10k+', 0.0)
2529R_0_F_NS1_week9_S74_L001_R1_001	(1.0, 3.9812963123979555)	(2.0, 1.3679969857693535)	(3.0, 0.6057444280207518)	(4.0, 0.44054140219691046)	(5.0, 0.32364335468413374)	(6.0, 0.17389792191983305)	(7.0, 0.21640630283357004)	(8.0, 0.19321991324425897)	(9.0, 0.14781323363185808)	('>10', 4.055685978996995)	('>50', 6.012037600595117)	('>100', 27.605329005207274)	('>500', 20.43203972601416)	('>1k', 34.44434783448782)	('>5k', 0.0)	('>10k+', 0.0)
2529R_0_F_NS1_week9_S74_L001_R2_001	(1.0, 9.792385203219043)	(2.0, 1.9592499202967857)	(3.0, 1.0375909341216705)	(4.0, 0.734235670328184)	(5.0, 0.5072022722661798)	(6.0, 0.49271077877286035)	(7.0, 0.47338878744843443)	(8.0, 0.3787110299587475)	(9.0, 0.33040605164768283)	('>10', 13.09644571969587)	('>50', 5.651682462394574)	('>100', 15.57255890792105)	('>500', 21.96523973760736)	('>1k', 28.008192524321558)	('>5k', 0.0)	('>10k+', 0.0)
2529R_L_F_NS1_diabetes_S26_L001_R1_001	(1.0, 4.218182653858529)	(2.0, 1.3466930183389254)	(3.0, 0.6480672886886979)	(4.0, 0.3171393114859586)	(5.0, 0.21257526313370412)	(6.0, 0.13788665716780807)	(7.0, 0.14478099002619849)	(8.0, 0.2022337638461185)	(9.0, 0.12409799145102725)	('>10', 5.825711265339891)	('>50', 7.242496667739118)	('>100', 34.34986441145379)	('>500', 17.538033736268787)	('>1k', 27.69223698120145)	('>5k', 0.0)	('>10k+', 0.0)
2529R_L_F_NS1_diabetes_S26_L001_R2_001	(1.0, 13.047524934503837)	(2.0, 2.309601507560785)	(3.0, 1.19961391735993)	(4.0, 0.9560141563634692)	(5.0, 0.6377257894011122)	(6.0, 0.6618559544054787)	(7.0, 0.5791239601047939)	(8.0, 0.4412373029369858)	(9.0, 0.5377579629544514)	('>10', 13.924254262995817)	('>50', 5.453417290986809)	('>100', 22.642138162430484)	('>500', 26.736222824837984)	('>1k', 10.873511973158063)	('>5k', 0.0)	('>10k+', 0.0)
2529R_L_F_NS1_week5_S54_L001_R1_001	(1.0, 3.83205498555633)	(2.0, 1.4085068233887836)	(3.0, 0.747086363183584)	(4.0, 0.4861041936447853)	(5.0, 0.2988345452734336)	(6.0, 0.2749277816515589)	(7.0, 0.237075405916924)	(8.0, 0.23109871501145532)	(9.0, 0.1075804362984361)	('>10', 4.553242354816217)	('>50', 5.907958960055783)	('>100', 22.490287877278615)	('>500', 20.81382607829465)	('>1k', 38.61141547962944)	('>5k', 0.0)	('>10k+', 0.0)
2529R_L_F_NS1_week5_S54_L001_R2_001	(1.0, 10.562805060264967)	(2.0, 1.9563701563900786)	(3.0, 1.075804362984361)	(4.0, 0.784938738918219)	(5.0, 0.49805757545572266)	(6.0, 0.4900886542484311)	(7.0, 0.43231397549556727)	(8.0, 0.4462595876083275)	(9.0, 0.5020420360593685)	('>10', 11.634624962645681)	('>50', 6.640103595975695)	('>100', 18.14523358900289)	('>500', 20.196234684729557)	('>1k', 26.635123020221137)	('>5k', 0.0)	('>10k+', 0.0)
