Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
2476R_R_F_NS6_week5_S9_L001_R1_001	2476R_R_F_NS6_week5_S9_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	84915.0	0.0	301.0	49.0	5.887063534122357	301.0	301	pass	pass	warn	pass	fail	fail	warn	pass	fail	fail	pass
2476R_R_F_NS6_week5_S9_L001_R2_001	2476R_R_F_NS6_week5_S9_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	84915.0	0.0	301.0	51.0	12.545486663133723	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
2518R_0_M_S5_week5_S20_L001_R1_001	2518R_0_M_S5_week5_S20_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	107035.0	0.0	301.0	51.0	5.7084131358901296	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
2518R_0_M_S5_week5_S20_L001_R2_001	2518R_0_M_S5_week5_S20_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	107035.0	0.0	301.0	53.0	12.16144251880226	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
2529R_0_F_NS1_week5_S53_L001_R1_001	2529R_0_F_NS1_week5_S53_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	117279.0	0.0	301.0	50.0	5.205535517867649	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
2529R_0_F_NS1_week5_S53_L001_R2_001	2529R_0_F_NS1_week5_S53_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	117279.0	0.0	301.0	52.0	12.718389481492851	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
2529R_0_F_NS1_week9_S74_L001_R1_001	2529R_0_F_NS1_week9_S74_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	103509.0	0.0	301.0	50.0	5.562801302302215	301.0	301	pass	pass	warn	pass	fail	fail	warn	pass	fail	fail	pass
2529R_0_F_NS1_week9_S74_L001_R2_001	2529R_0_F_NS1_week9_S74_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	103509.0	0.0	301.0	52.0	12.366074447632574	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
2529R_L_F_NS1_diabetes_S26_L001_R1_001	2529R_L_F_NS1_diabetes_S26_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	87028.0	0.0	301.0	50.0	5.8360527646274765	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
2529R_L_F_NS1_diabetes_S26_L001_R2_001	2529R_L_F_NS1_diabetes_S26_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	87028.0	0.0	301.0	52.0	16.113204945534772	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
2529R_L_F_NS1_week5_S54_L001_R1_001	2529R_L_F_NS1_week5_S54_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	100390.0	0.0	301.0	50.0	5.495567287578444	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
2529R_L_F_NS1_week5_S54_L001_R2_001	2529R_L_F_NS1_week5_S54_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	100390.0	0.0	301.0	52.0	13.163661719294751	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
2529R_L_F_NS1_week9_S75_L001_R1_001	2529R_L_F_NS1_week9_S75_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	97828.0	0.0	301.0	50.0	5.955350206484851	301.0	301	pass	pass	warn	pass	fail	fail	warn	pass	fail	fail	pass
2529R_L_F_NS1_week9_S75_L001_R2_001	2529R_L_F_NS1_week9_S75_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	97828.0	0.0	301.0	52.0	12.618064357852557	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
2529R_NS1_week22_S37_L001_R1_001	2529R_NS1_week22_S37_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	104731.0	0.0	301.0	50.0	5.640163848335259	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
2529R_NS1_week22_S37_L001_R2_001	2529R_NS1_week22_S37_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	104731.0	0.0	301.0	52.0	12.2017358757197	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
2529R_RL_F_NS1_week5_S55_L001_R1_001	2529R_RL_F_NS1_week5_S55_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	110026.0	0.0	301.0	50.0	5.298747568756475	301.0	301	pass	pass	warn	pass	fail	fail	warn	pass	fail	fail	pass
2529R_RL_F_NS1_week5_S55_L001_R2_001	2529R_RL_F_NS1_week5_S55_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	110026.0	0.0	301.0	52.0	12.806064021231345	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
2529R_RL_F_NS1_week9_S76_L001_R1_001	2529R_RL_F_NS1_week9_S76_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	98812.0	0.0	301.0	51.0	6.183459498846294	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
2529R_RL_F_NS1_week9_S76_L001_R2_001	2529R_RL_F_NS1_week9_S76_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	98812.0	0.0	301.0	52.0	12.701898554831399	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
2562R_0_F_NS6_week5_S10_L001_R1_001	2562R_0_F_NS6_week5_S10_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	87360.0	0.0	301.0	50.0	5.935210622710622	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
2562R_0_F_NS6_week5_S10_L001_R2_001	2562R_0_F_NS6_week5_S10_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	87360.0	0.0	301.0	52.0	12.707188644688644	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
2562R_RL_F_NS6_week5_S11_L001_R1_001	2562R_RL_F_NS6_week5_S11_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	77530.0	0.0	301.0	50.0	5.979620791951502	301.0	301	pass	pass	warn	pass	fail	fail	warn	pass	fail	fail	pass
2562R_RL_F_NS6_week5_S11_L001_R2_001	2562R_RL_F_NS6_week5_S11_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	77530.0	0.0	301.0	51.0	12.275248290984136	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3861R_0_M_NS1_week5_S56_L001_R1_001	3861R_0_M_NS1_week5_S56_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	104616.0	0.0	301.0	50.0	5.694157681425403	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3861R_0_M_NS1_week5_S56_L001_R2_001	3861R_0_M_NS1_week5_S56_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	104616.0	0.0	301.0	52.0	13.193966506079377	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3861R_0_M_NS1_week9_S77_L001_R1_001	3861R_0_M_NS1_week9_S77_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	88778.0	0.0	301.0	50.0	6.164815607470319	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3861R_0_M_NS1_week9_S77_L001_R2_001	3861R_0_M_NS1_week9_S77_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	88778.0	0.0	301.0	51.0	13.033634458987587	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3861R_L_M_NS1_diabetes_S27_L001_R1_001	3861R_L_M_NS1_diabetes_S27_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	87840.0	0.0	301.0	49.0	5.809426229508197	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3861R_L_M_NS1_diabetes_S27_L001_R2_001	3861R_L_M_NS1_diabetes_S27_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	87840.0	0.0	301.0	51.0	15.831056466302368	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3861R_L_M_NS1_week5_S57_L001_R1_001	3861R_L_M_NS1_week5_S57_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	75526.0	0.0	301.0	50.0	6.204485872414797	301.0	301	pass	pass	warn	pass	fail	fail	warn	pass	fail	fail	pass
3861R_L_M_NS1_week5_S57_L001_R2_001	3861R_L_M_NS1_week5_S57_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	75526.0	0.0	301.0	52.0	16.28048619018616	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3861R_L_M_NS1_week9_S78_L001_R1_001	3861R_L_M_NS1_week9_S78_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	95319.0	0.0	301.0	50.0	6.133089940095888	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3861R_L_M_NS1_week9_S78_L001_R2_001	3861R_L_M_NS1_week9_S78_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	95319.0	0.0	301.0	51.0	12.833747731302259	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3861R_NS1_week28_S39_L001_R1_001	3861R_NS1_week28_S39_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	107609.0	0.0	301.0	50.0	5.7234989638413145	301.0	301	pass	pass	warn	pass	fail	fail	warn	pass	fail	fail	pass
3861R_NS1_week28_S39_L001_R2_001	3861R_NS1_week28_S39_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	107609.0	0.0	301.0	52.0	12.660651060784877	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3861R_R_M_NS1_week5_S58_L001_R1_001	3861R_R_M_NS1_week5_S58_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	103757.0	0.0	301.0	51.0	5.619861792457376	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3861R_R_M_NS1_week5_S58_L001_R2_001	3861R_R_M_NS1_week5_S58_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	103757.0	0.0	301.0	52.0	15.299208728085818	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3924R_L_F_S5_week5_S21_L001_R1_001	3924R_L_F_S5_week5_S21_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	116115.0	0.0	301.0	51.0	4.971795203031477	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3924R_L_F_S5_week5_S21_L001_R2_001	3924R_L_F_S5_week5_S21_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	116115.0	0.0	301.0	53.0	10.593807862894543	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3929R_0_F_S5_week5_S22_L001_R1_001	3929R_0_F_S5_week5_S22_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	144505.0	0.0	301.0	50.0	4.9486176948894505	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3929R_0_F_S5_week5_S22_L001_R2_001	3929R_0_F_S5_week5_S22_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	144505.0	0.0	301.0	52.0	11.19615238227051	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3971R_0_F_NS1_week5_S59_L001_R1_001	3971R_0_F_NS1_week5_S59_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	100090.0	0.0	301.0	51.0	5.645918673194125	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3971R_0_F_NS1_week5_S59_L001_R2_001	3971R_0_F_NS1_week5_S59_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	100090.0	0.0	301.0	52.0	15.417124587870918	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3971R_0_F_NS1_week9_S79_L001_R1_001	3971R_0_F_NS1_week9_S79_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	117293.0	0.0	301.0	50.0	5.616703469090227	301.0	301	pass	pass	warn	pass	fail	fail	warn	pass	fail	fail	pass
3971R_0_F_NS1_week9_S79_L001_R2_001	3971R_0_F_NS1_week9_S79_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	117293.0	0.0	301.0	52.0	11.96064556282131	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3971R_NS1_week30_S40_L001_R1_001	3971R_NS1_week30_S40_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	120209.0	0.0	301.0	51.0	5.6268665407748175	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3971R_NS1_week30_S40_L001_R2_001	3971R_NS1_week30_S40_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	120209.0	0.0	301.0	53.0	11.779484065253017	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3971R_RL_F_NS1_diabetes_S29_L001_R1_001	3971R_RL_F_NS1_diabetes_S29_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	94088.0	0.0	301.0	49.0	5.636212907065725	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3971R_RL_F_NS1_diabetes_S29_L001_R2_001	3971R_RL_F_NS1_diabetes_S29_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	94088.0	0.0	301.0	51.0	15.96696709463481	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3971R_RL_F_NS1_week9_S81_L001_R1_001	3971R_RL_F_NS1_week9_S81_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	98264.0	0.0	301.0	51.0	5.74167548644468	301.0	301	pass	pass	warn	pass	fail	fail	warn	pass	fail	fail	pass
3971R_RL_F_NS1_week9_S81_L001_R2_001	3971R_RL_F_NS1_week9_S81_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	98264.0	0.0	301.0	52.0	12.668932671171538	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3971R_R_F_NS1_diabetes_S28_L001_R1_001	3971R_R_F_NS1_diabetes_S28_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	85215.0	0.0	301.0	50.0	6.35216804553189	301.0	301	pass	pass	warn	pass	fail	fail	warn	pass	fail	fail	pass
3971R_R_F_NS1_diabetes_S28_L001_R2_001	3971R_R_F_NS1_diabetes_S28_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	85215.0	0.0	301.0	52.0	16.389133368538403	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3971R_R_F_NS1_week9_S80_L001_R1_001	3971R_R_F_NS1_week9_S80_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	93985.0	0.0	301.0	50.0	5.946693621322551	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3971R_R_F_NS1_week9_S80_L001_R2_001	3971R_R_F_NS1_week9_S80_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	93985.0	0.0	301.0	51.0	12.263659094536363	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3975R_0_F_NS1_week5_S60_L001_R1_001	3975R_0_F_NS1_week5_S60_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	84860.0	0.0	301.0	51.0	6.603818053264201	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3975R_0_F_NS1_week5_S60_L001_R2_001	3975R_0_F_NS1_week5_S60_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	84860.0	0.0	301.0	52.0	15.925053028517558	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3975R_L_F_NS1_diabetes_S30_L001_R1_001	3975R_L_F_NS1_diabetes_S30_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	108440.0	0.0	301.0	50.0	5.526558465510881	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3975R_L_F_NS1_diabetes_S30_L001_R2_001	3975R_L_F_NS1_diabetes_S30_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	108440.0	0.0	301.0	52.0	15.617853190704537	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3975R_L_F_NS1_week5_S61_L001_R1_001	3975R_L_F_NS1_week5_S61_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	101128.0	0.0	301.0	51.0	6.104145241673918	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3975R_L_F_NS1_week5_S61_L001_R2_001	3975R_L_F_NS1_week5_S61_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	101128.0	0.0	301.0	52.0	16.01040265801756	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3975R_L_F_NS1_week9_S82_L001_R1_001	3975R_L_F_NS1_week9_S82_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	110976.0	0.0	301.0	50.0	5.629145040369089	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3975R_L_F_NS1_week9_S82_L001_R2_001	3975R_L_F_NS1_week9_S82_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	110976.0	0.0	301.0	52.0	12.066572952710496	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3975R_NS1_week14_S33_L001_R1_001	3975R_NS1_week14_S33_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	87827.0	0.0	301.0	50.0	6.025481913306842	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3975R_NS1_week14_S33_L001_R2_001	3975R_NS1_week14_S33_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	87827.0	0.0	301.0	51.0	12.044132214467078	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3975R_RL_F_NS1_diabetes_S32_L001_R1_001	3975R_RL_F_NS1_diabetes_S32_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	88646.0	0.0	301.0	50.0	6.365769465063285	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3975R_RL_F_NS1_diabetes_S32_L001_R2_001	3975R_RL_F_NS1_diabetes_S32_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	88646.0	0.0	301.0	52.0	16.31207273875866	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3975R_RL_F_NS1_week9_S83_L001_R1_001	3975R_RL_F_NS1_week9_S83_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	98825.0	0.0	301.0	50.0	5.760688084998735	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
3975R_RL_F_NS1_week9_S83_L001_R2_001	3975R_RL_F_NS1_week9_S83_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	98825.0	0.0	301.0	52.0	12.30862635972679	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
3975R_R_F_NS1_diabetes_S31_L001_R1_001	3975R_R_F_NS1_diabetes_S31_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	97913.0	0.0	301.0	50.0	5.82353722181937	301.0	301	pass	pass	warn	pass	fail	fail	warn	pass	fail	fail	pass
3975R_R_F_NS1_diabetes_S31_L001_R2_001	3975R_R_F_NS1_diabetes_S31_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	97913.0	0.0	301.0	52.0	16.016259332264358	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
NS1_defined_inocula_S88_L001_R1_001	NS1_defined_inocula_S88_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	95796.0	0.0	301.0	51.0	7.080671426781912	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
NS1_defined_inocula_S88_L001_R2_001	NS1_defined_inocula_S88_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	95796.0	0.0	301.0	52.0	14.213537099670132	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
NS6_defined_inocula_S86_L001_R1_001	NS6_defined_inocula_S86_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	132393.0	0.0	301.0	51.0	7.229234174012221	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	pass
NS6_defined_inocula_S86_L001_R2_001	NS6_defined_inocula_S86_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	132393.0	0.0	301.0	52.0	12.935729230397378	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
Negative_extraction_S85_L001_R1_001	Negative_extraction_S85_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	152348.0	0.0	301.0	52.0	8.243626434216399	301.0	301	pass	pass	fail	pass	fail	fail	warn	pass	fail	fail	fail
Negative_extraction_S85_L001_R2_001	Negative_extraction_S85_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	152348.0	0.0	301.0	53.0	13.362170819439703	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	fail
Negtive_Control_S90_L001_R1_001	Negtive_Control_S90_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30025.0	0.0	301.0	47.0	28.11990008326395	301.0	301	pass	fail	warn	warn	fail	fail	pass	pass	fail	warn	fail
Negtive_Control_S90_L001_R2_001	Negtive_Control_S90_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30025.0	0.0	301.0	50.0	34.2947543713572	301.0	301	pass	fail	fail	fail	fail	warn	pass	pass	fail	warn	fail
Pooled_GF_pellet_S84_L001_R1_001	Pooled_GF_pellet_S84_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	169172.0	0.0	301.0	51.0	11.857163123921216	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	fail
Pooled_GF_pellet_S84_L001_R2_001	Pooled_GF_pellet_S84_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	169172.0	0.0	301.0	52.0	17.388220272858394	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	fail
Positive_Control_S89_L001_R1_001	Positive_Control_S89_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	124339.0	0.0	301.0	53.0	5.419860220847843	301.0	301	pass	pass	warn	pass	fail	fail	warn	pass	fail	fail	pass
Positive_Control_S89_L001_R2_001	Positive_Control_S89_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	124339.0	0.0	301.0	54.0	12.305873458850401	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
S5_defined_inocula_S87_L001_R1_001	S5_defined_inocula_S87_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	127971.0	0.0	301.0	53.0	6.218596400747044	301.0	301	pass	pass	warn	pass	fail	fail	warn	pass	fail	fail	pass
S5_defined_inocula_S87_L001_R2_001	S5_defined_inocula_S87_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	127971.0	0.0	301.0	54.0	12.575505387939456	301.0	301	pass	fail	fail	pass	fail	fail	warn	pass	fail	fail	pass
