	feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	Pathways	Names	Level 1	Level 1.1	Level 2.1	Level 1.2	Level 2.2	Level 1.3	Level 2.3
99	PWY-6471	Week_and_consortia	S5_w5w6	0.162202027143297	0.113406737979228	32	32	0.162973617007244	0.476571158317513	PWY-6471	peptidoglycan biosynthesis IV (<i>Enterococcus faecium</i>)	Detoxification	Superpathways		Biosynthesis	Cell structure biosynthesis		
100	PWY-6700	Week_and_consortia	S5_w5w6	-0.0286354020928096	0.0199157046258499	32	32	0.160832435368004	0.476571158317513	PWY-6700	queuosine biosynthesis I (<i>de novo</i>)	Macromolecule modification						
101	PYRIDNUCSYN-PWY	Week_and_consortia	S5_w5w6	-0.0381149014161887	0.0260381240303063	32	32	0.153645873444178	0.476571158317513	PYRIDNUCSYN-PWY	NAD <i>de novo</i> biosynthesis I // nicotinamide adenine dinucleotide biosynthesis	Biosynthesis						
102	GLUCARDEG-PWY	Week_and_consortia	S5_w5w6	0.293946824140418	0.210040192483778	32	32	0.17192515725828	0.477753561996567	GLUCARDEG-PWY	<i>D</i>-glucarate degradation I // <i>D</i>-glucarate catabolism	Degradation/utilization/assimilation						
103	PWY-6470	Week_and_consortia	S5_w5w6	0.157166163623504	0.112091988482231	32	32	0.171143114782174	0.477753561996567	PWY-6470	peptidoglycan biosynthesis V (&beta;-lactam resistance) // penicillin resistance // &beta;-lactam resistance	Detoxification	Superpathways		Biosynthesis	Cell structure biosynthesis		
104	GALACTARDEG-PWY	Week_and_consortia	S5_w5w6	0.11927358615903	0.0859398592814811	32	32	0.175398209353055	0.47820832550031	GALACTARDEG-PWY	D-galactarate degradation I // D-galactarate catabolism	Degradation/utilization/assimilation						
105	GLUCARGALACTSUPER-PWY	Week_and_consortia	S5_w5w6	0.11927358615903	0.0859398592814811	32	32	0.175398209353055	0.47820832550031	GLUCARGALACTSUPER-PWY	superpathway of D-glucarate and D-galactarate degradation // D-glucarate and D-galactarate catabolism super-pathway // aldarate catabolism	Superpathways						
106	ALL-CHORISMATE-PWY	Week_and_consortia	S5_w5w6	0.149292075692455	0.110194209962956	32	32	0.185939659572935	0.488514196514348	ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	Superpathways						
107	POLYISOPRENSYN-PWY	Week_and_consortia	S5_w5w6	-0.0291730904597841	0.0214800467977941	32	32	0.184543665517069	0.488514196514348	POLYISOPRENSYN-PWY	polyisoprenoid biosynthesis (<i>E. coli</i>)	Superpathways	Biosynthesis	Polyprenyl biosynthesis				
108	PWY-5910	Week_and_consortia	S5_w5w6	0.316443657819656	0.23251059919166	32	32	0.18400133601256	0.488514196514348	PWY-5910	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate) // GGPP biosynthesis	Superpathways	Biosynthesis	Polyprenyl biosynthesis	Biosynthesis	Secondary metabolite biosynthesis		
109	PWY-922	Week_and_consortia	S5_w5w6	0.319053732536806	0.233897725056935	32	32	0.18303837046133	0.488514196514348	PWY-922	mevalonate pathway I (eukaryotes and bacteria) // isoprenoid pathway // MVA pathway // isopentenyl diphosphate biosynthesis // dimethylallyl diphosphate biosynthesis	Biosynthesis						
110	PWY-6385	Week_and_consortia	S5_w5w6	-0.0361941873529512	0.0269673319594893	32	32	0.189617443413099	0.493688658976446	PWY-6385	peptidoglycan biosynthesis III (mycobacteria)	Superpathways	Biosynthesis	Cell structure biosynthesis				
111	GLYCOLYSIS-E-D	Week_and_consortia	S5_w5w6	0.0807840836626705	0.0610068442224702	32	32	0.195443877675675	0.504315005788127	GLYCOLYSIS-E-D	superpathway of glycolysis and the Entner-Doudoroff pathway	Superpathways	Generation of precursor metabolites and energy					
112	FUC-RHAMCAT-PWY	Week_and_consortia	S5_w5w6	0.0540835862759044	0.0410153751532973	32	32	0.197275489842628	0.504536429774509	FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation // fucose and rhamnose catabolism	Superpathways						
113	COBALSYN-PWY	Week_and_consortia	S5_w5w6	-0.0175789291615236	0.0136508343601593	32	32	0.207676801109794	0.511293908785628	COBALSYN-PWY	superpathway of adenosylcobalamin salvage from cobinamide I	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
114	GLYCOCAT-PWY	Week_and_consortia	S5_w5w6	-0.0180380316709469	0.0140417621682458	32	32	0.20876360289517	0.511293908785628	GLYCOCAT-PWY	glycogen degradation I // glycogen catabolism I	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Glycan pathways			
115	PWY-6317	Week_and_consortia	S5_w5w6	0.103064446165818	0.0800129158637645	32	32	0.207559053814693	0.511293908785628	PWY-6317	D-galactose degradation I (Leloir pathway) // Leloir pathway	Degradation/utilization/assimilation						
116	PWY-6892	Week_and_consortia	S5_w5w6	0.0524437660649748	0.0404430254156666	32	32	0.204609080948862	0.511293908785628	PWY-6892	thiazole component of thiamine diphosphate biosynthesis I // (<i>R,Z</i>)-2-(2-carboxy-4-methylthiazol-5(2<i>H</i>)-ylidene)ethyl phosphate biosynthesis	Biosynthesis						
117	PWY0-41	Week_and_consortia	S5_w5w6	0.378371469998005	0.291818276069026	32	32	0.20465406815173	0.511293908785628	PWY0-41	allantoin degradation IV (anaerobic)	Degradation/utilization/assimilation	Superpathways					
118	COA-PWY	Week_and_consortia	S5_w5w6	-0.027993401552169	0.0223922104746805	32	32	0.22091254337824	0.519054675091963	COA-PWY	coenzyme A biosynthesis I (bacteria) // CoA biosynthesis	Biosynthesis						
119	P42-PWY	Week_and_consortia	S5_w5w6	-0.0248773522601134	0.0196793117995755	32	32	0.216247361592736	0.519054675091963	P42-PWY	incomplete reductive TCA cycle // citric acid cycle variant // tricarboxylic acid cycle variant // TCA cycle variation I // incomplete reductive tricarboxylic acid cycle	Degradation/utilization/assimilation						
120	PWY-7220	Week_and_consortia	S5_w5w6	0.0346090731719187	0.0276168656969441	32	32	0.220148270643802	0.519054675091963	PWY-7220	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis II	Biosynthesis						
121	PWY-7222	Week_and_consortia	S5_w5w6	0.0346090731719187	0.0276168656969441	32	32	0.220148270643802	0.519054675091963	PWY-7222	guanosine deoxyribonucleotides <i>de novo</i> biosynthesis II	Biosynthesis						
122	TRNA-CHARGING-PWY	Week_and_consortia	S5_w5w6	-0.0256178139169208	0.0203824721724698	32	32	0.218504194868466	0.519054675091963	TRNA-CHARGING-PWY	tRNA charging	Macromolecule modification	Metabolic clusters					
123	CALVIN-PWY	Week_and_consortia	S5_w5w6	0.0344168017584119	0.0286684293497073	32	32	0.23933441876319	0.534142930047774	CALVIN-PWY	Calvin-Benson-Bassham cycle // photosynthetic dark reactions // photosynthetic CO<SUB>2</SUB> fixation // reductive pentose phosphate pathway // Calvin cycle // photosynthesis - dark reaction // carbon fixation // Calvin-Benson cycle	Degradation/utilization/assimilation						
124	PWY-2941	Week_and_consortia	S5_w5w6	0.272215110188218	0.22674251364497	32	32	0.239641921451339	0.534142930047774	PWY-2941	L-lysine biosynthesis II	Biosynthesis						
125	PWY-5101	Week_and_consortia	S5_w5w6	-0.023516627197328	0.0195018032960741	32	32	0.237292641790469	0.534142930047774	PWY-5101	L-isoleucine biosynthesis II	Biosynthesis						
126	PWY-5103	Week_and_consortia	S5_w5w6	-0.0228331127080461	0.0192120562639002	32	32	0.243968397115246	0.534142930047774	PWY-5103	L-isoleucine biosynthesis III	Biosynthesis						
127	PWY-5419	Week_and_consortia	S5_w5w6	0.247409190222136	0.207993798494748	32	32	0.243890050493855	0.534142930047774	PWY-5419	catechol degradation to 2-hydroxypentadienoate II // catechol degradation, <I>meta</I>-cleavage	Degradation/utilization/assimilation						
128	PWY-6387	Week_and_consortia	S5_w5w6	-0.038252646958199	0.0314595020814275	32	32	0.233492034429296	0.534142930047774	PWY-6387	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis I (<i>meso</i>-diaminopimelate containing)	Biosynthesis						
129	PWY-7013	Week_and_consortia	S5_w5w6	0.1640871590282	0.137873110915625	32	32	0.243327834768926	0.534142930047774	PWY-7013	(<i>S</i>)-propane-1,2-diol degradation // propylene glycol degradation // L-1,2-propanediol degradation	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
130	PWY-7200	Week_and_consortia	S5_w5w6	-0.0376694138777054	0.0308608206378972	32	32	0.231736552864925	0.534142930047774	PWY-7200	superpathway of pyrimidine deoxyribonucleoside salvage	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
131	PWY-7208	Week_and_consortia	S5_w5w6	-0.0235091540646806	0.0191594943243662	32	32	0.229356266795706	0.534142930047774	PWY-7208	superpathway of pyrimidine nucleobases salvage	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
132	X1CMET2-PWY	Week_and_consortia	S5_w5w6	-0.0240956476601089	0.0205699470311625	32	32	0.250657766914372	0.534919408188184									
133	LACTOSECAT-PWY	Week_and_consortia	S5_w5w6	0.257763895893243	0.226626282677093	32	32	0.264683305781696	0.534919408188184	LACTOSECAT-PWY	lactose degradation I // lactose 6-P degradation I // lactose 6-phosphate degradation // lactose 6'-phosphate degradation	Degradation/utilization/assimilation						
134	PWY-5705	Week_and_consortia	S5_w5w6	0.334214197160539	0.290990626137533	32	32	0.259821688715237	0.534919408188184	PWY-5705	allantoin degradation to glyoxylate III	Degradation/utilization/assimilation	Superpathways					
135	PWY-6122	Week_and_consortia	S5_w5w6	-0.0218143441452185	0.0185324433023944	32	32	0.248730755190736	0.534919408188184	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	Biosynthesis						
136	PWY-6147	Week_and_consortia	S5_w5w6	-0.0619895935340196	0.0532574565134453	32	32	0.253613624570573	0.534919408188184	PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	Biosynthesis						
137	PWY-6277	Week_and_consortia	S5_w5w6	-0.0218143441452185	0.0185324433023944	32	32	0.248730755190736	0.534919408188184	PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis (from PRPP)	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
138	PWY-7184	Week_and_consortia	S5_w5w6	0.0377818696137562	0.0326475207448826	32	32	0.256295204386308	0.534919408188184	PWY-7184	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
139	PWY-7198	Week_and_consortia	S5_w5w6	-0.151749408356392	0.133145972382029	32	32	0.263420477418547	0.534919408188184	PWY-7198	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis IV	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
140	PWY-7210	Week_and_consortia	S5_w5w6	-0.143354908340494	0.124427919989869	32	32	0.258373719747448	0.534919408188184	PWY-7210	pyrimidine deoxyribonucleotides biosynthesis from CTP	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
141	PWY-7377	Week_and_consortia	S5_w5w6	0.222568251992647	0.191733678586361	32	32	0.255181894320137	0.534919408188184	PWY-7377	cob(II)yrinate <i>a,c</i>-diamide biosynthesis I (early cobalt insertion)	Biosynthesis						
142	RHAMCAT-PWY	Week_and_consortia	S5_w5w6	0.0862511741441381	0.0756029039946351	32	32	0.262960282316576	0.534919408188184	RHAMCAT-PWY	L-rhamnose degradation I // rhamnose catabolism // rhamnose degradation	Degradation/utilization/assimilation						
143	HISTSYN-PWY	Week_and_consortia	S5_w5w6	-0.0243477182050754	0.0215401243958381	32	32	0.267288294102499	0.536432756914042	HISTSYN-PWY	L-histidine biosynthesis	Biosynthesis						
144	PWY-6545	Week_and_consortia	S5_w5w6	-0.13939806232692	0.124405364270664	32	32	0.271384691933704	0.540897765302348	PWY-6545	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
145	PWY0-1586	Week_and_consortia	S5_w5w6	-0.0136950494537094	0.0123301940776247	32	32	0.27552401490225	0.545386577443496	PWY0-1586	peptidoglycan maturation (<i>meso</i>-diaminopimelate containing)	Biosynthesis						
146	ILEUSYN-PWY	Week_and_consortia	S5_w5w6	-0.0216590476153366	0.0199021656626968	32	32	0.285139186693976	0.556792060503776	ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	Biosynthesis						
147	VALSYN-PWY	Week_and_consortia	S5_w5w6	-0.0216590476153366	0.0199021656626968	32	32	0.285139186693976	0.556792060503776	VALSYN-PWY	L-valine biosynthesis	Biosynthesis						
148	SO4ASSIM-PWY	Week_and_consortia	S5_w5w6	0.050974543653236	0.047376744362917	32	32	0.290531051365587	0.563513247279562	SO4ASSIM-PWY	assimilatory sulfate reduction I	Degradation/utilization/assimilation	Superpathways					
149	BRANCHED-CHAIN-AA-SYN-PWY	Week_and_consortia	S5_w5w6	-0.0222000209430576	0.0210387095701258	32	32	0.299758646350367	0.571835621800202	BRANCHED-CHAIN-AA-SYN-PWY	superpathway of branched chain amino acid biosynthesis // superpathway of L-leucine, L-valine, and L-isoleucine biosynthesis	Superpathways	Metabolic clusters		Biosynthesis	Amino acid biosynthesis		
150	PWY-6507	Week_and_consortia	S5_w5w6	0.0977916617527948	0.0928713468461959	32	32	0.300757835687303	0.571835621800202	PWY-6507	4-deoxy-L-<i>threo</i>-hex-4-enopyranuronate degradation // 5-dehydro-4-deoxy-D-glucuronate degradation	Degradation/utilization/assimilation						
151	PWY-7196	Week_and_consortia	S5_w5w6	-0.0128170848901542	0.0120674699144538	32	32	0.296947117070015	0.571835621800202	PWY-7196	superpathway of pyrimidine ribonucleosides salvage	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
152	P221-PWY	Week_and_consortia	S5_w5w6	-0.667190936625332	0.63961093973255	32	32	0.305226052546674	0.575059271281252	P221-PWY	octane oxidation	Degradation/utilization/assimilation						
153	PWY-5097	Week_and_consortia	S5_w5w6	-0.0134521284033255	0.0129211160214191	32	32	0.306432968087588	0.575059271281252	PWY-5097	L-lysine biosynthesis VI	Biosynthesis						
154	PWY-6749	Week_and_consortia	S5_w5w6	0.0795431876407974	0.0772026148727936	32	32	0.311096569835121	0.580044572144194	PWY-6749	CMP-legionaminate biosynthesis I // CMP-legionaminic acid biosynthesis I // 5,7-diacetamido-3,5,7,9-tetradeoxy-D-<i>glycero</i>-D-<i>galacto</i>-nonulosonic acid biosynthesis I // CMP-<i>N</i>, <i>N</i>-diacetyllegionaminate biosynthesis I	Biosynthesis						
155	PWY-1269	Week_and_consortia	S5_w5w6	-0.030041933814357	0.0294359452478118	32	32	0.315610439572853	0.580964439723278	PWY-1269	CMP-3-deoxy-D-<I>manno</I>-octulosonate biosynthesis // CMP-Kdo biosynthesis I	Biosynthesis						
156	PWY-7003	Week_and_consortia	S5_w5w6	0.110540961335039	0.108032306498036	32	32	0.314383824941275	0.580964439723278	PWY-7003	glycerol degradation to butanol	Superpathways	Generation of precursor metabolites and energy					
157	PWY-6123	Week_and_consortia	S5_w5w6	-0.014101895807345	0.0138943761510905	32	32	0.318529959671988	0.582627584463319	PWY-6123	inosine-5'-phosphate biosynthesis I // IMP biosynthesis I	Biosynthesis						
158	PWY-5104	Week_and_consortia	S5_w5w6	-0.0217830505912313	0.0217486663134608	32	32	0.324556683282719	0.586230509179411	PWY-5104	L-isoleucine biosynthesis IV	Biosynthesis						
159	PWY-7197	Week_and_consortia	S5_w5w6	0.0261338179047698	0.026018422999182	32	32	0.323476806069077	0.586230509179411	PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
160	HOMOSER-METSYN-PWY	Week_and_consortia	S5_w5w6	0.0436741810415432	0.0440853357787191	32	32	0.329768532726047	0.591944757502035	HOMOSER-METSYN-PWY	L-methionine biosynthesis I // L-methionine biosynthesis from L-homoserine // L-methionine biosynthesis by transsulfuration	Biosynthesis						
161	PANTOSYN-PWY	Week_and_consortia	S5_w5w6	-0.0220789779454416	0.0227506469171658	32	32	0.339568743527234	0.598532841504584	PANTOSYN-PWY	superpathway of coenzyme A biosynthesis I (bacteria)	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
162	PWY-6386	Week_and_consortia	S5_w5w6	-0.0426484573015406	0.0439535550553259	32	32	0.339651854694643	0.598532841504584	PWY-6386	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	Biosynthesis						
163	PWY0-781	Week_and_consortia	S5_w5w6	0.118452744649344	0.121483877562595	32	32	0.337599685806067	0.598532841504584	PWY0-781	aspartate superpathway	Superpathways						
164	PWY-4984	Week_and_consortia	S5_w5w6	-0.111396731664496	0.118054163815004	32	32	0.352908320319838	0.612881434142362	PWY-4984	urea cycle // Krebs ornithine cycle // Krebs-Henseleit cycle	Degradation/utilization/assimilation						
165	PWY-6125	Week_and_consortia	S5_w5w6	0.0184360077094548	0.0195786530461163	32	32	0.354156399660119	0.612881434142362	PWY-6125	superpathway of guanosine nucleotides <i>de novo</i> biosynthesis II	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
166	THISYN-PWY	Week_and_consortia	S5_w5w6	-0.0291395481707468	0.0308195935858876	32	32	0.351963413959619	0.612881434142362	THISYN-PWY	superpathway of thiamine diphosphate biosynthesis I // superpathway of thiamine diphosphate biosynthesis (E .coli) // superpathway of vitamin B<sub>1</sub> biosynthesis (E .coli)	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
167	PWY-6163	Week_and_consortia	S5_w5w6	-0.017123994678614	0.0182809465779438	32	32	0.356386415713117	0.613069488935064	PWY-6163	chorismate biosynthesis from 3-dehydroquinate	Biosynthesis						
168	GLYCOLYSIS	Week_and_consortia	S5_w5w6	0.0121791857527095	0.0133765852173511	32	32	0.369824451123675	0.624866049882758	GLYCOLYSIS	glycolysis I (from glucose 6-phosphate) // Embden-Meyerhof pathway // Embden-Meyerhof-Parnas pathway // EMP pathway // glycolysis (plastidic)	Generation of precursor metabolites and energy						
169	MET-SAM-PWY	Week_and_consortia	S5_w5w6	0.0188415562850044	0.0206630773658166	32	32	0.369118993461172	0.624866049882758	MET-SAM-PWY	superpathway of <i>S</i>-adenosyl-L-methionine biosynthesis from L-aspartate	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
170	PWY-7539	Week_and_consortia	S5_w5w6	-0.0532463683398267	0.0587082179025656	32	32	0.371652468087411	0.624866049882758	PWY-7539	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	Biosynthesis						
171	PWY0-1061	Week_and_consortia	S5_w5w6	-0.0205528300336539	0.0226726118883277	32	32	0.371892597162056	0.624866049882758	PWY0-1061	superpathway of L-alanine biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
172	PWY-5154	Week_and_consortia	S5_w5w6	-0.0496282916903946	0.0554169097784837	32	32	0.377625946564714	0.630831783567643	PWY-5154	L-arginine biosynthesis III (via <i>N</i>-acetyl-L-citrulline)	Biosynthesis						
173	GLUTORN-PWY	Week_and_consortia	S5_w5w6	-0.0225711318331605	0.0261745695163481	32	32	0.395346765714143	0.656639168341307	GLUTORN-PWY	L-ornithine biosynthesis I	Biosynthesis						
174	PWY-5304	Week_and_consortia	S5_w5w6	-0.137876769734714	0.161115686491039	32	32	0.398912700322077	0.658775830817601	PWY-5304	superpathway of sulfur oxidation (<i>Acidianus ambivalens</i>)	Degradation/utilization/assimilation	Superpathways					
175	PWY-5022	Week_and_consortia	S5_w5w6	0.109960172169722	0.129699940038624	32	32	0.403260547608142	0.660531704512388	PWY-5022	4-aminobutanoate degradation V // GABA degradation // 4-aminobutyrate degradation V // 4-aminobutanoic acid degradation V	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
176	PWY-7228	Week_and_consortia	S5_w5w6	0.014346450825758	0.0169604452893842	32	32	0.404547099303435	0.660531704512388	PWY-7228	superpathway of guanosine nucleotides <i>de novo</i> biosynthesis I	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
177	HISDEG-PWY	Week_and_consortia	S5_w5w6	-0.112244829909656	0.134552252387173	32	32	0.410756308359462	0.66554917021878	HISDEG-PWY	L-histidine degradation I	Degradation/utilization/assimilation						
178	PWY-5347	Week_and_consortia	S5_w5w6	0.0221253176342903	0.0266069101794367	32	32	0.412225956640698	0.66554917021878	PWY-5347	superpathway of L-methionine biosynthesis (transsulfuration)	Superpathways	Biosynthesis	Amino acid biosynthesis				
179	PWY-7242	Week_and_consortia	S5_w5w6	0.0543646362538652	0.0658613042661476	32	32	0.415637102735168	0.667328459391463	PWY-7242	D-fructuronate degradation	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation				
180	PWY-7111	Week_and_consortia	S5_w5w6	0.0274006511942105	0.0333761155848027	32	32	0.418141974614804	0.667641053390488	PWY-7111	pyruvate fermentation to isobutanol (engineered) // isobutanol biosynthesis // pyruvic acid fermentation to isobutanol (engineered)	Generation of precursor metabolites and energy						
181	NAD-BIOSYNTHESIS-II	Week_and_consortia	S5_w5w6	0.102537605901923	0.126172193991245	32	32	0.422804211522444	0.671375918296629	NAD-BIOSYNTHESIS-II	NAD salvage pathway III (to nicotinamide riboside) // nicotinamide adenine dinucleotide salvage	Biosynthesis						
182	ASPASN-PWY	Week_and_consortia	S5_w5w6	0.0515885971427716	0.0646416167623378	32	32	0.431101709012034	0.674618726125536	ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis // Interconversion of L-aspartate and L-asparagine	Superpathways	Biosynthesis	Amino acid biosynthesis				
183	PWY0-1298	Week_and_consortia	S5_w5w6	0.0658628251373102	0.0826629976234203	32	32	0.431849357554409	0.674618726125536	PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	Degradation/utilization/assimilation	Superpathways					
184	PWY0-166	Week_and_consortia	S5_w5w6	0.0207392761419063	0.0259290899329806	32	32	0.430088326064075	0.674618726125536	PWY0-166	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>)	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
185	PWY-621	Week_and_consortia	S5_w5w6	0.0527297677712378	0.0687866015600927	32	32	0.44932752906852	0.698148687638723	PWY-621	sucrose degradation III (sucrose invertase) // sucrose mobilization	Degradation/utilization/assimilation						
186	GALACTUROCAT-PWY	Week_and_consortia	S5_w5w6	0.0419997254343798	0.0557878933088627	32	32	0.457409494719551	0.706905582748398	GALACTUROCAT-PWY	D-galacturonate degradation I // D-galacturonate catabolism // D-galacturonate degradation	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation				
187	ANAEROFRUCAT-PWY	Week_and_consortia	S5_w5w6	0.0329183976013439	0.0448489234819929	32	32	0.468656470390881	0.712811362414375	ANAEROFRUCAT-PWY	homolactic fermentation // anaerobic fructose catabolism // anaerobic fructose degradation // fructose fermentation to lactate // fructose fermentation to lactic acid	Superpathways	Generation of precursor metabolites and energy					
188	GLYCOGENSYNTH-PWY	Week_and_consortia	S5_w5w6	0.0294390358590116	0.0405587096460982	32	32	0.473563258074602	0.712811362414375	GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	Glycan pathways	Biosynthesis	Carboxylic acid biosynthesis				
189	PWY-3001	Week_and_consortia	S5_w5w6	-0.0203398105842458	0.0278950529188927	32	32	0.471561696466937	0.712811362414375	PWY-3001	superpathway of L-isoleucine biosynthesis I	Superpathways	Biosynthesis	Amino acid biosynthesis				
190	PWY-5484	Week_and_consortia	S5_w5w6	0.017152315235946	0.0235968124194944	32	32	0.472926983543807	0.712811362414375	PWY-5484	glycolysis II (from fructose 6-phosphate)	Generation of precursor metabolites and energy						
191	PWY-7221	Week_and_consortia	S5_w5w6	-0.0155150152853404	0.0212748121263781	32	32	0.471494145334905	0.712811362414375	PWY-7221	guanosine ribonucleotides <i>de novo</i> biosynthesis	Biosynthesis						
192	PWY-5505	Week_and_consortia	S5_w5w6	0.0409998951405195	0.0575716969722515	32	32	0.481871736451753	0.721559232303402	PWY-5505	L-glutamate and L-glutamine biosynthesis	Superpathways	Metabolic clusters		Biosynthesis	Amino acid biosynthesis		
193	PWY-5860	Week_and_consortia	S5_w5w6	0.0301125903345887	0.0435827994261482	32	32	0.49492247609797	0.733500490216992	PWY-5860	superpathway of demethylmenaquinol-6 biosynthesis I // superpathway of demethylmenaquinone-6 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
194	PWY-5862	Week_and_consortia	S5_w5w6	0.0301125903345887	0.0435827994261482	32	32	0.49492247609797	0.733500490216992	PWY-5862	superpathway of demethylmenaquinol-9 biosynthesis // superpathway of demethylmenaquinone-9 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
195	PWY-7219	Week_and_consortia	S5_w5w6	-0.0173028792902888	0.0252170267505706	32	32	0.497882316838885	0.734122395747131	PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	Biosynthesis						
196	PWY-7199	Week_and_consortia	S5_w5w6	-0.0450205428951051	0.0681825107603753	32	32	0.514103119419728	0.750382835920714	PWY-7199	pyrimidine deoxyribonucleosides salvage	Biosynthesis						
197	PWY0-1296	Week_and_consortia	S5_w5w6	0.0538776547112112	0.0812315788478357	32	32	0.512228801263179	0.750382835920714	PWY0-1296	purine ribonucleosides degradation	Degradation/utilization/assimilation						
198	PWY-7254	Week_and_consortia	S5_w5w6	0.0617983713402452	0.0960533011073877	32	32	0.524868202927719	0.76224578214126	PWY-7254	TCA cycle VII (acetate-producers) // tricarboxylic acid cycle // citric acid cycle // Krebs cycle // Szent-Gyorgyi-Krebs cycle // TCA cycle VII (acetic acid-producers)	Generation of precursor metabolites and energy						
199	PENTOSE-P-PWY	Week_and_consortia	S5_w5w6	0.0504869305922701	0.0794726316462691	32	32	0.530065591506801	0.765944779727327	PENTOSE-P-PWY	pentose phosphate pathway // pentose shunt // hexose monophosphate shunt // phosphogluconate pathway // superpathway of oxidative and non-oxidative branches of pentose phosphate pathway // HMP shunt	Superpathways	Generation of precursor metabolites and energy					
200	PWY-5971	Week_and_consortia	S5_w5w6	-0.0565206996202827	0.0908115217475007	32	32	0.538384059552611	0.774094493585595	PWY-5971	palmitate biosynthesis II (type II fatty acid synthase) // palmitate biosynthesis II (bacteria and plant cytoplasm)	Biosynthesis						
201	GALACT-GLUCUROCAT-PWY	Week_and_consortia	S5_w5w6	-0.0248645282385098	0.0408332118327255	32	32	0.547155301098147	0.781883760627948	GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation // galacturonate and glucuronate catabolism // superpathway of galacturonate and glucuronate degradation	Superpathways						
202	PPGPPMET-PWY	Week_and_consortia	S5_w5w6	-0.0490082591790781	0.0809001545155498	32	32	0.54921246853797	0.781883760627948	PPGPPMET-PWY	ppGpp metabolism // guanosine 3'-diphosphate 5'-diphosphate biosynthesis // ppGpp biosynthesis	Biosynthesis						
203	P461-PWY	Week_and_consortia	S5_w5w6	0.0519498698447724	0.0893497311734424	32	32	0.565299705153786	0.784461325868752	P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate // sorbitol metabolism // sorbitol fermentation // mannitol fermentation // sugar alcohol fermentation // hexitol fermentation to lactic acid, formic acid, ethanol and acetic acid	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Superpathways		Generation of precursor metabolites and energy	
204	PANTO-PWY	Week_and_consortia	S5_w5w6	-0.011354096310591	0.0204435626530206	32	32	0.58274795293812	0.784461325868752	PANTO-PWY	phosphopantothenate biosynthesis I // vitamin B<sub>5</sub> biosynthesis	Biosynthesis						
