pathway	1002R_0_M_NS6_week10	1002R_L_M_NS6_week10	1075R_0_M_NS6_week9	184R_0_F_NS6_week10	184R_L_F_NS6_week10	2403R_L_F_NS6_week10	2506R_0_F_NS6_week10	3894R_0_M_NS6_week10	NS6_inocula	016R_0_F_NS6_week9	1075R_L_M_NS6_week9	1184R_0_M_NS6_week9	1186R_0_M_NS6_week9	1186R_RR_M_NS6_week9	184R_0_M_NS6_week9	2403R_0_F_NS6_week9	2476R_R_F_NS6_week9	2562R_0_F_NS6_week9	2562R_RL_F_NS6_week9	016R_0_F_NS6_week5	016R_R_F_NS6_Pellet_week9	1075R_RL_M_NS6_Pellet_week9	NS6_defined_inocula	016R_R_F_NS6_week5	1075R_0_M_NS6_week5	1075R_RL_M_NS6_week5	1184R_0_M_NS6_week5	1186R_0_M_NS6_week5	1186R_RR_M_NS6_week5	184R_0_M_NS6_week5	2403R_0_F_NS6_week5	2476R_R_F_NS6_week5	2562R_0_F_NS6_week5	2562R_RL_F_NS6_week5	NS6_defined_inocula.1
PWY-6387	0.0	0.0	0.000960721356649922	0.0	1.8131910175946235e-05	0.0	0.0	0.0003210265322280734	0.99999459576334	7.999999999999952e-15	0.007876718158280798	0.9978577555090111	4.648029992975877e-05	0.2099164175024892	0.24552236017695106	0.0	3.3503506972268725e-05	0.0	0.0	0.0	9.981663132747346e-08	0.06117574913331467	1.0	0.0	0.019641989913907077	5.778609048908041e-06	4.079999999999875e-14	0.0	2.829347361203369e-06	0.0	0.0	0.03235707351843125	0.012001023458468384	0.2547231659714048	1.0
PWY-6467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6507	0.9999733037372605	1.0	1.0	2e-16	1.0	1.0	2.6465313517755978e-05	1.0	0.0	0.00034355396441566476	1.0	1.0	1.0	1.0	1.0	0.9999999999999973	1.0	0.9997251975604147	0.999913029636917	0.9858795113320696	1.0	1.0	0.9853076688508515	1.0	0.9622836232007825	0.9999999999999987	0.8328660868665123	0.9999612116405884	0.9999999999996727	0.8913377574666975	0.9999999997657514	1.0	0.9999219775387596	0.9999999999999947	0.9286497960015756
PWY-6519	0.9999999961496076	0.0	0.4280234861157782	0.0	0.0	0.0	0.0	0.5017973702196656	0.0	0.0	0.0	0.0	0.0	0.0	0.3698547295450218	0.0	0.0	2.0663499999963564e-12	6.934317987459921e-05	0.9943029339186503	0.0	0.0	0.0	0.0	0.0	1.0999999999999987e-15	0.0	0.0	0.0	0.0	0.9999999999931345	0.9999999999999948	0.0	1.2748426084685702e-07	0.0
PWY-6572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3501999999990884e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.9872578387202493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999851514
PWY-6609	0.4087178057367308	0.9990245403141949	0.9979804882362334	0.07114725636902546	0.642721112084703	0.9976838040701094	1.0	0.7248259445870908	1.0	0.793455043543134	0.7891202749981397	0.7921960418291024	0.9063788627240542	0.8595276831907099	0.7097668973468606	1.0	0.999999998545926	0.02094199116526225	0.10912639036022875	1.6332030179879427e-06	0.9989624294123302	0.9193684096090615	1.0	0.9537938843649422	0.9999950449820734	0.9982759087911535	0.9956086652904864	0.9872682474313709	0.999753112470638	0.790829504593504	0.6369967767764125	0.5520974000859512	0.9999999555994339	0.8092319830722319	1.0
PWY-6700	0.43777890502281547	0.9960320814758004	1.5999999999999988e-15	0.7574091977667913	4.4869038689316883e-08	0.993608530860271	0.9999888463289655	0.0	0.9999842175092399	0.00770581204818922	4.43374463674055e-05	1.3156278695175196e-07	0.22754934156443357	0.22773263002905425	0.0	0.9998786869525736	0.9967167271563201	0.9194265813175487	0.03055085606961558	0.08887834896079737	0.33788323925457336	1.1489674512573753e-06	1.0	0.045133485528366754	2.544939999967381e-11	0.0003035057595045084	3.1330586270609716e-07	0.9158961831493115	0.5552336453673526	0.01653686862144145	0.016181926910814548	2.491999999999644e-13	1.7208529651932372e-08	0.0	1.0
PWY-6703	0.0	1.3333333333333334e-16	0.0	3.098034441172403e-05	0.0	2.666666666666667e-16	0.0	0.0	0.0	0.0	9.333333329022478e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8399999953507564e-14	0.0	1.983798771860236e-09	0.0	0.0	6.762647261809837e-08	0.0	0.0	0.0	0.0	2.6666666666666643e-16	5.333333333332906e-16	2.373529610566253e-08	0.0	0.0	0.0	0.0
PWY-6737	0.9999999833347452	1.0	1.0	1.0	0.9999999319169817	1.0	1.0	0.9999999843862626	1.0	1.0	0.9999967524154941	0.9999999885528376	0.9999999999985816	0.9999999999586606	0.9999999999999472	1.0	1.0	1.0	0.9999999954177796	0.9998854674454842	0.9999999999999978	0.9999999974091818	1.0	0.999964956945875	0.9999999999999907	0.9999999986897192	0.9999999997396234	0.9999999999993683	0.9999999991776101	0.9999999999999991	0.9927111906635002	0.9995938680281385	1.0	0.9999965037257537	1.0
PWY-6897	0.0	0.0	0.0	4.400999999993544e-12	0.0	0.0	0.0	0.0	5.613749999989496e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.974849999994733e-12	0.0	4.499999999999999e-16	1.4467499999999302e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969	0.04643097802960117	4.6118387634748297e-07	0.0	0.7816871756753809	0.0	0.0	0.04817018857136706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0399999999996657e-13	1.0413999999913238e-11	0.5559660529263694	0.0	0.0	0.0	0.0	0.0	0.0	0.8588201166055306	0.0	0.0	0.6090863620159427	0.6898705707858708	0.0	0.0	0.0	0.0
PWY-7111	0.37538910109744017	0.9752881292183452	0.6680219706375691	0.9886434807599082	0.5583332553170793	0.995120882793407	0.9999929383635732	0.6112996875936516	1.0	0.6678982882265295	0.6985197411043669	0.5657089580270007	0.648516338258501	0.6678790528165452	0.5168631853893945	0.07075173268876532	0.47205989956963396	0.6679364116088934	0.9223196879422729	0.4742160585518373	0.9846795759322756	0.8866109383184532	1.0	0.8652029255953305	0.6927955241923235	0.900454631562062	0.8988606930353319	0.5924574171264005	0.6200977958756795	0.7658040450197705	0.5242502883897924	0.2885447889279584	0.644101420180429	0.6684368847563672	1.0
PWY-7208	0.817709888742963	0.999518484763864	0.9681571516849685	0.9999726743197171	0.7336663738821019	0.9992602773147631	0.9999999877756803	0.6732370764706761	0.9999999999988429	0.7223534731355887	0.7380228836288456	0.779537848328773	0.8216874860221135	0.7738248993621717	0.7079513990000844	0.9999996715428292	0.9994261985456018	0.999488789584608	0.965880595902812	0.7118011787769978	0.9972707592872626	0.864766363617644	1.0	0.9511808135288582	0.9858440801699685	0.9834362058755305	0.957863893756729	0.9942885696907917	0.9664294730773169	0.9977648029052986	0.5636490556172613	0.5301858347107178	0.9980320491780141	0.7435931360609134	1.0
PWY-7219	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY-7221	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY-7242	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY-7315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9614219992153573e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7323	0.0	0.0	1.0	0.0	1.0	1.2388736636794612e-07	0.0	1.0	0.0	0.8120365010667245	0.9999996102322368	1.0	1.0	0.9999999999987917	1.0	3.887999999998992e-13	0.003498409594359566	0.0	3.344200307829728e-05	0.0	0.0018794322908071686	0.9999999999999843	0.0	0.03509337336781338	1.0	0.9999992647112167	0.9999990419879504	1.946807960329218e-07	0.6380042148035994	3.669756891021923e-09	1.1448599999912619e-11	0.999999999733145	0.9999999999994635	1.0	2.099999999999997e-15
PWY-7539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.599999999993251e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5989222278641867e-06
PWY-7663	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY-7664	0.9999999959662556	0.0	0.41667453154541223	0.0	0.0	0.0	0.0	0.49016944731001016	0.0	0.0	0.0	0.0	0.0	0.0	0.35907985005789483	0.0	0.0	1.314949999998765e-12	4.412871690535078e-05	0.99736158634496	0.0	0.0	0.0	0.0	0.0	7e-16	0.0	0.0	0.0	0.0	0.9999999999999725	0.9999999999999947	0.0	1.2168952242261344e-07	0.0
PWY0-1061	0.0	0.0	0.0	2.9999999999999994e-16	0.0	0.0	5.999999999999998e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2599999999999899e-14	2.9999999999999994e-16	0.0	0.0	1.1720633361238665e-07	0.0	0.0	0.0	2.9999999999999994e-16	0.0	0.0	0.0	0.0	0.0	0.0	7.368299999972855e-12
PWY0-1319	0.9651095338593674	0.9999944852641475	0.9934368166933615	0.9999999473486302	0.9575296753495111	0.9999973553230123	1.0	0.9760322329504747	1.0	0.9976446729667894	0.9393436152510851	0.9841332330302445	0.9877061006675754	0.9950589145130001	0.981201223413809	0.9999999971789304	0.9999999698202935	0.9999992980641144	0.9982510233396713	0.8081569869909874	0.9999829390065453	0.9818782049684113	1.0	0.971954702495235	0.999241706009325	0.9974168576298221	0.9896416366326223	0.9984242926321437	0.9922634971361513	0.9998162375112164	0.7413564687310045	0.8431269115145492	0.9999382229013161	0.9191461408790558	1.0
PWY0-1586	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY0-862	0.9999999952939648	0.0	0.3797544571131997	0.0	0.0	0.0	0.0	0.45178083516241063	0.0	0.0	0.0	0.0	0.0	0.0	0.32442478627997834	0.0	0.0	1.1270999999991531e-12	3.782485294204745e-05	0.9969232037126763	0.0	0.0	0.0	0.0	0.0	6e-16	0.0	0.0	0.0	0.0	0.9999999999999679	0.9999999999999938	0.0	1.0430530674693481e-07	0.0
PWY4FS-7	0.0	0.0	0.0	0.0003490172377467327	0.0	0.0	0.9968252263118741	0.0	0.0028654085081290534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6958885975029121e-09	0.0	0.0	0.9257312312505684	0.0	0.0	0.0	2.8926899999425792e-11	0.0	0.0	2.7807930321565715e-05	0.0	0.0	3.899999999906587e-15	0.0	0.9950104503412645
PWY4FS-8	0.0	0.0	0.0	0.0003490172377467327	0.0	0.0	0.9968252263118741	0.0	0.0028654085081290534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6958885975029121e-09	0.0	0.0	0.9257312312505684	0.0	0.0	0.0	2.8926899999425792e-11	0.0	0.0	2.7807930321565715e-05	0.0	0.0	3.899999999906587e-15	0.0	0.9950104503412645
PWYG-321	0.9999999961175208	0.0	0.42599300284323366	0.0	0.0	0.0	0.0	0.49972348355295915	0.0	0.0	0.0	0.0	0.0	0.0	0.3679226900199456	0.0	0.0	1.3661818181806517e-12	4.584793873760748e-05	0.9974602755753887	0.0	0.0	0.0	0.0	0.0	7.27272727272727e-16	0.0	0.0	0.0	0.0	0.9999999999999736	0.9999999999999949	0.0	1.2643067204591586e-07	0.0
PYRIDNUCSAL-PWY	0.0	4.412399999985398e-12	0.9982878508527797	0.0	0.9529471024206906	1.0857707578256188e-06	0.0001535720241976574	1.68146510069712e-05	0.0	0.0	0.9716489179875051	0.9977587613897353	0.0009588810507406156	0.15181587782754088	0.5517304115740029	0.9999999990722988	0.9999999933310639	0.0	0.0	0.0	0.0099877725631316	0.9895226100689751	4e-16	0.01497656941300561	0.9047168120002365	0.009481747264889448	1.589729057204193e-08	0.0027512166355223816	0.0030316748243709494	4.732334552028009e-08	0.0	0.14433369451854278	0.9888576544515664	0.9583843933600165	6.572399999676027e-11
PYRIDNUCSYN-PWY	0.0	0.0	0.0	1.3004704656171545e-10	0.0	5.803964984109393e-14	0.0002139176681159613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.468955876728126e-06	6.113735299004727e-14	9.991565487051397e-16	0.0	0.0	1.1570707909009507e-09	0.0	0.0	1.4411532174613184e-09	0.0	0.0	0.0	1.0565681024821755e-09	0.0	5.662827956030491e-10	0.0	0.0	0.0	0.0	0.0
RIBOSYN2-PWY	0.0	0.0	0.0	1.1759901423039617e-09	0.0	1.1342040810812958e-12	8.769228050922194e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4930285507762756e-05	7.748571428569027e-13	1.9180327868852443e-15	2.2222222222222224e-16	0.0	1.6114002846756414e-09	0.0	0.0	1.4249483461265841e-09	0.0	0.0	0.0	6.128057141355018e-10	2.2222222222222224e-16	3.630505713758491e-10	0.0	0.0	0.0	0.0	0.0
SALVADEHYPOX-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.9847482744536404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999821817
SER-GLYSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4984219908285611	0.0	0.0	1.5151862967943345e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9096682754938588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2959990076725464e-13	0.7514089424255372
SO4ASSIM-PWY	0.0	0.0	0.0	0.9999895805859903	0.0	0.0	0.9999704816368166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007408836978922115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7554179998459255e-10	0.0	0.0	0.0	0.0	0.0
TCA	0.028385778552907553	1.3835521322889057e-07	0.0	0.590021592902961	0.0	0.0	0.029469917658214103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.119999999995779e-14	3.1241999999873665e-12	0.4289786717961688	0.0	0.0	0.0	0.0	0.0	0.0	0.7844074467300657	0.0	0.0	0.4831693750606027	0.5716750633839317	0.0	0.0	0.0	0.0
THRESYN-PWY	0.0	0.0	1.0199999999999928e-14	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.4833717917375438e-05	1.049999999999992e-14	5.999999999999974e-15	2.9999999999999994e-16	0.0	0.0	0.0	0.0	0.0	0.0	3.899999999999893e-14	1.0	0.0	2.9999999999999994e-16	0.0	0.0	0.0	0.0	0.0	0.0	2.685278999449072e-10	0.0	2.586416089979116e-05	1.0
TRNA-CHARGING-PWY	0.9202257896915116	0.999731230729951	0.9878799016574121	0.999988162534028	0.9121289516227267	0.9996965068598902	0.9999999737035865	0.8703465361390327	0.9589767500532508	0.912398843915406	0.9162178953600626	0.9296606640912017	0.9408818481360466	0.9204770420962751	0.8933834360983121	0.9999998845203362	0.9998037426046006	0.9998127250068987	0.9910744150974441	0.844145881778839	0.9990964415601173	0.9594793015945312	0.9933359452276805	0.9767308245797818	0.9906943994759868	0.9915290567918714	0.9809105298435141	0.9975196578462471	0.9872685787155265	0.9987554694869438	0.8223230063766819	0.7822105716951258	0.998637178930251	0.9086066071734886	0.9914969488133165
TRPSYN-PWY	0.009924510592670618	0.5637998029321539	0.03820436714744254	0.7593498562762524	0.017256169955693002	0.5821449296141948	0.0033194397353039254	0.011412981349831777	0.0	0.007857853782422307	0.1230783553287797	0.0072440234456991265	0.1365943121217009	0.04510684842749608	0.06113215560969601	0.00011998474257629182	0.0002884578273016642	0.008088688252807705	0.35170282359825716	0.29832103427443374	0.4363749175626318	0.17211621946416406	0.0	0.659420411392294	0.09108522249843945	0.49425201466230057	0.6155797171916996	0.22010500729947843	0.063482789521231	0.20014996431566473	0.38241653713950036	0.0575777308873067	0.09029807730806899	0.21173290907833298	0.0
VALSYN-PWY	0.8757747196122144	0.9996795941881951	0.9786624902239869	0.9999817887946125	0.8353310762617917	0.9995637985084408	0.9999999918504535	0.7863663807956731	0.9999999999992286	0.8284682958523625	0.8384724238940293	0.8600923560116149	0.8860153403497611	0.8552172404574216	0.81423813287155	0.9999997810285288	0.9996173925353697	0.9996591350567724	0.9804627241668854	0.8076395125022239	0.9982761301296643	0.9216991685520531	1.0	0.9691080096516929	0.990520163285944	0.9891310349040181	0.972982020132123	0.996185190600414	0.9774079205455847	0.9985087922469489	0.7082932590194837	0.6683571962422723	0.9986871748225111	0.8406425284882962	1.0
