Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
2824_NS1_0_Male_week9_S55_L001_R2_001	(1.0, 2.9501608650707922)	(2.0, 0.6446217638245235)	(3.0, 0.493048538276595)	(4.0, 0.3832886163280951)	(5.0, 0.3600590032173014)	(6.0, 0.3101153350290951)	(7.0, 0.2642368491352777)	(8.0, 0.2508798215965713)	(9.0, 0.19338652914735704)	('>10', 2.7335447228126415)	('>50', 0.5604144162978966)	('>100', 1.1922598929114836)	('>500', 0.3101153350290951)	('>1k', 9.651904247534757)	('>5k', 18.32990696539949)	('>10k+', 61.37205709838902)
2824_NS1_L_Male_week5_S44_L001_R1_001	(1.0, 1.0859798388229016)	(2.0, 0.4703338668463763)	(3.0, 0.29904810041277063)	(4.0, 0.22463707073259764)	(5.0, 0.19655743689102295)	(6.0, 0.2148091988880465)	(7.0, 0.17198775727964508)	(8.0, 0.11793446213461377)	(9.0, 0.11372251705837756)	('>10', 1.9747002499087414)	('>50', 0.3559093589419594)	('>100', 1.3583522870861764)	('>500', 1.30991491870946)	('>1k', 9.810322073400163)	('>5k', 16.59716957290877)	('>10k+', 65.69862128997838)
2824_NS1_L_Male_week5_S44_L001_R2_001	(1.0, 3.8090023306096086)	(2.0, 0.8241372532502176)	(3.0, 0.551764804986943)	(4.0, 0.4408502513127229)	(5.0, 0.32642574340830594)	(6.0, 0.3116839356414792)	(7.0, 0.34397551455929015)	(8.0, 0.2695644848791172)	(9.0, 0.22112711650240083)	('>10', 3.084547777496981)	('>50', 0.9371577794625559)	('>100', 1.3120208912475781)	('>500', 0.6149439811304861)	('>1k', 14.906775615645973)	('>5k', 18.87442787746048)	('>10k+', 53.171594642405864)
2824_NS1_L_Male_week9_S56_L001_R1_001	(1.0, 1.799605342552879)	(2.0, 0.6131867773447055)	(3.0, 0.4305353968590486)	(4.0, 0.4109656060927282)	(5.0, 0.33839429866762344)	(6.0, 0.23483748919584466)	(7.0, 0.16552781356512664)	(8.0, 0.1761281168968835)	(9.0, 0.1761281168968835)	('>10', 2.2138325804399943)	('>50', 0.8162233565452796)	('>100', 0.9939822893393565)	('>500', 0.7460982729659649)	('>1k', 14.813516202155938)	('>5k', 20.72848546127628)	('>10k+', 55.34255287920546)
2824_NS1_L_Male_week9_S56_L001_R2_001	(1.0, 3.6179650679234823)	(2.0, 0.784422446550009)	(3.0, 0.5430616937653908)	(4.0, 0.44032029224220876)	(5.0, 0.39954989481237463)	(6.0, 0.4207505014758884)	(7.0, 0.30251634892936935)	(8.0, 0.1956979076632039)	(9.0, 0.2715308468826954)	('>10', 2.8946982175182243)	('>50', 0.7012508357931473)	('>100', 1.620215593861609)	('>500', 0.6800502291296336)	('>1k', 20.65591415385117)	('>5k', 19.75815000244622)	('>10k+', 46.71390596715537)
2824_NS1_R_Male_week5_S45_L001_R1_001	(1.0, 1.0664147896496827)	(2.0, 0.4433238625543681)	(3.0, 0.3587724042321433)	(4.0, 0.2955492417029121)	(5.0, 0.20947433368118767)	(6.0, 0.228517454924932)	(7.0, 0.19728673608519132)	(8.0, 0.1889077627379438)	(9.0, 0.12339942565946328)	('>10', 1.791576846611467)	('>50', 0.3313503096411514)	('>100', 1.391671300492836)	('>500', 1.9203083462191788)	('>1k', 15.178891080963735)	('>5k', 5.147736534608969)	('>10k+', 71.12681957023484)
2824_NS1_R_Male_week5_S45_L001_R2_001	(1.0, 3.278463753323025)	(2.0, 0.7297324060602829)	(3.0, 0.5758639864108287)	(4.0, 0.4174252176628758)	(5.0, 0.3770538006261378)	(6.0, 0.2605098986144225)	(7.0, 0.2719357713606691)	(8.0, 0.26812714711192026)	(9.0, 0.28793199320541435)	('>10', 2.752873606995681)	('>50', 0.5903367585560744)	('>100', 1.522687974649797)	('>500', 1.2111425111021397)	('>1k', 16.588843777850563)	('>5k', 12.388692956330315)	('>10k+', 58.478378440139856)
2824_NS1_R_Male_week9_S57_L001_R1_001	(1.0, 1.2563241549138122)	(2.0, 0.5086187597940452)	(3.0, 0.39489590329079916)	(4.0, 0.2793821356615178)	(5.0, 0.2238638907544213)	(6.0, 0.2364002686366689)	(7.0, 0.1880456682337139)	(8.0, 0.2005820461159615)	(9.0, 0.18535930154466085)	('>10', 1.8670248488918735)	('>50', 0.531900604432505)	('>100', 1.467651667785986)	('>500', 1.26886053279606)	('>1k', 12.006268188941124)	('>5k', 20.145959256771885)	('>10k+', 59.23886277143497)
2824_NS1_R_Male_week9_S57_L001_R2_001	(1.0, 4.110141034251176)	(2.0, 0.9097828520259681)	(3.0, 0.6124916051040967)	(4.0, 0.47996418177747924)	(5.0, 0.45220505932393107)	(6.0, 0.41907320349227667)	(7.0, 0.3823595254085516)	(8.0, 0.25072755764495186)	(9.0, 0.20147750167897915)	('>10', 2.7974031788672487)	('>50', 0.2623684799641818)	('>100', 2.3263935527199466)	('>500', 1.3727333781061115)	('>1k', 14.253861652115512)	('>5k', 23.44213118423998)	('>10k+', 47.72688605327961)
2864_NS1_R_Male_week5_S46_L001_R1_001	(1.0, 1.1999953712811138)	(2.0, 0.5531319069164632)	(3.0, 0.3610400731337584)	(4.0, 0.31012416538412585)	(5.0, 0.2198641471006862)	(6.0, 0.17357695823738384)	(7.0, 0.16200516102155826)	(8.0, 0.12960412881724662)	(9.0, 0.14580464491940243)	('>10', 1.5344203108184733)	('>50', 0.3008667276114653)	('>100', 1.6848536746242058)	('>500', 2.421977157272296)	('>1k', 23.394702431234595)	('>5k', 9.720309661293495)	('>10k+', 57.68772348033373)
2864_NS1_R_Male_week5_S46_L001_R2_001	(1.0, 3.8325792378814354)	(2.0, 1.020632514435817)	(3.0, 0.6595924413020586)	(4.0, 0.48138676417834453)	(5.0, 0.38186930812224446)	(6.0, 0.34021083814527237)	(7.0, 0.34021083814527237)	(8.0, 0.23143594431651182)	(9.0, 0.29160928983880485)	('>10', 2.434706134209704)	('>50', 0.44782855225245033)	('>100', 1.741555480981751)	('>500', 2.752930557644908)	('>1k', 22.79991205434116)	('>5k', 17.126259879421873)	('>10k+', 45.11728016478239)
2864_NS1_R_Male_week9_S58_L001_R1_001	(1.0, 1.1429850412205769)	(2.0, 0.49390084679374785)	(3.0, 0.3737829671354497)	(4.0, 0.2894766292386317)	(5.0, 0.3170813593464394)	(6.0, 0.2193456932890663)	(7.0, 0.17234304472712353)	(8.0, 0.12534039616518075)	(9.0, 0.15443727384638342)	('>10', 1.7070168239638899)	('>50', 0.6505763420002239)	('>100', 1.4160480471518633)	('>500', 0.0)	('>1k', 8.12847390606931)	('>5k', 18.901033312194578)	('>10k+', 65.90815831685754)
2864_NS1_R_Male_week9_S58_L001_R2_001	(1.0, 4.145185958891334)	(2.0, 0.9191629052113255)	(3.0, 0.5438877905024807)	(4.0, 0.46555004289924273)	(5.0, 0.4028798448166524)	(6.0, 0.30887454769276684)	(7.0, 0.26112582534412654)	(8.0, 0.2864923340918417)	(9.0, 0.2350132428097139)	('>10', 3.1036669526616185)	('>50', 0.7968068041929347)	('>100', 1.7226843734845378)	('>500', 0.0)	('>1k', 13.238333271160519)	('>5k', 19.03532659380013)	('>10k+', 54.53500951244078)
2893_NS1_0_Male_week5_S47_L001_R1_001	(1.0, 1.1610061388822452)	(2.0, 0.4803476042414096)	(3.0, 0.3617555608706051)	(4.0, 0.27106752770469583)	(5.0, 0.20429721757155386)	(6.0, 0.1494857689547955)	(7.0, 0.18137606633181855)	(8.0, 0.15147891254085943)	(9.0, 0.12556804592202822)	('>10', 1.819740094076377)	('>50', 0.6368093757474288)	('>100', 1.230766164394483)	('>500', 2.0997767679183608)	('>1k', 22.706888304233434)	('>5k', 6.7996093438571314)	('>10k+', 61.62002710675277)
2893_NS1_0_Male_week5_S47_L001_R2_001	(1.0, 4.104879215498684)	(2.0, 0.9208323367615403)	(3.0, 0.5919636450609902)	(4.0, 0.5102447580323686)	(5.0, 0.42354301203858724)	(6.0, 0.27505381487682373)	(7.0, 0.2720640994977278)	(8.0, 0.2391772303276728)	(9.0, 0.27804353025591966)	('>10', 2.856174758829626)	('>50', 0.7862951447022244)	('>100', 1.4878816869967313)	('>500', 1.4719365383082197)	('>1k', 22.951048393526268)	('>5k', 14.07757314836961)	('>10k+', 48.75328868691701)
2893_NS1_0_Male_week9_S59_L001_R1_001	(1.0, 1.0451666404540971)	(2.0, 0.3917587681045453)	(3.0, 0.33242304227849184)	(4.0, 0.2630788807709355)	(5.0, 0.22876424414863955)	(6.0, 0.1629945239559057)	(7.0, 0.18015184226705366)	(8.0, 0.14869675869661572)	(9.0, 0.14154787606697072)	('>10', 1.8215352940335425)	('>50', 0.3617334610600363)	('>100', 1.1688423099469551)	('>500', 0.8764530103944753)	('>1k', 9.395776440142406)	('>5k', 12.674968902360561)	('>10k+', 70.80610800531876)
2893_NS1_0_Male_week9_S59_L001_R2_001	(1.0, 3.6709512303227005)	(2.0, 0.7692197709498005)	(3.0, 0.5919274817346049)	(4.0, 0.41463519251940917)	(5.0, 0.41463519251940917)	(6.0, 0.27451709297836746)	(7.0, 0.19016027794855664)	(8.0, 0.2687979868746515)	(9.0, 0.1994538253670951)	('>10', 3.0089646988175747)	('>50', 0.514719549334439)	('>100', 1.615647474299767)	('>500', 1.1924336226247838)	('>1k', 14.010380177578243)	('>5k', 19.974692955491058)	('>10k+', 52.888863470639535)
2893_NS1_R_Male_week5_S48_L001_R1_001	(1.0, 1.249587033834075)	(2.0, 0.5033328798802884)	(3.0, 0.36729696639912934)	(4.0, 0.3187127115844297)	(5.0, 0.20891229570320852)	(6.0, 0.18656353848844665)	(7.0, 0.17004489185144878)	(8.0, 0.16324309617739083)	(9.0, 0.10494199039975124)	('>10', 1.7917873175661232)	('>50', 0.6500573294206813)	('>100', 1.249587033834075)	('>500', 3.444623666362205)	('>1k', 18.305575529082535)	('>5k', 14.129272985210953)	('>10k+', 57.15646073420526)
2893_NS1_R_Male_week5_S48_L001_R2_001	(1.0, 3.9440698058573176)	(2.0, 0.8706298462794178)	(3.0, 0.5334551178654022)	(4.0, 0.4858425481469965)	(5.0, 0.43239986785082696)	(6.0, 0.4430884039100609)	(7.0, 0.30608080533260784)	(8.0, 0.24097790388091025)	(9.0, 0.24486464426608626)	('>10', 2.699341197504713)	('>50', 0.6481139592280933)	('>100', 1.1971160386341995)	('>500', 2.375770060438813)	('>1k', 24.282410556386886)	('>5k', 17.330003692403366)	('>10k+', 43.965835552014305)
2893_NS1_R_Male_week9_S60_L001_R1_001	(1.0, 0.961102079036715)	(2.0, 0.4251138903091267)	(3.0, 0.3360697646362691)	(4.0, 0.26196207294724566)	(5.0, 0.25277042126488614)	(6.0, 0.2137059016148583)	(7.0, 0.16487525205232348)	(8.0, 0.13787477523539246)	(9.0, 0.1240872977118532)	('>10', 1.9193317669226926)	('>50', 0.4727955834113666)	('>100', 0.9099735165535903)	('>500', 0.9082500818631477)	('>1k', 11.414307954800053)	('>5k', 14.560725221317739)	('>10k+', 66.93705442032274)
2893_NS1_R_Male_week9_S60_L001_R2_001	(1.0, 3.549126505851061)	(2.0, 0.7606091767152484)	(3.0, 0.5601162743937819)	(4.0, 0.43660345491207614)	(5.0, 0.4222414991583894)	(6.0, 0.32745259118405706)	(7.0, 0.2935583756053564)	(8.0, 0.19762051117072918)	(9.0, 0.16027942621114372)	('>10', 2.9154770179984033)	('>50', 0.7801414365402622)	('>100', 1.188020979944965)	('>500', 1.4499830528922106)	('>1k', 6.993123495585135)	('>5k', 24.793905934934596)	('>10k+', 55.17174026690258)
2999_NS1_0_Female_week5_S41_L001_R1_001	(1.0, 1.2883545666606855)	(2.0, 0.5598420958191279)	(3.0, 0.3516956755786829)	(4.0, 0.2775285603205933)	(5.0, 0.16149291225551768)	(6.0, 0.15072671810514984)	(7.0, 0.15910042466654703)	(8.0, 0.11483940427059036)	(9.0, 0.12919432980441414)	('>10', 1.6998624319636342)	('>50', 0.419881571864346)	('>100', 1.1065255098989173)	('>500', 2.146061367306657)	('>1k', 22.039595669597464)	('>5k', 7.521980979723668)	('>10k+', 61.87331778216401)
2999_NS1_0_Female_week5_S41_L001_R2_001	(1.0, 3.732280638794186)	(2.0, 0.9091452838088402)	(3.0, 0.5921406782702315)	(4.0, 0.5311322447514804)	(5.0, 0.370835576290448)	(6.0, 0.2870985106764759)	(7.0, 0.20934266403493032)	(8.0, 0.23924875889706324)	(9.0, 0.27992104790956396)	('>10', 2.3781326634368085)	('>50', 0.5203660506011125)	('>100', 1.0969555595430347)	('>500', 1.407978946109217)	('>1k', 23.208325856809616)	('>5k', 15.779651893055805)	('>10k+', 48.45744362701119)
2999_NS1_0_Female_week9_S53_L001_R1_001	(1.0, 1.0974116824064357)	(2.0, 0.49842602308499473)	(3.0, 0.38693599160545644)	(4.0, 0.3016789087093389)	(5.0, 0.2513990905911158)	(6.0, 0.16395592864637984)	(7.0, 0.18363064008394542)	(8.0, 0.14865337530605105)	(9.0, 0.1967471143756558)	('>10', 1.7576075550891919)	('>50', 0.3279118572927597)	('>100', 1.8199108079748165)	('>500', 2.5118048268625395)	('>1k', 10.67134487583071)	('>5k', 12.389603008044771)	('>10k+', 67.29297831409585)
2999_NS1_0_Female_week9_S53_L001_R2_001	(1.0, 4.375437215809724)	(2.0, 0.9575026232948582)	(3.0, 0.7050104931794333)	(4.0, 0.5421476040573627)	(5.0, 0.40988982161594967)	(6.0, 0.3607030430220357)	(7.0, 0.24484085344526058)	(8.0, 0.3410283315844701)	(9.0, 0.17707240293809023)	('>10', 2.767576075550892)	('>50', 0.41863413781042325)	('>100', 2.942462399440364)	('>500', 2.473548443511717)	('>1k', 22.73303602658272)	('>5k', 16.614200769499828)	('>10k+', 43.936909758656874)
2999_NS1_R_Female_week5_S42_L001_R1_001	(1.0, 0.8211903875264178)	(2.0, 0.32886305271964905)	(3.0, 0.27856635053899687)	(4.0, 0.22053169417670584)	(5.0, 0.19828507590449432)	(6.0, 0.16249703781441485)	(7.0, 0.13541419817867906)	(8.0, 0.12380726690622085)	(9.0, 0.12187277836081113)	('>10', 1.9518989423183877)	('>50', 0.30903454512919964)	('>100', 1.3681670237410106)	('>500', 0.29065690394780747)	('>1k', 8.258815222490364)	('>5k', 18.401822288209775)	('>10k+', 67.02857723203707)
2999_NS1_R_Female_week5_S42_L001_R2_001	(1.0, 2.7798600397537396)	(2.0, 0.5996914490770071)	(3.0, 0.4149477929903808)	(4.0, 0.3307975412650588)	(5.0, 0.27566461772088235)	(6.0, 0.27856635053899687)	(7.0, 0.24036020176715528)	(8.0, 0.18957987745015065)	(9.0, 0.15669357217818575)	('>10', 3.0313435506570006)	('>50', 0.7921730593452723)	('>100', 1.1587586387004105)	('>500', 0.530049861442258)	('>1k', 6.069941433359287)	('>5k', 20.24587349412157)	('>10k+', 62.90569851963264)
2999_NS1_R_Female_week9_S54_L001_R1_001	(1.0, 0.9530853171834445)	(2.0, 0.4214227903212302)	(3.0, 0.29513549719516624)	(4.0, 0.2818788200161871)	(5.0, 0.2197817532304429)	(6.0, 0.15908012614774916)	(7.0, 0.20024559738773687)	(8.0, 0.17303452317825346)	(9.0, 0.08791270129217717)	('>10', 1.735229270743211)	('>50', 0.35304624487175906)	('>100', 1.1833328681867656)	('>500', 0.3697915213083643)	('>1k', 15.299600904244928)	('>5k', 11.01908961513773)	('>10k+', 67.24833244955487)
2999_NS1_R_Female_week9_S54_L001_R2_001	(1.0, 3.2653289051380088)	(2.0, 0.7451648014289303)	(3.0, 0.4960788144344283)	(4.0, 0.4716586196310458)	(5.0, 0.3104853339287209)	(6.0, 0.30560129496804445)	(7.0, 0.25885406491585494)	(8.0, 0.23443387011247244)	(9.0, 0.23862018922162373)	('>10', 2.724596020205967)	('>50', 0.37118696101141474)	('>100', 2.0994390332393738)	('>500', 1.0298345008512182)	('>1k', 16.078256258547068)	('>5k', 15.281460188105273)	('>10k+', 56.08900114426055)
3995R_S2_0_Female_week5_S64_L001_R1_001	(1.0, 1.1227062534625254)	(2.0, 0.4126765181408075)	(3.0, 0.3968478297737628)	(4.0, 0.2623039786538831)	(5.0, 0.21764446504686422)	(6.0, 0.21368729295510305)	(7.0, 0.16620122785396904)	(8.0, 0.20351170757628864)	(9.0, 0.11193143916695873)	('>10', 1.9045303967347678)	('>50', 0.6393659479688402)	('>100', 1.249335760398883)	('>500', 1.0232116408696734)	('>1k', 5.2330774362047325)	('>5k', 22.271529842730676)	('>10k+', 64.57143826246227)
3995R_S2_0_Female_week5_S64_L001_R2_001	(1.0, 3.6451208068108585)	(2.0, 0.6546293260370617)	(3.0, 0.4612932038395875)	(4.0, 0.3821497620043642)	(5.0, 0.260042737458591)	(6.0, 0.21368729295510305)	(7.0, 0.21764446504686422)	(8.0, 0.18542177801395185)	(9.0, 0.15263378068221647)	('>10', 3.64907797890262)	('>50', 1.131751218243694)	('>100', 1.4008389204834535)	('>500', 1.2046762467918641)	('>1k', 2.0848643820593127)	('>5k', 6.597736497563512)	('>10k+', 77.75843160310694)
3995R_S2_0_Female_week9_S78_L001_R1_001	(1.0, 1.454164821450139)	(2.0, 0.6377068319980675)	(3.0, 0.4565401183622529)	(4.0, 0.3059704496960425)	(5.0, 0.24960747212045575)	(6.0, 0.2560489552719514)	(7.0, 0.174725230484319)	(8.0, 0.13527114618140829)	(9.0, 0.18841338218124723)	('>10', 2.0202101533878176)	('>50', 0.8510809613913604)	('>100', 1.2536736583598374)	('>500', 0.48874753411973104)	('>1k', 20.193244494544867)	('>5k', 13.255767140384073)	('>10k+', 58.07882765006642)
3995R_S2_0_Female_week9_S78_L001_R2_001	(1.0, 3.042795603687749)	(2.0, 0.6570312814525544)	(3.0, 0.4009823261806031)	(4.0, 0.3349571238777728)	(5.0, 0.2858408148476187)	(6.0, 0.22706228109022103)	(7.0, 0.3043600789081686)	(8.0, 0.1674785619388864)	(9.0, 0.21740005636297757)	('>10', 3.2312089858689963)	('>50', 0.5386690285438223)	('>100', 1.1562462256934658)	('>500', 2.0789886871452152)	('>1k', 9.740327710455333)	('>5k', 6.253874954708322)	('>10k+', 71.36277627923829)
3995R_S2_L_Female_week5_S65_L001_R1_001	(1.0, 1.1591388254643116)	(2.0, 0.5423894881417911)	(3.0, 0.41204104663674773)	(4.0, 0.3079372577837266)	(5.0, 0.2624465265202215)	(6.0, 0.16271684644253734)	(7.0, 0.2082075777060424)	(8.0, 0.16096720293240252)	(9.0, 0.07873395795606646)	('>10', 1.7916349543780457)	('>50', 0.4662799954509269)	('>100', 0.8608246069863266)	('>500', 1.8327515768662137)	('>1k', 21.06395821851298)	('>5k', 20.046540517369586)	('>10k+', 50.64343140085208)
3995R_S2_L_Female_week5_S65_L001_R2_001	(1.0, 4.391605210438374)	(2.0, 0.8730721115572703)	(3.0, 0.4750282130016009)	(4.0, 0.42691301647289365)	(5.0, 0.33680637570095096)	(6.0, 0.30968690129386134)	(7.0, 0.2388263391334016)	(8.0, 0.18896149909455948)	(9.0, 0.2913156444374459)	('>10', 3.891207166539817)	('>50', 0.5773823583444873)	('>100', 2.092573638121233)	('>500', 1.8799919516398533)	('>1k', 6.733503048753817)	('>5k', 12.458336613914915)	('>10k+', 64.83478991155552)
3995R_S2_L_Female_week9_S79_L001_R1_001	(1.0, 1.2762203191311359)	(2.0, 0.6069271839491337)	(3.0, 0.3947308376812035)	(4.0, 0.35290001673232835)	(5.0, 0.25478772759769397)	(6.0, 0.24185820112258713)	(7.0, 0.19698513865015746)	(8.0, 0.1886189744603824)	(9.0, 0.14374591198795272)	('>10', 1.8055703442296283)	('>50', 0.7118845165117659)	('>100', 1.0898830258134193)	('>500', 0.0)	('>1k', 15.243911714150988)	('>5k', 12.307388083539953)	('>10k+', 65.18458800444166)
3995R_S2_L_Female_week9_S79_L001_R2_001	(1.0, 3.656013750931687)	(2.0, 0.745349173270866)	(3.0, 0.46089959081851506)	(4.0, 0.39853363958564675)	(5.0, 0.32323816187767146)	(6.0, 0.2509849256932508)	(7.0, 0.27152005597724405)	(8.0, 0.1825344914132733)	(9.0, 0.13690086855995498)	('>10', 3.5137889597055114)	('>50', 1.1416011317138468)	('>100', 0.8693205153557142)	('>500', 1.3636847629333293)	('>1k', 10.065256080680244)	('>5k', 0.0)	('>10k+', 76.62037389148324)
3995R_S2_RR_Female_week5_S67_L001_R1_001	(1.0, 1.0220573380594684)	(2.0, 0.5252621719407152)	(3.0, 0.3663979136439604)	(4.0, 0.2828334771988466)	(5.0, 0.16988374442138515)	(6.0, 0.22038972249260774)	(7.0, 0.1607008393175265)	(8.0, 0.16161912982791235)	(9.0, 0.10743998971514629)	('>10', 1.9265734907895464)	('>50', 0.31864680710389537)	('>100', 1.2002056970743264)	('>500', 1.2690774853532663)	('>1k', 20.590828114382266)	('>5k', 15.597164318903928)	('>10k+', 56.080919759775206)
3995R_S2_RR_Female_week5_S67_L001_R2_001	(1.0, 3.3480872008668663)	(2.0, 0.6923910448309427)	(3.0, 0.5013866186706827)	(4.0, 0.34895039394662897)	(5.0, 0.3259931311869823)	(6.0, 0.2589579239288141)	(7.0, 0.26354937648074345)	(8.0, 0.18365810207717315)	(9.0, 0.23140920861723815)	('>10', 3.297581222795644)	('>50', 0.9192088008962516)	('>100', 1.4711013976381568)	('>500', 1.955958787121894)	('>1k', 9.60440044812577)	('>5k', 17.39793200977061)	('>10k+', 59.199434333045595)
3995R_S2_RR_Female_week9_S81_L001_R1_001	(1.0, 0.9299711048214514)	(2.0, 0.41419709864794235)	(3.0, 0.2928965197581878)	(4.0, 0.2721866648257907)	(5.0, 0.2194258439265885)	(6.0, 0.19526434650545854)	(7.0, 0.17258212443664264)	(8.0, 0.18540251082336467)	(9.0, 0.13313478170826717)	('>10', 1.935385252610921)	('>50', 0.5769173874024911)	('>100', 0.8126152602045346)	('>500', 0.3067030897131192)	('>1k', 8.013727675269475)	('>5k', 10.730663405686334)	('>10k+', 74.80892693365944)
3995R_S2_RR_Female_week9_S81_L001_R2_001	(1.0, 3.067030897131192)	(2.0, 0.5749450202660723)	(3.0, 0.36242246131694955)	(4.0, 0.31163400755416615)	(5.0, 0.22928767960868238)	(6.0, 0.22780840425636828)	(7.0, 0.18984033688030688)	(8.0, 0.19329197936903975)	(9.0, 0.16863739016380508)	('>10', 3.390499107503871)	('>50', 0.9531464186743721)	('>100', 1.5547183952820978)	('>500', 0.9171507184347295)	('>1k', 4.978254652320984)	('>5k', 6.835238311259258)	('>10k+', 76.04609421997812)
3995R_S2_R_Female_week5_S66_L001_R1_001	(1.0, 1.4807106647445751)	(2.0, 0.6205428317756118)	(3.0, 0.40669422513293935)	(4.0, 0.39332868721777237)	(5.0, 0.21957669432060106)	(6.0, 0.26349203318472125)	(7.0, 0.20048306872750532)	(8.0, 0.15274900474476596)	(9.0, 0.19761902488854097)	('>10', 1.8005288934289285)	('>50', 0.4496548827174047)	('>100', 1.0931100652047314)	('>500', 2.4554402512721127)	('>1k', 21.320897018530363)	('>5k', 17.439162935453997)	('>10k+', 51.506009718655434)
3995R_S2_R_Female_week5_S66_L001_R2_001	(1.0, 3.648791850840597)	(2.0, 0.7083735095038521)	(3.0, 0.4095582689719037)	(4.0, 0.3360478104384851)	(5.0, 0.2864043838964362)	(6.0, 0.31504482228607983)	(7.0, 0.2606279893457569)	(8.0, 0.20621115640543403)	(9.0, 0.16325049882096862)	('>10', 3.1122609716746066)	('>50', 0.5747181303521819)	('>100', 1.2554058827460453)	('>500', 3.3499766103086484)	('>1k', 7.964905916159889)	('>5k', 8.12051896474362)	('>10k+', 69.2879032335055)
3995R_S2_R_Female_week9_S80_L001_R1_001	(1.0, 1.0420519068027063)	(2.0, 0.43944568929884487)	(3.0, 0.3295842669741336)	(4.0, 0.2675832662562273)	(5.0, 0.2610568451280266)	(6.0, 0.225161528922923)	(7.0, 0.1713185546152675)	(8.0, 0.1305284225640133)	(9.0, 0.14684447538451498)	('>10', 2.049840102682359)	('>50', 0.3546022146322362)	('>100', 1.6125698870929146)	('>500', 0.5036221637261514)	('>1k', 7.478734744490613)	('>5k', 14.290142928622707)	('>10k+', 70.69691300280635)
3995R_S2_R_Female_week9_S80_L001_R2_001	(1.0, 3.6047599364761678)	(2.0, 0.676572323623469)	(3.0, 0.42911218917919375)	(4.0, 0.33284747753823396)	(5.0, 0.30728566145278136)	(6.0, 0.25453042399982595)	(7.0, 0.1979681075554202)	(8.0, 0.18709073900841908)	(9.0, 0.19579263384601997)	('>10', 3.499249461570257)	('>50', 1.266669567298279)	('>100', 1.76485304675093)	('>500', 0.9582961689907977)	('>1k', 9.655840059172885)	('>5k', 0.0)	('>10k+', 76.66913220353732)
3997R_S2_L_Male_week5_S73_L001_R1_001	(1.0, 1.2580824482869597)	(2.0, 0.571501019144309)	(3.0, 0.39790514643494546)	(4.0, 0.29647834440250836)	(5.0, 0.19505154237007127)	(6.0, 0.1521402030486556)	(7.0, 0.21163092347152734)	(8.0, 0.14043711050645133)	(9.0, 0.08777319406653208)	('>10', 1.791548416669105)	('>50', 0.5783278231272614)	('>100', 1.5243278036221073)	('>500', 2.5795566478441927)	('>1k', 21.97353150570038)	('>5k', 11.812321405931517)	('>10k+', 56.429386465373476)
3997R_S2_L_Male_week5_S73_L001_R2_001	(1.0, 3.1617855018188554)	(2.0, 0.6943834908374538)	(3.0, 0.4681237016881711)	(4.0, 0.3159834986395155)	(5.0, 0.29257731355510697)	(6.0, 0.21065566575967698)	(7.0, 0.2662453553351473)	(8.0, 0.1638432955908599)	(9.0, 0.20187834635302376)	('>10', 3.0798638540234258)	('>50', 0.7372948301588694)	('>100', 1.4940948145547461)	('>500', 3.368540136731131)	('>1k', 3.709880335878756)	('>5k', 9.70966577918215)	('>10k+', 72.12518407989312)
3997R_S2_L_Male_week9_S87_L001_R1_001	(1.0, 1.0118043844856661)	(2.0, 0.43131404851472305)	(3.0, 0.3226747956933454)	(4.0, 0.22916936913564231)	(5.0, 0.18376789034461885)	(6.0, 0.23673628226747956)	(7.0, 0.23457430708695462)	(8.0, 0.16863406408094433)	(9.0, 0.12647554806070826)	('>10', 1.9328058113892852)	('>50', 0.6339992216889351)	('>100', 1.2679984433778702)	('>500', 0.2875426990098154)	('>1k', 8.933281445929001)	('>5k', 2.70733341981234)	('>10k+', 81.29188826912267)
3997R_S2_L_Male_week9_S87_L001_R2_001	(1.0, 3.9580360617460113)	(2.0, 0.7566913131837246)	(3.0, 0.4669866389933844)	(4.0, 0.31564837635663945)	(5.0, 0.2756518355169283)	(6.0, 0.2561940588922039)	(7.0, 0.2459246767847105)	(8.0, 0.22916936913564231)	(9.0, 0.17025554546633803)	('>10', 3.4105158472780737)	('>50', 1.4582522592640637)	('>100', 2.286288753405111)	('>500', 0.0)	('>1k', 8.429000735071561)	('>5k', 0.0)	('>10k+', 77.74138452890561)
3997R_S2_R_Male_week5_S74_L001_R1_001	(1.0, 0.9978026310449387)	(2.0, 0.4429524753738136)	(3.0, 0.3165602769032752)	(4.0, 0.2713373802028073)	(5.0, 0.2406090016755663)	(6.0, 0.20176369297131824)	(7.0, 0.15422167336313408)	(8.0, 0.14378562027841071)	(9.0, 0.06783434505070182)	('>10', 1.850660080357609)	('>50', 0.39019242922326774)	('>100', 1.575844015793227)	('>500', 0.49165405643585597)	('>1k', 11.768968975933303)	('>5k', 18.685173267470244)	('>10k+', 62.40064007792253)
