	feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	Pathways	Names	Level 1	Level 1.1	Level 2.1	Level 1.2	Level 2.2	Level 1.3	Level 2.3
96	PWY-7196	Week_and_consortia	NS6_w9w10	-0.273094372088504	0.0272577023452835	40	40	4.35688134201123e-12	1.3609639655973198e-11	PWY-7196	superpathway of pyrimidine ribonucleosides salvage	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
97	GLUCOSE1PMETAB-PWY	Week_and_consortia	NS6_w9w10	0.627345494081632	0.0627059206203895	40	40	4.5314457348357e-12	1.3868970279345599e-11	GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	Degradation/utilization/assimilation						
98	GLYCOLYSIS-E-D	Week_and_consortia	NS6_w9w10	0.426743861251896	0.0426430085761066	40	40	4.49702644604619e-12	1.3868970279345599e-11	GLYCOLYSIS-E-D	superpathway of glycolysis and the Entner-Doudoroff pathway	Superpathways	Generation of precursor metabolites and energy					
99	PWY-5384	Week_and_consortia	NS6_w9w10	-1.19877436124612	0.121129422847995	40	40	6.0855431701513994e-12	1.84391958055587e-11	PWY-5384	sucrose degradation IV (sucrose phosphorylase)	Degradation/utilization/assimilation						
100	PWY0-781	Week_and_consortia	NS6_w9w10	-1.15199426845093	0.119081651050493	40	40	8.50720275683845e-12	2.5521608270515296e-11	PWY0-781	aspartate superpathway	Superpathways						
101	ARO-PWY	Week_and_consortia	NS6_w9w10	-0.184964560108378	0.0192310734673114	40	40	9.96490061461466e-12	2.9601616531649396e-11	ARO-PWY	chorismate biosynthesis I // aromatic amino acid biosynthesis // shikimate pathway	Superpathways	Biosynthesis	Carboxylic acid biosynthesis				
102	PWY-5677	Week_and_consortia	NS6_w9w10	-1.25694679253369	0.130521752908497	40	40	1.26858916016073e-11	3.73186908280291e-11	PWY-5677	succinate fermentation to butanoate // succinate fermentation to butyrate // succinic acid fermentation to butanoic acid	Generation of precursor metabolites and energy						
103	CALVIN-PWY	Week_and_consortia	NS6_w9w10	0.242576057304611	0.0252473910995732	40	40	1.3492313441409898e-11	3.9309336276415296e-11	CALVIN-PWY	Calvin-Benson-Bassham cycle // photosynthetic dark reactions // photosynthetic CO<SUB>2</SUB> fixation // reductive pentose phosphate pathway // Calvin cycle // photosynthesis - dark reaction // carbon fixation // Calvin-Benson cycle	Degradation/utilization/assimilation						
104	COMPLETE-ARO-PWY	Week_and_consortia	NS6_w9w10	-0.17997859956308	0.0189926930983335	40	40	1.49018344096053e-11	4.30024364391468e-11	COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis (from phospho<i>enol</i>pyruvate and D-erythrose 4-phosphate) // superpathway of L-phenylalanine, L-tyrosine, and L-tryptophan biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
105	PWY0-1586	Week_and_consortia	NS6_w9w10	0.167221568296925	0.0177726847025413	40	40	2.35099644303067e-11	6.72030115319144e-11	PWY0-1586	peptidoglycan maturation (<i>meso</i>-diaminopimelate containing)	Biosynthesis						
106	PWY-7211	Week_and_consortia	NS6_w9w10	-0.501464740588742	0.0536857308416082	40	40	2.84671087865806e-11	8.061246693770029e-11	PWY-7211	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
107	P562-PWY	Week_and_consortia	NS6_w9w10	-4.23693414275405	0.45451956311104	40	40	3.00262213609383e-11	8.42402321515214e-11	P562-PWY	<I>myo</I>-inositol degradation I	Degradation/utilization/assimilation						
108	PWY-622	Week_and_consortia	NS6_w9w10	-0.481627956116609	0.0522785097822152	40	40	4.0840189736778196e-11	1.13528233855448e-10	PWY-622	starch biosynthesis	Glycan pathways	Biosynthesis	Carboxylic acid biosynthesis				
109	PWY-5837	Week_and_consortia	NS6_w9w10	-0.618604931143528	0.0677286112320035	40	40	5.11040168588667e-11	1.40768337347606e-10	PWY-5837	1,4-dihydroxy-2-naphthoate biosynthesis	Biosynthesis						
110	PWY-5863	Week_and_consortia	NS6_w9w10	-0.580784460669189	0.0639514131074663	40	40	5.92280153635086e-11	1.61676474370659e-10	PWY-5863	superpathway of phylloquinol biosynthesis // superpathway of phylloquinone biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
111	PWY-5100	Week_and_consortia	NS6_w9w10	0.274284155751748	0.0302808946222039	40	40	6.33526286220608e-11	1.71391486361468e-10	PWY-5100	pyruvate fermentation to acetate and lactate II // pyruvic acid fermentation to acetic acid and lactic acid II	Superpathways	Generation of precursor metabolites and energy					
112	PYRIDOXSYN-PWY	Week_and_consortia	NS6_w9w10	0.382264348288948	0.0429047496749973	40	40	7.631331078827149e-11	2.04627727157932e-10	PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I // vitamin B<sub>6</sub> biosynthesis // deoxyxylulose-dependent pyridoxal 5'-phosphate biosynthesis	Biosynthesis						
113	SO4ASSIM-PWY	Week_and_consortia	NS6_w9w10	-0.773555898294106	0.0870517709121343	40	40	1.03523670231326e-10	2.75155018246418e-10	SO4ASSIM-PWY	assimilatory sulfate reduction I	Degradation/utilization/assimilation	Superpathways					
114	PWY-6612	Week_and_consortia	NS6_w9w10	0.087597419244355	0.0098927012846544	40	40	1.13290537740051e-10	2.98495938567266e-10	PWY-6612	superpathway of tetrahydrofolate biosynthesis // folic acid biosynthesis // folate biosynthesis // THF biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
115	ALL-CHORISMATE-PWY	Week_and_consortia	NS6_w9w10	-1.1239251196436	0.127515088380374	40	40	1.27352446841911e-10	3.32653374078439e-10	ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	Superpathways						
116	PWY-6608	Week_and_consortia	NS6_w9w10	0.671766455033076	0.0764816484634286	40	40	1.39117955573756e-10	3.60279833665367e-10	PWY-6608	guanosine nucleotides degradation III	Degradation/utilization/assimilation						
117	PWY-6700	Week_and_consortia	NS6_w9w10	-0.111658665427845	0.0127750151633556	40	40	1.57473447979179e-10	4.0435978591263903e-10	PWY-6700	queuosine biosynthesis I (<i>de novo</i>)	Macromolecule modification						
118	P221-PWY	Week_and_consortia	NS6_w9w10	2.05544027986524	0.236265639168477	40	40	1.77119311389203e-10	4.50984465133852e-10	P221-PWY	octane oxidation	Degradation/utilization/assimilation						
119	COLANSYN-PWY	Week_and_consortia	NS6_w9w10	-0.646932912255071	0.0762629161096823	40	40	3.32444865524574e-10	8.39423285449548e-10	COLANSYN-PWY	colanic acid building blocks biosynthesis	Superpathways	Biosynthesis	Carbohydrate biosynthesis				
120	PWY-5705	Week_and_consortia	NS6_w9w10	1.63264942280208	0.195567636879074	40	40	4.00167953219778e-10	1.002073469633e-09	PWY-5705	allantoin degradation to glyoxylate III	Degradation/utilization/assimilation	Superpathways					
121	DTDPRHAMSYN-PWY	Week_and_consortia	NS6_w9w10	-0.242829699492458	0.0291685632888423	40	40	4.2888930345151403e-10	1.0651922864410602e-09	DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis	Biosynthesis						
122	NAD-BIOSYNTHESIS-II	Week_and_consortia	NS6_w9w10	0.736309783584991	0.0896056067841695	40	40	5.92276535570071e-10	1.4590226851848102e-09	NAD-BIOSYNTHESIS-II	NAD salvage pathway III (to nicotinamide riboside) // nicotinamide adenine dinucleotide salvage	Biosynthesis						
123	PWY-6471	Week_and_consortia	NS6_w9w10	1.60207190476437	0.196846599365366	40	40	7.49896809484425e-10	1.8324091393046802e-09	PWY-6471	peptidoglycan biosynthesis IV (<i>Enterococcus faecium</i>)	Detoxification	Superpathways		Biosynthesis	Cell structure biosynthesis		
124	PWY-5179	Week_and_consortia	NS6_w9w10	2.02898762886948	0.249687216980043	40	18	7.7879255974251e-10	1.8877931648158403e-09	PWY-5179	toluene degradation V (aerobic) (<I>via</I> toluene-<I>cis</I>-diol)	Degradation/utilization/assimilation	Superpathways					
125	PWY-6151	Week_and_consortia	NS6_w9w10	0.420022829322372	0.0522117301442432	40	40	9.956943460507701e-10	2.3944078321697103e-09	PWY-6151	<i>S</i>-adenosyl-L-methionine salvage I // SAM cycle // activated methyl cycle // AMC // <i>S</i>-adenosyl-L-methionine cycle I	Biosynthesis						
126	PWY0-1061	Week_and_consortia	NS6_w9w10	-0.118434493813882	0.014633232370313	40	40	1.0446807922678602e-09	2.4924274020249e-09	PWY0-1061	superpathway of L-alanine biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
127	PWY-7316	Week_and_consortia	NS6_w9w10	3.73260315624966	0.464301006416631	40	20	1.22736534924813e-09	2.90540391267331e-09	PWY-7316	dTDP-<i>N</i>-acetylviosamine biosynthesis // dTDP-4-acetamido-4,6-dideoxy-&alpha;-D-glucose biosynthesis	Biosynthesis						
128	PWY-6470	Week_and_consortia	NS6_w9w10	1.3155457875792	0.165207450463959	40	40	1.2743149054685802e-09	2.9931582663331803e-09	PWY-6470	peptidoglycan biosynthesis V (&beta;-lactam resistance) // penicillin resistance // &beta;-lactam resistance	Detoxification	Superpathways		Biosynthesis	Cell structure biosynthesis		
129	FOLSYN-PWY	Week_and_consortia	NS6_w9w10	0.0845606312027414	0.010542181554748	40	40	1.2948276093206602e-09	3.0179443509550803e-09	FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
130	FAO-PWY	Week_and_consortia	NS6_w9w10	-2.01064126981636	0.254935437211441	40	40	1.6051015330846102e-09	3.7125630879743304e-09	FAO-PWY	fatty acid &beta;-oxidation I (generic)	Degradation/utilization/assimilation						
131	TEICHOICACID-PWY	Week_and_consortia	NS6_w9w10	-0.470023331131746	0.0592698037696649	40	40	1.6971960482494202e-09	3.8958363834816306e-09	TEICHOICACID-PWY	poly(glycerol phosphate) wall teichoic acid biosynthesis // major teichoic acid biosynthesis // glycerol teichoic acid biosynthesis	Biosynthesis						
132	HISDEG-PWY	Week_and_consortia	NS6_w9w10	0.736931804165877	0.0941946181026185	40	40	1.94590161373724e-09	4.43314427791266e-09	HISDEG-PWY	L-histidine degradation I	Degradation/utilization/assimilation						
133	PWY-5265	Week_and_consortia	NS6_w9w10	2.19085023426787	0.282494936852901	40	18	2.39466391883856e-09	5.414799756776751e-09	PWY-5265	peptidoglycan biosynthesis II (staphylococci)	Superpathways	Biosynthesis	Cell structure biosynthesis				
134	PWY-5180	Week_and_consortia	NS6_w9w10	-1.57234754794565	0.206560141286295	40	38	3.71051312977439e-09	8.26680498765912e-09	PWY-5180	toluene degradation I (aerobic) (<I>via</I> <i>o</I>-cresol)	Degradation/utilization/assimilation	Superpathways					
135	PWY-5182	Week_and_consortia	NS6_w9w10	-1.57234754794565	0.206560141286295	40	38	3.71051312977439e-09	8.26680498765912e-09									
136	HEXITOLDEGSUPER-PWY	Week_and_consortia	NS6_w9w10	-1.32801010246505	0.178285946749514	40	40	6.12619226551301e-09	1.35491697551127e-08	HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Superpathways			
137	PWY-6396	Week_and_consortia	NS6_w9w10	-1.74874181974737	0.239356221078207	40	40	9.51488851839029e-09	2.08913856599439e-08	PWY-6396	superpathway of 2,3-butanediol biosynthesis (from pyruvate) // butylene glycol fermentation // butanediol fermentation	Superpathways	Biosynthesis	Other biosynthesis				
138	PPGPPMET-PWY	Week_and_consortia	NS6_w9w10	0.387229148325164	0.0530193555023945	40	40	9.588068918061631e-09	2.09006106631128e-08	PPGPPMET-PWY	ppGpp metabolism // guanosine 3'-diphosphate 5'-diphosphate biosynthesis // ppGpp biosynthesis	Biosynthesis						
139	P461-PWY	Week_and_consortia	NS6_w9w10	0.518552282223139	0.0711496652445826	40	40	1.17484434029988e-08	2.54269882222046e-08	P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate // sorbitol metabolism // sorbitol fermentation // mannitol fermentation // sugar alcohol fermentation // hexitol fermentation to lactic acid, formic acid, ethanol and acetic acid	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Superpathways		Generation of precursor metabolites and energy	
140	PWY-5897	Week_and_consortia	NS6_w9w10	-0.289034313114841	0.0397693821760234	40	40	1.25025410471541e-08	2.64913981628511e-08	PWY-5897	superpathway of menaquinol-11 biosynthesis // vitamin K<sub>2</sub> biosynthesis // superpathway of menaquinone-11 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
141	PWY-5898	Week_and_consortia	NS6_w9w10	-0.289034313114841	0.0397693821760234	40	40	1.25025410471541e-08	2.64913981628511e-08	PWY-5898	superpathway of menaquinol-12 biosynthesis // vitamin K<sub>2</sub> biosynthesis // superpathway of menaquinone-12 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
142	PWY-5899	Week_and_consortia	NS6_w9w10	-0.289034313114841	0.0397693821760234	40	40	1.25025410471541e-08	2.64913981628511e-08	PWY-5899	superpathway of menaquinol-13 biosynthesis // vitamin K<sub>2</sub> biosynthesis // superpathway of menaquinone-13 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
143	PWY0-41	Week_and_consortia	NS6_w9w10	1.39254846052846	0.194207551334789	40	40	1.44796432652088e-08	3.04675827038768e-08	PWY0-41	allantoin degradation IV (anaerobic)	Degradation/utilization/assimilation	Superpathways					
144	PWY-7456	Week_and_consortia	NS6_w9w10	0.476967358379861	0.0679803432366521	40	40	2.33790816291047e-08	4.8854218852543e-08	PWY-7456	&beta;-(1,4)-mannan degradation // plant mannan degradation	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Glycan pathways			
145	HSERMETANA-PWY	Week_and_consortia	NS6_w9w10	-0.405520919759968	0.0583111174801453	40	40	2.83451683784735e-08	5.88259316347771e-08	HSERMETANA-PWY	L-methionine biosynthesis III // L-methionine biosynthesis by sulfhydrylation	Superpathways	Biosynthesis	Amino acid biosynthesis				
146	PWY-5838	Week_and_consortia	NS6_w9w10	-0.260117087299145	0.03753598716372	40	40	3.51658819051425e-08	7.24847769881509e-08	PWY-5838	superpathway of menaquinol-8 biosynthesis I // vitamin K<sub>2</sub> biosynthesis I // superpathway of menaquinone-8 biosynthesis I	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
147	PWY-6676	Week_and_consortia	NS6_w9w10	-4.73422815400438	0.688257755267153	40	25	3.59169590913156e-08	7.35326932747879e-08	PWY-6676	superpathway of sulfide oxidation (phototrophic sulfur bacteria)	Degradation/utilization/assimilation	Superpathways					
148	PWY-5861	Week_and_consortia	NS6_w9w10	-0.309650849251821	0.0448865556615338	40	40	3.87161882927564e-08	7.87315775349342e-08	PWY-5861	superpathway of demethylmenaquinol-8 biosynthesis I // superpathway of demethylmenaquinone-8 biosynthesis I	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
149	OANTIGEN-PWY	Week_and_consortia	NS6_w9w10	-1.21499201835774	0.178156476443416	40	40	4.93323722461254e-08	9.96513919371732e-08	OANTIGEN-PWY	<i>O</i>-antigen building blocks biosynthesis (<i>E. coli</i>)	Superpathways	Metabolic clusters		Biosynthesis	Carbohydrate biosynthesis		
150	BRANCHED-CHAIN-AA-SYN-PWY	Week_and_consortia	NS6_w9w10	-0.0879556104118734	0.0131459126772065	40	40	6.4651479789841e-08	1.29731115074979e-07	BRANCHED-CHAIN-AA-SYN-PWY	superpathway of branched chain amino acid biosynthesis // superpathway of L-leucine, L-valine, and L-isoleucine biosynthesis	Superpathways	Metabolic clusters		Biosynthesis	Amino acid biosynthesis		
151	PWY-6969	Week_and_consortia	NS6_w9w10	0.0942300035167989	0.0141949567426565	40	40	7.620984355932e-08	1.51918306568908e-07	PWY-6969	TCA cycle V (2-oxoglutarate synthase) // citric acid cycle // tricarboxylic acid cycle // Szent-Gyorgyi-Krebs cycle // Krebs cycle // TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase) // reversed TCA cycle	Generation of precursor metabolites and energy						
152	LACTOSECAT-PWY	Week_and_consortia	NS6_w9w10	-2.44678510610926	0.373560404029619	40	40	1.00580555934033e-07	1.99188944104654e-07	LACTOSECAT-PWY	lactose degradation I // lactose 6-P degradation I // lactose 6-phosphate degradation // lactose 6'-phosphate degradation	Degradation/utilization/assimilation						
153	GLYCOCAT-PWY	Week_and_consortia	NS6_w9w10	-0.063450039789555	0.0097515751945976	40	40	1.15230010718201e-07	2.26718787322176e-07	GLYCOCAT-PWY	glycogen degradation I // glycogen catabolism I	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Glycan pathways			
154	UDPNAGSYN-PWY	Week_and_consortia	NS6_w9w10	-1.27852011205953	0.19685312648495	40	40	1.34730980781674e-07	2.63377336624822e-07	UDPNAGSYN-PWY	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis I // UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis	Biosynthesis						
155	PWY-7446	Week_and_consortia	NS6_w9w10	-1.80294673932534	0.279924448350805	40	40	1.41733496379576e-07	2.75290060275716e-07	PWY-7446	sulfoquinovose degradation I // sulphoglycolysis // sulfoglycolysis // sulfo-EMP pathway	Degradation/utilization/assimilation						
156	GLCMANNANAUT-PWY	Week_and_consortia	NS6_w9w10	-0.474255248501859	0.0744776569008406	40	40	1.78402995068958e-07	3.44306417234995e-07	GLCMANNANAUT-PWY	superpathway of <i>N</i>-acetylneuraminate, <i>N</i>-acetylglucosamine, and <i>N</i>-acetylmannosamine degradation to &beta;-D-fructofuranose 6-phosphate // N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminic acid dissimilation	Degradation/utilization/assimilation	Superpathways					
157	PWY-6123	Week_and_consortia	NS6_w9w10	0.0598768444187811	0.0094405075336594	40	40	1.93147868899708e-07	3.70403824535516e-07	PWY-6123	inosine-5'-phosphate biosynthesis I // IMP biosynthesis I	Biosynthesis						
158	PWY-6901	Week_and_consortia	NS6_w9w10	0.283151928732293	0.0445400563613058	40	40	2.06481282321997e-07	3.93483198387201e-07	PWY-6901	superpathway of glucose and xylose degradation	Degradation/utilization/assimilation	Superpathways					
159	PWY-7094	Week_and_consortia	NS6_w9w10	-1.68092801389121	0.268397643882899	40	40	2.48325331213495e-07	4.70266095985556e-07	PWY-7094	fatty acid salvage // &beta;-oxidation degradation - de novo fatty acid biosynthesis shunt	Biosynthesis						
160	PWY-6143	Week_and_consortia	NS6_w9w10	1.20676584015842	0.194006834932899	40	14	3.16172159579173e-07	5.95032076723536e-07	PWY-6143	CMP-pseudaminate biosynthesis // CMP-pseudaminic acid biosynthesis	Biosynthesis						
161	ANAGLYCOLYSIS-PWY	Week_and_consortia	NS6_w9w10	-0.0664285611720075	0.0108150883209886	40	40	4.0309281515169e-07	7.53932857968902e-07	ANAGLYCOLYSIS-PWY	glycolysis III (from glucose) // anaerobic glycolysis // Embden-Meyerhof-Parnas pathway // EMP pathway // glycolysis III (glucokinase)	Generation of precursor metabolites and energy						
162	ENTBACSYN-PWY	Week_and_consortia	NS6_w9w10	-1.49827296721467	0.247751138798261	40	40	4.89977345297697e-07	9.108167829767e-07	ENTBACSYN-PWY	enterobactin biosynthesis	Superpathways	Biosynthesis	Secondary metabolite biosynthesis				
163	PWY-621	Week_and_consortia	NS6_w9w10	-0.455896462186459	0.0750944298836731	40	40	5.03253432093176e-07	9.29791401977026e-07	PWY-621	sucrose degradation III (sucrose invertase) // sucrose mobilization	Degradation/utilization/assimilation						
164	PWY-5941	Week_and_consortia	NS6_w9w10	0.355351598477014	0.0591220234272918	40	40	5.5074221858619e-07	1.01136298322191e-06	PWY-5941	glycogen degradation II // glycogenolysis II	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Glycan pathways			
165	PWY-5840	Week_and_consortia	NS6_w9w10	-0.191333681943133	0.0320862621922638	40	40	7.04419520618064e-07	1.28577779968237e-06	PWY-5840	superpathway of menaquinol-7 biosynthesis // vitamin K<sub>2</sub> biosynthesis // superpathway of menaquinone-7 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
166	PWY-5097	Week_and_consortia	NS6_w9w10	0.077247260584204	0.013087156411636	40	40	7.74569586894673e-07	1.40535679538375e-06	PWY-5097	L-lysine biosynthesis VI	Biosynthesis						
167	ECASYN-PWY	Week_and_consortia	NS6_w9w10	-1.49477201167654	0.255416975885641	40	40	9.07823744567669e-07	1.63732496788097e-06	ECASYN-PWY	enterobacterial common antigen biosynthesis // ECA biosynthesis	Glycan pathways	Biosynthesis	Carboxylic acid biosynthesis				
168	GALLATE-DEGRADATION-II-PWY	Week_and_consortia	NS6_w9w10	-1.46401260701934	0.253861607069083	40	14	1.18864956171637e-06	2.13112909585834e-06	GALLATE-DEGRADATION-II-PWY	gallate degradation I	Degradation/utilization/assimilation						
169	METHGLYUT-PWY	Week_and_consortia	NS6_w9w10	-1.53022958782097	0.271182988550344	40	40	1.75946257805732e-06	3.11173721900283e-06	METHGLYUT-PWY	superpathway of methylglyoxal degradation	Degradation/utilization/assimilation	Superpathways					
170	PWY0-1277	Week_and_consortia	NS6_w9w10	-1.29251415458917	0.229042540380161	40	40	1.75765875214278e-06	3.11173721900283e-06	PWY0-1277	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation // 3-phenylpropionate and 3-(3-hydroxyphenyl)propionate degradation	Degradation/utilization/assimilation	Superpathways					
171	PWY0-1338	Week_and_consortia	NS6_w9w10	-1.49405063598886	0.264829940813306	40	40	1.76639868537454e-06	3.11173721900283e-06	PWY0-1338	polymyxin resistance // L-Ara4N-modified lipid A biosynthesis // 4-amino-4-deoxy-L-arabinose-modified lipid A biosynthesis	Detoxification	Glycan pathways		Biosynthesis	Cell structure biosynthesis		
172	PWY-6383	Week_and_consortia	NS6_w9w10	-1.10283673257479	0.197560045681331	40	40	2.31041244634107e-06	4.04656052740662e-06	PWY-6383	<i>trans</i>,octa-<i>cis</i> decaprenyl phosphate biosynthesis // mono-<i>trans</i>,poly-<i>cis</i> decaprenyl phosphate biosynthesis	Biosynthesis	Biosynthesis	Polyprenyl biosynthesis				
173	PWY-5845	Week_and_consortia	NS6_w9w10	-0.273275423173502	0.0491134120623341	40	40	2.44465408848135e-06	4.20869425460142e-06	PWY-5845	superpathway of menaquinol-9 biosynthesis // vitamin K<sub>2</sub> biosynthesis // superpathway of menaquinone-9 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
174	PWY-5850	Week_and_consortia	NS6_w9w10	-0.273275423173502	0.0491134120623341	40	40	2.44465408848135e-06	4.20869425460142e-06	PWY-5850	superpathway of menaquinol-6 biosynthesis // superpathway of menaquinone-6 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
175	PWY-5896	Week_and_consortia	NS6_w9w10	-0.273275423173502	0.0491134120623341	40	40	2.44465408848135e-06	4.20869425460142e-06	PWY-5896	superpathway of menaquinol-10 biosynthesis // vitamin K<sub>2</sub> biosynthesis // superpathway of menaquinone-10 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
176	PWY-7184	Week_and_consortia	NS6_w9w10	-0.243682249170533	0.0441315113768921	40	40	2.57814687374567e-06	4.41343786861547e-06	PWY-7184	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
177	PWY-7254	Week_and_consortia	NS6_w9w10	0.377824860630741	0.0694222250106632	40	40	3.31057658723823e-06	5.63541969625384e-06	PWY-7254	TCA cycle VII (acetate-producers) // tricarboxylic acid cycle // citric acid cycle // Krebs cycle // Szent-Gyorgyi-Krebs cycle // TCA cycle VII (acetic acid-producers)	Generation of precursor metabolites and energy						
178	PWY-6630	Week_and_consortia	NS6_w9w10	-1.28595602349662	0.236500806559716	40	40	3.36306484043407e-06	5.69278573548337e-06	PWY-6630	superpathway of L-tyrosine biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
179	PWY-6628	Week_and_consortia	NS6_w9w10	-1.28479584638331	0.23661550106288	40	40	3.4439123551162e-06	5.7972524644456e-06	PWY-6628	superpathway of L-phenylalanine biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
180	KDO-NAGLIPASYN-PWY	Week_and_consortia	NS6_w9w10	-1.25978544230864	0.233071497665563	40	40	3.72310386728015e-06	6.23259929163473e-06	KDO-NAGLIPASYN-PWY	superpathway of (Kdo)<SUB>2</SUB>-lipid A biosynthesis (<i>E. coli</i>)	Superpathways	Glycan pathways		Biosynthesis	Cell structure biosynthesis	Biosynthesis	Fatty acid and lipid biosynthesis
181	GLYCOL-GLYOXDEG-PWY	Week_and_consortia	NS6_w9w10	-1.39254820288068	0.258064754199736	40	40	3.83047314201092e-06	6.37710638477643e-06	GLYCOL-GLYOXDEG-PWY	superpathway of glycol metabolism and degradation	Degradation/utilization/assimilation	Superpathways					
182	PWY-6545	Week_and_consortia	NS6_w9w10	0.524371703896989	0.0972752178576119	40	40	3.89764806169547e-06	6.45348285624987e-06	PWY-6545	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
183	PWY-5860	Week_and_consortia	NS6_w9w10	-0.31799199801726	0.0594966748377329	40	40	4.84263248154357e-06	7.93144671301461e-06	PWY-5860	superpathway of demethylmenaquinol-6 biosynthesis I // superpathway of demethylmenaquinone-6 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
184	PWY-5862	Week_and_consortia	NS6_w9w10	-0.31799199801726	0.0594966748377329	40	40	4.84263248154357e-06	7.93144671301461e-06	PWY-5862	superpathway of demethylmenaquinol-9 biosynthesis // superpathway of demethylmenaquinone-9 biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
185	PWY-6629	Week_and_consortia	NS6_w9w10	-1.34774864847833	0.254626159457956	40	40	5.29812704381951e-06	8.63081986170598e-06	PWY-6629	superpathway of L-tryptophan biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
186	PWY-6590	Week_and_consortia	NS6_w9w10	-1.29148565804673	0.244188785750781	40	40	5.36799571463271e-06	8.69787540927119e-06	PWY-6590	superpathway of <i>Clostridium acetobutylicum</i> acidogenic fermentation // acetobutylicum acidogenic fermentation	Superpathways	Generation of precursor metabolites and energy					
187	CENTFERM-PWY	Week_and_consortia	NS6_w9w10	-1.31537853210899	0.249337602378074	40	40	5.59878427817322e-06	9.02357253343875e-06	CENTFERM-PWY	pyruvate fermentation to butanoate // central fermentation pathway // acetobutylicum fermentation // pyruvate fermentation to butyrate // pyruvic acid fermentation to butanoic acid	Generation of precursor metabolites and energy						
188	PWY-1269	Week_and_consortia	NS6_w9w10	-0.123960020586097	0.0235511527740808	40	40	6.23461450694151e-06	9.99517563811259e-06	PWY-1269	CMP-3-deoxy-D-<I>manno</I>-octulosonate biosynthesis // CMP-Kdo biosynthesis I	Biosynthesis						
189	P105-PWY	Week_and_consortia	NS6_w9w10	-1.21731120504658	0.233193567257927	40	40	6.66149125621869e-06	1.0623325529654e-05	P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase) // citric acid cycle // tricarboxylic acid cycle // Szent-Gyorgyi-Krebs cycle // Krebs cycle	Generation of precursor metabolites and energy						
