	Unnamed: 0	Pathways	Naive	MinPath	Total families	Families found	Ontology - pathway type	Names	Common-Name-Taxa	Classification	Level 1	Level 1.1	Level 1.2	Level 1.3	Level 2	Level 2.1	Level 2.2	Level 2.3
78	78	GLUCUROCAT-PWY	Yes	No	7	1	CARBOXYLATES-DEG // Carbohydrates-Degradation // Super-Pathways	superpathway of &beta;-D-glucuronides degradation (to pyruvate) // D-glucuronate catabolism // D-glucuronate degradation // glucuronic acid degradation // glucuronate degradation // &beta;-D-glucuronide degradation	Aquifex aeolicus,Bacillus subtilis,Clostridium acetobutylicum,Deinococcus radiodurans,Escherichia coli,Haemophilus influenzae,Pseudomonas aeruginosa,Thermotoga maritima	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Superpathways		Carboxylic acid degradation	Carbohydrate degradation		
79	79	PWY-6471	Yes	Yes	17	11	Antibiotic-Resistance // Super-Pathways // Cell-Structure-Biosynthesis	peptidoglycan biosynthesis IV (<i>Enterococcus faecium</i>)	Enterococcus faecium,Enterococcus hirae,Lactococcus lactis	Bacteria	Biosynthesis	Detoxification	Superpathways		Cell structure biosynthesis	Antibiotic resistance		
80	80	ARGDEG-PWY	Yes	No	11	2	Amino-Acid-Degradation // Super-Pathways	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation // L-arginine utilization // ADC pathway	Escherichia coli	Bacteria	Degradation/utilization/assimilation	Superpathways			Amino acid degradation			
81	81	LEU-DEG2-PWY	Yes	Yes	6	1	Amino-Acid-Degradation	L-leucine degradation I	Acer pseudoplatanus,Homo sapiens,Pseudomonas aeruginosa,Pseudomonas fluorescens,Pseudomonas sp. mevalonii,Ectopseudomonas oleovorans,Pseudomonas putida,Streptomyces avermitilis	Bacteria	Degradation/utilization/assimilation				Amino acid degradation			
82	82	PWY0-1533	Yes	Yes	5	1	Noncarbon-Nutrients	methylphosphonate degradation I // carbon-phosphorus lyase pathway	Escherichia coli	Bacteria	Degradation/utilization/assimilation				Inorganic nutrient metabolism			
83	83	ILEUSYN-PWY	Yes	Yes	7	4	Amino-Acid-Biosynthesis	L-isoleucine biosynthesis I (from threonine)	Cupriavidus necator,Escherichia coli,Salmonella enterica	Bacteria	Biosynthesis				Amino acid biosynthesis			
84	84	FASYN-ELONG-PWY	Yes	Yes	5	5	Lipid-Biosynthesis	fatty acid elongation -- saturated	Bacillus subtilis,Brassica napus,Escherichia coli,Spinacia oleracea,Streptococcus pneumoniae,Vibrio cholerae,Arabidopsis thaliana	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
85	85	PWY-7124	Yes	No	25	8	Super-Pathways // HORMONE-SYN	ethene biosynthesis V (engineered) // ethylene biosynthesis V (engineered)	Pseudomonas savastanoi,Saccharomyces cerevisiae,Synechococcus elongatus,Synechocystis sp. PCC 6803	Bacteria	Biosynthesis	Superpathways			Hormone, neurotransmitter, and signaling molecule biosynthesis			
86	86	COA-PWY	Yes	Yes	4	4	Cofactor-Biosynthesis	coenzyme A biosynthesis I (bacteria) // CoA biosynthesis	Escherichia coli	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
87	87	PWY-5989	Yes	Yes	6	5	Lipid-Biosynthesis	stearate biosynthesis II (bacteria and plants) // stearic acid biosynthesis	Brassica napus,Spinacia oleracea,Arabidopsis thaliana	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
88	88	PWYG-321	Yes	Yes	205	132	Lipid-Biosynthesis	mycolate biosynthesis	Mycobacterium tuberculosis	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
89	89	CENTFERM-PWY	Yes	No	7	3	Energy-Metabolism	pyruvate fermentation to butanoate // central fermentation pathway // acetobutylicum fermentation // pyruvate fermentation to butyrate // pyruvic acid fermentation to butanoic acid	Butyrivibrio fibrisolvens,Clostridium acetobutylicum,Clostridium beijerinckii,Clostridium pasteurianum	Bacteria	Generation of precursor metabolites and energy							
90	90	PWY-6612	Yes	Yes	10	6	Super-Pathways // Cofactor-Biosynthesis	superpathway of tetrahydrofolate biosynthesis // folic acid biosynthesis // folate biosynthesis // THF biosynthesis	Escherichia coli,Glycine max,Lactococcus lactis,Oryza sativa,Pisum sativum,Saccharomyces cerevisiae,Solanum lycopersicum,Arabidopsis thaliana	Bacteria	Biosynthesis	Superpathways			Cofactor, carrier, and vitamin biosynthesis			
91	91	PWY-3801	Yes	Yes	5	3	Carbohydrates-Degradation	sucrose degradation II (sucrose synthase)	Glycine max,Oryza sativa,Pisum sativum,Arabidopsis thaliana	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
92	92	LPSSYN-PWY	Yes	No	25	12	Super-Pathways // Lipid-Biosynthesis	superpathway of Kdo<sub>2</sub>-lipid A biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
93	93	PWY-6876	Yes	No	5	1	Energy-Metabolism	isopropanol biosynthesis (engineered)	Clostridium acetobutylicum,Clostridium beijerinckii,Escherichia coli	Bacteria	Generation of precursor metabolites and energy							
94	94	PWY-5183	Yes	Yes	30	1	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	superpathway of aerobic toluene degradation	Burkholderia cepacia,Ectopseudomonas mendocina,Pseudomonas putida,Ralstonia pickettii,Pseudomonas mendocina (pWWO) or (pTOL)	Bacteria	Degradation/utilization/assimilation	Superpathways			Aromatic compound degradation			
95	95	PWY-5181	Yes	No	11	1	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	toluene degradation III (aerobic) (via <i>p</i>-cresol)	Ectopseudomonas mendocina,Pseudomonas mendocina (pWWO) or (pTOL),Pseudomonas putida	Bacteria	Degradation/utilization/assimilation	Superpathways			Aromatic compound degradation			
96	96	PWY-5189	Yes	No	4	1	Tetrapyrrole-Biosynthesis	uroporphyrinogen-III II (from glycine) // tetrapyrrole biosynthesis II (from glycine) // Shemin pathway	Cereibacter sphaeroides,Euglena gracilis,Homo sapiens,Plasmodium falciparum,Rhodobacter capsulatus,Saccharomyces cerevisiae,Streptomyces nodosus	Bacteria	Biosynthesis				Tetrapyrrole biosynthesis			
97	97	PWY-5188	Yes	No	6	2	Tetrapyrrole-Biosynthesis	uroporphyrinogen-III I (from glutamate) // tetrapyrrole biosynthesis I (from glutamate)	Escherichia coli,Euglena gracilis,Nicotiana tabacum,Pseudomonas denitrificans (nom. rej.),Salmonella enterica,Triticum aestivum,Arabidopsis thaliana	Bacteria	Biosynthesis				Tetrapyrrole biosynthesis			
98	98	PWY-5741	Yes	Yes	11	2	Energy-Metabolism	ethylmalonyl-CoA pathway // ethylmalonyl pathway	Methylorubrum extorquens,Paracoccus versutus,Rhodobacter capsulatus,Cereibacter sphaeroides,Rhodospirillum rubrum,Streptomyces coelicolor	Bacteria	Generation of precursor metabolites and energy							
99	99	PWY-5743	Yes	No	13	2	C1-COMPOUNDS	3-hydroxypropanoate cycle // 3-hydroxypropionate/malyl-CoA cycle // 3-hydroxypropionate cycle	Chloroflexus aggregans,Chloroflexus aurantiacus,Roseiflexus castenholzii,Roseiflexus sp. RS-1	Bacteria	Degradation/utilization/assimilation				C1 Compound utilization and assimilation			
100	100	PWY-5695	Yes	Yes	4	3	NUCLEO-DEG	inosine 5'-phosphate degradation // IMP degradation // urate biosynthesis	Escherichia coli,Glycine max,Homo sapiens,Mus musculus	Bacteria	Degradation/utilization/assimilation				Nucleoside and nucleotide degradation			
101	101	SULFATE-CYS-PWY	Yes	Yes	9	4	Noncarbon-Nutrients // Super-Pathways	superpathway of sulfate assimilation and cysteine biosynthesis	Escherichia coli	Bacteria	Degradation/utilization/assimilation	Superpathways			Inorganic nutrient metabolism			
102	102	ORNARGDEG-PWY	Yes	No	13	2	Amino-Acid-Degradation // Super-Pathways	superpathway of L-arginine and L-ornithine degradation	Escherichia coli	Bacteria	Degradation/utilization/assimilation	Superpathways			Amino acid degradation			
103	103	SUCSYN-PWY	Yes	Yes	9	5	Super-Pathways // Carbohydrates-Biosynthesis	sucrose biosynthesis I (from photosynthesis) // sucrose biosynthesis I (from Calvin cycle intermediates) // sucrose biosynthesis I	Glycine max,Malus domestica,Nicotiana tabacum,Oryza sativa,Solanum lycopersicum,Spinacia oleracea,Arabidopsis thaliana	Bacteria	Biosynthesis	Superpathways			Carbohydrate biosynthesis			
104	104	THREOCAT-PWY	Yes	Yes	18	5	Amino-Acid-Degradation // Super-Pathways	superpathway of L-threonine metabolism	Escherichia coli,Salmonella enterica	Bacteria	Degradation/utilization/assimilation	Superpathways			Amino acid degradation			
105	105	TRNA-CHARGING-PWY	Yes	Yes	21	21	Aminoacyl-tRNAs-Charging // Metabolic-Clusters	tRNA charging	Deinococcus radiodurans,Escherichia coli	Bacteria	Macromolecule modification	Metabolic clusters			Aminoacyl-tRNAs-charging			
106	106	PWY-6167	Yes	Yes	10	4	Cofactor-Biosynthesis	flavin biosynthesis II (archaea)	Methanocaldococcus jannaschii	Non-Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
107	107	PWY-6339	Yes	No	12	1	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	syringate degradation	Novosphingobium aromaticivorans,Pseudomonas putida,Sphingomonas sp. SYK6	Bacteria	Degradation/utilization/assimilation	Superpathways			Aromatic compound degradation			
108	108	PWY-6338	Yes	No	10	1	AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	superpathway of vanillin and vanillate degradation	Sphingomonas sp. SYK6	Bacteria	Degradation/utilization/assimilation	Superpathways			Aromatic compound degradation			
109	109	FOLSYN-PWY	Yes	Yes	12	8	Super-Pathways // Cofactor-Biosynthesis	superpathway of tetrahydrofolate biosynthesis and salvage	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Cofactor, carrier, and vitamin biosynthesis			
110	110	PPGPPMET-PWY	Yes	Yes	6	4	Metabolic-Regulators	ppGpp metabolism // guanosine 3'-diphosphate 5'-diphosphate biosynthesis // ppGpp biosynthesis	Escherichia coli	Bacteria	Biosynthesis				Metabolic regulators			
111	111	GLYCOLYSIS	Yes	Yes	13	10	Energy-Metabolism	glycolysis I (from glucose 6-phosphate) // Embden-Meyerhof pathway // Embden-Meyerhof-Parnas pathway // EMP pathway // glycolysis (plastidic)	Brassica napus,Escherichia coli,Mycoplasmoides pneumoniae,Ricinus communis,Saccharomyces cerevisiae,Spinacia oleracea,Zea mays,Arabidopsis thaliana	Bacteria	Generation of precursor metabolites and energy							
112	112	CYCLOHEXANOL-OXIDATION-PWY	Yes	Yes	5	1	Alcohol-Degradation	cyclohexanol degradation	Nocardia globerula,Xanthobacter,Thauera butanivorans,Pseudomonas aeruginosa,Pseudomonas,Neisseriaceae,Brevibacterium epidermidis,Brachymonas petroleovorans,Acinetobacter sp. SE19,Acinetobacter johnsonii,Microbacterium oxydans	Bacteria	Degradation/utilization/assimilation				Alcohol degradation			
113	113	PWY-7110	Yes	No	22	2	Super-Pathways // SECONDARY-METABOLITE-BIOSYNTHESIS	superpathway of megalomicin A biosynthesis	Micromonospora megalomicea	Bacteria	Biosynthesis	Superpathways			Secondary metabolite biosynthesis			
114	114	PWY-6519	Yes	Yes	11	8	Other-biosynthesis	8-amino-7-oxononanoate biosynthesis I // 7-keto-8-aminopelargonate biosynthesis I	Mycobacterium tuberculosis,Candidatus Nitrososphaera gargensis Ga9.2,Escherichia coli,Francisella tularensis,Haemophilus influenzae,Helicobacter pylori,Prochlorococcus marinus	Bacteria	Biosynthesis				Other biosynthesis			
115	115	PWY-6516	Yes	Yes	31	3	CARBOXYLATES-DEG // Carbohydrates-Degradation // Super-Pathways	superpathway of microbial D-galacturonate and D-glucuronate degradation	Acinetobacter baylyi,Agrobacterium fabrum,Agrobacterium tumefaciens,Aquifex aeolicus,Aspergillus nidulans,Aspergillus niger,Bacillus subtilis,Clostridium acetobutylicum,Deinococcus radiodurans,Delftia acidovorans,Dickeya chrysanthemi,Dickeya dadantii,Escherichia coli,Haemophilus influenzae,Pectobacterium carotovorum,Pseudomonas aeruginosa,Pseudomonas putida,Pseudomonas sp.,Pseudomonas syringae,Trichoderma reesei,Erwinia chrysanthemi EC16	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Superpathways		Carboxylic acid degradation	Carbohydrate degradation		
116	116	PWY0-1296	Yes	Yes	6	4	NUCLEO-DEG	purine ribonucleosides degradation	Escherichia coli,Homo sapiens,Mycoplasmoides pneumoniae	Bacteria	Degradation/utilization/assimilation				Nucleoside and nucleotide degradation			
117	117	PWY0-1297	Yes	Yes	7	4	NUCLEO-DEG // Super-Pathways	superpathway of purine deoxyribonucleosides degradation	Escherichia coli	Bacteria	Degradation/utilization/assimilation	Superpathways			Nucleoside and nucleotide degradation			
118	118	PWY-6604	Yes	No	17	4	Super-Pathways // Energy-Metabolism	superpathway of <i>Clostridium acetobutylicum</i> acidogenic and solventogenic fermentation	Clostridium saccharobutylicum,Clostridium acetobutylicum,Clostridium beijerinckii	Bacteria	Generation of precursor metabolites and energy	Superpathways						
119	119	PWY-6609	Yes	Yes	4	3	Nucleotide-Biosynthesis	adenine and adenosine salvage III // adenosine nucleotides salvage III	Escherichia coli,Halobacterium salinarum,Homo sapiens,Mycoplasmoides pneumoniae	Bacteria	Biosynthesis				Nucleoside and nucleotide biosynthesis			
120	120	PWY-6608	Yes	Yes	4	2	NUCLEO-DEG	guanosine nucleotides degradation III	Drosophila melanogaster,Escherichia coli,Homo sapiens,Mus musculus	Bacteria	Degradation/utilization/assimilation				Nucleoside and nucleotide degradation			
121	121	PWY0-1298	Yes	Yes	6	3	NUCLEO-DEG // Super-Pathways	superpathway of pyrimidine deoxyribonucleosides degradation	Escherichia coli	Bacteria	Degradation/utilization/assimilation	Superpathways			Nucleoside and nucleotide degradation			
122	122	OANTIGEN-PWY	Yes	Yes	10	6	Super-Pathways // Metabolic-Clusters // Carbohydrates-Biosynthesis	<i>O</i>-antigen building blocks biosynthesis (<i>E. coli</i>)	Escherichia coli	Bacteria	Biosynthesis	Metabolic clusters	Superpathways		Carbohydrate biosynthesis			
123	123	THRESYN-PWY	Yes	Yes	6	6	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-threonine biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
124	124	KDO-NAGLIPASYN-PWY	Yes	Yes	17	12	Super-Pathways // Glycan-Pathways // Cell-Structure-Biosynthesis // Lipid-Biosynthesis	superpathway of (Kdo)<SUB>2</SUB>-lipid A biosynthesis (<i>E. coli</i>)	Escherichia coli	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways	Superpathways	Cell structure biosynthesis	Fatty acid and lipid biosynthesis		
125	125	PWY-7242	Yes	No	4	1	CARBOXYLATES-DEG // Carbohydrates-Degradation	D-fructuronate degradation	Aquifex aeolicus,Bacillus subtilis,Clostridium acetobutylicum,Deinococcus radiodurans,Escherichia coli,Haemophilus influenzae,Pseudomonas aeruginosa,Thermotoga maritima	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation			Carboxylic acid degradation	Carbohydrate degradation		
126	126	PWY-6992	Yes	No	5	2	Carbohydrates-Degradation	1,5-anhydrofructose degradation	Ensifer adhaerens,Sinorhizobium meliloti	Bacteria	Degradation/utilization/assimilation				Carbohydrate degradation			
127	127	ANAGLYCOLYSIS-PWY	Yes	Yes	11	11	Energy-Metabolism	glycolysis III (from glucose) // anaerobic glycolysis // Embden-Meyerhof-Parnas pathway // EMP pathway // glycolysis III (glucokinase)	Homo sapiens,Saccharomyces cerevisiae,Thermotoga maritima	Bacteria	Generation of precursor metabolites and energy							
128	128	P122-PWY	Yes	Yes	18	10	Energy-Metabolism	heterolactic fermentation // lactate heterofermentation // glucose fermentation to lactate // phosphoketolase pathway // lactic acid heterofermentation // glucose fermentation to lactic acid	Fructilactobacillus sanfranciscensis,Lacticaseibacillus casei,Lentilactobacillus buchneri,Leuconostoc lactis,Leuconostoc mesenteroides,Levilactobacillus brevis,Limosilactobacillus fermentum,Limosilactobacillus reuteri,Oenococcus oeni,Weissella confusa,Weissella paramesenteroides	Bacteria	Generation of precursor metabolites and energy							
129	129	NAGLIPASYN-PWY	Yes	Yes	6	5	Glycan-Pathways // Cell-Structure-Biosynthesis // Lipid-Biosynthesis	lipid IV<sub>A</sub> biosynthesis (<i>E. coli</i>) // lipid-A-precursor biosynthesis (<i>E. coli</i>)	Caulobacter vibrioides,Escherichia coli	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Fatty acid and lipid biosynthesis		
130	130	GLYCOLYSIS-E-D	Yes	Yes	17	10	Super-Pathways // Energy-Metabolism	superpathway of glycolysis and the Entner-Doudoroff pathway	Escherichia coli	Bacteria	Generation of precursor metabolites and energy	Superpathways						
131	131	PWY-1882	Yes	Yes	12	1	C1-COMPOUNDS // Super-Pathways	superpathway of C1 compounds oxidation to CO<sub>2</sub>	Methylobacillus flagellatus,Methylorubrum extorquens,Methylobacterium organophilum,Methylococcus capsulatus,Methylophilus methylotrophus,Methylosinus trichosporium,Paracoccus denitrificans,Methylomonas aminofaciens	Bacteria	Degradation/utilization/assimilation	Superpathways			C1 Compound utilization and assimilation			
132	132	P161-PWY	Yes	No	5	1	Energy-Metabolism	acetylene degradation (anaerobic) // acetylene fermentation	Mycobacterium lacticola,Syntrophotalea acetylenica,Rhodococcus opacus,Rhodococcus rhodochrous,Rhodococcus ruber	Bacteria	Generation of precursor metabolites and energy							
133	133	PWY-7102	Yes	No	6	2	SECONDARY-METABOLITE-DEGRADATION	bisabolene biosynthesis (engineered)	Abies grandis,Escherichia coli	Bacteria	Degradation/utilization/assimilation				Secondary metabolite degradation			
134	134	PWY-3001	Yes	Yes	13	10	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-isoleucine biosynthesis I	Bacillus subtilis,Escherichia coli	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
135	135	PENTOSE-P-PWY	Yes	No	8	3	Super-Pathways // Energy-Metabolism	pentose phosphate pathway // pentose shunt // hexose monophosphate shunt // phosphogluconate pathway // superpathway of oxidative and non-oxidative branches of pentose phosphate pathway // HMP shunt	Escherichia coli,Arabidopsis thaliana	Bacteria	Generation of precursor metabolites and energy	Superpathways						
136	136	PWY-6728	Yes	Yes	19	5	Energy-Metabolism	methylaspartate cycle	Haloarcula marismortui,Natrialba magadii	Non-Bacteria	Generation of precursor metabolites and energy							
137	137	PWY-5345	Yes	Yes	12	7	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-methionine biosynthesis (by sulfhydrylation)	Corynebacterium glutamicum,Bacillus subtilis,Leptospira meyeri,Pseudomonas aeruginosa,Pseudomonas putida,Saccharomyces cerevisiae,[Brevibacterium] flavum	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
138	138	PWY-5347	Yes	Yes	9	6	Super-Pathways // Amino-Acid-Biosynthesis	superpathway of L-methionine biosynthesis (transsulfuration)	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Amino acid biosynthesis			
139	139	PWY0-845	Yes	No	12	5	Super-Pathways // Cofactor-Biosynthesis	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage // vitamin B<sub>6</sub> biosynthesis and salvage	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Cofactor, carrier, and vitamin biosynthesis			
140	140	PWY-6708	Yes	Yes	8	5	Cofactor-Biosynthesis	ubiquinol-8 biosynthesis (early decarboxylation) // ubiquinone-8 biosynthesis (prokaryotic) // ubiquinol-8 biosynthesis (prokaryotic)	Acinetobacter calcoaceticus,Acinetobacter lwoffii,Aeromonas caviae,Aeromonas hydrophila,Allochromatium vinosum,Azotobacter chroococcum,Azotobacter vinelandii,Bordetella pertussis,Citrobacter freundii,Cupriavidus necator,Escherichia coli,Halorhodospira halophila,Klebsiella aerogenes,Neisseria meningitidis,Proteus mirabilis,Proteus vulgaris,Rubrivivax gelatinosus,Salinivibrio costicola,Serratia marcescens,Stenotrophomonas maltophilia,Xanthomonas citri,Xanthomonas oryzae	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
141	141	PWY-5257	Yes	Yes	43	4	Alcohol-Degradation // Carbohydrates-Degradation // Super-Pathways	superpathway of pentose and pentitol degradation	Aspergillus niger,Aspergillus oryzae,Azospirillum brasilense,Caulobacter vibrioides,Klebsiella aerogenes,Escherichia coli,Haloarcula marismortui,Haloferax volcanii,Herbaspirillum seropedicae,Trichoderma reesei,Klebsiella pneumoniae,Morganella morganii,Roseateles saccharophilus,Penicillium chrysogenum,Providencia stuartii,Pseudomonas fluorescens,Serratia marcescens,Sinorhizobium meliloti,Saccharolobus solfataricus	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Superpathways		Alcohol degradation	Carbohydrate degradation		
142	142	PWY-5507	Yes	No	35	3	Super-Pathways // Cofactor-Biosynthesis	adenosylcobalamin biosynthesis I (anaerobic) // adenosylcobalamin biosynthesis I (early cobalt insertion) // vitamin B12 biosynthesis	Acetobacterium woodii,Chlorobaculum tepidum,Desulfuromonas acetoxidans,Eubacterium limosum,Leptospira interrogans,Methanocaldococcus jannaschii,Methanothermobacter thermautotrophicus,Priestia megaterium,Propionibacterium freudenreichii,Salmonella enterica	Bacteria	Biosynthesis	Superpathways			Cofactor, carrier, and vitamin biosynthesis			
143	143	PWY-5505	Yes	Yes	7	4	Super-Pathways // Metabolic-Clusters // Amino-Acid-Biosynthesis	L-glutamate and L-glutamine biosynthesis	Escherichia coli,Haloferax mediterranei,Homo sapiens,Lupinus angustifolius,Ruminococcus albus,Saccharomyces cerevisiae,Arabidopsis thaliana	Bacteria	Biosynthesis	Metabolic clusters	Superpathways		Amino acid biosynthesis			
144	144	PWY-6703	Yes	Yes	4	3	SECONDARY-METABOLITE-BIOSYNTHESIS	preQ<sub>0</sub> biosynthesis // deazapurine biosynthesis // 7-cyano-7-deazaguanine biosynthesis // 7-cyano-7-carbaguanine biosynthesis	Bacillus subtilis,Escherichia coli	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
145	145	NONMEVIPP-PWY	Yes	Yes	9	6	SECONDARY-METABOLITE-BIOSYNTHESIS	methylerythritol phosphate pathway I // nonmevalonate isopentenyl diphosphate biosynthesis // methylerythritol phosphate degradation // MEP degradation // deoxyxylulose phosphate pathway // DOXP pathway // Rohmer pathway // isopentenyl diphosphate biosynthesis -- mevalonate-independent // nonmevalonate isoprenoid pathway // MEP pathway	Brucella abortus,Escherichia coli	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
146	146	SALVADEHYPOX-PWY	Yes	No	5	2	NUCLEO-DEG	adenosine nucleotides degradation II // purine ribonucleotide/ribonucleoside metabolism	Rattus norvegicus,Homo sapiens,Penicillium palitans,Aspergillus terricola,Escherichia coli	Bacteria	Degradation/utilization/assimilation				Nucleoside and nucleotide degradation			
147	147	PWY4FS-7	Yes	Yes	6	4	Super-Pathways // Lipid-Biosynthesis	phosphatidylglycerol biosynthesis I (acyl-[acp] donor)	Glycine max,Limnanthes douglasii,Pisum sativum,Ricinus communis,Triticum aestivum,Vigna radiata,Arabidopsis thaliana	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
148	148	PWY-5659	Yes	Yes	4	4	Carbohydrates-Biosynthesis	GDP-mannose biosynthesis	Candida albicans,Escherichia coli,Homo sapiens,Pseudomonas aeruginosa,Pyrococcus horikoshii,Saccharomyces cerevisiae,Spinacia oleracea,Sus scrofa,Arabidopsis thaliana	Bacteria	Biosynthesis				Carbohydrate biosynthesis			
149	149	P3-PWY	Yes	No	11	1	AROMATIC-COMPOUNDS-DEGRADATION	gallate degradation III (anaerobic)	Eubacterium oxidoreducens	Bacteria	Degradation/utilization/assimilation				Aromatic compound degradation			
150	150	PWY-6071	Yes	No	11	1	AMINE-DEG // AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	superpathway of phenylethylamine degradation	Escherichia coli	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Superpathways		Amide, amidine, amine, and polyamine degradation	Aromatic compound degradation		
151	151	CODH-PWY	Yes	No	12	2	C1-COMPOUNDS	reductive acetyl coenzyme A pathway I (homoacetogenic bacteria) // Wood pathway // acetate synthesis // acetyl-CoA pathway // carbon monoxide dehydrogenase pathway // carbon fixation // CO<SUB>2</SUB> fixation // Ljungdahl-Wood pathway // Wood-Ljungdahl pathway // reductive acetyl CoA pathway	Acetitomaculum ruminis,Acetobacterium carbinolicum,Acetobacterium woodii,Blautia producta,Clostridium autoethanogenum,Clostridium formicaceticum,Eubacterium limosum,Neomoorella thermoacetica,Sporomusa malonica,Sporomusa termitida,Syntrophococcus sucromutans,[Butyribacterium] methylotrophicum	Bacteria	Degradation/utilization/assimilation				C1 Compound utilization and assimilation			
152	152	PWY-2201	Yes	Yes	13	6	Cofactor-Biosynthesis	folate transformations I	Blautia producta,Clostridium formicaceticum,Escherichia coli,Homo sapiens,Lacticaseibacillus casei,Methylobacterium organophilum,Methylorubrum extorquens,Neomoorella thermoacetica,Hyphomicrobium methylovorum,Hyphomicrobium zavarzinii,Pseudomonas sp. MS	Bacteria	Biosynthesis				Cofactor, carrier, and vitamin biosynthesis			
153	153	ECASYN-PWY	Yes	Yes	5	1	Glycan-Pathways // Carbohydrates-Biosynthesis	enterobacterial common antigen biosynthesis // ECA biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Glycan pathways			Carboxylic acid biosynthesis			
154	154	PWY-7254	Yes	No	9	3	Energy-Metabolism	TCA cycle VII (acetate-producers) // tricarboxylic acid cycle // citric acid cycle // Krebs cycle // Szent-Gyorgyi-Krebs cycle // TCA cycle VII (acetic acid-producers)	Acetobacter aceti,Geobacter sulfurreducens	Bacteria	Generation of precursor metabolites and energy							
155	155	GLYCOLYSIS-TCA-GLYOX-BYPASS	Yes	Yes	26	13	Super-Pathways // Energy-Metabolism	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	Escherichia coli	Bacteria	Generation of precursor metabolites and energy	Superpathways						
156	156	PWY-6285	Yes	Yes	53	48	Super-Pathways // Lipid-Biosynthesis	superpathway of fatty acids biosynthesis (<i>E. coli</i>)	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
157	157	PWY-6284	Yes	Yes	20	17	Super-Pathways // Lipid-Biosynthesis	superpathway of unsaturated fatty acids biosynthesis (<i>E. coli</i>)	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
158	158	PWY-6281	Yes	Yes	4	1	Amino-Acid-Biosynthesis	L-selenocysteine biosynthesis II (archaea and eukaryotes)	Bos taurus,Gallus gallus,Homo sapiens,Methanocaldococcus jannaschii,Methanococcus maripaludis,Methanococcus vannielii,Mus musculus	Non-Bacteria	Biosynthesis				Amino acid biosynthesis			
159	159	PWY-6282	Yes	Yes	9	8	Lipid-Biosynthesis	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate) // palmitoleic acid biosynthesis I // palmitoleate biosynthesis (anaerobic)	Helicobacter pylori,Escherichia coli	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
160	160	THISYN-PWY	Yes	No	10	4	Super-Pathways // Cofactor-Biosynthesis	superpathway of thiamine diphosphate biosynthesis I // superpathway of thiamine diphosphate biosynthesis (E .coli) // superpathway of vitamin B<sub>1</sub> biosynthesis (E .coli)	Escherichia coli,Salmonella enterica	Bacteria	Biosynthesis	Superpathways			Cofactor, carrier, and vitamin biosynthesis			
