Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
1151R_R_M_NS1_week5_S30_L001_R1_001	(1.0, 3.4552902165129433)	(2.0, 1.1944901124827003)	(3.0, 0.7774402987154123)	(4.0, 0.4012595090144063)	(5.0, 0.27400822953530063)	(6.0, 0.17833755956195838)	(7.0, 0.13653969403962438)	(8.0, 0.1411839013198837)	(9.0, 0.09195530414913479)	('>10', 2.036949313121743)	('>50', 1.0170813943767938)	('>100', 21.969886959994795)	('>500', 15.050018112408392)	('>1k', 53.2755593947669)	('>5k', 0.0)	('>10k+', 0.0)
1151R_R_M_NS1_week5_S30_L001_R2_001	(1.0, 6.838130799453841)	(2.0, 1.6013226702334178)	(3.0, 0.8108785911332794)	(4.0, 0.40497487483861383)	(5.0, 0.2832966440958193)	(6.0, 0.26750633934293755)	(7.0, 0.2665774978868857)	(8.0, 0.1857682912103733)	(9.0, 0.20898932761166997)	('>10', 3.4181365582708687)	('>50', 2.839468331150556)	('>100', 22.321917871838455)	('>500', 20.432654350228958)	('>1k', 40.12037785270432)	('>5k', 0.0)	('>10k+', 0.0)
1151R_R_M_NS1_week6_S31_L001_R1_001	(1.0, 3.387952599825149)	(2.0, 1.2810858067810988)	(3.0, 0.6024565685943546)	(4.0, 0.3635513776000415)	(5.0, 0.28131951838098457)	(6.0, 0.15580773325716066)	(7.0, 0.16359811992001871)	(8.0, 0.20774364434288087)	(9.0, 0.05453270664000623)	('>10', 1.6238628199468523)	('>50', 1.6861859132497166)	('>100', 17.189055372337204)	('>500', 18.556701030927837)	('>1k', 49.967540055571426)	('>5k', 4.478606732625274)	('>10k+', 0.0)
1151R_R_M_NS1_week6_S31_L001_R2_001	(1.0, 7.002692011391276)	(2.0, 1.561539726643988)	(3.0, 0.8699265106858136)	(4.0, 0.5539830515810157)	(5.0, 0.41981528127623846)	(6.0, 0.29603469318860526)	(7.0, 0.26660434357336377)	(8.0, 0.1731197036190674)	(9.0, 0.16359811992001871)	('>10', 3.002761259272724)	('>50', 2.6617154431431613)	('>100', 22.230301141724446)	('>500', 21.53176313762151)	('>1k', 39.266145576358774)	('>5k', 0.0)	('>10k+', 0.0)
1151R_R_M_NS1_week7_S32_L001_R1_001	(1.0, 3.3014694401554445)	(2.0, 1.2265574851234364)	(3.0, 0.7052271820405613)	(4.0, 0.32615672871740603)	(5.0, 0.260231432487292)	(6.0, 0.1665481167918669)	(7.0, 0.09715306812858902)	(8.0, 0.13879009732655573)	(9.0, 0.12491108759390018)	('>10', 1.931784667163998)	('>50', 1.501535365451675)	('>100', 17.907392307558855)	('>500', 13.993511562949983)	('>1k', 58.31873145851043)	('>5k', 0.0)	('>10k+', 0.0)
1151R_R_M_NS1_week7_S32_L001_R2_001	(1.0, 6.881386513072292)	(2.0, 1.5770024808729897)	(3.0, 0.9290262139796326)	(4.0, 0.4961745979424368)	(5.0, 0.4076959108967575)	(6.0, 0.229003660588817)	(7.0, 0.2064502697732517)	(8.0, 0.27758019465311146)	(9.0, 0.195173574365469)	('>10', 3.893062230009889)	('>50', 3.440259537482001)	('>100', 18.95178778994119)	('>500', 14.143578355684323)	('>1k', 48.371818670737845)	('>5k', 0.0)	('>10k+', 0.0)
1151R_R_M_NS1_week9_S33_L001_R1_001	(1.0, 3.7096059368782353)	(2.0, 1.2296202698752463)	(3.0, 0.6195249365859178)	(4.0, 0.41490254504992974)	(5.0, 0.22631047911814353)	(6.0, 0.192363907250422)	(7.0, 0.16501805769031297)	(8.0, 0.11315523955907177)	(9.0, 0.12729964450395573)	('>10', 2.0132203038218184)	('>50', 1.813312713934125)	('>100', 18.75925279823478)	('>500', 19.135493969768692)	('>1k', 51.48091919772935)	('>5k', 0.0)	('>10k+', 0.0)
1151R_R_M_NS1_week9_S33_L001_R2_001	(1.0, 6.665786570358985)	(2.0, 1.5407971786626937)	(3.0, 0.6761025563654538)	(4.0, 0.4714801648294656)	(5.0, 0.24045488406302748)	(6.0, 0.16973285933860763)	(7.0, 0.18482022461315054)	(8.0, 0.150873652745429)	(9.0, 0.19519278823939878)	('>10', 5.096700581806523)	('>50', 1.756735094154589)	('>100', 19.89363407481447)	('>500', 28.859300889211593)	('>1k', 34.098388480796615)	('>5k', 0.0)	('>10k+', 0.0)
1152R_0_M_S2_week9_S60_L001_R1_001	(1.0, 3.193202277617577)	(2.0, 1.2456635976404116)	(3.0, 0.6499114422471712)	(4.0, 0.45376699796536735)	(5.0, 0.31836878083054)	(6.0, 0.18004303467658123)	(7.0, 0.16906480085483847)	(8.0, 0.11710116076525609)	(9.0, 0.13832574615395876)	('>10', 1.7609087050075383)	('>50', 1.244199833130846)	('>100', 14.734253553288346)	('>500', 15.525418270708608)	('>1k', 55.51619655429835)	('>5k', 4.753575244814614)	('>10k+', 0.0)
1152R_0_M_S2_week9_S60_L001_R2_001	(1.0, 5.677210650350572)	(2.0, 1.4608369805465697)	(3.0, 0.9309542280837859)	(4.0, 0.4625495850227615)	(5.0, 0.31836878083054)	(6.0, 0.3161731340661914)	(7.0, 0.18955750398875829)	(8.0, 0.1405213929183073)	(9.0, 0.1317388058609131)	('>10', 2.9458260755009738)	('>50', 2.9509492512844533)	('>100', 7.842118359998243)	('>500', 15.676917897448659)	('>1k', 60.95627735409928)	('>5k', 0.0)	('>10k+', 0.0)
1184R_0_M_NS6_week9_S85_L001_R1_001	(1.0, 3.0132307643200282)	(2.0, 1.1794372536189093)	(3.0, 0.7134079193067016)	(4.0, 0.45006942560288554)	(5.0, 0.29525831112246037)	(6.0, 0.24418660325262942)	(7.0, 0.17875097754440844)	(8.0, 0.15321512360949294)	(9.0, 0.15082113730309463)	('>10', 1.8992291364093397)	('>50', 2.75228625692261)	('>100', 15.769985795681249)	('>500', 22.785163668863813)	('>1k', 31.446606125412963)	('>5k', 18.968351501029414)	('>10k+', 0.0)
1184R_0_M_NS6_week9_S85_L001_R2_001	(1.0, 5.987359752302217)	(2.0, 1.34542030419586)	(3.0, 0.7014379877747099)	(4.0, 0.4660293343122077)	(5.0, 0.351117991605088)	(6.0, 0.2681264663166127)	(7.0, 0.22343872193051056)	(8.0, 0.15959908709322182)	(9.0, 0.12209330162631471)	('>10', 3.83117608567279)	('>50', 1.4802815327896326)	('>100', 21.220294619914775)	('>500', 14.549850774853567)	('>1k', 49.293774039612494)	('>5k', 0.0)	('>10k+', 0.0)
1186R_0_M_NS6_week9_S86_L001_R1_001	(1.0, 3.263780545798884)	(2.0, 1.2547867947038653)	(3.0, 0.6707769833390343)	(4.0, 0.4204870641826783)	(5.0, 0.26697591376677987)	(6.0, 0.2152493304744663)	(7.0, 0.16352274718215268)	(8.0, 0.1535111504158984)	(9.0, 0.15017395149381366)	('>10', 1.5209284087401238)	('>50', 1.8304536087634844)	('>100', 14.586062188701913)	('>500', 23.343706459982812)	('>1k', 52.15958485245409)	('>5k', 0.0)	('>10k+', 0.0)
1186R_0_M_NS6_week9_S86_L001_R2_001	(1.0, 6.284779870016102)	(2.0, 1.388274751587255)	(3.0, 0.7558755558521955)	(4.0, 0.4972426393906275)	(5.0, 0.2711474124193858)	(6.0, 0.2502899191563561)	(7.0, 0.1927232377503942)	(8.0, 0.13348795688338994)	(9.0, 0.11263046362036025)	('>10', 3.9987986083880496)	('>50', 1.6794453575391495)	('>100', 14.658646265257255)	('>500', 19.507596299046394)	('>1k', 50.26906166309308)	('>5k', 0.0)	('>10k+', 0.0)
1186R_RR_M_NS6_week9_S87_L001_R1_001	(1.0, 3.18899446338338)	(2.0, 1.2104800818806767)	(3.0, 0.6745484877058099)	(4.0, 0.3900614910987001)	(5.0, 0.3223648686766116)	(6.0, 0.193418921205967)	(7.0, 0.24257956367915023)	(8.0, 0.14184054221770911)	(9.0, 0.13781098135925146)	('>10', 1.709339716157733)	('>50', 1.544933633132661)	('>100', 15.09473497578234)	('>500', 17.691383992972444)	('>1k', 41.242555386314)	('>5k', 16.214952894433566)	('>10k+', 0.0)
1186R_RR_M_NS6_week9_S87_L001_R2_001	(1.0, 6.2377602088924355)	(2.0, 1.4232408952072404)	(3.0, 0.7156500084620778)	(4.0, 0.49644189776198194)	(5.0, 0.33042399039352693)	(6.0, 0.3143057469596963)	(7.0, 0.1692415560552211)	(8.0, 0.2192081107000959)	(9.0, 0.10154493363313266)	('>10', 3.8530660928572007)	('>50', 1.0065843024427197)	('>100', 18.656060862487205)	('>500', 17.337588549599865)	('>1k', 49.1388828445476)	('>5k', 0.0)	('>10k+', 0.0)
1193R_R_F_NS1_week5_S1_L001_R1_001	(1.0, 3.1404566383443298)	(2.0, 1.0974509896995301)	(3.0, 0.6294204205629658)	(4.0, 0.4746760336070631)	(5.0, 0.2942991408363792)	(6.0, 0.26771728295438363)	(7.0, 0.18607300517396877)	(8.0, 0.1367066976788342)	(9.0, 0.07689751744434423)	('>10', 1.7002895523805004)	('>50', 1.9784497080742394)	('>100', 21.47244505624911)	('>500', 14.639958228509043)	('>1k', 31.38842739830066)	('>5k', 22.51673233018465)	('>10k+', 0.0)
1193R_R_F_NS1_week5_S1_L001_R2_001	(1.0, 6.703374946598946)	(2.0, 1.3822566098637679)	(3.0, 0.7832154554516543)	(4.0, 0.5354345659087673)	(5.0, 0.4082213889020744)	(6.0, 0.2961978449708074)	(7.0, 0.19936393411496656)	(8.0, 0.16708596382968624)	(9.0, 0.17088337209854276)	('>10', 2.210091612474486)	('>50', 3.117672188731191)	('>100', 26.111928608724543)	('>500', 5.342004082213889)	('>1k', 52.57226942611668)	('>5k', 0.0)	('>10k+', 0.0)
1193R_R_F_NS1_week6_S2_L001_R1_001	(1.0, 3.268674811153595)	(2.0, 1.3009419005875222)	(3.0, 0.6050079268861326)	(4.0, 0.3217383195001399)	(5.0, 0.3205726009512263)	(6.0, 0.21682365009792035)	(7.0, 0.13872050732071248)	(8.0, 0.08393173552177563)	(9.0, 0.08393173552177563)	('>10', 2.0470017718921945)	('>50', 2.2778140445770774)	('>100', 20.09115919052504)	('>500', 11.155926513102676)	('>1k', 58.08775529236221)	('>5k', 0.0)	('>10k+', 0.0)
1193R_R_F_NS1_week6_S2_L001_R2_001	(1.0, 6.930196773291057)	(2.0, 1.527091299076751)	(3.0, 0.7973514874568685)	(4.0, 0.3776928098479903)	(5.0, 0.2797724517392521)	(6.0, 0.2517952065653269)	(7.0, 0.1713606266902919)	(8.0, 0.16786347104355126)	(9.0, 0.13638907022288538)	('>10', 3.7990767509092604)	('>50', 3.8084024993005685)	('>100', 19.806723864590133)	('>500', 21.82225123566166)	('>1k', 40.1240324536044)	('>5k', 0.0)	('>10k+', 0.0)
1193R_R_F_NS1_week7_S3_L001_R1_001	(1.0, 3.4774733488275666)	(2.0, 1.1827992187414755)	(3.0, 0.6906936397263413)	(4.0, 0.46700928562855304)	(5.0, 0.18003862646895152)	(6.0, 0.18985891518543976)	(7.0, 0.11457003502569642)	(8.0, 0.1134788918349755)	(9.0, 0.15712461946381223)	('>10', 2.4790773293179265)	('>50', 3.141401246085524)	('>100', 17.268432136349254)	('>500', 10.72921099435879)	('>1k', 59.8088317129857)	('>5k', 0.0)	('>10k+', 0.0)
1193R_R_F_NS1_week7_S3_L001_R2_001	(1.0, 6.508669132650277)	(2.0, 1.4839547393804489)	(3.0, 0.6775999214376903)	(4.0, 0.3928115486595306)	(5.0, 0.22914007005139284)	(6.0, 0.11129660545353368)	(7.0, 0.160398049035975)	(8.0, 0.09602060078344081)	(9.0, 0.11784346459785917)	('>10', 4.66900171309481)	('>50', 3.781902299038703)	('>100', 17.39391360328216)	('>500', 19.528189684332276)	('>1k', 44.849258568201904)	('>5k', 0.0)	('>10k+', 0.0)
1193R_R_F_NS1_week9_S4_L001_R1_001	(1.0, 3.865651445075031)	(2.0, 1.3592389877405935)	(3.0, 0.578635913800416)	(4.0, 0.3029507402096419)	(5.0, 0.2070163391432553)	(6.0, 0.22418354775513502)	(7.0, 0.13430816149294122)	(8.0, 0.06462949124472361)	(9.0, 0.09088522206289258)	('>10', 1.7500454426110317)	('>50', 1.3824652111566658)	('>100', 20.323955324864176)	('>500', 32.81865368691051)	('>1k', 36.897380485932985)	('>5k', 0.0)	('>10k+', 0.0)
1193R_R_F_NS1_week9_S4_L001_R2_001	(1.0, 7.526306222608204)	(2.0, 1.4541635530062813)	(3.0, 0.6967867024821763)	(4.0, 0.41201300668511304)	(5.0, 0.28275402419566575)	(6.0, 0.1938884737341708)	(7.0, 0.18379011572718276)	(8.0, 0.1777311009229899)	(9.0, 0.11815078868176035)	('>10', 4.4049037626481935)	('>50', 1.981297840971058)	('>100', 24.95102296366611)	('>500', 42.18387090259124)	('>1k', 15.433320542079858)	('>5k', 0.0)	('>10k+', 0.0)
184R_0_M_NS6_week9_S88_L001_R1_001	(1.0, 3.1687772351066004)	(2.0, 1.1625186441669348)	(3.0, 0.6909308922878952)	(4.0, 0.4094405287631972)	(5.0, 0.3326704296200977)	(6.0, 0.19302196355979295)	(7.0, 0.18424823794343873)	(8.0, 0.10528470739625069)	(9.0, 0.1645073553066417)	('>10', 1.428654987863013)	('>50', 2.012107741350569)	('>100', 11.404381013657765)	('>500', 23.417804813850786)	('>1k', 38.30096803439301)	('>5k', 17.02468341473401)	('>10k+', 0.0)
184R_0_M_NS6_week9_S88_L001_R2_001	(1.0, 6.067762407510309)	(2.0, 1.368701196151259)	(3.0, 0.7413798145819319)	(4.0, 0.49425320972128794)	(5.0, 0.3217032725996549)	(6.0, 0.2544380428742725)	(7.0, 0.2303102974292984)	(8.0, 0.1462287602725704)	(9.0, 0.14476647266984471)	('>10', 3.7054367853069343)	('>50', 1.437428713479367)	('>100', 15.206328780744597)	('>500', 16.852133477612377)	('>1k', 53.029128769046295)	('>5k', 0.0)	('>10k+', 0.0)
2402R_0_F_S5_week9_S70_L001_R1_001	(1.0, 3.2106689027930075)	(2.0, 1.2900728891182351)	(3.0, 0.6797071534541702)	(4.0, 0.4289492356318132)	(5.0, 0.2539831000451525)	(6.0, 0.27575308004902277)	(7.0, 0.2652712378249371)	(8.0, 0.16770947558537055)	(9.0, 0.07982326001419081)	('>10', 1.7512739469780043)	('>50', 1.5795329936141391)	('>100', 9.841643552860736)	('>500', 18.797168290008383)	('>1k', 61.37844288202283)	('>5k', 0.0)	('>10k+', 0.0)
2402R_0_F_S5_week9_S70_L001_R2_001	(1.0, 6.088337741082371)	(2.0, 1.3449009869057602)	(3.0, 0.8441914468167451)	(4.0, 0.5805328001032058)	(5.0, 0.39105334451396506)	(6.0, 0.20318648003612205)	(7.0, 0.16932206669676836)	(8.0, 0.14835838224859704)	(9.0, 0.07982326001419081)	('>10', 2.3914726182029287)	('>50', 1.8439979358833773)	('>100', 17.19909049861317)	('>500', 17.88605431206863)	('>1k', 50.82967812681416)	('>5k', 0.0)	('>10k+', 0.0)
2403R_0_F_NS6_week9_S80_L001_R1_001	(1.0, 3.0545722713864305)	(2.0, 1.2536873156342183)	(3.0, 0.6349557522123894)	(4.0, 0.45132743362831856)	(5.0, 0.3724188790560472)	(6.0, 0.22566371681415928)	(7.0, 0.15486725663716813)	(8.0, 0.12389380530973451)	(9.0, 0.09955752212389381)	('>10', 2.0390855457227137)	('>50', 2.5073746312684366)	('>100', 12.726401179941002)	('>500', 9.76401179941003)	('>1k', 52.86946902654868)	('>5k', 13.722713864306785)	('>10k+', 0.0)
2403R_0_F_NS6_week9_S80_L001_R2_001	(1.0, 7.293510324483776)	(2.0, 1.4395280235988202)	(3.0, 0.8097345132743362)	(4.0, 0.46312684365781714)	(5.0, 0.306047197640118)	(6.0, 0.23893805309734514)	(7.0, 0.2168141592920354)	(8.0, 0.1592920353982301)	(9.0, 0.08628318584070797)	('>10', 3.520648967551623)	('>50', 1.511061946902655)	('>100', 17.55309734513274)	('>500', 23.742625368731563)	('>1k', 42.65929203539823)	('>5k', 0.0)	('>10k+', 0.0)
2404R_R_F_S2_week5_S35_L001_R1_001	(1.0, 3.5431287064912054)	(2.0, 1.248502300667546)	(3.0, 0.6433814275214209)	(4.0, 0.4107975311873861)	(5.0, 0.24667989005124902)	(6.0, 0.21143990575821342)	(7.0, 0.18324791832378498)	(8.0, 0.13693251039579535)	(9.0, 0.1449873639484892)	('>10', 2.024788811808415)	('>50', 2.7829519024557237)	('>100', 23.549371217994544)	('>500', 22.608967065717536)	('>1k', 42.26482344767869)	('>5k', 0.0)	('>10k+', 0.0)
2404R_R_F_S2_week5_S35_L001_R2_001	(1.0, 5.801508271327742)	(2.0, 1.4055719449450759)	(3.0, 0.6886899787553237)	(4.0, 0.4188523847400799)	(5.0, 0.2668170239329836)	(6.0, 0.18123420493561151)	(7.0, 0.1550559308893565)	(8.0, 0.17720677815926458)	(9.0, 0.08155539222102519)	('>10', 3.497820155257302)	('>50', 3.184687723396329)	('>100', 19.26016170118507)	('>500', 19.71022664344184)	('>1k', 45.170611866813)	('>5k', 0.0)	('>10k+', 0.0)
2404R_R_F_S2_week6_S36_L001_R1_001	(1.0, 3.0346156566013716)	(2.0, 1.2021780637861537)	(3.0, 0.6072767131037409)	(4.0, 0.36418923697051125)	(5.0, 0.2607665653065554)	(6.0, 0.1856304363199208)	(7.0, 0.1423166678452726)	(8.0, 0.134361077717276)	(9.0, 0.16706739268792872)	('>10', 2.403472173113641)	('>50', 2.6403719680362068)	('>100', 14.613535110671098)	('>500', 9.676649459019872)	('>1k', 54.631037408952686)	('>5k', 9.936532069867761)	('>10k+', 0.0)
2404R_R_F_S2_week6_S36_L001_R2_001	(1.0, 5.597199632274945)	(2.0, 1.5610635740046672)	(3.0, 0.7902552860476628)	(4.0, 0.3783325083091719)	(5.0, 0.2607665653065554)	(6.0, 0.13259316879994343)	(7.0, 0.1423166678452726)	(8.0, 0.11314617070928505)	(9.0, 0.10342267166395587)	('>10', 3.2732833604412703)	('>50', 2.695177144473517)	('>100', 12.354147514320061)	('>500', 10.644579591259458)	('>1k', 61.95371614454424)	('>5k', 0.0)	('>10k+', 0.0)
2404R_R_F_S2_week7_S37_L001_R1_001	(1.0, 3.14733677331721)	(2.0, 1.2208353694393599)	(3.0, 0.6808186388596702)	(4.0, 0.46713103688181756)	(5.0, 0.27332135136702085)	(6.0, 0.31804666340889703)	(7.0, 0.20292039722703067)	(8.0, 0.15239735955009648)	(9.0, 0.14908437347292047)	('>10', 2.0722727912735945)	('>50', 1.9637724972460802)	('>100', 16.590606027978165)	('>500', 7.254611262496169)	('>1k', 65.50684545748197)	('>5k', 0.0)	('>10k+', 0.0)
2404R_R_F_S2_week7_S37_L001_R2_001	(1.0, 5.758798048651201)	(2.0, 1.4527443948416807)	(3.0, 0.8671741057008208)	(4.0, 0.4936349254992256)	(5.0, 0.3354398403140711)	(6.0, 0.1838707272832686)	(7.0, 0.1913249459569146)	(8.0, 0.13914541524139246)	(9.0, 0.10435906143104433)	('>10', 3.3270662680040086)	('>50', 2.5990375775445806)	('>100', 10.980892352799888)	('>500', 1.4966414603642628)	('>1k', 72.06987087636763)	('>5k', 0.0)	('>10k+', 0.0)
2404R_R_F_S2_week9_S38_L001_R1_001	(1.0, 3.6766201537773076)	(2.0, 1.3425003051137057)	(3.0, 0.6102274114153208)	(4.0, 0.35393189862088603)	(5.0, 0.2186648224238233)	(6.0, 0.146454578739677)	(7.0, 0.1423863959969082)	(8.0, 0.17900004068182743)	(9.0, 0.1647614010821366)	('>10', 1.753386762133355)	('>50', 3.223017777958586)	('>100', 14.032179325495301)	('>500', 30.865302469386926)	('>1k', 43.29156665717424)	('>5k', 0.0)	('>10k+', 0.0)
2404R_R_F_S2_week9_S38_L001_R2_001	(1.0, 6.131768439038281)	(2.0, 1.4238639599690819)	(3.0, 0.747528578983768)	(4.0, 0.4068182742768805)	(5.0, 0.26443187827997233)	(6.0, 0.20747731988120907)	(7.0, 0.19934095439567145)	(8.0, 0.12204548228306414)	(9.0, 0.146454578739677)	('>10', 3.84850087465929)	('>50', 2.9301086204792317)	('>100', 14.238639599690819)	('>500', 23.31882348155079)	('>1k', 46.01419795777226)	('>5k', 0.0)	('>10k+', 0.0)
2433R_0_F_S5_week9_S71_L001_R1_001	(1.0, 3.0179818133106395)	(2.0, 1.2434400264762895)	(3.0, 0.7493735520779159)	(4.0, 0.40344822151828913)	(5.0, 0.3467133153672797)	(6.0, 0.21275589806628528)	(7.0, 0.20960395883567368)	(8.0, 0.13238144768568863)	(9.0, 0.10637794903314264)	('>10', 1.9668100799016592)	('>50', 1.2284683151308844)	('>100', 11.033363276756024)	('>500', 10.94589696310655)	('>1k', 58.99011867051204)	('>5k', 9.413266512221645)	('>10k+', 0.0)
2433R_0_F_S5_week9_S71_L001_R2_001	(1.0, 5.783020503364695)	(2.0, 1.5444502229997006)	(3.0, 0.7351898255401635)	(4.0, 0.4759428238223567)	(5.0, 0.2954943028698407)	(6.0, 0.23166753344995508)	(7.0, 0.137897341339259)	(8.0, 0.12607756922446536)	(9.0, 0.09219422249539029)	('>10', 2.3994137393031063)	('>50', 1.7619340299119033)	('>100', 10.267442043717397)	('>500', 20.971427670874508)	('>1k', 55.17784817108726)	('>5k', 0.0)	('>10k+', 0.0)
2446R_L_F_S2_week5_S39_L001_R1_001	(1.0, 3.250566771024506)	(2.0, 1.1745654755478787)	(3.0, 0.5894418654863436)	(4.0, 0.4188707762064126)	(5.0, 0.3184713375796179)	(6.0, 0.2526179423512901)	(7.0, 0.21915146280902514)	(8.0, 0.06909208679693404)	(9.0, 0.16517326999892043)	('>10', 2.8824354960595917)	('>50', 3.335852315664471)	('>100', 17.33347727518083)	('>500', 6.889776530281766)	('>1k', 56.82500269890964)	('>5k', 6.275504696102773)	('>10k+', 0.0)
2446R_L_F_S2_week5_S39_L001_R2_001	(1.0, 6.193457843031416)	(2.0, 1.545935442081399)	(3.0, 0.7416603692108388)	(4.0, 0.5181906509770052)	(5.0, 0.32926697614163875)	(6.0, 0.23966317607686496)	(7.0, 0.12846809888804922)	(8.0, 0.18136672784195185)	(9.0, 0.13602504588146389)	('>10', 4.51041779121235)	('>50', 1.6301414228651625)	('>100', 14.469394364676672)	('>500', 11.19075893339091)	('>1k', 58.18525315772428)	('>5k', 0.0)	('>10k+', 0.0)
2446R_L_F_S2_week6_S40_L001_R1_001	(1.0, 3.0411042014257545)	(2.0, 1.142626017493301)	(3.0, 0.6345113504221649)	(4.0, 0.458398638286398)	(5.0, 0.28649914892899875)	(6.0, 0.20223469336164618)	(7.0, 0.20644791614001382)	(8.0, 0.16178775468931697)	(9.0, 0.10617321401486426)	('>10', 2.326541618214605)	('>50', 3.216374269005848)	('>100', 16.290847194836275)	('>500', 8.160169877142424)	('>1k', 54.77695198611322)	('>5k', 8.989332119925173)	('>10k+', 0.0)
2446R_L_F_S2_week6_S40_L001_R2_001	(1.0, 5.92463387094056)	(2.0, 1.5336130913258168)	(3.0, 0.7988270387785025)	(4.0, 0.5156984680721978)	(5.0, 0.3202049311559398)	(6.0, 0.3033520400424693)	(7.0, 0.1769553566914404)	(8.0, 0.19549353691625798)	(9.0, 0.09100561201274078)	('>10', 3.1127289886580045)	('>50', 3.8087533916443364)	('>100', 12.062456814466522)	('>500', 8.122250872137116)	('>1k', 63.034025987158095)	('>5k', 0.0)	('>10k+', 0.0)
2446R_L_F_S2_week7_S41_L001_R1_001	(1.0, 3.632081091732273)	(2.0, 1.393076775027266)	(3.0, 0.7533612559686925)	(4.0, 0.3519351852700461)	(5.0, 0.2978618104499088)	(6.0, 0.14297366901595623)	(7.0, 0.12830970296303765)	(8.0, 0.12464371144980799)	(9.0, 0.140224175381034)	('>10', 1.7532604412020785)	('>50', 2.2765807297156107)	('>100', 21.47996077389081)	('>500', 20.486477073805574)	('>1k', 42.33761948841088)	('>5k', 4.701634115717022)	('>10k+', 0.0)
2446R_L_F_S2_week7_S41_L001_R2_001	(1.0, 7.792981459247922)	(2.0, 1.7046860536517858)	(3.0, 0.9320783422386377)	(4.0, 0.5095728203389209)	(5.0, 0.3482691937568165)	(6.0, 0.22545847806362326)	(7.0, 0.19888003959270834)	(8.0, 0.12464371144980799)	(9.0, 0.11547873266673388)	('>10', 3.3754616858061977)	('>50', 3.6384965768804247)	('>100', 9.775366370026854)	('>500', 26.801147455343642)	('>1k', 44.45747908093593)	('>5k', 0.0)	('>10k+', 0.0)
2446R_L_F_S2_week9_S42_L001_R1_001	(1.0, 3.4471280867086893)	(2.0, 1.2835715325885706)	(3.0, 0.5928977095425326)	(4.0, 0.399425825376022)	(5.0, 0.24444028375876342)	(6.0, 0.21219496973101168)	(7.0, 0.145623998835008)	(8.0, 0.14978468451600824)	(9.0, 0.14978468451600824)	('>10', 2.3622292953878796)	('>50', 2.087624040441865)	('>100', 24.815369572905617)	('>500', 12.507021157086687)	('>1k', 45.876760490128774)	('>5k', 5.726143668476565)	('>10k+', 0.0)
2446R_L_F_S2_week9_S42_L001_R2_001	(1.0, 7.407060683600658)	(2.0, 1.649711872516591)	(3.0, 0.8831055357922986)	(4.0, 0.5200857101250286)	(5.0, 0.3432565686825189)	(6.0, 0.21219496973101168)	(7.0, 0.21115479831076162)	(8.0, 0.08321371362000457)	(9.0, 0.07489234225800412)	('>10', 4.010900996484221)	('>50', 2.5775447793796418)	('>100', 14.683059768249807)	('>500', 12.771224697830203)	('>1k', 54.57259356341925)	('>5k', 0.0)	('>10k+', 0.0)
2475R_0_M_S5_week9_S77_L001_R1_001	(1.0, 3.3358617239320236)	(2.0, 1.3088456014072916)	(3.0, 0.7141358552684667)	(4.0, 0.4357439116892339)	(5.0, 0.2985652728241047)	(6.0, 0.19366396075077064)	(7.0, 0.19769862659974502)	(8.0, 0.20011942610912967)	(9.0, 0.05809918822523119)	('>10', 1.7825153720768847)	('>50', 1.409712247631651)	('>100', 11.876442393041009)	('>500', 16.671239287962173)	('>1k', 61.51735713248229)	('>5k', 0.0)	('>10k+', 0.0)
2475R_0_M_S5_week9_S77_L001_R2_001	(1.0, 7.433468360150412)	(2.0, 1.6106386069105756)	(3.0, 0.7988638380969288)	(4.0, 0.5713086842147733)	(5.0, 0.3832932556525669)	(6.0, 0.25660474799477107)	(7.0, 0.22029275535400158)	(8.0, 0.1613866339589755)	(9.0, 0.12346077497861627)	('>10', 3.0518212481642273)	('>50', 1.0328744573374433)	('>100', 12.850410728983425)	('>500', 26.186595226183368)	('>1k', 45.31898068201991)	('>5k', 0.0)	('>10k+', 0.0)
2476R_R_F_NS6_week9_S81_L001_R1_001	(1.0, 3.009482942168793)	(2.0, 1.1825015968685)	(3.0, 0.6657713284308105)	(4.0, 0.42583159998034625)	(5.0, 0.26205021537252077)	(6.0, 0.26532584306467727)	(7.0, 0.17770280229949065)	(8.0, 0.1768838953764515)	(9.0, 0.16951373306909936)	('>10', 2.24298606220417)	('>50', 2.6639042206462813)	('>100', 13.591398201680397)	('>500', 11.056062367951258)	('>1k', 37.82203514748514)	('>5k', 26.288550043402065)	('>10k+', 0.0)
2476R_R_F_NS6_week9_S81_L001_R2_001	(1.0, 6.444797484317933)	(2.0, 1.3774014445518121)	(3.0, 0.7198191853513929)	(4.0, 0.4454853661332853)	(5.0, 0.3889807884435855)	(6.0, 0.26532584306467727)	(7.0, 0.22356158998968179)	(8.0, 0.1703326399921385)	(9.0, 0.18425405768380368)	('>10', 3.3558805706143437)	('>50', 2.726141146797255)	('>100', 26.277085346479517)	('>500', 8.94328250651031)	('>1k', 44.31514814026238)	('>5k', 4.162503889807884)	('>10k+', 0.0)
