Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
2446R_L_F_S2_week6_S40_L001_R1_001	2446R_L_F_S2_week6_S40_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	118674.0	0.0	301.0	51.0	4.353101774609434	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
2446R_L_F_S2_week6_S40_L001_R2_001	2446R_L_F_S2_week6_S40_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	118674.0	0.0	301.0	53.0	7.533242327721321	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
2446R_L_F_S2_week7_S41_L001_R1_001	2446R_L_F_S2_week7_S41_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	109111.0	0.0	301.0	51.0	5.060901284013528	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
2446R_L_F_S2_week7_S41_L001_R2_001	2446R_L_F_S2_week7_S41_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	109111.0	0.0	301.0	53.0	9.525162449248931	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
2446R_L_F_S2_week9_S42_L001_R1_001	2446R_L_F_S2_week9_S42_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	96138.0	0.0	301.0	51.0	4.807672304395765	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
2446R_L_F_S2_week9_S42_L001_R2_001	2446R_L_F_S2_week9_S42_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	96138.0	0.0	301.0	53.0	9.110861469970251	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
2475R_0_M_S5_week9_S77_L001_R1_001	2475R_0_M_S5_week9_S77_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	123926.0	0.0	301.0	51.0	4.697157981375982	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
2475R_0_M_S5_week9_S77_L001_R2_001	2475R_0_M_S5_week9_S77_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	123926.0	0.0	301.0	53.0	9.096557623097654	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
2476R_R_F_NS6_week9_S81_L001_R1_001	2476R_R_F_NS6_week9_S81_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	122114.0	0.0	301.0	49.0	4.324647460569632	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
2476R_R_F_NS6_week9_S81_L001_R2_001	2476R_R_F_NS6_week9_S81_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	122114.0	0.0	301.0	51.0	7.999901731169236	301.0	301	pass	warn	warn	pass	fail	fail	pass	pass	fail	fail	pass
2518R_0_M_S5_week9_S78_L001_R1_001	2518R_0_M_S5_week9_S78_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	108509.0	0.0	301.0	50.0	4.657678164944843	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
2518R_0_M_S5_week9_S78_L001_R2_001	2518R_0_M_S5_week9_S78_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	108509.0	0.0	301.0	52.0	9.24439447419108	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
2529R_R_F_NS1_week5_S5_L001_R1_001	2529R_R_F_NS1_week5_S5_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	92242.0	0.0	301.0	50.0	4.683332971965049	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
2529R_R_F_NS1_week5_S5_L001_R2_001	2529R_R_F_NS1_week5_S5_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	92242.0	0.0	301.0	51.0	8.413737776717763	301.0	301	pass	warn	warn	pass	fail	fail	pass	pass	fail	fail	pass
2529R_R_F_NS1_week6_S6_L001_R1_001	2529R_R_F_NS1_week6_S6_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	93713.0	0.0	301.0	50.0	4.798693884519757	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
2529R_R_F_NS1_week6_S6_L001_R2_001	2529R_R_F_NS1_week6_S6_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	93713.0	0.0	301.0	52.0	8.354230469625346	301.0	301	pass	warn	warn	pass	fail	fail	pass	pass	fail	fail	pass
2529R_R_F_NS1_week7_S7_L001_R1_001	2529R_R_F_NS1_week7_S7_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	95725.0	0.0	301.0	51.0	4.559937320449203	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
2529R_R_F_NS1_week7_S7_L001_R2_001	2529R_R_F_NS1_week7_S7_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	95725.0	0.0	301.0	53.0	8.399059806738052	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
2529R_R_F_NS1_week9_S8_L001_R1_001	2529R_R_F_NS1_week9_S8_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	90055.0	0.0	301.0	51.0	5.140192104824829	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
2529R_R_F_NS1_week9_S8_L001_R2_001	2529R_R_F_NS1_week9_S8_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	90055.0	0.0	301.0	53.0	8.877907945144633	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
2562R_0_F_NS6_week9_S82_L001_R1_001	2562R_0_F_NS6_week9_S82_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	113742.0	0.0	301.0	50.0	4.4636106275606195	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
2562R_0_F_NS6_week9_S82_L001_R2_001	2562R_0_F_NS6_week9_S82_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	113742.0	0.0	301.0	51.0	7.880993828137363	301.0	301	pass	warn	warn	pass	fail	fail	pass	pass	fail	fail	pass
2562R_RL_F_NS6_week9_S83_L001_R1_001	2562R_RL_F_NS6_week9_S83_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	102730.0	0.0	301.0	49.0	4.656867516791589	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
2562R_RL_F_NS6_week9_S83_L001_R2_001	2562R_RL_F_NS6_week9_S83_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	102730.0	0.0	301.0	51.0	7.590771926409033	301.0	301	pass	warn	warn	pass	fail	fail	pass	pass	fail	fail	pass
3795R_0_F_S2_week5_S43_L001_R1_001	3795R_0_F_S2_week5_S43_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	118587.0	0.0	301.0	50.0	4.524947928525049	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3795R_0_F_S2_week5_S43_L001_R2_001	3795R_0_F_S2_week5_S43_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	118587.0	0.0	301.0	52.0	8.439373624427636	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
3795R_0_F_S2_week6_S44_L001_R1_001	3795R_0_F_S2_week6_S44_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	94712.0	0.0	301.0	52.0	4.610820170622519	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3795R_0_F_S2_week6_S44_L001_R2_001	3795R_0_F_S2_week6_S44_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	94712.0	0.0	301.0	54.0	8.345299434073823	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
3795R_0_F_S2_week7_S45_L001_R1_001	3795R_0_F_S2_week7_S45_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	100890.0	0.0	301.0	51.0	5.1600753295668556	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3795R_0_F_S2_week7_S45_L001_R2_001	3795R_0_F_S2_week7_S45_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	100890.0	0.0	301.0	53.0	9.232827832292596	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
3795R_0_F_S2_week9_S46_L001_R1_001	3795R_0_F_S2_week9_S46_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	126043.0	0.0	301.0	51.0	4.716644319795625	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3795R_0_F_S2_week9_S46_L001_R2_001	3795R_0_F_S2_week9_S46_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	126043.0	0.0	301.0	53.0	8.782717009274613	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
3861R_R_M_NS1_week9_S34_L001_R1_001	3861R_R_M_NS1_week9_S34_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	95290.0	0.0	301.0	50.0	5.049847832931052	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3861R_R_M_NS1_week9_S34_L001_R2_001	3861R_R_M_NS1_week9_S34_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	95290.0	0.0	301.0	52.0	8.384930213033897	301.0	301	pass	warn	warn	pass	fail	fail	pass	pass	fail	fail	pass
3909R_0_M_S2_week5_S61_L001_R1_001	3909R_0_M_S2_week5_S61_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	144378.0	0.0	301.0	51.0	4.673149648838466	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3909R_0_M_S2_week5_S61_L001_R2_001	3909R_0_M_S2_week5_S61_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	144378.0	0.0	301.0	53.0	7.921566997742039	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
3909R_0_M_S2_week6_S62_L001_R1_001	3909R_0_M_S2_week6_S62_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	178164.0	0.0	301.0	51.0	4.091735704182663	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3909R_0_M_S2_week6_S62_L001_R2_001	3909R_0_M_S2_week6_S62_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	178164.0	0.0	301.0	53.0	7.2792483329965645	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
3909R_0_M_S2_week7_S63_L001_R1_001	3909R_0_M_S2_week7_S63_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	122298.0	0.0	301.0	51.0	4.691818345353154	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3909R_0_M_S2_week7_S63_L001_R2_001	3909R_0_M_S2_week7_S63_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	122298.0	0.0	301.0	53.0	7.9649708090075055	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
3909R_0_M_S2_week9_S64_L001_R1_001	3909R_0_M_S2_week9_S64_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	127034.0	0.0	301.0	51.0	4.837287655273392	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3909R_0_M_S2_week9_S64_L001_R2_001	3909R_0_M_S2_week9_S64_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	127034.0	0.0	301.0	53.0	8.038792764141883	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
3918R_R_M_S2_week5_S65_L001_R1_001	3918R_R_M_S2_week5_S65_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	115736.0	0.0	301.0	50.0	5.06238335522223	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3918R_R_M_S2_week5_S65_L001_R2_001	3918R_R_M_S2_week5_S65_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	115736.0	0.0	301.0	52.0	7.746077279325362	301.0	301	pass	warn	warn	pass	fail	fail	pass	pass	fail	fail	pass
3918R_R_M_S2_week6_S66_L001_R1_001	3918R_R_M_S2_week6_S66_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	117704.0	0.0	301.0	51.0	4.748351797729899	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3918R_R_M_S2_week6_S66_L001_R2_001	3918R_R_M_S2_week6_S66_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	117704.0	0.0	301.0	53.0	7.357438999524231	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
3918R_R_M_S2_week7_S67_L001_R1_001	3918R_R_M_S2_week7_S67_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	126574.0	0.0	301.0	51.0	4.819315183212982	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3918R_R_M_S2_week7_S67_L001_R2_001	3918R_R_M_S2_week7_S67_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	126574.0	0.0	301.0	52.0	6.893990867002701	301.0	301	pass	warn	warn	pass	fail	fail	pass	pass	fail	fail	pass
3918R_R_M_S2_week9_S68_L001_R1_001	3918R_R_M_S2_week9_S68_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	92185.0	0.0	301.0	51.0	5.1700385095189025	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3918R_R_M_S2_week9_S68_L001_R2_001	3918R_R_M_S2_week9_S68_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	92185.0	0.0	301.0	52.0	7.356945273092151	301.0	301	pass	warn	warn	pass	fail	fail	pass	pass	fail	fail	pass
3924R_L_F_S5_week9_S72_L001_R1_001	3924R_L_F_S5_week9_S72_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	122958.0	0.0	301.0	51.0	4.429154670700564	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3924R_L_F_S5_week9_S72_L001_R2_001	3924R_L_F_S5_week9_S72_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	122958.0	0.0	301.0	52.0	7.500121992875616	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
3929R_0_F_S5_week9_S73_L001_R1_001	3929R_0_F_S5_week9_S73_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	121433.0	0.0	301.0	52.0	4.6511244884010114	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3929R_0_F_S5_week9_S73_L001_R2_001	3929R_0_F_S5_week9_S73_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	121433.0	0.0	301.0	54.0	9.330247955662793	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
3969R_0_F_S2_week5_S47_L001_R1_001	3969R_0_F_S2_week5_S47_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	105314.0	0.0	301.0	51.0	4.709725202727083	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3969R_0_F_S2_week5_S47_L001_R2_001	3969R_0_F_S2_week5_S47_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	105314.0	0.0	301.0	53.0	9.110849459710959	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
3969R_0_F_S2_week6_S48_L001_R1_001	3969R_0_F_S2_week6_S48_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	105948.0	0.0	301.0	50.0	4.857099709291351	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3969R_0_F_S2_week6_S48_L001_R2_001	3969R_0_F_S2_week6_S48_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	105948.0	0.0	301.0	52.0	9.584890701098653	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
3969R_0_F_S2_week7_S49_L001_R1_001	3969R_0_F_S2_week7_S49_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	133333.0	0.0	301.0	50.0	4.572011430028575	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3969R_0_F_S2_week7_S49_L001_R2_001	3969R_0_F_S2_week7_S49_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	133333.0	0.0	301.0	52.0	7.318518296295741	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
3969R_0_F_S2_week9_S50_L001_R1_001	3969R_0_F_S2_week9_S50_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	104547.0	0.0	301.0	50.0	4.890623356002564	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3969R_0_F_S2_week9_S50_L001_R2_001	3969R_0_F_S2_week9_S50_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	104547.0	0.0	301.0	52.0	7.5286713152936	301.0	301	pass	warn	warn	pass	fail	fail	pass	pass	fail	fail	pass
3971R_L_F_NS1_week5_S9_L001_R1_001	3971R_L_F_NS1_week5_S9_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	115861.0	0.0	301.0	50.0	4.736710368458756	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3971R_L_F_NS1_week5_S9_L001_R2_001	3971R_L_F_NS1_week5_S9_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	115861.0	0.0	301.0	52.0	10.026669888918619	301.0	301	pass	warn	fail	pass	fail	fail	pass	pass	fail	fail	pass
3971R_L_F_NS1_week6_S10_L001_R1_001	3971R_L_F_NS1_week6_S10_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	109801.0	0.0	301.0	50.0	4.6456771796249585	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3971R_L_F_NS1_week6_S10_L001_R2_001	3971R_L_F_NS1_week6_S10_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	109801.0	0.0	301.0	52.0	9.659292720467025	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3971R_L_F_NS1_week7_S11_L001_R1_001	3971R_L_F_NS1_week7_S11_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	98815.0	0.0	301.0	50.0	4.955725345342307	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3971R_L_F_NS1_week7_S11_L001_R2_001	3971R_L_F_NS1_week7_S11_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	98815.0	0.0	301.0	52.0	9.249607853058746	301.0	301	pass	warn	fail	pass	fail	fail	pass	pass	fail	fail	pass
3971R_L_F_NS1_week9_S12_L001_R1_001	3971R_L_F_NS1_week9_S12_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	105542.0	0.0	301.0	50.0	4.991377840101571	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3971R_L_F_NS1_week9_S12_L001_R2_001	3971R_L_F_NS1_week9_S12_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	105542.0	0.0	301.0	52.0	8.903564457751417	301.0	301	pass	warn	fail	pass	fail	fail	pass	pass	fail	fail	pass
3975R_0_F_NS1_week9_S13_L001_R1_001	3975R_0_F_NS1_week9_S13_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	131337.0	0.0	301.0	50.0	4.665859582600486	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3975R_0_F_NS1_week9_S13_L001_R2_001	3975R_0_F_NS1_week9_S13_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	131337.0	0.0	301.0	51.0	9.292126361954361	301.0	301	pass	warn	fail	pass	fail	fail	pass	pass	fail	fail	pass
3975R_R_F_NS1_week5_S14_L001_R1_001	3975R_R_F_NS1_week5_S14_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	105755.0	0.0	301.0	50.0	4.954848470521489	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3975R_R_F_NS1_week5_S14_L001_R2_001	3975R_R_F_NS1_week5_S14_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	105755.0	0.0	301.0	52.0	9.7536759491277	301.0	301	pass	warn	fail	pass	fail	fail	pass	pass	fail	fail	pass
3975R_R_F_NS1_week6_S15_L001_R1_001	3975R_R_F_NS1_week6_S15_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	107547.0	0.0	301.0	51.0	4.683533710842702	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3975R_R_F_NS1_week6_S15_L001_R2_001	3975R_R_F_NS1_week6_S15_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	107547.0	0.0	301.0	52.0	9.717611834825703	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3975R_R_F_NS1_week7_S16_L001_R1_001	3975R_R_F_NS1_week7_S16_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	114984.0	0.0	301.0	50.0	4.693696514297641	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3975R_R_F_NS1_week7_S16_L001_R2_001	3975R_R_F_NS1_week7_S16_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	114984.0	0.0	301.0	52.0	9.848326723718083	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3975R_R_F_NS1_week9_S17_L001_R1_001	3975R_R_F_NS1_week9_S17_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	132787.0	0.0	301.0	50.0	4.620181192436006	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3975R_R_F_NS1_week9_S17_L001_R2_001	3975R_R_F_NS1_week9_S17_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	132787.0	0.0	301.0	52.0	7.749252562374329	301.0	301	pass	warn	warn	pass	fail	fail	pass	pass	fail	fail	pass
3980R_0_F_S2_week9_S51_L001_R1_001	3980R_0_F_S2_week9_S51_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	129992.0	0.0	301.0	51.0	4.331035756046526	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3980R_0_F_S2_week9_S51_L001_R2_001	3980R_0_F_S2_week9_S51_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	129992.0	0.0	301.0	53.0	6.669641208689765	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
Positive_control_S89_L001_R1_001	Positive_control_S89_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	136307.0	0.0	301.0	53.0	4.9183094045060045	301.0	301	pass	pass	warn	pass	fail	warn	pass	pass	fail	fail	pass
Positive_control_S89_L001_R2_001	Positive_control_S89_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	136307.0	0.0	301.0	54.0	8.637120617429773	301.0	301	pass	warn	warn	pass	fail	fail	pass	pass	fail	fail	pass
negative_control_S90_L001_R1_001	negative_control_S90_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	67837.0	0.0	301.0	54.0	7.1096894025384385	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	warn
negative_control_S90_L001_R2_001	negative_control_S90_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	67837.0	0.0	301.0	55.0	11.978713681324352	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	warn
