pathway	Plate1_1030R_0_M_NS1_week10_S77_L001	Plate1_1030R_R_M_NS1_week10_S78_L001	Plate1_2472R_0_F_NS1_week10_S73_L001	Plate1_2472R_R_F_NS1_week10_S74_L001	Plate1_3874R_0_F_NS1_week10_S75_L001	Plate1_3874R_L_F_NS1_week10_S76_L001	Plate1_3974R_0_M_NS1_week10_S79_L001	Plate1_3974R_L_M_NS1_week10_S80_L001	Plate2_036R_R_M_NS1_week5_S18_L001	Plate2_036R_R_M_NS1_week9_S21_L001	Plate2_1030R_L_M_NS1_week5_S22_L001	Plate2_1030R_L_M_NS1_week9_S25_L001	Plate2_1121R_0_M_NS1_week5_S26_L001	Plate2_1121R_0_M_NS1_week9_S29_L001	Plate2_1151R_R_M_NS1_week5_S30_L001	Plate2_1151R_R_M_NS1_week9_S33_L001	Plate2_1193R_R_F_NS1_week5_S1_L001	Plate2_1193R_R_F_NS1_week9_S4_L001	Plate2_2529R_R_F_NS1_week5_S5_L001	Plate2_2529R_R_F_NS1_week9_S8_L001	Plate2_3861R_R_M_NS1_week9_S34_L001	Plate2_3971R_L_F_NS1_week5_S9_L001	Plate2_3971R_L_F_NS1_week9_S12_L001	Plate2_3975R_0_F_NS1_week9_S13_L001	Plate2_3975R_R_F_NS1_week5_S14_L001	Plate2_3975R_R_F_NS1_week9_S17_L001	Plate4_036R_0_M_NS1_S62_L001	Plate4_036R_0_M_NS1_week5_S41_L001	Plate4_036R_L_M_NS1_S63_L001	Plate4_036R_L_M_NS1_week5_S42_L001	Plate4_036R_RL_M_NS1_S64_L001	Plate4_036R_RL_M_NS1_week5_S43_L001	Plate4_036R_RR_M_NS1_S65_L001	Plate4_036R_RR_M_NS1_week5_S44_L001	Plate4_1030R_RR_M_NS1_week5_S45_L001	Plate4_1030R_RR_M_NS1_week9_S66_L001	Plate4_1121R_L_M_NS1_week5_S46_L001	Plate4_1121R_L_M_NS1_week9_S67_L001	Plate4_1121R_RL_M_NS1_week5_S48_L001	Plate4_1121R_RL_M_NS1_week9_S69_L001	Plate4_1121R_RR_M_NS1_week5_S49_L001	Plate4_1121R_RR_M_NS1_week9_S70_L001	Plate4_1121R_R_M_NS1_week5_S47_L001	Plate4_1121R_R_M_NS1_week9_S68_L001	Plate4_1151R_0_M_NS1_week5_S50_L001	Plate4_1151R_0_M_NS1_week9_S71_L001	Plate4_1193R_0_F_NS1_week5_S51_L001	Plate4_1193R_0_F_NS1_week9_S72_L001	Plate4_1193R_L_F_NS1_week5_S52_L001	Plate4_1193R_L_F_NS1_week9_S73_L001	Plate4_2529R_0_F_NS1_week5_S53_L001	Plate4_2529R_0_F_NS1_week9_S74_L001	Plate4_2529R_L_F_NS1_week5_S54_L001	Plate4_2529R_L_F_NS1_week9_S75_L001	Plate4_2529R_RL_F_NS1_week5_S55_L001	Plate4_2529R_RL_F_NS1_week9_S76_L001	Plate4_3861R_0_M_NS1_week5_S56_L001	Plate4_3861R_0_M_NS1_week9_S77_L001	Plate4_3861R_L_M_NS1_week5_S57_L001	Plate4_3861R_L_M_NS1_week9_S78_L001	Plate4_3861R_R_M_NS1_week5_S58_L001	Plate4_3971R_0_F_NS1_week5_S59_L001	Plate4_3971R_0_F_NS1_week9_S79_L001	Plate4_3971R_RL_F_NS1_week9_S81_L001	Plate4_3971R_R_F_NS1_week9_S80_L001	Plate4_3975R_0_F_NS1_week5_S60_L001	Plate4_3975R_L_F_NS1_week5_S61_L001	Plate4_3975R_L_F_NS1_week9_S82_L001	Plate4_3975R_RL_F_NS1_week9_S83_L001	Plate5_2808_NS1_0_Female_week5_S37_L001	Plate5_2808_NS1_0_Female_week9_S49_L001	Plate5_2808_NS1_L_Female_week5_S38_L001	Plate5_2808_NS1_L_Female_week9_S50_L001	Plate5_2808_NS1_RR_Female_week5_S40_L001	Plate5_2808_NS1_RR_Female_week9_S52_L001	Plate5_2808_NS1_R_Female_week5_S39_L001	Plate5_2808_NS1_R_Female_week9_S51_L001	Plate5_2824_NS1_0_Male_week5_S43_L001	Plate5_2824_NS1_0_Male_week9_S55_L001	Plate5_2824_NS1_L_Male_week5_S44_L001	Plate5_2824_NS1_L_Male_week9_S56_L001	Plate5_2824_NS1_R_Male_week5_S45_L001	Plate5_2824_NS1_R_Male_week9_S57_L001	Plate5_2864_NS1_R_Male_week5_S46_L001	Plate5_2864_NS1_R_Male_week9_S58_L001	Plate5_2893_NS1_0_Male_week5_S47_L001	Plate5_2893_NS1_0_Male_week9_S59_L001	Plate5_2893_NS1_R_Male_week5_S48_L001	Plate5_2893_NS1_R_Male_week9_S60_L001	Plate5_2999_NS1_0_Female_week5_S41_L001	Plate5_2999_NS1_0_Female_week9_S53_L001	Plate5_2999_NS1_R_Female_week5_S42_L001	Plate5_2999_NS1_R_Female_week9_S54_L001
PWY-6123	19766.007132284365	17413.90405321455	21764.684695901877	19554.377447302537	18806.49202330297	16847.89592959837	19758.825096229426	20546.86172544089	20400.829616149094	18323.999210351154	26865.839448391915	20348.057654768832	20738.85885909279	18535.32942315108	20317.666104765267	19380.26832936101	20046.64573544348	16554.560632195968	17833.1009693917	17013.34088474148	16861.313636631996	21521.361611679833	19772.481325238623	22487.32254608549	19374.13630883778	24953.163580826218	13124.825938294884	14027.522034811112	12409.179275580724	14991.201070325604	10504.153269722123	14910.643543305132	16163.410202886418	20584.934565463125	19651.56333588695	13140.38947447112	17761.729921789138	15056.590272244172	17834.28252309236	19219.1936617327	12385.415055321626	17861.094957804304	14003.562651106862	15841.863451226925	14775.446639349597	16684.65894491866	15460.438963500155	14361.850783139305	15542.675617364186	12246.083358352085	17381.279325811898	14737.250523883984	14298.842984143503	13825.01258843065	16021.817635271671	14268.164273351855	14851.584980007892	12229.057222801572	10170.52583748608	11970.264338517982	14466.11837568442	14210.937586992288	16808.010738216864	14423.035404298058	12853.616017909433	11090.385735489981	13239.336715680894	15882.530921479454	13650.16523319453	46705.22466929946	23362.45891704073	23663.966020863278	18586.30803531874	9926.327058389163	21987.57872954934	25348.28770693497	19491.94047677206	18435.204199146716	29894.9651277336	24987.09809866591	16360.893036778141	22784.579214729616	19771.06308212195	16176.195471652172	22833.915487656584	18618.438163123345	25007.21082629718	18268.72758747197	30728.309229788123	15720.983733718698	16002.438795238519	38563.98189151934	26683.450591385194
PWY-6125	15204.557372966416	12730.769076608633	16550.127569981618	14777.620155271148	14717.452254861166	12459.31561417388	14878.213869028037	15904.194657835913	14175.502125539226	13228.45513479843	14814.188322341555	15518.457197113783	15677.398301571222	13508.637078564107	10226.595255641902	14127.073630403045	7467.370980743795	12351.559510621166	8796.628189968118	13693.131398829555	13466.111518563448	13619.590456281956	12191.900248106323	15966.829645318863	13987.850603507128	18286.269451919503	7735.383931634781	7685.951536303272	8017.691290141692	8246.218267518436	7221.527267186417	8713.624019050687	10275.14189752166	12118.519712380998	10998.795832730744	9611.44861091693	11481.186183849904	11570.11317739794	12386.13396111832	13868.423605932556	8259.959803532138	13086.082866023697	9464.062699251768	10454.835524047587	6049.496792720521	12919.228060146806	8973.405109193372	8687.953683440306	8085.450994400659	7953.025192130287	9465.682297717922	11355.804736104885	8482.066409009241	10316.800732954562	8559.7179749346	10958.23736372441	8024.13100941664	7984.863300266493	6176.0482216605715	8206.653722697756	9719.025053299112	9594.614328632662	12056.690549495952	9768.924052439075	6820.03714385597	7941.9662556121875	9749.302881259853	11355.333987473618	8784.535602304739	30291.30172925999	16108.41058078826	16911.08770676601	13207.82887211866	6502.641303646424	16666.819457950027	17770.224331596248	14708.46298001141	11096.99491951784	20616.43235670358	14819.459128141181	12508.346441598584	12669.801182716878	14866.588704495955	10171.486713617109	17153.473251315758	12041.74278715301	19163.14161797481	10413.748813072101	22965.220747670668	9768.688223906784	12880.638085792074	27161.387783080365	20538.5256035825
PWY-6126	17540.62747970154	14789.207302257963	19219.532765241296	17139.097431127124	16931.651896483065	14469.40653594002	17285.417951741452	18289.507016089326	16692.92874409009	15412.042065585649	17967.001388175868	18034.221012017144	18406.354977640654	15768.040552638206	12576.5353148872	16463.472309530996	9560.085505158091	14062.255225002282	10841.799134639052	15731.089658973824	15260.370773949846	16192.040408400742	14508.003363862717	18493.886539023802	16331.05473067807	21277.125241368074	9216.829724439096	9301.598143915482	9462.66274515203	9978.573582072102	8428.905685443962	10444.68619890379	12103.32958268748	14526.681111509251	13314.890881003113	11097.182801363793	13611.755806128484	13373.494122901915	14527.345816413195	16137.219943144715	9762.281092985393	15239.299879387248	11162.146423250879	12331.218258708304	7665.400529511388	14909.695745475861	10823.9537890676	10385.649573017527	9908.19374982708	9342.059208903416	11517.730872129774	13079.82401248235	10184.93760854469	11930.757827979582	10421.722282398683	12617.82425793815	9768.72608173585	9374.27297059811	7396.085914753669	9581.784135258542	11473.113612246503	11308.323479854691	14086.073962928169	11515.389549330186	8335.832449217543	9227.971934608355	11280.187833119177	13208.56319635593	10437.748245084416	35989.948804691645	18909.671099278683	19859.66472863607	15400.457277980002	7719.412817647278	19369.050572084525	20790.542054983423	17085.283621236416	13294.875693602951	24147.12331122701	17798.772897822713	14442.432149288896	15380.810794244155	17178.380312598125	12120.309278006984	19737.358687974145	14301.139479105816	22160.108953609975	12574.534813352242	26704.066481113616	11672.387396240156	14885.431437549245	31876.368898483564	23834.30996603055
PWY-6143	43.121880830744956	50.73449298768998	41.676214537443485	32.88842249017619	0.0	39.22311386753213	49.3247001639478	52.619810937630334	52.508592340659106	0.0	0.0	49.05526234607005	42.643595118574346	40.186006180855394	0.0	61.93787565166021	0.0	54.47992462644202	0.0	0.0	46.81690011782122	0.0	54.57383297830149	21.720996342490757	0.0	44.571147370520556	19.620432505798302	0.0	0.0	23.4286954790472	24.03063710073451	0.0	29.30433145760043	0.0	0.0	41.55970233149523	19.538956459653903	23.337372484064474	26.85894629161925	0.0	0.0	48.634824592314516	18.36731883915578	26.23847396657852	0.0	0.0	0.0	39.18777929268454	11.78728099677194	32.01489517283107	19.462280842978437	20.476992126092746	8.888212293918704	18.628444205165362	23.458579648278427	16.695729979591245	27.093393812984328	15.696428254984603	8.841795704559365	0.0	0.0	0.0	31.875877597797704	29.804506256459174	38.45760347376566	0.0	35.16513969441115	0.0	33.544207033595185	69.44416916793305	59.541903676508724	42.118778912357925	38.57879320209408	18.98912254599827	50.40187001212927	51.411462645302244	33.52784156490991	0.0	53.25935847909509	31.748305813670438	34.3863075894245	24.225527891745894	72.80035969878189	0.0	0.0	45.57036741579643	39.51361475120623	44.28252397103949	114.18765148523521	0.0	37.28367901534082	54.769041098795284	62.26734220157667
PWY-6147	13463.841249037056	12370.373541877136	14258.626842223443	13296.51053367156	12887.730622126359	12139.463757133344	13456.819230813697	14331.515163295224	14257.459291567277	13160.795503481344	22177.78606117755	13081.082030565412	12022.53958889992	13004.284581601563	16988.512551731044	13921.04256373551	17561.983794686617	13124.143337421972	14777.754426071822	10764.712289890493	12571.009522568831	16026.213261734487	15487.456899145307	17624.1242515694	13740.237042138435	17234.145705271094	10958.938290649727	11768.886143342614	9621.490939024123	12475.319621077726	7947.665990287209	12356.26691615648	12900.851542611543	16294.935010467503	15648.915176550165	10063.784393797056	13030.408799418015	10130.550777851979	12342.543530353556	13691.506554543686	8666.61666619491	12771.818188522682	9855.974047396423	11975.60488216687	12456.455709091419	11355.659581156084	12178.991416121518	11639.438318126307	12632.948109171588	10027.646958876545	13784.492119049519	10312.011718359883	11221.239693310848	9930.711411543014	12966.30417518107	9724.849731955817	12142.040294925122	9511.522727558551	7984.826526673081	9353.25181664319	10702.286386106349	10332.391247682495	11757.735425759704	10172.4623899997	10673.52283116976	8483.658661815463	9934.254352518643	11480.114658422735	10486.527371332031	33875.04741524746	17136.31334766777	16063.550925975112	13330.372107166813	7106.544177211057	14227.902056409554	18692.684247442834	12952.153651760142	14144.86841767178	21394.94862600262	19070.15304062799	11079.814974764642	18273.99477815999	13687.948376530185	12055.284710198252	16741.826119763573	13285.454891335463	16392.192598939586	14253.09674549581	20706.716613823886	11531.247238865184	10236.527854244147	26136.695683189482	17742.72303421672
PWY-6151	14078.082430420029	12779.37848558497	16041.006679041882	14205.653982417056	13341.580962902233	12299.37377366339	14633.802386178058	14657.315113257642	16136.51617589642	13339.426903197542	22382.501922120664	14474.113871427862	15777.292615085984	13752.506003483326	16773.263252536064	14138.890851750188	17280.340467663984	9295.32031291224	15064.158317099276	11265.881567351187	9506.492213095698	17238.82807409402	14702.49912647017	15759.261830494881	15214.159877627366	18278.893755304984	9685.685199089095	11225.570500725262	9395.594247475432	11933.98443135999	7354.922762621867	11673.602727941785	11290.210211258991	16739.817172819607	16399.375117166834	8985.437043608383	14370.398283644035	10546.001351011828	14369.137443304558	14085.595617505855	10124.883330740453	13025.310865708703	11467.879792227759	11636.440066643207	12571.91502537036	12043.103854073703	12846.57379158436	10922.326825476084	12990.318567946322	8691.829836955223	14612.225894441242	10631.200473505478	11456.329881717818	9814.999009746327	12878.469320369424	10034.861130633399	12246.508798227656	8403.85379654884	8081.159638121616	7848.145534879031	11455.878456856146	10978.539076118457	12568.538613916831	10246.313913404012	10047.629762893726	8486.628686387605	10326.556435270879	11051.730846532979	10482.12337438258	37000.80474348164	17481.90847446362	18814.249434367473	13746.445839498918	7968.220952183061	16143.626371585753	19617.26135893478	14330.4042681953	15134.926422063349	22096.707490996643	20740.473190125478	11458.517045587783	18837.532706276434	14709.190772915948	13028.341235369979	15491.82479808957	15146.140381375637	18103.19464851409	14831.519734211115	22521.550735347624	13023.609006852821	11749.970777662526	31223.245626011692	19832.88814761566
PWY-6163	18164.21415456985	15891.659912725285	19961.54855036115	17938.815422009804	17269.090275793576	15570.096209124964	18173.38206845553	18888.176098445118	18737.147887421128	16836.578128303438	24378.999336176556	18853.415409970075	19306.460548770596	17069.688966941674	18321.508546976173	17970.728808724245	17676.425375689367	15231.884416135828	15751.285815558906	15879.29700017435	15886.735601608485	19410.437532887565	18047.448116960684	20441.57119207008	17797.804436184357	22968.181251130456	11883.291152585849	12584.556891673306	11220.401419812622	13491.740556952996	9520.354951186522	13457.430398174529	14557.174974238198	18423.200153324546	17414.152839639828	12168.85372368803	16019.681926705367	13809.078675461802	16200.959548336861	17434.2282372932	11192.708987238686	16467.846553653773	12735.568489302463	14371.302594241952	13076.871213285269	15411.900045962539	14008.523484231138	13116.576408714307	13844.305783546468	11257.547172131182	15476.48970515714	13555.744730533399	12773.890980080765	12696.218930929079	14340.245519157663	13076.905128648872	13460.622365141653	11000.83019558251	9367.77582976451	10950.050054941259	13313.984188727081	12953.434279493771	15421.236774208222	13195.098821249836	11859.19105085079	10278.329348790305	12291.485494030898	14543.224793161173	12565.154726525765	42282.64541911859	21649.408021610656	21771.28815408062	17215.147462687462	9093.487196666669	20479.01497849922	23129.925459642094	18092.47093017201	16618.072590173273	27452.054981062913	22579.416491054762	15273.744465557289	20703.34592375057	18362.687052581376	14685.247551061924	21108.21122662806	16873.839242054386	23133.586096181072	16422.229397737385	28660.078566054268	14216.791708793271	14972.82266448866	35401.41002633204	24744.35411223665
PWY-621	12044.797919345288	9804.71472784971	14428.728055247628	12279.946490627819	11808.425232739133	9703.74012471654	12281.218609522482	12292.561470541918	12131.696574470285	10118.990477450454	11964.364083353588	13470.67157183809	16027.029971722457	10722.8657826369	10163.102890796119	10836.718008147916	7391.846136852262	13734.91445661614	6022.188438352648	11411.48905379395	14797.621696680771	10852.031840993272	14031.245970986725	12617.113930669326	11635.476183149836	14701.44826970481	8751.346968347718	4722.56692786185	6423.669750677806	6897.521531269931	5927.94390816991	6382.745273043621	8820.914468743666	8557.866151254242	8207.886849479317	8233.785774764105	9095.265787205637	9424.792506593505	10287.027575285416	10836.016346493589	6976.671023533197	10132.638160135886	7866.419224517828	7515.191474640058	6446.2804427165065	10326.256602619966	6672.5826011472345	7940.673706005428	5803.025103315146	9249.208362467796	7337.770044700742	8952.165553085342	6018.653727193899	7835.432513321322	7802.589340552501	8659.782248182893	7043.44079720874	7029.304092782376	6502.123018979742	6866.483301432697	7751.251900694146	7660.221572930295	9820.121697254874	9595.936371782245	9474.68852871786	5874.271197333451	7268.099157511524	9655.7205663151	7556.544989057882	24921.80153681134	14637.663610652738	14871.922426630634	12442.68301826742	5557.84533181953	14371.933864746588	13235.211870756304	12373.534954013508	8691.888366404248	18900.833152899897	12167.295365854843	11347.886559428987	11471.124668987948	13094.073570798006	8308.486024732769	13705.69540730683	10170.79822582221	15998.604552103132	9324.345898815225	18931.331735218955	8149.022098650816	11227.338804614299	23855.594888529402	17468.811091435215
PWY-622	7239.7645579191285	6640.096988092603	7521.741816569694	6686.827548482567	6857.3270054688865	7678.023808241172	7635.019451314034	7765.218959521941	9200.891650129828	8139.233815304191	11566.8950779671	8805.988529216349	7862.736609432388	8100.0566509480705	8362.855975938233	9345.47577450679	6103.449097891275	7233.972417963301	5876.1242786601815	7683.392260599279	8865.96127028022	8678.728463224325	9239.489572038725	8707.473024139403	8236.087013038312	11157.210789669367	5270.172664926294	5004.942574509773	4925.654218986301	5897.387943168841	4255.545665909106	5819.723783981866	6310.659639056492	7388.040607591182	6037.560245095484	6125.994195683602	6560.937685355372	5453.096750249456	6378.86333190955	6838.724870193597	4280.02548355467	7456.828314919253	5292.057800114831	6709.770458701354	5206.702259779029	6621.595379826448	6678.544731563371	6531.461676608489	5559.97642767804	5527.446457397005	6212.203118320532	5518.919926150178	5207.541845042253	5675.2517307366315	6395.987347569914	5486.1613223683935	6354.852285852443	4702.671817466833	5120.320332098186	5030.162618862166	6839.017330875066	6283.314413939764	7165.9687164990755	6672.449803906553	5953.515151940475	5330.007161353839	6106.583556738629	7147.212639849143	6530.537915148328	18972.695880995587	11614.623119254042	9530.288188811168	9437.774257166771	4693.010635502105	10289.55428906288	10155.865053521102	9068.472259253851	7217.891289735086	13634.004639823559	10248.330189709157	8269.808313156176	9765.30992156916	9657.136314228559	7176.010279709194	10014.338767713505	7376.1531015566	10943.23210098317	7482.4967308137475	14708.896046689899	6292.977742026504	6566.447197256825	16049.58151568414	10518.765391848241
PWY-6263	909.9448302550159	795.992553150521	903.6615179979736	1157.282988915362	324.7327656792137	631.4913064794035	691.9686651227444	1365.6893672812782	407.08207871962156	791.2795822787765	394.384863008136	511.4611112739686	556.3721766138248	831.9236817018907	158.5078693767479	454.95626347363424	80.56984003905906	582.1061154736724	135.05970786847215	654.2773926579888	1080.3433530469053	322.8721608207909	715.0727428484736	1151.3632724049417	233.183329481604	503.12312560398686	376.76814103056006	373.5489162110511	446.1266508695236	184.56343240471327	462.4340926155613	230.56028275764828	624.3375167494708	554.383074748921	164.7548254147582	295.06308448612305	726.0429678851408	798.7626086553314	1280.275111173582	739.2338798629622	741.5666504126665	1016.1008508929872	948.2650986884486	666.5594980371443	19.466811499949575	444.9213719844381	351.0259057447953	396.27174545679037	129.9789958098385	406.73763881922804	73.03916524310587	757.2020272648074	74.45912999262427	432.92376343268774	94.75506237878982	553.4388716876797	283.4369205003625	687.8146970709168	191.2843290874153	536.9390826960052	453.7039262738775	194.54077697093612	554.3693777894126	585.5765487888059	226.4076614798078	312.40248284962973	617.2694279346597	518.5938673345274	362.03918718621287	460.0059110089792	1220.8654571114903	588.7040881827402	517.848343943441	220.43775979459744	1078.6538663314595	581.6820810615275	557.7732050505898	519.7599577978199	1481.7688927192269	887.499309490751	726.4214151228144	334.42105964737453	1047.47673518132	366.24017500750375	1737.7759943536535	736.7370521744882	1078.4408425916674	313.1481131668345	1221.8847313592216	642.2999777995134	391.06398965345045	1984.9732765795457	2094.4893398032223
PWY-6269	11861.987971401382	10922.07347101646	13073.307389740965	11861.807054343459	11504.985764838537	10893.92148782854	12274.866541595686	12250.690738708401	13799.090097611977	11940.693986411276	20569.85561335297	12431.00553862623	12629.685472361209	12036.409613938116	15855.002850351366	12865.557820086426	16120.657394135962	10808.7028005952	13576.996163490623	9874.066458390162	10700.513234166405	15095.818882759719	14020.157553872335	15098.988981638695	12765.442241712411	15951.015226689988	9526.550911752594	10592.386030377087	8489.48880028616	11335.818233288099	6939.385143458642	11126.621648762964	11173.997268233838	14883.666345018519	14495.084646383695	8775.905434842816	12377.176411299262	9189.993570470879	11703.01985656819	12346.174333555433	8389.03340486558	11434.715801422943	9490.867605161668	10885.457012576568	11719.093567390044	10381.249799095489	11572.27013251091	10524.349293992906	11889.371056472906	8731.037982327533	12897.384813636367	8987.771180333799	10577.108439907544	8906.862247399438	12264.700497738173	8734.859612454751	11313.555492623014	8256.435383430067	7575.950753980696	8217.59377925861	10164.955999120157	9818.802746131501	10846.139589638717	9556.041741977477	9949.71187057261	7763.557061905614	9130.616164387357	10290.840346530094	9690.08163681718	32629.5095482732	15634.26516141552	15490.578286423246	12146.387497212247	6849.059107682603	13261.876458903202	17219.129628430495	12118.68306259523	13216.125002688574	19255.39765639149	18024.18638705079	9956.375502553126	17175.958665354614	12226.151625955308	11390.913411781254	13971.65083860781	12547.113459780341	15091.453760506838	13311.823423096053	19109.787805420194	10994.977537602164	9539.685299598501	25170.8008387845	15937.27146981733
PWY-6277	22321.876000631775	19536.727087672483	24504.12465884141	22028.560013724287	21181.92855225558	18788.927336292323	22242.50529603998	23184.24784746788	22712.794420395883	20469.345859234396	28494.267978398282	23206.92634745352	23603.990229026196	20817.091768100403	21560.32849722154	21659.22743478484	20651.81126035909	18672.577045305483	18923.503256659824	19413.80244397982	19272.520470525105	23812.93147012629	21870.219926155954	25004.868003429354	21467.668789073934	28132.12878076158	14160.856456449306	14817.160774193382	13668.94828488462	16015.421372700419	11661.796132126501	15885.67923801732	17666.150385052133	22214.522385966637	21123.479438383918	14661.567598891896	19593.701260215938	16964.218174194073	19938.620076698968	21411.518294187415	13804.15265730718	19858.062630172222	15569.935221834381	17391.031618552857	15548.72512391527	18782.202613430243	16563.85941473246	15501.14300913075	16496.49621533937	13422.492082360071	18713.157283588684	16583.51247953638	15426.820755554489	15490.312955169571	17194.34004110784	16093.77359939195	15858.424255550963	13498.946863360989	11034.12068488006	13145.949451839151	15928.707087474904	15819.91486670514	18893.455126647194	16337.607919891652	13885.22781629288	12060.810895785798	14311.89283132384	17797.30819793023	14945.237806819356	51817.3705601502	26113.63250585051	26470.65328389328	20864.624816322703	11078.715932640167	25036.449395547534	27785.60482334966	22133.574535119835	20117.045349188425	33767.715126735246	27320.113467509225	18712.342403452214	24411.294757338106	22415.46197679911	17847.94545476785	25766.259314955856	20702.096936467526	28357.175574035784	19965.814785685034	34972.71336192886	17399.471832886866	18013.82045957235	43199.62191120969	29945.906532649882
PWY-6282	11779.33983434423	10718.366953495828	11443.470806391759	11445.478259192058	11054.404129653445	10613.676173262644	11022.167843516325	13832.196242120819	9656.669270854021	11526.409825974346	14644.374346629958	9472.271390179983	4408.498676223053	11543.278793870328	11047.700889237794	11513.826646338779	8962.087078322056	13457.282769141137	8241.354045979746	9357.824671648506	14726.135786090936	10035.358228907402	12033.064268847498	17951.41792100999	9865.814278715034	12872.9933342102	9092.525815263594	8257.010274075214	7258.057970455411	8653.695157563583	7026.2919645976535	9748.61006643268	10706.272582914566	10360.94761492576	9567.63727398733	8759.323767106644	8464.972292789535	9789.609530940781	7581.267503434963	11721.663282294101	5130.251950777747	11322.334553195416	6149.622957994882	10203.836687000272	6168.367525366294	9543.206002437042	7999.822960262107	9442.425388468735	7899.694002852664	9250.47900411313	7417.817864852796	9414.87268284443	8754.70452536625	8716.776615393934	8878.842296516432	8860.159472823414	7369.769644846313	8924.746978697594	5852.883394936583	9837.35499260712	7352.714304408831	7613.3128396828015	8817.149422326853	8196.140083364464	7400.363934548065	7430.0080325455865	8692.121313929802	9727.789626530828	7906.693660668025	21850.418734942963	13526.003068032165	9860.2400886403	9287.559024763204	3930.9801522416333	10376.273764941614	13947.70146222753	9505.668813790971	8313.77650439005	15176.294423656544	9322.508342097477	9072.708418053187	9635.800324827616	10363.781606028186	7447.517115446894	15138.526195621907	6665.595086285187	12098.604919362891	7639.9360782463045	14518.153883497756	6136.40453228381	8581.539827149418	13285.430156748307	16565.582059060893
PWY-6317	5839.4728386338	5076.118310578345	5155.9543299529	4540.526371713021	5095.275874322952	6261.528264232928	5546.1105034631	5986.5399899827435	7569.453723389191	6549.05621695084	10740.715885906893	6756.64745969929	6638.074565409391	6273.9259625135965	8035.320503264889	7230.888027175212	6164.97204878095	6687.133009261738	4871.543733869156	6524.4315794642935	8792.539477558736	7506.560374508585	8720.682821110793	6623.67903240752	6391.532124815078	8561.800657744721	5245.850641451245	4611.66771413012	3575.380409805344	5396.416939577982	3251.0550299417423	5139.7279670462785	4981.089544082107	6597.337513133488	4420.056467424836	5035.321320918304	5459.373414565832	3588.244418776678	6018.973864816378	4671.143671031277	3986.662527301127	5247.0926852550265	5006.478389671387	4937.553927291276	4856.995526473442	5325.513760403373	6002.303048291888	5830.584766302607	4408.470571503279	5382.142493217501	4689.312821436211	3857.9376692764954	3865.0964224851655	4148.494481822873	5758.560494052405	4247.808887594436	6070.362977185823	3759.2961518006277	4940.085095927395	4260.472824017377	6363.101547644103	5299.5808789574385	5242.150705519165	5522.654058633348	6464.067353646889	5161.758127217367	7685.024252183646	5577.041666006846	5305.994006002421	14679.28318625972	10177.541745026825	7556.199819694968	8466.426809943718	3982.6120811146343	8864.123504384323	8636.478575295998	7542.728210016713	6222.2563151613085	12289.94742497757	10011.574337475031	7459.648814448959	10145.343914017421	9075.876658980169	6108.4747242014555	8133.191429912823	6396.925142734962	9032.99808505769	6609.620609485533	12797.041289599689	5588.909253747579	4813.903147983579	14686.584399275722	7997.636169554171
PWY-6344	1912.3641091480072	1833.6829349219445	1503.295084279441	1548.6085773667348	1811.2637297976728	1824.9102174624522	1783.4512727495094	2081.3438468783984	1738.4971311142594	1841.0578079308164	2068.30850248245	1997.1952809001457	1011.112546519325	1825.6309871112755	1927.254488204402	2121.8397362057376	1557.1930330153193	3124.6866617860273	986.3750579248301	1867.5034527638836	3353.610397483059	2178.9555122308575	2775.368226208365	2203.285405724769	1458.7187201991337	2526.701515844266	1643.215924259273	1060.9082425053239	1239.2110245682443	1392.4153617027816	1207.6919735457002	1226.8531223052269	1818.06710904801	1516.6955387411122	1041.7344871385576	1675.8270280816998	1196.7113479678956	1188.9529210915437	1112.0792522020363	1323.400438061139	762.6583223400036	1416.7593863831348	848.8737884088721	1460.3540058866827	1255.3731171023016	1386.2687384013082	1258.3665349604864	1442.537860780628	1262.3960651463265	1826.815361772024	1155.0268551772544	1035.039637877989	1298.0590268514543	1277.2668686121772	1583.2168523889063	1317.4608266670907	1303.3433800168427	1402.1466209226462	1229.0373886211257	1363.5698818493183	1536.8922971807353	1649.4089725164263	1586.1292153266427	2015.2899241596965	1860.6281499697302	1046.1271139327744	1108.3983567617634	1989.6360880872296	1353.4377155011491	4181.874888105396	2747.8982761883385	1625.666846343789	2259.99345641285	1014.665273183418	2080.204760096998	1829.250007654247	1978.979264019668	1409.9096343179324	3564.0866687568364	2004.8547594133045	2183.6420773328987	1853.2547127166822	2156.8796306855957	1604.3524883199034	2588.353884201723	1454.249680326188	2321.8548764472343	1837.7896895433237	3277.007557236178	1247.8542030238762	897.405212807553	2767.7862612061062	1403.6133412063202
