Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
2446R_L_F_S2_week5_S39_L001_R1_001	2446R_L_F_S2_week5_S39_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	91885.0	0.0	52-301	50.0	1.9633237198672253	279.51814768460576	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2446R_L_F_S2_week5_S39_L001_R2_001	2446R_L_F_S2_week5_S39_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	91885.0	0.0	50-301	52.0	4.230287859824781	267.6034499646297	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2446R_L_F_S2_week6_S40_L001_R1_001	2446R_L_F_S2_week6_S40_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	117836.0	0.0	51-301	50.0	1.7634678705998168	279.83491462710884	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2446R_L_F_S2_week6_S40_L001_R2_001	2446R_L_F_S2_week6_S40_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	117836.0	0.0	50-301	52.0	4.1405003564275775	267.49216707967	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2446R_L_F_S2_week7_S41_L001_R1_001	2446R_L_F_S2_week7_S41_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	107820.0	0.0	51-301	50.0	2.227787052494899	279.2999907252829	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2446R_L_F_S2_week7_S41_L001_R2_001	2446R_L_F_S2_week7_S41_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	107820.0	0.0	50-301	53.0	6.101836393989983	264.7356149137451	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2446R_L_F_S2_week9_S42_L001_R1_001	2446R_L_F_S2_week9_S42_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	95028.0	0.0	50-301	50.0	2.0173001641621413	279.82197878520014	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2446R_L_F_S2_week9_S42_L001_R2_001	2446R_L_F_S2_week9_S42_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	95028.0	0.0	50-301	53.0	5.46680978237993	265.14811424001346	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2475R_0_M_S5_week9_S77_L001_R1_001	2475R_0_M_S5_week9_S77_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	122438.0	0.0	50-301	50.0	1.8858524314346852	279.510535944723	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2475R_0_M_S5_week9_S77_L001_R2_001	2475R_0_M_S5_week9_S77_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	122438.0	0.0	50-301	52.0	5.686143190839445	266.0951747006648	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2476R_R_F_NS6_week9_S81_L001_R1_001	2476R_R_F_NS6_week9_S81_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	121338.0	0.0	52-301	48.0	1.948276714631855	279.9613806062404	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2476R_R_F_NS6_week9_S81_L001_R2_001	2476R_R_F_NS6_week9_S81_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	121338.0	0.0	50-301	50.0	5.14348349239315	270.5411742405512	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2518R_0_M_S5_week9_S78_L001_R1_001	2518R_0_M_S5_week9_S78_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	107273.0	0.0	54-301	49.0	1.8485546223187568	279.6745033699067	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2518R_0_M_S5_week9_S78_L001_R2_001	2518R_0_M_S5_week9_S78_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	107273.0	0.0	50-301	52.0	5.837442786162407	266.5789993754253	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2529R_R_F_NS1_week5_S5_L001_R1_001	2529R_R_F_NS1_week5_S5_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	91538.0	0.0	52-301	48.0	1.9915226463326705	279.83685463960325	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2529R_R_F_NS1_week5_S5_L001_R2_001	2529R_R_F_NS1_week5_S5_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	91538.0	0.0	50-301	51.0	5.080949987983133	269.8224999453779	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2529R_R_F_NS1_week6_S6_L001_R1_001	2529R_R_F_NS1_week6_S6_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	93012.0	0.0	52-301	49.0	1.912656431428203	279.87957467853613	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2529R_R_F_NS1_week6_S6_L001_R2_001	2529R_R_F_NS1_week6_S6_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	93012.0	0.0	50-301	51.0	5.095041500021503	269.8178729626285	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2529R_R_F_NS1_week7_S7_L001_R1_001	2529R_R_F_NS1_week7_S7_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	94989.0	0.0	52-301	50.0	1.9644379875564537	279.4236595816358	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2529R_R_F_NS1_week7_S7_L001_R2_001	2529R_R_F_NS1_week7_S7_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	94989.0	0.0	50-301	53.0	5.034267125667183	267.39008727326325	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2529R_R_F_NS1_week9_S8_L001_R1_001	2529R_R_F_NS1_week9_S8_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	89407.0	0.0	75-301	50.0	2.3208473609448927	279.3597369333497	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2529R_R_F_NS1_week9_S8_L001_R2_001	2529R_R_F_NS1_week9_S8_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	89407.0	0.0	50-301	53.0	5.636024024964488	267.1715301933853	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2562R_0_F_NS6_week9_S82_L001_R1_001	2562R_0_F_NS6_week9_S82_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	113077.0	0.0	63-301	48.0	1.8951687787967493	280.2710100197211	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2562R_0_F_NS6_week9_S82_L001_R2_001	2562R_0_F_NS6_week9_S82_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	113077.0	0.0	50-301	51.0	4.6685002255100505	270.232284195725	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
2562R_RL_F_NS6_week9_S83_L001_R1_001	2562R_RL_F_NS6_week9_S83_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	102159.0	0.0	55-301	48.0	1.885296449652013	280.69926291369336	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
2562R_RL_F_NS6_week9_S83_L001_R2_001	2562R_RL_F_NS6_week9_S83_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	102159.0	0.0	50-301	51.0	4.254152840180502	271.50911813937097	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3795R_0_F_S2_week5_S43_L001_R1_001	3795R_0_F_S2_week5_S43_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	117241.0	0.0	60-301	49.0	1.8261529669654812	280.22525396405695	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3795R_0_F_S2_week5_S43_L001_R2_001	3795R_0_F_S2_week5_S43_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	117241.0	0.0	50-301	52.0	4.865192210915977	266.8289335641968	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3795R_0_F_S2_week6_S44_L001_R1_001	3795R_0_F_S2_week6_S44_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	93669.0	0.0	51-301	51.0	1.8501318472493569	279.61267868771955	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3795R_0_F_S2_week6_S44_L001_R2_001	3795R_0_F_S2_week6_S44_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	93669.0	0.0	50-301	54.0	4.825502567551698	265.15000693932893	277	pass	warn	warn	pass	fail	fail	pass	warn	fail	fail	pass
3795R_0_F_S2_week7_S45_L001_R1_001	3795R_0_F_S2_week7_S45_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	99709.0	0.0	52-301	50.0	2.195388580770041	279.2636672717608	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3795R_0_F_S2_week7_S45_L001_R2_001	3795R_0_F_S2_week7_S45_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	99709.0	0.0	50-301	52.0	5.732682104925333	265.83906166945815	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3795R_0_F_S2_week9_S46_L001_R1_001	3795R_0_F_S2_week9_S46_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	124626.0	0.0	54-301	50.0	1.9803251327973295	279.4241811500008	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3795R_0_F_S2_week9_S46_L001_R2_001	3795R_0_F_S2_week9_S46_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	124626.0	0.0	50-301	52.0	5.407378877601785	266.21749073227096	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3861R_R_M_NS1_week9_S34_L001_R1_001	3861R_R_M_NS1_week9_S34_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	94548.0	0.0	54-301	49.0	2.159749545204552	280.23104666412826	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3861R_R_M_NS1_week9_S34_L001_R2_001	3861R_R_M_NS1_week9_S34_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	94548.0	0.0	50-301	52.0	4.676989465668232	269.2445213013496	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3909R_0_M_S2_week5_S61_L001_R1_001	3909R_0_M_S2_week5_S61_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	143274.0	0.0	52-301	50.0	1.9647668104471154	279.2940868545584	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3909R_0_M_S2_week5_S61_L001_R2_001	3909R_0_M_S2_week5_S61_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	143274.0	0.0	50-301	53.0	4.834792076720131	267.0102740204085	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3909R_0_M_S2_week6_S62_L001_R1_001	3909R_0_M_S2_week6_S62_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	176770.0	0.0	52-301	50.0	1.6818464671607174	279.3672512304124	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3909R_0_M_S2_week6_S62_L001_R2_001	3909R_0_M_S2_week6_S62_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	176770.0	0.0	50-301	53.0	4.375176783390847	266.96355150760877	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3909R_0_M_S2_week7_S63_L001_R1_001	3909R_0_M_S2_week7_S63_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	121357.0	0.0	52-301	50.0	2.0419094077803503	279.11085475085906	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3909R_0_M_S2_week7_S63_L001_R2_001	3909R_0_M_S2_week7_S63_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	121357.0	0.0	50-301	52.0	4.696062031856424	266.7880715574709	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3909R_0_M_S2_week9_S64_L001_R1_001	3909R_0_M_S2_week9_S64_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	126122.0	0.0	59-301	50.0	2.025023390050903	279.5183393856742	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3909R_0_M_S2_week9_S64_L001_R2_001	3909R_0_M_S2_week9_S64_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	126122.0	0.0	50-301	53.0	4.998334945528932	266.7825121707553	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3918R_R_M_S2_week5_S65_L001_R1_001	3918R_R_M_S2_week5_S65_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	114847.0	0.0	52-301	49.0	2.093219674871786	279.6270255209104	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3918R_R_M_S2_week5_S65_L001_R2_001	3918R_R_M_S2_week5_S65_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	114847.0	0.0	50-301	52.0	4.827291962349909	268.52091913589385	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3918R_R_M_S2_week6_S66_L001_R1_001	3918R_R_M_S2_week6_S66_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	116860.0	0.0	58-301	50.0	1.9698784870785555	279.98675338011293	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3918R_R_M_S2_week6_S66_L001_R2_001	3918R_R_M_S2_week6_S66_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	116860.0	0.0	50-301	52.0	4.277768269724456	267.93040390210507	277	pass	warn	warn	pass	fail	fail	pass	warn	fail	fail	pass
3918R_R_M_S2_week7_S67_L001_R1_001	3918R_R_M_S2_week7_S67_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	125704.0	0.0	50-301	50.0	1.9251575128874183	280.2610338573156	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3918R_R_M_S2_week7_S67_L001_R2_001	3918R_R_M_S2_week7_S67_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	125704.0	0.0	50-301	52.0	3.785877935467447	269.33210558136574	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3918R_R_M_S2_week9_S68_L001_R1_001	3918R_R_M_S2_week9_S68_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	91520.0	0.0	50-301	49.0	2.139423076923077	280.0705528846154	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3918R_R_M_S2_week9_S68_L001_R2_001	3918R_R_M_S2_week9_S68_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	91520.0	0.0	50-301	52.0	4.090909090909091	269.4703780594406	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3924R_L_F_S5_week9_S72_L001_R1_001	3924R_L_F_S5_week9_S72_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	122110.0	0.0	80-301	49.0	1.7582507575137172	279.73830153140614	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3924R_L_F_S5_week9_S72_L001_R2_001	3924R_L_F_S5_week9_S72_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	122110.0	0.0	50-301	52.0	4.583572189009908	268.1824584391123	277	pass	warn	warn	pass	fail	fail	pass	warn	fail	fail	pass
3929R_0_F_S5_week9_S73_L001_R1_001	3929R_0_F_S5_week9_S73_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	119931.0	0.0	51-301	51.0	1.9102650690813885	279.10634448141013	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3929R_0_F_S5_week9_S73_L001_R2_001	3929R_0_F_S5_week9_S73_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	119931.0	0.0	50-301	53.0	6.064320317515905	263.85150628277927	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3969R_0_F_S2_week5_S47_L001_R1_001	3969R_0_F_S2_week5_S47_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	103981.0	0.0	50-301	50.0	2.0436425885498313	278.9874592473625	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3969R_0_F_S2_week5_S47_L001_R2_001	3969R_0_F_S2_week5_S47_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	103981.0	0.0	50-301	53.0	5.505813562093074	265.3593252613458	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3969R_0_F_S2_week6_S48_L001_R1_001	3969R_0_F_S2_week6_S48_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	104692.0	0.0	54-301	49.0	1.9925113666755818	279.6430959385626	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3969R_0_F_S2_week6_S48_L001_R2_001	3969R_0_F_S2_week6_S48_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	104692.0	0.0	50-301	52.0	5.93932678714706	265.81623237687694	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3969R_0_F_S2_week7_S49_L001_R1_001	3969R_0_F_S2_week7_S49_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	132354.0	0.0	50-301	49.0	1.9228735059008417	279.38004140411323	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3969R_0_F_S2_week7_S49_L001_R2_001	3969R_0_F_S2_week7_S49_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	132354.0	0.0	50-301	52.0	4.791694999773336	266.910021608716	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3969R_0_F_S2_week9_S50_L001_R1_001	3969R_0_F_S2_week9_S50_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	103791.0	0.0	58-301	49.0	2.0088446975171257	280.1717778998179	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3969R_0_F_S2_week9_S50_L001_R2_001	3969R_0_F_S2_week9_S50_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	103791.0	0.0	50-301	51.0	4.62275149097706	268.49374223198544	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3971R_L_F_NS1_week5_S9_L001_R1_001	3971R_L_F_NS1_week5_S9_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	114312.0	0.0	52-301	49.0	2.080271537546364	279.3772132409546	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3971R_L_F_NS1_week5_S9_L001_R2_001	3971R_L_F_NS1_week5_S9_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	114312.0	0.0	50-301	52.0	6.3615368465253	266.869602491427	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3971R_L_F_NS1_week6_S10_L001_R1_001	3971R_L_F_NS1_week6_S10_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	108295.0	0.0	64-301	49.0	1.9391476984163627	279.8528556258368	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3971R_L_F_NS1_week6_S10_L001_R2_001	3971R_L_F_NS1_week6_S10_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	108295.0	0.0	50-301	52.0	5.796204810933099	266.7820859688813	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3971R_L_F_NS1_week7_S11_L001_R1_001	3971R_L_F_NS1_week7_S11_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	97625.0	0.0	58-301	49.0	2.0107554417413573	280.20135211267603	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3971R_L_F_NS1_week7_S11_L001_R2_001	3971R_L_F_NS1_week7_S11_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	97625.0	0.0	50-301	52.0	5.506786171574904	268.2159590268886	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3971R_L_F_NS1_week9_S12_L001_R1_001	3971R_L_F_NS1_week9_S12_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	104302.0	0.0	68-301	49.0	2.0162604743916703	280.18120457901097	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3971R_L_F_NS1_week9_S12_L001_R2_001	3971R_L_F_NS1_week9_S12_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	104302.0	0.0	50-301	51.0	5.140841019347663	269.0418400414182	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3975R_0_F_NS1_week9_S13_L001_R1_001	3975R_0_F_NS1_week9_S13_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	129619.0	0.0	52-301	48.0	1.9279580925635902	279.788495513775	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3975R_0_F_NS1_week9_S13_L001_R2_001	3975R_0_F_NS1_week9_S13_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	129619.0	0.0	50-301	51.0	5.837107214220137	268.17829176278167	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3975R_R_F_NS1_week5_S14_L001_R1_001	3975R_R_F_NS1_week5_S14_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	104377.0	0.0	50-301	49.0	2.0291826743439647	279.47611063740095	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3975R_R_F_NS1_week5_S14_L001_R2_001	3975R_R_F_NS1_week5_S14_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	104377.0	0.0	50-301	52.0	6.08467382660931	267.49193787903465	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3975R_R_F_NS1_week6_S15_L001_R1_001	3975R_R_F_NS1_week6_S15_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	106048.0	0.0	51-301	49.0	2.081133071816536	278.99908531985517	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3975R_R_F_NS1_week6_S15_L001_R2_001	3975R_R_F_NS1_week6_S15_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	106048.0	0.0	50-301	52.0	5.862439649969825	266.30197646348824	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3975R_R_F_NS1_week7_S16_L001_R1_001	3975R_R_F_NS1_week7_S16_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	113495.0	0.0	50-301	49.0	1.978941803603683	279.5490021586854	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3975R_R_F_NS1_week7_S16_L001_R2_001	3975R_R_F_NS1_week7_S16_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	113495.0	0.0	50-301	52.0	6.3060046698092425	265.7339618485396	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3975R_R_F_NS1_week9_S17_L001_R1_001	3975R_R_F_NS1_week9_S17_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	131797.0	0.0	50-301	49.0	1.927206233829298	279.52318338050185	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3975R_R_F_NS1_week9_S17_L001_R2_001	3975R_R_F_NS1_week9_S17_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	131797.0	0.0	50-301	52.0	4.680683171847614	268.6085191620447	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
3980R_0_F_S2_week9_S51_L001_R1_001	3980R_0_F_S2_week9_S51_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	129149.0	0.0	54-301	50.0	1.7870831365322224	279.9470998614004	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
3980R_0_F_S2_week9_S51_L001_R2_001	3980R_0_F_S2_week9_S51_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	129149.0	0.0	50-301	53.0	3.9589931009918775	267.7598742537689	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
Positive_control_S89_L001_R1_001	Positive_control_S89_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	135081.0	0.0	52-301	52.0	2.322310317513196	277.76067692717703	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
Positive_control_S89_L001_R2_001	Positive_control_S89_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	135081.0	0.0	50-301	54.0	5.7269342098444636	268.85556814059714	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
negative_control_S90_L001_R1_001	negative_control_S90_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	62943.0	0.0	50-301	54.0	2.1622738032823348	277.68155315126387	282	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
negative_control_S90_L001_R2_001	negative_control_S90_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	62943.0	0.0	50-301	56.0	8.229668112419173	265.308278919022	277	pass	warn	fail	pass	fail	fail	pass	warn	fail	fail	pass
