pathway	Plate1_1002R_0_M_NS6_week10_S69_L001	Plate1_1002R_L_M_NS6_week10_S70_L001	Plate1_1075R_0_M_NS6_week9_S72_L001	Plate1_184R_0_F_NS6_week10_S65_L001	Plate1_184R_L_F_NS6_week10_S66_L001	Plate1_2403R_L_F_NS6_week10_S67_L001	Plate1_2506R_0_F_NS6_week10_S68_L001	Plate1_3894R_0_M_NS6_week10_S71_L001	Plate2_016R_0_F_NS6_week9_S79_L001	Plate2_1075R_L_M_NS6_week9_S84_L001	Plate2_1184R_0_M_NS6_week9_S85_L001	Plate2_1186R_0_M_NS6_week9_S86_L001	Plate2_1186R_RR_M_NS6_week9_S87_L001	Plate2_184R_0_M_NS6_week9_S88_L001	Plate2_2403R_0_F_NS6_week9_S80_L001	Plate2_2476R_R_F_NS6_week9_S81_L001	Plate2_2562R_0_F_NS6_week9_S82_L001	Plate2_2562R_RL_F_NS6_week9_S83_L001	Plate3_016R_0_F_NS6_week5_S1_L001	Plate3_016R_R_F_NS6_Pellet_week9_S2_L001	Plate3_1075R_RL_M_NS6_Pellet_week9_S3_L001	Plate4_016R_R_F_NS6_week5_S1_L001	Plate4_1075R_0_M_NS6_week5_S2_L001	Plate4_1075R_RL_M_NS6_week5_S3_L001	Plate4_1184R_0_M_NS6_week5_S4_L001	Plate4_1186R_0_M_NS6_week5_S5_L001	Plate4_1186R_RR_M_NS6_week5_S6_L001	Plate4_184R_0_M_NS6_week5_S7_L001	Plate4_2403R_0_F_NS6_week5_S8_L001	Plate4_2476R_R_F_NS6_week5_S9_L001	Plate4_2562R_0_F_NS6_week5_S10_L001	Plate4_2562R_RL_F_NS6_week5_S11_L001
PWY-6609	0.8069591826502917	0.9984405143578892	0.9990644848985267	0.43642884783961255	0.7684907058079876	0.9516036420972381	1.0	0.7838684169502287	0.978004443344018	0.9065690168502181	0.8535386655333428	0.9099911967369759	0.8587238231414179	0.817184143025263	1.0	0.9999999984101886	0.08561036552747803	0.48418262710249166	4.275710385863237e-05	0.9990839659930778	0.9590721026732535	0.9625195463108709	0.9999975569942714	0.9983788765184834	0.994774924773185	0.9945516841064622	0.9996458134407389	0.9192943761755509	0.7292150002011224	0.7824971221062695	0.9999999657733915	0.8690530260834556
PWY-6700	0.706660184735031	0.9763726552292271	0.9611080135779907	0.9998979281275749	0.6732047081151747	0.9184597728353153	0.9999999111910699	0.6848631517576806	0.9577611602401024	0.8448711477050811	0.7024764502987632	0.7674897825985875	0.720661671279894	0.6838492997277955	0.9999980906540537	0.9974769732842556	0.999275850066378	0.9804963908322872	0.6672812937584649	0.9948320911877242	0.9305531406419854	0.923006776044477	0.9867827841558071	0.9714893983304976	0.9419697753405643	0.996158174164057	0.9632408302969613	0.9969604454252	0.6432640442732429	0.6370041633969219	0.9967599351194697	0.7337250665673362
PWY-6703	0.0	0.0	0.0	2.823492465382082e-06	0.0	0.0	0.0	0.0	0.0	5.999999999999982e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5199999999998295e-14	0.0	4.79293599938094e-10	0.0	4.462822259287637e-09	0.0	0.0	0.0	0.0	0.0	2.666666666666667e-16	1.298549655634894e-08	0.0	0.0	0.0
PWY-6737	0.9999004912773315	0.9999999989759394	0.3617120904951636	0.9999916369039871	0.233999851399518	0.9999999998542966	1.0	3.734954493e-07	0.9999999634531398	0.682674266228132	0.2740517056420546	0.9999962015769229	0.9999431534257996	0.0029335177530781	1.0	1.0	0.9999999999999862	0.9824277415577417	0.9518434114418816	0.9999346237381904	0.7201474366260253	0.7119272005160033	0.3153714894845806	0.7267442961998711	0.4358437593254672	0.9999999949797957	0.9999253149368047	0.9988089356031093	0.6082728027196427	6.8732183412e-05	0.892085135021564	3.8734669132e-06
PWY-6897	0.0	0.0	0.0	4.1399999999999425e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.129249999997798e-13	0.0	3.599999999999995e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969	0.08038847136321924	1.549999999998078e-12	0.0	0.6257909052847929	0.0	0.0	0.015818331001885486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999999966e-15	3.351999999991011e-12	0.6021827871323446	0.0	0.0	0.0	0.0	0.0	0.8465847637415032	0.0	0.0	0.7176912676790391	0.7803424933877693	0.0	0.0	0.0
PWY-7111	0.45351401194292923	0.8686841164275045	0.7373725477916555	0.9932558553495805	0.700461315261346	0.9224448081921528	0.6680662436648714	0.684062549848529	0.9506335016796327	0.8530757704864571	0.666651787348001	0.6592915077521219	0.6678721131123928	0.6619713013391437	0.055533178092985615	0.42477834940729714	0.6965704215681254	0.9763488342016484	0.5119410311087939	0.9863231358114594	0.9394707990983079	0.8321504351419894	0.7486543718366089	0.9046746182821781	0.8889262119327976	0.6545246013325643	0.5819874217632778	0.8350139111962999	0.6295252238503175	0.558057620931695	0.6683534944134352	0.7564274895033604
PWY-7208	0.63098023840688	0.971105726336316	0.9523790096919457	0.9998706047161241	0.5864693496949756	0.8923008103532193	0.9999998667866115	0.6008507777942949	0.9376509403267684	0.7960679069333291	0.6587238603853274	0.714588013053813	0.6620459724049998	0.6137179861270379	0.9999973062154303	0.9965316269609079	0.9990778537052704	0.9728537718300874	0.5411677596458809	0.9935570229378197	0.9068563424581635	0.8832138139365487	0.9856436307747377	0.9605346038227627	0.9107931674333424	0.9942687136641446	0.9485428962133967	0.9971113346069332	0.5213327935945503	0.5313775904683857	0.995164124402635	0.6684080252851807
PWY-7219	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY-7221	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY-7242	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY-7323	0.0	2.1298199999697593e-11	1.0	0.0	1.0	2.6705674970484062e-05	0.0	1.0	0.9999999993088847	0.9999586546183024	1.0	1.0	0.9999999999999828	1.0	4.6688276854680314e-09	0.9549325236198987	1.2671574983403451e-06	9.494196239068214e-08	0.0	1.5903529137486248e-05	0.9999999994544654	9.62235398957853e-05	1.0	0.9991421619177033	0.9994485149606988	0.1782138093266877	0.942216076965409	2.2064999999967542e-12	2.047499999997205e-12	0.9999999997985558	0.9999999999999597	1.0
PWY-7663	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY-7664	0.9999989074169906	0.0	0.07038660300512968	0.0	0.0	0.0	0.0	0.18306283284613453	0.0	0.0	0.0	0.0	0.0	0.23609877722017178	0.0	0.0	4.619649999984756e-12	7.620475048122253e-05	0.9995017518659398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999	0.9999999999999846	0.0	1.0318497623949005e-08
PWY0-1061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.999999999999997e-16	0.0	0.0	7.5670928690538e-09	0.0	0.0	0.0	2.9999999999999994e-16	0.0	0.0	0.0	0.0	0.0	0.0
PWY0-1319	0.9003865520531719	0.9973314523410225	0.9886751784667914	0.9999979746073155	0.9149026809366984	0.9934689448879689	1.0	0.9079330132544675	0.9983112835006716	0.9460640574001161	0.9357143650097933	0.9446151936374829	0.9497194989966733	0.9356622313701611	0.9999999343244806	0.9999813112303473	0.99998220422833	0.997642422044048	0.7629853655157123	0.9996729254384407	0.9793448749415784	0.9443957517384961	0.9976326829971186	0.9924172151364685	0.972863533919878	0.9981505832074421	0.9791222244686008	0.999534220003113	0.7551977527504916	0.84587216675613	0.9995890073860594	0.894844823253453
PWY0-1586	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY0-862	0.9999987253200544	0.0	0.06094418170773037	0.0	0.0	0.0	0.0	0.16112470602914328	0.0	0.0	0.0	0.0	0.0	0.20943426236772267	0.0	0.0	3.959699999989547e-12	6.531906864438041e-05	0.9994187587773223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999998833	0.9999999999999819	0.0	8.844426547850746e-09
PWY4FS-7	0.0	0.0	0.0	0.0005452038040706235	0.0	0.0	0.9976430542570276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4100806972704005e-09	0.0	0.0	0.0	0.0	0.0	1.8168950976921424e-09	0.0	0.0	0.0001386192042680973	0.0	0.0	5.531999975500624e-13	0.0
PWY4FS-8	0.0	0.0	0.0	0.0005452038040706235	0.0	0.0	0.9976430542570276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4100806972704005e-09	0.0	0.0	0.0	0.0	0.0	1.8168950976921424e-09	0.0	0.0	0.0001386192042680973	0.0	0.0	5.531999975500624e-13	0.0
PWYG-321	0.9999989483888104	0.0	0.0729289425821174	0.0	0.0	0.0	0.0	0.18884822538106613	0.0	0.0	0.0	0.0	0.0	0.2430615914805262	0.0	0.0	4.799636363621966e-12	7.917353166623713e-05	0.9995204272104828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999036	0.9999999999999851	0.0	1.0720517005855021e-08
PYRIDNUCSAL-PWY	0.0	7.999999999999995e-16	0.9969539502180487	0.0	0.9402586660948499	6.636479999669553e-11	0.00018286002425855458	2.6310917320036385e-05	0.0	0.9809679696158892	0.9937095286177218	0.0006584911114679156	0.1572520116892186	0.532833891024261	0.9999999888021623	0.9999998544239866	0.0	0.0	0.0	0.0044239839751635075	0.9938827257397392	0.0033321699676789264	0.9044834780539457	0.0026977832780024154	1.5004831976713689e-09	0.002767936080628626	0.0014283793285637773	2.940645855139345e-08	0.0	0.13962564082064088	0.9781117907630641	0.9370405459690513
PYRIDNUCSYN-PWY	0.0	0.0	0.0	1.455798923573655e-12	0.0	0.0	1.8963395696508797e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0141490921664526e-07	5.999982509166896e-16	0.0	0.0	0.0	1.621242371927471e-10	0.0	4.571754373243798e-11	0.0	0.0	0.0	6.312394865324826e-10	0.0	2.7417278877640033e-10	0.0	0.0	0.0	0.0
RIBOSYN2-PWY	0.0	0.0	0.0	2.365263265281103e-11	0.0	0.0	1.0681508171256858e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.501557220574292e-06	1.4775467775467688e-14	6.315789473684208e-16	6.315789473684208e-16	0.0	3.8203071422733535e-10	0.0	6.666814285536492e-11	0.0	0.0	0.0	6.26563714128636e-10	0.0	2.1372277549193017e-10	0.0	0.0	0.0	0.0
SALVADEHYPOX-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8921689337157592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.999999990425433e-16
SO4ASSIM-PWY	0.0	0.0	0.0	0.9998295620206097	0.0	0.0	0.9991841640798991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0850286128126119e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.12027999981271e-11	0.0	0.0	0.0	0.0
TCA	0.04983547793188336	4.649999999995006e-13	0.0	0.35365934114325515	0.0	0.0	0.009551246218506629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.999999999999966e-16	1.0055999999989897e-12	0.4759542678646961	0.0	0.0	0.0	0.0	0.0	0.7660842624102293	0.0	0.0	0.6040131341982037	0.6806667813683783	0.0	0.0	0.0
THRESYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97991770008454e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.509999999999377e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.098799999996634e-12	0.0	7.582235670527059e-07
TRNA-CHARGING-PWY	0.8446279803800041	0.9902705236632292	0.9850362274980081	0.9999586685191454	0.8515951323556333	0.9678201650066318	0.999999934003341	0.8494970629796861	0.9835629554639613	0.9400062927358528	0.8839415870354859	0.8982656696500828	0.8706106565477549	0.8550114125615651	0.9999991251600262	0.9989634615503322	0.9997261312095458	0.993169740558973	0.8137514819694913	0.9982471165388109	0.9745894687258965	0.9661706338607265	0.9943208158851985	0.9866718785661024	0.9667439487123426	0.9983867190243271	0.9849713917930317	0.9988573745854818	0.8117304413875084	0.8116910251036497	0.998106196266599	0.8862195892109425
TRPSYN-PWY	0.0016126274176970115	0.07683452097545347	0.022706583363579818	0.6186467532331688	0.005374118151914354	0.02607659331981282	0.0003679804209315672	0.0065840465793771605	0.08970716996873247	0.176028525395266	0.0024295277800442058	0.0677316899651346	0.019777375960406348	0.033739581065349876	1.1335719177358051e-05	2.1585546227895686e-05	0.003839516303805809	0.3952205184032934	0.15114463288511634	0.3251221337687224	0.24882012528498504	0.4722632987964976	0.09203483123246162	0.335057025272431	0.4583991398730478	0.2203333916946652	0.03858453717506559	0.17464329763643796	0.33896790485959655	0.05533839856767494	0.04615759615451911	0.14762163130201983
VALSYN-PWY	0.7312672632210242	0.9807498312909662	0.9679461051128163	0.9999137745671886	0.723875205652808	0.937065762864317	0.9999999111910703	0.7294064749474999	0.9648648943638195	0.8776908146887467	0.7716872978510844	0.8099139115150485	0.7729638622074892	0.7423728186494183	0.9999982041420076	0.9976850754027747	0.9993850469445218	0.9844595454578954	0.6681099286599834	0.9959614785467854	0.9469565139216425	0.9251684151506568	0.9903853625184954	0.9740863081098048	0.942421175592764	0.9961719035509617	0.9651811514775059	0.9980724211662376	0.6718949651902392	0.6683554471104862	0.9967708950622982	0.7861861646574226
