pathway	Plate1_1002R_0_M_NS6_week10_S69_L001	Plate1_1002R_L_M_NS6_week10_S70_L001	Plate1_1075R_0_M_NS6_week9_S72_L001	Plate1_184R_0_F_NS6_week10_S65_L001	Plate1_184R_L_F_NS6_week10_S66_L001	Plate1_2403R_L_F_NS6_week10_S67_L001	Plate1_2506R_0_F_NS6_week10_S68_L001	Plate1_3894R_0_M_NS6_week10_S71_L001	Plate2_016R_0_F_NS6_week9_S79_L001	Plate2_1075R_L_M_NS6_week9_S84_L001	Plate2_1184R_0_M_NS6_week9_S85_L001	Plate2_1186R_0_M_NS6_week9_S86_L001	Plate2_1186R_RR_M_NS6_week9_S87_L001	Plate2_184R_0_M_NS6_week9_S88_L001	Plate2_2403R_0_F_NS6_week9_S80_L001	Plate2_2476R_R_F_NS6_week9_S81_L001	Plate2_2562R_0_F_NS6_week9_S82_L001	Plate2_2562R_RL_F_NS6_week9_S83_L001	Plate3_016R_0_F_NS6_week5_S1_L001	Plate3_016R_R_F_NS6_Pellet_week9_S2_L001	Plate3_1075R_RL_M_NS6_Pellet_week9_S3_L001	Plate4_016R_R_F_NS6_week5_S1_L001	Plate4_1075R_0_M_NS6_week5_S2_L001	Plate4_1075R_RL_M_NS6_week5_S3_L001	Plate4_1184R_0_M_NS6_week5_S4_L001	Plate4_1186R_0_M_NS6_week5_S5_L001	Plate4_1186R_RR_M_NS6_week5_S6_L001	Plate4_184R_0_M_NS6_week5_S7_L001	Plate4_2403R_0_F_NS6_week5_S8_L001	Plate4_2476R_R_F_NS6_week5_S9_L001	Plate4_2562R_0_F_NS6_week5_S10_L001	Plate4_2562R_RL_F_NS6_week5_S11_L001
GLYCOLYSIS-TCA-GLYOX-BYPASS	262.4036269430051	118.11450777202073	112.51865284974093	90.13523316062177	120.50673575129532	81.74145077720206	722.4668393782383	136.9025906735751	112.51865284974093	78.74766839378238	33.98082901554404	97.92746113989637	84.93108808290155	84.73523316062176	127.30569948186528	160.27927461139893	92.93316062176166	87.93886010362694	591.761658031088	62.75751295336787	63.14922279792746	280.5901554404145	81.93730569948185	190.860621761658	380.71398963730564	288.5782383419689	188.2585492227979	36.37305699481865	174.26891191709842	156.87979274611396	336.5487046632124	75.5440414507772
GLYOXYLATE-BYPASS	214.36571428571426	96.49142857142857	91.92	73.63428571428572	98.44571428571427	66.77714285714285	590.2057142857143	111.83999999999999	91.92	64.33142857142856	27.759999999999998	80.0	69.38285714285713	69.22285714285714	104.0	130.93714285714285	75.92	71.83999999999999	483.42857142857144	51.26857142857143	51.58857142857143	229.22285714285715	66.93714285714286	155.92000000000002	311.01714285714286	235.74857142857144	153.7942857142857	29.71428571428571	142.36571428571426	128.16	274.9371428571428	61.71428571428571
GOLPDLCAT-PWY	190.02352941176468	266.9647058823529	314.6823529411764	348.28235294117644	17.788235294117644	14.541176470588235	1506.2117647058824	16.376470588235293	49.97647058823529	31.6235294117647	77.36470588235294	122.96470588235292	81.03529411764706	52.658823529411755	1751.9999999999998	869.7882352941175	768.8470588235294	57.59999999999999	0.0	100.09411764705882	12.282352941176468	44.470588235294116	345.59999999999997	147.2470588235294	115.05882352941175	432.70588235294116	305.92941176470583	412.235294117647	3.6705882352941175	20.188235294117646	494.6823529411764	24.282352941176466
HCAMHPDEG-PWY	204.62181818181816	92.10545454545455	87.74181818181819	70.28727272727274	93.97090909090909	63.741818181818175	563.3781818181818	106.75636363636363	87.74181818181819	61.40727272727272	26.498181818181816	76.36363636363636	66.2290909090909	66.07636363636364	99.27272727272727	124.98545454545453	72.46909090909091	68.57454545454544	461.45454545454544	48.93818181818181	49.24363636363636	218.80363636363637	63.89454545454545	148.83272727272725	296.88	225.03272727272727	146.80363636363634	28.36363636363636	135.89454545454544	122.33454545454545	262.44	58.90909090909091
HEME-BIOSYNTHESIS-II	187.57	84.43	80.43	64.43	86.14	58.43	516.43	97.86	80.43	56.29	24.29	70.0	60.71	60.57	91.0	114.57	66.43	62.86	423.0	44.86	45.14	200.57	58.57	136.43	272.14	206.28	134.57	26.0	124.57	112.14	240.57	54.0
HEMESYN2-PWY	336.9	179.43	154.93	178.43	234.96999999999997	189.10000000000002	556.43	169.19	150.60000000000002	125.96	146.95	143.66	125.54	188.73000000000002	173.5	211.74	126.93	159.19	511.17	102.03	70.98	246.74	81.4	199.44	316.46999999999997	228.61	150.07000000000002	73.17	179.40999999999997	205.48000000000002	292.4	119.33
HEXITOLDEGSUPER-PWY	285.93379210431	131.45845708076783	120.53958710612098	95.40956175298804	123.54741035856573	87.34943860919955	773.6964143426295	146.9024266570083	118.90322346975734	82.91647953639985	41.11097428467946	103.39840637450197	91.71046722202101	96.14603404563562	134.88156465048894	170.0507787033683	101.82354219485694	90.15776892430277	687.4204998189061	68.15921767475551	68.28808402752625	345.7610286128214	115.91387178558492	227.58558493299526	410.774864179645	322.587033683448	223.82694675842083	50.65447301702281	194.48431727634912	191.65642883013402	366.5860919956537	87.54110829409633
HISDEG-PWY	12338.611428571428	10856.192857142856	10725.924285714284	9106.725714285716	12599.51857142857	13067.429999999998	7405.292857142858	10521.507142857143	11849.211428571427	13425.741428571428	15238.518571428569	12838.964285714286	13337.154285714285	14212.805714285714	11836.417142857143	13802.575714285716	11627.874285714282	11853.589999999998	7680.431428571428	10068.544285714286	9440.465714285712	7377.438571428571	5309.5428571428565	7847.285714285715	5115.295714285715	5840.548571428571	7303.979999999999	5199.624285714286	6715.812857142856	6872.8099999999995	6035.6228571428555	6028.73
HISTSYN-PWY	21560.0434682861	19226.633036437244	17197.445033738197	18243.35168690958	20225.581518218627	21171.27016194332	15442.145344129556	18522.80178137652	20760.56487179488	19966.267004048575	22224.805452091765	20816.21337381916	21474.111423751685	23272.691369770575	20075.58375168691	20401.296450742237	19550.68325910931	19370.86034412955	14794.743238866395	15904.615614035087	15433.553238866396	11799.700917678814	9502.143272604588	13100.798609986507	10063.199797570847	10207.105614035085	11484.810647773274	10000.674048582996	11941.897246963563	10860.008515519568	10828.252591093113	10035.582962213226
HOMOSER-METSYN-PWY	5164.6900000000005	6357.47	4990.530000000001	5985.360000000001	7378.92	8003.98	4824.920000000001	5151.379999999999	8255.289999999999	9023.5	10055.81	7285.889999999999	7914.94	7278.74	7961.280000000001	8921.19	4883.18	5282.37	3453.2499999999995	5762.79	6910.81	4386.6900000000005	2703.2499999999995	3997.5699999999997	2540.5599999999995	3572.82	4566.75	2262.9700000000003	2957.92	2524.42	2675.4999999999995	2808.5100000000007
HSERMETANA-PWY	11894.222	12820.174	8557.036	14007.848000000002	11816.786	14332.201999999997	10866.985999999999	9305.998000000001	14247.414000000002	13554.889	14328.852	11406.920000000002	12267.684999999998	11553.170000000002	14856.48	14080.305	10921.829999999998	11093.26	8376.410999999998	10404.45	10722.336	7468.235	4984.685	7273.516	5182.345	6493.375999999999	7337.016	6002.959000000001	6718.320999999999	4522.836	5018.1900000000005	4653.955
ILEUSYN-PWY	23434.682109653222	20934.387191952053	19235.7230887106	19759.37986260613	22048.08131362985	22903.53600417446	16937.52502170036	20994.819677348547	22896.93428132	21486.687122535408	24131.33659171543	23227.97044526771	24064.05608135667	26079.19528297235	21704.21090692153	21839.612233053642	21114.50813148832	20759.27846396299	16135.604811742618	17020.804459140687	17117.559382398642	12641.840979600589	10811.56732400472	14449.440236701806	11401.67378868846	11084.16204682484	12399.71796582115	11008.720087701859	13039.35413069253	12125.945072301247	12278.778414220242	11343.220077497139
KDO-NAGLIPASYN-PWY	222.61054945054946	100.20263736263738	95.45538461538462	76.46637362637364	102.23208791208792	69.3454945054945	612.905934065934	116.14153846153846	95.45538461538462	66.80571428571429	28.827692307692306	83.07692307692308	72.05142857142857	71.88527472527473	108.0	135.9731868131868	78.84	74.60307692307693	502.02197802197804	53.24043956043956	53.572747252747256	238.03912087912087	69.51164835164835	161.9169230769231	322.97934065934066	244.8158241758242	159.70945054945054	30.857142857142858	147.84131868131868	133.08923076923077	285.5116483516483	64.08791208791209
LACTOSECAT-PWY	52.4	40.4	35.666666666666664	27.666666666666668	21.599999999999998	36.86666666666667	66.73333333333332	39.199999999999996	4.333333333333333	11.999999999999998	22.066666666666666	20.2	19.0	28.13333333333333	5.333333333333333	16.6	26.133333333333333	9.6	118.85714285714285	27.86666666666666	19.266666666666666	84.06666666666666	55.0	51.53333333333333	25.0	47.33333333333333	46.46666666666666	29.666666666666664	30.0	45.93333333333332	46.599999999999994	24.066666666666666
LPSSYN-PWY	209.38046511627905	94.24744186046512	89.78232558139536	71.92186046511628	96.15627906976744	65.22418604651163	576.48	109.23906976744186	89.78232558139536	62.8353488372093	27.11441860465116	78.13953488372093	67.76930232558139	67.61302325581396	101.5813953488372	127.89209302325581	74.15441860465117	70.1693023255814	472.1860465116279	50.07627906976744	50.388837209302324	223.89209302325582	65.38046511627907	152.2939534883721	303.78418604651165	230.2660465116279	150.21767441860467	29.023255813953487	139.05488372093023	125.17953488372093	268.5432558139535	60.27906976744186
MET-SAM-PWY	5524.207547196797	6859.548562643022	5385.819249141877	6395.2964344965685	8004.478704233409	8632.6817548627	5309.33142305492	5328.686147025172	8833.888768592677	9731.06009868421	10793.703508295195	7796.490171624715	8397.269998569795	7720.3491776315805	8629.581573226546	9748.414543764304	5363.826834954234	5710.266106979405	3772.8024885583527	6234.963715675058	7365.967096681924	4800.498468249429	2876.7442462814647	4290.613116418765	2741.9470909610986	3955.1484496567505	4970.293651315789	2423.4459839816936	3100.553205091533	2728.5675486270025	2943.6924957093825	3020.7566704805495
METHGLYUT-PWY	208.41111111111113	93.81111111111112	89.36666666666667	71.5888888888889	95.71111111111112	64.92222222222223	573.8111111111111	108.73333333333333	89.36666666666667	62.544444444444444	26.98888888888889	77.77777777777779	67.45555555555556	67.3	101.11111111111111	127.3	73.81111111111112	69.84444444444445	470.00000000000006	49.84444444444445	50.15555555555556	222.85555555555555	65.07777777777778	151.5888888888889	302.3777777777778	229.20000000000002	149.52222222222224	28.88888888888889	138.4111111111111	124.60000000000001	267.3	60.0
NAD-BIOSYNTHESIS-II	5988.735384615385	3617.1538461538457	4605.670769230769	2615.978461538462	3555.218461538462	4518.193846153847	3109.2061538461544	4491.243076923078	3537.4707692307693	3268.3600000000006	3679.3353846153855	4553.993846153846	4551.200000000001	6194.987692307693	3429.4800000000005	3746.089230769231	4378.840000000002	4353.406153846154	4298.015384615385	3061.812307692308	2378.7569230769236	2577.815384615385	1249.846153846154	2704.233846153846	2170.8615384615387	1856.603076923077	1862.904615384616	2047.3600000000001	3399.5569230769233	2821.7384615384617	2059.606153846154	2043.6615384615388
NAGLIPASYN-PWY	17736.704444444447	15759.85555555556	13350.771111111113	15260.036666666669	15898.72222222222	17620.782222222224	12880.982222222223	13368.874444444446	15912.04777777778	16550.429999999997	17947.987777777773	15508.993333333328	16029.08444444445	16968.25222222222	17035.33333333333	17361.94	16174.063333333332	16300.29	12271.844444444445	13419.763333333334	12004.698888888888	10028.44	7004.466666666668	10484.136666666665	7609.225555555558	8385.45111111111	9444.077777777777	8126.262222222223	9742.295555555555	8529.954444444445	8190.299999999999	7443.774444444444
NONOXIPENT-PWY	22024.35451429622	19196.50783426901	19457.20859946733	17109.94733981225	24902.05031656414	22378.71182512119	15281.921362073163	23607.87362378876	25617.572824681436	23539.40354658882	27476.95062102602	27398.10714258817	27772.751567411513	31907.293033862392	21297.603462362567	22247.56496018241	20377.974760648332	20521.531266122525	14506.21478984189	16784.101765972555	18005.777411325005	12615.673349369272	12353.596670517509	15087.320869354875	11641.528595380081	11294.534589692246	13908.564654357227	9579.330181549885	12585.73229520899	12700.17188732332	13149.483489255688	12620.27517468542
OANTIGEN-PWY	467.13201680672273	270.1015546218488	229.88067226890757	233.16785714285714	299.620462184874	261.1468907563025	742.6904201680672	257.682268907563	173.13281512605045	165.1949579831933	186.90147058823533	181.94651260504202	176.27138655462184	232.94953781512606	211.9966806722689	264.08894957983193	178.55365546218488	192.58365546218488	700.1492016806723	145.57647058823528	118.09159663865546	366.96613445378154	182.52873949579833	306.9480252100841	433.86970588235295	314.8730672268907	221.2197899159664	140.6153781512605	234.06436974789915	272.2008403361345	416.004243697479	171.437268907563
ORNARGDEG-PWY	250.0933333333333	112.57333333333334	107.24000000000001	85.90666666666667	114.85333333333332	77.90666666666667	688.5733333333333	130.48	107.24000000000001	75.05333333333333	32.38666666666666	93.33333333333333	80.94666666666666	80.75999999999999	121.33333333333333	152.76	88.57333333333334	83.81333333333333	564.0	59.81333333333333	60.18666666666667	267.4266666666667	78.09333333333333	181.90666666666664	362.85333333333335	275.04	179.42666666666668	34.666666666666664	166.0933333333333	149.51999999999998	320.76	72.0
ORNDEG-PWY	250.0933333333333	112.57333333333334	107.24000000000001	85.90666666666667	114.85333333333332	77.90666666666667	688.5733333333333	130.48	107.24000000000001	75.05333333333333	32.38666666666666	93.33333333333333	80.94666666666666	80.75999999999999	121.33333333333333	152.76	88.57333333333334	83.81333333333333	564.0	59.81333333333333	60.18666666666667	267.4266666666667	78.09333333333333	181.90666666666664	362.85333333333335	275.04	179.42666666666668	34.666666666666664	166.0933333333333	149.51999999999998	320.76	72.0
P105-PWY	261.72558139534885	117.80930232558141	112.2279069767442	89.90232558139536	120.19534883720931	81.53023255813953	720.6	136.54883720930232	112.2279069767442	78.54418604651163	33.89302325581395	97.67441860465117	84.71162790697674	84.51627906976745	126.97674418604652	159.86511627906975	92.69302325581397	87.71162790697674	590.232558139535	62.5953488372093	62.98604651162791	279.8651162790698	81.72558139534884	190.3674418604651	379.73023255813956	287.8325581395349	187.77209302325582	36.27906976744186	173.8186046511628	156.47441860465116	335.6790697674419	75.34883720930233
P108-PWY	20975.75033333333	18787.000666666663	15933.506	18188.889666666666	18893.854333333333	21024.43366666666	14855.667666666668	15958.936333333331	19048.817333333325	19790.215666666667	21491.802	18545.58666666667	19218.399999999994	20274.368333333332	20322.499999999996	20691.591666666667	19341.621666666673	19459.766666666666	14125.609333333337	16023.479999999996	14345.662666666665	11783.378333333334	8380.695	12423.826	8824.044999999998	9823.270999999999	11193.327666666664	9710.534000000001	11512.106	10062.826	9557.37	8881.728333333334
P124-PWY	561.0263272250236	349.2301971877178	2520.8701381543888	1013.6724060181199	1755.421125732792	471.20873201328243	490.9394695199442	2554.376332554421	879.603914237691	1318.8509408436846	1802.7738135647817	547.6035469191982	513.1671791087607	2723.974230311975	575.3420538679129	316.5059451481983	733.7353093100479	1139.451772229738	565.9758537285287	982.0833386627312	1500.5583191899316	808.4185184274178	1618.241369245275	1273.331185176075	1280.3414208994384	357.82855737301685	559.9819784364366	1041.3848530316072	554.1168367974418	1361.7057385315459	1661.2787193047184	1676.1931078588118
P125-PWY	2159.131042183623	1985.7701985111664	2880.2598387096773	1238.5165384615384	2022.5522828784115	2059.144019851117	1990.718523573201	2836.5425062034737	3169.7471836228283	1556.1029032258064	1965.0570595533497	3406.0014267990073	3420.02129032258	3616.73129032258	1683.63294044665	1852.2103846153848	2331.2278287841186	1323.0121712158807	1904.7556451612902	1298.3498263027295	1707.7569975186104	1062.5820967741934	1702.293387096774	1494.4122580645162	1800.3658064516128	1445.2182133995038	1227.3092679900742	1110.5782258064514	913.5502109181141	1798.1474441687344	2364.729863523573	1794.4475806451612
P161-PWY	3456.211333333333	3029.7853333333333	4266.147	2177.1136666666666	4177.227666666667	3133.6236666666673	4789.850333333335	3762.463999999999	4224.7936666666665	2241.376	2854.641	4958.471666666666	4393.060666666667	6062.069666666666	4403.1	3531.179666666666	4191.157	2489.0589999999997	3077.883333333333	2062.144	2403.7943333333333	1801.5463333333335	2659.9846666666663	2429.1603333333337	2780.8609999999994	2712.2253333333333	2210.966333333333	1984.6949999999997	1380.6180000000002	2504.7076666666662	3772.549666666667	2587.07
P164-PWY	1483.086524822695	1469.2754975978037	2250.16151910318	883.7388240677191	1548.3102264927934	2266.259986273164	950.0057652711049	1649.5308167467397	3104.6724319377718	1288.9597803706245	1454.3721802791122	2585.4949439487527	2241.5593685655454	3347.5334706016924	1493.8911919469228	842.4031114161518	1168.7833447723633	1027.5228551818805	1432.2558682223748	1204.7414321665522	1403.9456417295814	660.0320292839167	933.6792495996337	965.3567604667124	1265.2928849233583	707.5572637840311	605.8838709677418	775.2971859986271	671.4849691146189	990.7543353923586	1175.7401052390758	1026.1336993822922
P221-PWY	1133.5	943.25	2211.0	1692.25	2625.25	857.25	769.0	3541.75	1641.25	1993.0	2660.5	1769.25	1889.25	4021.5	939.0	695.25	670.5	1585.0	825.0	1120.5	2223.75	899.5	1710.25	1620.0	1497.5	392.0	730.5	1057.75	1264.75	1383.5	1436.25	1709.0
P281-PWY	187.57	84.43	80.43	64.43	86.14	58.43	516.43	97.86	80.43	56.29	24.29	70.0	60.71	60.57	91.0	114.57	66.43	62.86	423.0	44.86	45.14	200.57	58.57	136.43	272.14	206.28	134.57	26.0	124.57	112.14	240.57	54.0
P4-PWY	410.327297573589	225.24693706966536	189.9099305451156	212.5322132355152	270.89362909287706	218.205610812111	696.0640692744819	208.49076129769384	173.3233984786073	147.19417811720135	158.16271024384375	167.5593956523046	146.87021046934663	212.31036892269762	201.3483117351694	246.94062208725458	151.77138158092546	187.25365254517573	625.8532737003518	123.6549141585736	93.23523858203794	310.9932694909648	144.16994166992393	268.4183069244415	428.90350611864454	279.55518656604227	182.7335644487206	112.3991409843952	215.33734267416335	238.7325325475811	382.6480378243483	155.1782816681199
P42-PWY	24251.82285412431	21348.045868020934	18669.93578578222	20194.737451304984	21885.747352497667	24100.502791159288	16512.153017400276	18722.258784146226	21809.284235045452	22922.843010133973	25085.98217176819	21724.448762886892	22500.174768233745	24003.844145252664	22958.354644505165	23858.864517819708	22242.674136403595	22464.205203693866	16136.50098519545	18388.74086304963	16421.052262683294	13608.036308042287	9579.218457745375	14360.764652656371	10104.93187625272	11182.106208529915	12882.113384751412	10973.557793238457	13335.176102959904	11848.507548594296	10993.731624284701	10408.103801513407
P441-PWY	293.43773006134967	132.08374233128833	125.8260736196319	100.79539877300614	134.75889570552147	91.40889570552146	807.9119631901839	153.09386503067483	125.8260736196319	88.06104294478527	37.999693251533735	109.50920245398773	94.97576687116563	94.75674846625766	142.36196319018404	179.23527607361962	103.92423312883436	98.33926380368096	661.7484662576687	70.17975460122699	70.61779141104294	313.7751533742331	91.62791411042944	213.43343558282209	425.740490797546	322.70797546012267	210.52361963190182	40.67484662576687	194.8794478527607	175.43374233128833	376.35184049079754	84.47852760736195
P461-PWY	298.01171641791046	136.8539552238806	125.7494776119403	99.60022388059703	129.21	91.13753731343283	807.1524626865671	153.23776119402984	124.13753731343284	86.58425373134328	42.614104477611946	107.95522388059702	95.63216417910448	99.98932835820897	140.79850746268656	177.4967910447761	106.09276119402986	94.28999999999999	714.0223880597016	71.05119402985073	71.20253731343284	358.078880597015	119.28783582089552	236.07783582089553	428.35925373134324	335.7483582089552	232.21320895522388	52.16417910447761	202.4370895522388	198.5682089552239	382.0788805970149	90.94029850746269
P562-PWY	163.74545454545452	216.65454545454546	248.34545454545452	272.1272727272727	13.745454545454544	14.781818181818181	1196.890909090909	19.199999999999996	42.163636363636364	26.618181818181817	66.05454545454545	98.0181818181818	67.25454545454545	49.96363636363636	1358.1818181818178	677.8363636363636	600.6545454545454	44.5090909090909	80.72727272727272	81.16363636363636	13.036363636363635	92.45454545454544	298.9636363636364	145.6909090909091	109.36363636363636	361.09090909090907	267.2181818181818	331.9090909090909	18.654545454545453	46.418181818181814	403.79999999999995	28.854545454545452
PANTO-PWY	17308.40714285714	15591.425714285713	13102.071428571428	15122.287142857142	15740.455714285714	17433.478571428575	12798.651428571427	13114.168571428572	15870.314285714281	16527.760000000002	17862.91571428572	15326.242857142852	15879.998571428569	16613.65	16968.69428571428	17256.838571428572	15963.032857142854	16051.991428571431	11979.970000000001	13328.714285714288	12016.692857142856	9929.032857142856	6997.381428571428	10357.974285714283	7495.831428571428	8366.37857142857	9464.925714285713	7998.232857142857	9497.842857142858	8317.627142857144	8112.88142857143	7320.357142857142
PANTOSYN-PWY	16739.320588235292	14978.12588235294	12557.835294117645	14595.62411764706	14979.107647058823	16679.00529411765	12375.324705882354	12598.104705882351	15148.158823529411	15669.145882352943	16907.627647058827	14624.95294117647	15128.617058823533	15907.997058823534	16232.55882352941	16430.74882352941	15363.168823529413	15435.967058823533	11645.658235294117	12743.688235294117	11408.98176470588	9507.954705882354	6673.409999999999	9922.109411764708	7232.883529411764	8003.873529411764	8992.94588235294	7736.389999999999	9211.170588235296	7983.325294117647	7768.910000000001	6995.0
PENTOSE-P-PWY	15534.928161160176	13443.107058790798	12951.02383426409	11834.987674231303	17038.56921014712	16211.993898682538	9603.98817152727	14806.471564621721	16666.192589929437	17381.307281576792	19686.381810417068	17712.697762073763	17996.257926227907	20477.458894975916	14505.69856624893	15940.00471933836	13743.862503370268	15088.702702000934	10381.416695650285	12404.953413521414	12452.702610277738	9479.497252662411	7466.577172448919	10437.074968147159	7462.182929946528	7531.0495031130995	9630.980197742161	6359.286492957688	9119.939843932656	8541.630148420138	7892.329230591195	7991.729354421147
PEPTIDOGLYCANSYN-PWY	16240.924740736413	14736.872696354278	15104.937611231187	12437.824754820833	17331.2697323312	16963.402586275162	11762.083989199786	15832.54918595972	17035.442914435553	17364.913505267054	20245.148645494606	18414.414816286007	19183.530895690947	20688.178181877185	16723.027886493892	18089.687299167264	15506.216601437001	14889.025847369072	10409.592263761511	12873.023709653344	13461.680920095278	9474.6244716397	8267.90592992841	10835.598120412016	7946.503211701099	8281.04146030077	9864.721242154592	7391.886535233758	8838.65767107373	9420.144711464196	9425.343003745027	8798.480991426028
PHOSLIPSYN-PWY	19977.529824561403	18345.35040726817	16090.099538429407	17480.67776942356	18457.938700918963	19540.893489974937	16189.599678362576	17107.205591060985	19218.952197159564	17964.167518796996	20178.2833855472	18726.54421261487	19556.859561403504	21176.16715956558	19921.803297827908	19740.636309523812	18387.676735588968	17358.677909356735	13958.071403508771	14859.077571010861	14817.35554928989	10742.226497493733	8364.287994987468	11811.146741854638	9299.677395572266	9661.590540935671	10248.258391812864	9657.217552213866	10941.838481620718	9721.810419799498	10031.169233500417	8817.768673767752
POLYAMSYN-PWY	377.934054054054	298.6308108108108	327.2416216216216	330.28486486486486	124.34918918918918	86.10108108108106	1736.863243243243	138.5535135135135	139.74162162162162	95.42486486486484	86.31135135135135	177.9108108108108	136.1589189189189	115.87729729729729	1359.054054054054	764.7313513513513	630.7794594594594	122.3481081081081	548.7567567567568	129.09675675675675	67.25999999999999	291.6989189189189	320.7827027027027	281.29027027027024	434.54648648648646	574.1064864864865	391.27729729729725	325.72972972972974	164.2043243243243	159.77891891891892	662.4908108108109	87.25405405405405
POLYISOPRENSYN-PWY	16581.91904761905	14705.374761904763	12307.343333333334	14376.914285714287	14639.835714285715	16336.610476190475	12260.885714285716	12375.369999999999	14727.560000000003	15165.42476190476	16394.270000000004	14236.993333333328	14706.53619047619	15576.152857142855	15825.300000000001	15987.537142857143	15043.523333333334	15119.66	11654.071904761904	12424.448571428571	11042.591904761903	9354.339523809525	6523.0771428571425	9745.823333333337	7150.777142857141	7845.8852380952385	8739.934285714286	7635.16761904762	9108.30238095238	7897.326666666666	7659.943809523808	6861.27761904762
PPGPPMET-PWY	10318.875000000002	6490.382142857143	7904.841071428571	5207.003571428571	7394.046428571429	7670.471428571429	5120.775	8905.4625	6495.644642857142	6953.964285714287	8078.753571428573	8476.601785714285	8772.824999999999	10704.80714285714	6089.726785714286	6326.978571428572	8028.189285714286	8652.0125	7065.9928571428545	5992.567857142857	4935.287499999999	4653.244642857143	4084.9142857142856	5925.3946428571435	4618.25	3452.766071428572	4279.833928571429	3996.4214285714293	6003.603571428572	5863.691071428572	4967.585714285715	4547.744642857144
PWY-1269	17488.406134453788	15217.629579831933	12973.516806722688	14766.525714285714	15210.930840336132	16933.24941176471	12706.843361344538	13084.403865546217	15200.385378151259	15700.692521008401	16967.130336134447	14986.233529411764	15423.76394957983	16470.04773109244	16332.030588235295	16517.77731092437	15743.657815126047	15847.092100840337	12296.393613445382	12860.831764705883	11380.362773109242	9726.90907563025	6804.059915966386	10200.304201680672	7544.394789915967	8139.2131092436975	9084.434033613446	7951.527310924371	9659.84638655462	8369.295294117646	8053.009663865547	7218.795294117648
PWY-1861	865.9039272338148	362.9262065275549	776.2500374531836	386.2243124665597	2116.871809738762	1456.2022685928305	1289.6669234884964	446.5842696629213	1800.8091385767793	356.5199143927234	194.7827715355805	1738.7532283335784	919.16537381922	3576.832033289641	997.8882397003746	378.5000963081862	780.965344193121	974.5079947009468	1249.6809095773142	607.6276511503478	434.66884965222044	479.5376565008025	230.13371585580404	463.35987243020463	628.0913999733647	806.8130453900808	490.0598180845372	99.16618512573568	288.8156875334403	335.7010719133834	519.8693192772914	407.2901672659643
PWY-2941	150.1	198.6	227.65	249.45000000000002	12.6	13.55	1097.15	17.6	38.65	24.4	60.55	89.85	61.65	45.8	1245.0	621.35	550.6	40.8	76.5	74.4	11.95	84.75	274.05	133.55	100.25	331.0	244.95	304.25	17.1	42.55	370.15	26.45
PWY-2942	23515.150052862282	20623.656104514524	19070.663403902596	19375.52770600364	21952.388370897268	22693.471583368944	17417.33080592463	20598.041601015462	22493.31532338168	21623.308816773235	24211.727255580685	23152.367320975056	23778.26734771862	25881.58161086498	22491.569707403134	22267.28832220055	21596.867029705132	21007.90331906966	16177.805581152461	17128.677152542066	16658.43445486618	12803.43638120836	10946.514577454524	14521.641693289286	11228.469090672106	11310.532345696303	12820.382675756318	11000.94205416099	13067.295099147008	12157.984509099055	12442.913186789674	11173.579963309496
PWY-3001	17590.4604511509	15814.585455391796	16221.911874736228	13231.351280517452	18930.536971282017	18382.113356381225	11470.283249264672	17358.998900867497	18453.91019148843	18916.64074297449	21986.830978294918	20077.221697216733	20886.773159167602	22618.38833889253	16604.80232901341	18817.68327422758	16153.409987970108	16227.332933450842	11423.31649610119	13843.809698293477	14652.298946244991	10294.308331638555	8740.76131647947	11737.285734713087	8702.119058067508	8626.15156181772	10467.208688391285	7700.393336211392	9762.123288909828	10280.801307705615	9871.873559219444	9639.13257057068
PWY-4984	293.30769230769226	115.61538461538461	351.9230769230769	151.6153846153846	156.9230769230769	751.6153846153846	206.76923076923075	151.38461538461536	922.1538461538461	143.3076923076923	81.69230769230768	494.30769230769226	436.15384615384613	918.230769230769	465.46153846153845	98.07692307692307	190.38461538461536	140.07692307692307	246.23076923076923	292.8461538461538	196.6153846153846	43.84615384615384	29.999999999999996	37.38461538461538	19.846153846153843	130.15384615384613	127.38461538461539	23.076923076923073	33.230769230769226	16.384615384615383	34.61538461538461	25.846153846153843
PWY-5097	24941.40630909413	21823.34239948431	20370.470240888277	20432.336671412628	23491.575177556508	24108.40381976623	18202.402800266784	22128.105032376603	23992.167336006598	23117.496211077192	25921.031321894327	24955.191220311208	25557.593414293893	27938.63619846576	23748.84982649436	23543.559337234557	22844.715986291354	22359.831519325075	17149.972115911765	18188.297018922432	17837.372425846068	13591.39872492809	11778.621624796764	15515.407648103283	11983.80449645258	11956.46735907553	13672.887922388236	11631.932088653533	13963.466500642007	13026.042125308599	13257.408150874646	12001.737199238574
PWY-5100	18081.799474011827	16520.121424190398	16167.704413439535	13575.568518920116	18443.3401545408	18461.233924909167	13028.455789913229	18170.37406742951	19171.486479724503	18908.342330844363	22062.027017158114	21366.174432195814	22580.294889255798	22649.151509191484	18084.30573828098	19425.80940069349	16535.075102328974	15591.240271979757	11689.59707629288	13540.207672861256	15215.761687900967	10189.626437657498	9085.302552533558	11810.526807379843	8869.811514211417	9126.051176023358	10880.1038376993	7895.1144340668825	10135.951578265713	10066.454511538077	10160.198541573684	9523.851891509292
