pathway	Plate1_1002R_0_M_NS6_week10_S69_L001	Plate1_1002R_L_M_NS6_week10_S70_L001	Plate1_1075R_0_M_NS6_week9_S72_L001	Plate1_184R_0_F_NS6_week10_S65_L001	Plate1_184R_L_F_NS6_week10_S66_L001	Plate1_2403R_L_F_NS6_week10_S67_L001	Plate1_2506R_0_F_NS6_week10_S68_L001	Plate1_3894R_0_M_NS6_week10_S71_L001	Plate2_016R_0_F_NS6_week9_S79_L001	Plate2_1075R_L_M_NS6_week9_S84_L001	Plate2_1184R_0_M_NS6_week9_S85_L001	Plate2_1186R_0_M_NS6_week9_S86_L001	Plate2_1186R_RR_M_NS6_week9_S87_L001	Plate2_184R_0_M_NS6_week9_S88_L001	Plate2_2403R_0_F_NS6_week9_S80_L001	Plate2_2476R_R_F_NS6_week9_S81_L001	Plate2_2562R_0_F_NS6_week9_S82_L001	Plate2_2562R_RL_F_NS6_week9_S83_L001	Plate3_016R_0_F_NS6_week5_S1_L001	Plate3_016R_R_F_NS6_Pellet_week9_S2_L001	Plate3_1075R_RL_M_NS6_Pellet_week9_S3_L001	Plate4_016R_R_F_NS6_week5_S1_L001	Plate4_1075R_0_M_NS6_week5_S2_L001	Plate4_1075R_RL_M_NS6_week5_S3_L001	Plate4_1184R_0_M_NS6_week5_S4_L001	Plate4_1186R_0_M_NS6_week5_S5_L001	Plate4_1186R_RR_M_NS6_week5_S6_L001	Plate4_184R_0_M_NS6_week5_S7_L001	Plate4_2403R_0_F_NS6_week5_S8_L001	Plate4_2476R_R_F_NS6_week5_S9_L001	Plate4_2562R_0_F_NS6_week5_S10_L001	Plate4_2562R_RL_F_NS6_week5_S11_L001
GLYCOLYSIS	23828.55846727676	20182.363587327247	18600.036464597106	18929.621115934682	21909.819941218695	22591.101041999675	16903.097976149445	20851.36277637255	23031.402269085367	21576.452859298643	24127.07024642442	23798.55093253708	24334.596096229838	26250.369770329962	21882.884605548534	21701.942645927575	21730.25674367415	20944.941537767296	16537.763098939657	16998.67629061488	15237.045802171582	12979.99830810822	11139.615362103346	14844.100854360977	11590.63420768872	11522.010708550539	13222.851836904261	10852.604150115545	13243.58503447365	12241.71013867852	12826.248212904069	11308.584172851068
GLYCOLYSIS-E-D	14190.015954988785	13323.482327124186	13164.90089834169	11895.242181727379	14498.268466492542	12474.423370841776	11841.035853954432	16234.426299669323	15591.599847210991	13630.62220050628	16486.45225732777	17121.50692131803	17970.175363231003	18939.639198752135	13851.295366615073	13031.254091340474	12008.773733303566	11291.137168455292	10071.264691836093	9319.434349772731	12292.21280646296	7329.174307638552	8410.975965146437	9985.423484610867	8737.346192190194	6931.362837293489	7780.43765042724	7259.591559066792	8780.498439094943	8438.574186530985	9339.298211040175	8252.108578266836
GLYCOLYSIS-TCA-GLYOX-BYPASS	1274.7487150036973	590.6016066277328	562.2169854783929	452.962495724878	602.7153153687711	412.1712220897523	3088.997900993585	682.9392913027388	564.5374379053371	397.38776544654667	173.59268962205843	493.50272960193075	429.46760055788684	428.97627870406245	635.8555636652545	792.6762012236381	466.85507074793196	441.9095361952327	2561.9910768236646	316.2661674472826	318.9907469916996	1287.0582113261469	406.6364409377937	921.042986957936	1693.028997146276	1305.3315604682064	895.3003659790752	184.14368653210227	841.1058889793919	757.5819265886323	1528.942575977054	376.10550421988876
GLYOXYLATE-BYPASS	738.5511758962527	335.0386109548766	319.03138517717446	256.0547604498563	341.96502219228125	232.5717588324584	1944.9718766643043	387.6972207883719	319.4521686063076	224.05365813080874	96.97433492105058	278.30613761670696	241.6060665945444	241.14797023476183	361.07075747116244	453.6968982912947	264.05873001535787	249.9802299945403	1607.5508064675712	178.54028709806957	179.63881184590073	778.6351219461134	231.65261335462887	535.7075616280898	1036.7144822413861	795.6316384019066	527.256485820838	103.50302508079733	489.1121255143417	440.2820962480641	923.9230825034108	213.8935359898324
GOLPDLCAT-PWY	1133.1828824533225	888.4711815147501	1416.541687419608	1060.7345575294892	523.1308780394498	1644.3243259590183	2916.3894786651845	512.7611808984852	2049.567574766743	513.2416783068413	459.5137347031997	1349.3275634572583	1302.1147962188836	2107.530008144406	3631.8901750443683	2005.0096013189425	1891.0717405832104	554.3401966227651	569.039101994203	961.4829473603385	605.5768746764176	241.91717721308973	976.4481194078999	524.4947375311446	410.3699105893709	1015.3768243413706	864.2628287480297	1027.9775577388107	117.83242350990274	109.34244604711495	1305.9208564700155	148.7307833779739
HCAMHPDEG-PWY	204.62181818181818	92.10545454545456	87.74181818181819	70.28727272727274	93.9709090909091	63.741818181818175	563.3781818181818	106.75636363636363	87.74181818181819	61.407272727272726	26.498181818181816	76.36363636363636	66.2290909090909	66.07636363636362	99.27272727272727	124.98545454545453	72.46909090909092	68.57454545454546	461.45454545454544	48.93818181818182	49.243636363636355	218.80363636363637	63.89454545454545	148.83272727272728	296.88	225.0327272727273	146.80363636363634	28.36363636363636	135.89454545454547	122.33454545454545	262.44	58.909090909090914
HEME-BIOSYNTHESIS-II	605.0603117300411	358.39634004947965	300.67992438029273	318.0334312050622	440.51850378745814	370.3220370153552	706.8450090895926	355.3398062637107	287.2773341104631	258.2639310903169	307.6649071210113	257.7247909924826	269.6504343686585	358.2271737785412	327.05636826131047	392.24706887844786	257.9054976973236	293.23147618689984	611.8061243727772	201.28149851682124	163.23255337779744	391.02319205488556	188.47240342518984	385.6502771410519	404.0828057077989	327.13865137782625	302.64468511703524	165.50319667032556	308.466526995713	384.9337875348908	452.3506850764554	188.08658201413039
HEMESYN2-PWY	656.243549996089	371.16573857562844	331.2195267899319	341.7518331985566	464.220399392792	371.7151486920326	951.3513515284952	378.1492346618437	293.34345239607325	265.9450649568582	316.61190060424525	278.6091106453245	280.22478740041754	381.20115787171045	343.5778160196909	397.0632922209909	252.3836387883864	299.5307209780376	938.9826669961604	200.9338681365796	165.92044143118545	518.8806700295711	213.24454024269414	433.7891537177443	600.4304794830261	409.63470401654894	331.2044032457921	176.3338831833315	358.8673780598493	434.3137239588196	575.896054519239	246.13804295014293
HEXITOLDEGSUPER-PWY	3246.245065843635	2240.433544778243	2168.6573474806264	2179.8723739018833	3625.589449605973	1136.1822704387575	4774.737925583601	1790.0712251013688	1486.222259698426	1097.1040632387544	844.845866460026	1933.4677762899323	1401.690364774344	4080.2411954377903	3697.019377966677	3117.9864952457433	1887.799708284506	1547.4620633036652	3929.7410727955807	1148.786913329993	887.084379881567	2504.7037683424346	2042.2196406245591	2480.1176824839295	3193.1576883585035	2113.82763420325	2409.880273281802	1633.0835997189452	1908.2751479226283	1766.7318939082127	2610.535299695662	1033.8929830997504
HISDEG-PWY	12548.230364397466	11062.697739003559	10923.545543091612	9278.334750788976	12834.980681713241	13313.338335798697	7547.534547298177	10706.127127776299	12064.42667767313	13665.261757942659	15510.333342915821	13078.1222077529	13587.551726771946	14470.895742681329	12051.284533980177	14051.041668863007	11841.776575826982	12073.280354686007	7801.879953199717	10256.555636348863	9605.764018510283	7518.122295388856	5413.753526360441	7997.801747448379	5212.735864547214	5949.582055736488	7439.677160888049	5296.79415572886	6821.532914561856	6992.477912306072	6150.409142640252	6142.727412783987
HISTSYN-PWY	22179.373486865123	19809.085156668913	17669.479318125723	18858.605514161212	20706.094846787975	21744.556608995706	16156.170758799657	18981.39923646302	21277.942376124276	20437.649927781426	22714.76116134033	21327.85691430584	21992.428573163874	23805.030416247155	20874.46941879125	21000.49365056154	20177.93651864942	19876.82423840359	15230.212689674536	16333.335899326905	15804.334420290534	12112.371740238461	9807.619047692055	13468.613785985715	10359.93026133335	10545.98583409498	11815.64171377871	10363.545808808702	12275.429320203019	11140.034995286518	11193.954513123062	10279.709542506691
HOMOSER-METSYN-PWY	9455.268963936793	10338.413601933846	8938.864345784681	9329.673443405312	11967.67569509541	12364.632771432523	7902.47141769128	9122.907084780798	12534.45026091671	13165.195733776423	14866.460015198343	12083.610658470167	12803.363144005847	12568.297232198334	12031.244417822074	13184.192989958086	9023.380822832334	9312.365774563332	6399.055922798619	9104.292134021323	10208.950973929324	6922.026994800771	4864.635398596316	6890.384879373349	4664.412231541331	5818.6910558077825	7104.13546914835	4226.057424913878	5297.710695765821	4914.367043951679	5112.6410998146375	5131.395557507998
HSERMETANA-PWY	11227.917099199507	12444.286232127415	10257.460783456145	11808.508715297701	14091.196776008546	14846.446177109055	9873.362719466324	10434.146169077096	15069.210395643931	15677.882275309996	17529.537670746595	14039.997942270064	14907.561486886068	14438.909038090129	14760.245767349184	15834.074051452082	10535.512315165755	10910.33473063674	8504.293992299983	10876.461740433426	12197.715091099164	8257.546705297354	5623.674777543807	8039.432144445492	5390.243758883887	6978.441290629763	8447.7607808227	5995.754519024726	6165.2193935018195	5531.94383797833	5837.874680326346	5855.637276079142
ILEUSYN-PWY	24525.235532631326	22021.304128126838	20536.977229024633	20670.273413822746	23089.995318927988	23865.683119837893	18505.471111070292	22147.583079451393	24136.245397678565	22381.197063100157	25250.981427882914	24569.3675253382	25381.19517828593	27549.839960926918	23442.615209407628	23124.121039189984	22464.238112557894	21546.384574819785	16942.117191700727	17738.087718839524	17967.276361617365	13210.33951164243	11679.280249977608	15250.531377281823	12150.870567334914	11865.992634261047	13104.993318815095	11777.492607415383	13573.295362067383	12836.210846427572	13358.852664158721	12021.766290890255
KDO-NAGLIPASYN-PWY	2591.4872160871028	1250.1432207179423	1180.2499160148898	969.0371287105562	1274.4764977679433	890.4847765968904	5167.165671508607	1411.2101205317315	1195.899787160547	856.6806554006839	380.86398721094474	1048.908336670425	919.0507617103301	919.8859685926074	1347.484081470062	1667.6042043349987	1001.1394621006253	950.7099284779387	4475.0618095500895	683.3700776098028	683.446940257209	2469.471881855315	832.6274206498107	1826.8840102077022	2842.8980470275455	2411.8324682542093	1773.4450778318708	396.8929162458546	1673.2870049503972	1500.0720690844096	2678.4460546717373	779.2901215927988
LACTOSECAT-PWY	138.5500052702629	107.53378273759371	98.08025423453374	74.25425921849457	623.870768538989	94.89212046475609	169.34095804635194	102.99193985311119	12.811376222209594	33.763691839982904	57.77497787967958	434.6399975063983	73.60809275742255	939.5281638576968	15.827005747086126	47.03680804647759	277.11389764880334	312.993737723859	284.8526910632053	73.02694178110887	51.54627872814514	182.51448651536873	162.2471871915318	207.72912466565683	152.3125163727557	226.26367005732277	113.36054292712494	77.76271345490612	77.66015935049022	167.13369963481927	142.2980865734512	195.7606362401517
LPSSYN-PWY	744.7123053266893	345.0042581181535	326.90858300292547	254.15060816324922	350.5588886912938	242.65031626228426	1837.2708711755463	399.1989513117596	316.5938124812629	231.64412976832875	105.06705718550401	276.09356262821365	253.02650236734112	239.60873292727487	367.2855771260424	456.47047001642744	269.14642368645815	248.38085736644493	1523.959003465308	177.54307512899268	187.267502793104	754.4683788396267	228.21943734390564	529.2040800437481	977.6609494415233	770.0251603257359	521.2121272909219	108.62604416988745	478.7651393272947	433.3386973421201	886.7243841354857	211.1984935468347
MET-SAM-PWY	12254.221094882465	12908.015628095174	11132.301748068934	11869.380790428166	14449.596739254488	15131.734997516414	10197.319578189525	11407.850458347799	15128.334974744314	15553.82000866878	17419.24587567445	14612.329146166057	15382.91305625196	15413.568249909293	14848.682975907072	15804.537770483359	11593.41889670382	11844.07692326896	8386.872889341505	11188.658124054546	12026.001490705547	8497.863402092747	6088.518729414658	8603.175672831037	5987.362430771573	7210.335962440932	8573.448976878039	5538.981308570944	6845.993291305393	6283.026132037296	6532.402174055568	6370.480073491378
METHGLYUT-PWY	368.61124686378037	167.75550001626007	159.5835362259152	127.52990710349991	170.02962141653137	116.38588673380131	930.9730641744453	194.32711847837342	159.48675611869763	111.98164971890361	49.46442633346588	139.1549254195338	121.27218321895509	121.8741443638012	179.59951304044017	224.46271717036555	132.57049844661998	124.60437214831576	794.2612421181585	89.62744004014044	90.04515077743181	389.0281563248715	120.39889255570124	271.17078067149475	514.8621712313635	391.2102128197969	265.93046592983353	53.592631691532326	244.65680653264866	224.13549989064228	462.38523963548835	108.257294831604
NAD-BIOSYNTHESIS-II	8161.734025032656	5321.1511400353675	6666.6526534087625	3939.8997509507108	5333.548825059174	6693.243420794352	4567.9983799394295	6409.803594502624	5412.812573512506	4962.641774532439	5576.938279034821	6695.6867508055875	6716.110752730892	8922.386678971186	5262.574047089222	5627.645272437042	6268.133742712549	6179.034784178521	5777.339478301252	4552.368133150802	3674.0860459482237	3733.8990237034786	1917.8506191496492	3940.3917875122647	3118.8037793483086	2767.846132579027	2816.4982751788043	2968.3540818532574	4604.6370631294685	3993.472525624525	3044.7868243488792	3006.9134061171403
NAGLIPASYN-PWY	17947.950376311055	15944.32939263993	13457.4149604394	15472.959327258799	16027.203335321845	17799.05571231968	13065.062373667037	13491.926420662423	16073.118398193194	16661.92952459906	18046.953691954433	15619.209842435084	16141.495468846906	17087.93910005263	17225.14230363747	17504.491758186134	16354.518763822103	16474.42403679703	12436.638461530341	13550.078717010741	12097.797268122242	10125.644855729066	7073.070210205718	10587.213594708679	7702.748205736867	8477.64725617947	9523.12999762407	8233.427129983424	9857.790338450239	8601.94822616637	8277.129561777494	7501.746067578371
NONOXIPENT-PWY	29223.63551098278	26078.642365620188	24752.127704429327	24440.299329604342	30557.864558777022	28426.477058961747	21196.95505288423	29120.807309286145	31426.822732412864	28388.362424083985	32518.388355882005	32588.507576023734	33073.56291850983	37679.71253876907	27644.025831721145	27489.970886437874	26899.565989055714	26695.979352871134	19972.8326690272	21382.064466446565	22492.324649062597	16039.939282645926	15346.718111590157	19199.931502777534	15385.780723791673	14491.882840743823	16716.344913668116	13778.294839257407	16706.58495044111	15919.294031701771	16683.22501626591	15514.041966720155
OANTIGEN-PWY	2945.5052034913274	2282.8563608311756	2701.696201464828	2182.1779495601572	2114.49156112374	1962.5170783830704	5530.462563449924	1713.5334076045651	1183.0553524755123	1474.030418060559	1947.077003429944	1301.6844997431783	1169.9322968325062	1298.935685682839	5592.574037374621	3825.1683906554294	3431.49081795423	1651.8618136338168	2674.276362450419	1590.7443656491625	1378.7189343272141	1829.721615663575	1922.3671626331545	1967.0982529060243	2037.3784901573804	2430.5996238867465	2246.646394557095	1943.3474800425022	1153.4897143710384	1287.901252965012	2902.5220227599466	1121.7002874486318
ORNARGDEG-PWY	355.38280797728714	163.80346048157446	154.77825618761344	126.138569988654	168.87085743739652	114.02312886784294	910.7751953238803	191.95151739631052	157.1529474018401	110.70863407568001	48.294333501896624	137.69418216027128	119.80378842261504	119.83899896614042	175.49751207822217	218.34315841559166	126.19925019478322	122.88149068822396	747.2318722587427	87.56736268101324	89.13207340661084	364.7550550447293	113.78190911551036	259.95502829117453	497.9856807431187	367.1101983387247	251.31013940089062	50.93835356811747	238.15935810176188	211.0357179744454	432.90012187761687	104.90686570719278
ORNDEG-PWY	304.4902717953352	146.3156052435997	139.76055317275234	116.43099687121067	146.18413026658226	101.58214932987268	835.0253185420909	152.95213826366557	129.83592547298755	93.4120129457669	45.41635432585324	117.94878718329508	101.45356483111676	105.70346159510235	172.13579511614054	206.3937626824936	122.65536149105667	106.994857359492	598.4056623355059	77.13529860546558	69.46672522982635	290.24943449796706	102.42242958577341	214.65845562139432	394.1448267753249	324.8250754639175	213.54034724674167	49.088340440194685	185.27990040947344	177.47918273167102	382.69570409178664	89.17859678564514
P105-PWY	2256.6261824887583	1114.8674929232955	1030.8131298117617	881.8281541337353	1176.1127537715581	794.3683555067857	4551.211984943898	1325.504117072947	1086.6325229782692	784.9046004938733	354.52137135955036	970.1482375924052	853.2117225365836	859.6986838767589	1178.6629494978667	1423.5752959040867	825.7808540551648	857.6762413570252	3887.9687756165526	609.9779237053217	636.0560837968187	2090.728614593174	764.2559373925501	1646.0316024108006	2675.6867524258732	1979.8610247990557	1531.9446179798772	357.6281066433328	1530.4120649995693	1300.520045047324	2310.353807924953	708.9881508846348
P108-PWY	25397.014497034543	22756.783530617482	20093.715057070403	21808.061342163837	23084.762879095157	25069.947943526222	18156.77739618246	22035.526107751564	24500.970947417834	23980.332930721026	26733.604304746757	24255.623248388136	25622.447391309553	26705.457071136483	23865.150037529336	24102.020681138583	22409.230926084456	22577.61662489429	17295.282681200766	18788.12354948401	18665.670377766575	13892.131798859336	11163.919842157624	15543.666001208112	11720.422433103397	11722.435085911331	13527.846901176526	11758.868101987087	14377.415487357064	12705.725009591642	12461.450767698141	11568.966242646442
P122-PWY	1518.5024938375461	961.6294082576522	5397.604082295238	2434.141514988837	4129.522942408345	1335.8528162757768	1291.324786676549	5518.087122117801	2196.1397631233276	3211.644131324217	4292.623908987263	1397.4346473922888	1318.0491114875379	6026.695594059667	1579.9113116251003	902.4315911216809	1921.5585444631556	2812.1928825843215	1436.9405961380733	2433.2300066900684	3477.5818761330647	1957.4940830441863	3347.0342477340128	2920.4083718880206	2777.067981762237	941.8802629361355	1473.1356877013475	2329.2945904973362	1377.285902999044	2969.5071085392046	3497.038389883757	3476.8512187501397
P124-PWY	1729.1271359328691	1097.78872691756	6166.21029637755	2780.4565656675004	4698.393584214639	1520.88781042479	1480.4597833549096	6337.292093062153	2498.37880128685	3651.6797508362656	4894.175397097043	1593.330724563077	1504.4038895410092	6856.444354339435	1805.5190429435627	1030.3951464168906	2184.7440563209343	3185.833934701213	1631.5382290881892	2755.73010176688	3988.042326803144	2220.8039613411593	3843.5179783882227	3327.4337448770048	3183.731310186514	1072.729926630615	1673.543231496546	2665.5323640058627	1567.979206646194	3376.398870094551	4007.0922046972064	3989.3462376750567
P125-PWY	2239.956808392906	2061.5459509073726	2970.022567239657	1284.1259811258938	2093.8630157472517	2145.513934388901	2054.4937331435704	2923.148894754554	3284.747624141693	1614.1871771166725	2035.190120798854	3524.1768393699253	3536.9878818157736	3739.724584338967	1751.1234763063649	1919.035406318012	2410.506021313802	1372.7031745898357	1970.7118974451096	1348.5095153926818	1768.1153326306114	1098.5968278869288	1749.9669863670704	1543.6172552546154	1854.2059621272417	1491.2096138318138	1268.8791834913277	1147.78309283198	947.661953248315	1850.8102289965339	2425.6457149252483	1845.4272590909459
P161-PWY	6858.549229918545	5852.7118182965105	6404.473416234936	5680.472578222642	7360.242769573063	6273.1268346197085	7108.535668827611	8694.263573602055	8261.135288583031	5609.302354090976	6990.225399985912	8926.09745217871	9013.598826697862	11164.718035376352	7250.127372230274	5518.534671370839	5585.85367245474	5127.050034049762	5333.466290376498	4189.423456808993	5948.329144435076	3251.8764016732453	4523.590492580995	4771.4730002797805	4706.551961238707	3638.0258332062567	3847.6537011355417	3394.7626320128647	4192.7695931281605	3831.3485532676737	4955.069021880804	4067.945520279608
P164-PWY	9571.678585788773	8490.906800147455	10081.52655156326	6487.643082754173	10239.292200233731	10988.228687438932	6081.48851499807	10182.40923937331	13448.88697397749	8921.634942928744	10405.367000825308	12825.10847532641	12252.935492481362	16097.840876261927	8531.802768278621	6741.060815038784	7320.614161626288	7931.288037649479	7369.901258726305	6884.163370812034	8613.997859469684	4778.327261940862	5118.579523925802	6290.785461686837	6413.415033171766	4072.2912701423525	4482.388660745252	4285.27395651036	5546.87935269006	5559.531893408927	5698.215188636612	5450.2524776470045
P221-PWY	2111.4536516112316	1735.7540222903833	3778.8272128677577	2842.3647749924185	4339.959514059339	1595.851099405383	1425.4408019944437	5727.814746496971	2855.879129212353	3370.0082173117567	4413.677994000619	3174.432454045163	3368.8941224334976	6579.370929234726	1737.339991847884	1310.6389841564455	1275.9105060975924	2806.415092052139	1529.731284271471	1980.3668331496958	3552.2890560175706	1597.2950926455521	2771.250942519248	2750.5961385779683	2485.7107895909207	738.0321801408304	1328.3347036012426	1822.7143120764886	2218.1485329945303	2388.145623994674	2455.1069703500375	2794.001634197348
P23-PWY	2557.642630477596	2156.982151819502	2252.108646932505	2223.998349915955	970.668524403529	825.0664444284475	7669.993310443698	1130.9601919324193	818.5418708998516	708.2612343380582	732.5954742387607	1187.835269510124	1021.3344151218141	816.138908927522	7060.216804693103	4420.671301024841	3868.555590426316	839.2351021819193	2804.3792433371677	961.3552617055112	589.3467183519517	1645.9912855835294	2105.6345867366736	1835.6735926864965	2369.494326552587	2970.185496617842	2202.803166052999	2181.3716126282584	949.865666533114	943.3026245944523	3505.7633707392324	674.4798895222499
P281-PWY	210.9452226960535	97.31034750770813	91.42012325299879	76.67741546054826	102.34658137917955	70.63182522813354	525.8809818274984	109.38958029830037	91.03401161152134	65.32269295437271	30.695407834200456	80.29222723462014	69.70967827498684	72.95536473291212	103.27718724448079	129.41784659704717	75.41666204552568	74.06460337138945	442.06246837481024	52.16772531699672	49.65959702417854	210.41312854090714	62.98639891666941	148.12983572643756	282.01594957226473	211.44330093822512	138.1368713020281	30.99539733615738	134.87690826795415	126.50650415877462	251.7250167744706	62.562877739750974
P4-PWY	3881.597182423149	3205.4748398752085	2398.214214185333	3031.35345706242	3114.0294066497395	3505.079319371663	4605.045240843397	3323.962314226446	3787.8227756959277	2122.7520617508408	3055.225294851896	2870.412492223572	3411.530441225248	3423.8707655902635	2593.779368227557	4255.349804555118	3196.3669505805137	2562.3847988094994	3650.276714179316	2525.517682268232	1838.2978620918902	2152.287533982931	1884.5763198566713	2426.0535801498045	2606.830502565853	2031.2738723345644	1812.5260646983625	1594.7564631289672	1544.4267282615695	2239.080144350155	2931.6100215397582	1569.191557481424
P42-PWY	31605.81988209941	28358.10348206851	25648.983476512636	25784.71147165945	29486.662766047102	30950.254765044334	21940.9382387311	28063.89200486915	31180.635963236356	30341.245049926638	34516.84593469365	31910.22811390209	33346.7275775277	34945.06658611299	29073.480333651416	29996.670646025697	27431.77486153116	27629.621013514687	21333.05739854682	23005.63563037476	23696.88968844942	17209.151989695765	14174.212345041426	19771.40589357294	14947.792357891947	14520.600270748206	16993.498796827793	14324.404337843398	18060.243895071242	16338.450907391512	16025.20317762125	15036.857797676737
P441-PWY	12681.407693796993	10969.381285553058	11791.685318221957	9834.950431255775	12727.497521853802	11742.490368329614	10923.219418550621	13986.537812409275	14536.903618657354	10835.142143805415	13049.686986311537	15606.24123128042	15849.107269600308	18150.55493385487	12639.455627141464	10853.364441166701	10943.746907853121	9802.744142483714	9186.00998985614	8053.597912219688	9636.94493627159	6288.745077895443	7502.6657709834935	8558.0188019833	7718.534790082841	6450.454176992779	6972.974189776171	6128.899167730116	7089.827426810055	7310.43405324127	8490.88334264217	7325.71452717222
P461-PWY	11286.094700067222	10592.318112760466	7412.447667827805	8546.72343353273	11198.486209113875	10221.103445294822	9707.530038203662	12263.406208231156	12257.169874674504	9234.05725923799	11474.470740957844	14777.034828826794	15531.204640713659	14851.738362946016	11619.79640222281	10225.19658756685	9106.315857192913	7704.931944901859	6873.680208555202	6178.928490698561	9430.977907665458	4300.590465579145	5607.691373790594	6758.643277561344	5613.404021650172	5299.263598808595	6081.696716328027	4674.473955237886	6762.444398646374	4524.290153953887	5394.8654889303625	4854.962334583724
P562-PWY	183.7094994669364	245.77073382544506	281.4911902388452	292.316412366629	18.671786412334498	17.502115883539926	1219.835460192837	23.24809483488569	49.75604434827225	31.981422512688592	78.42107491278898	123.84813554971744	80.28925239907727	65.62842761970212	1372.9702929044622	707.4196043620117	639.9120445481473	57.29927887927733	94.51420977535517	91.91495410127331	15.790100238843019	105.32770534158506	330.0526763818604	169.39639269847092	130.6313895544128	383.2883602407028	280.30130648031593	359.98914722944403	22.3824578313253	57.20210393840758	443.4268867229295	37.52151261325622
PANTO-PWY	19853.8461634454	17885.175764428877	15463.435284446157	17309.122244138925	18465.206304237305	19795.935622391404	14822.485680061647	16298.20695008317	18805.467634921133	18899.44213610532	20759.06005587828	18522.00982767381	19239.415565214385	20420.832892973343	19440.839107055494	19337.34714084272	18002.885350244338	18082.835925250525	13680.886693866894	14986.32991039124	14365.725105891468	11139.648862815573	8531.383479629436	12133.180756580627	9026.457872639867	9534.71167267724	10844.511513369996	9270.15596548856	11129.80792265534	9746.916632810311	9672.52039460782	8811.50293809389
PANTOSYN-PWY	19193.2096421175	17230.98975909796	14984.87295833309	16687.17948068582	17732.19141514691	18960.71405047909	14630.290980491542	15788.243779448001	18052.69007659422	17923.43845023326	19749.408219740744	17838.667991663016	18463.406727810932	19802.61790697405	18982.960672918613	18606.954191869198	17476.988449326585	17345.28058496495	13254.413199098108	14331.38005131989	13733.345035885668	10642.356435704249	8300.11901599067	11677.278684652767	8787.725587381976	9217.676567098957	10376.52527239293	9058.452527531967	10715.35598233478	9388.140775811271	9439.662753029246	8501.588351196697
PENTOSE-P-PWY	19454.815981135336	17273.497843331512	17235.55736445497	14912.799755489847	20868.98977003891	19927.632214699835	13140.492786182738	18957.345783720448	20598.472579462345	20571.262911099748	23697.786376653563	22130.275798155726	22735.785215101976	25302.76722007419	18576.26932634253	20138.547165015596	17921.29510978584	18071.940802174056	12993.942483378061	15110.540661731098	15681.258706102562	11357.469125641295	9772.536619976112	13003.25509701213	9728.665827888537	9709.38703907246	11651.10341241102	8588.612024559658	10987.361996663467	11104.11158602571	10931.848968471395	10360.135150606982
PEPTIDOGLYCANSYN-PWY	20409.635649270447	18436.03840865981	17429.493429122354	16818.094668759273	19925.194202416333	20498.728184169548	15473.171052064792	18478.923508930806	20372.029545987676	19746.652774804803	22396.451459673754	20758.292604890466	21656.053889789146	23332.122061928156	20606.27634600768	20728.52551531142	19135.416237577087	18391.54411330163	13533.071076315682	15536.598193580408	15560.683332084503	11329.994848863678	9754.648077374271	12951.278263942759	9815.271872880441	10078.48845084127	11473.555709171227	9650.753664299138	11132.459447529509	10863.315981303276	11155.557778573178	10060.840606688444
PHOSLIPSYN-PWY	19676.613224610384	17589.338520117177	15495.717852252474	17254.42153266138	17479.989137501383	18374.482001300345	16208.298224576141	17016.29705222549	18521.994243788307	17415.79266174023	19558.47900305529	18116.414057827827	18739.014726550253	20446.017396800242	19090.533623521562	18691.977229028478	17823.56847987446	16774.891329467406	14065.794356296954	13934.65158778907	13627.453663500442	10468.807800980921	8830.62462939726	11675.67756020944	9644.834333270759	9463.42065548694	9919.115923596202	9667.438361853727	10881.473859182917	9590.624003763773	10364.29901611499	8821.0666365786
POLYAMINSYN3-PWY	729.3250310247591	476.89916606168924	710.7777302503374	559.2514588845918	306.09808750106635	667.7689304106552	2145.0127517793476	311.0043672062002	672.9535344902902	256.79234189478797	196.81923628342946	591.4435070832074	494.6517187910188	758.1515905716099	2018.7516985334069	1012.674695178621	952.3762135645154	287.1198908494662	802.7281062878241	404.46333115207534	234.44085033911472	347.0450396682034	411.90453873391687	350.1140231170679	469.0057960862637	772.3164741630852	569.3211509990782	423.4574742244422	203.21696418981273	184.3412956317508	777.8052149408197	124.21596358242627
POLYAMSYN-PWY	788.2750588380724	526.3444839517643	745.6650148476891	584.0838348626035	374.53472693356736	688.470514375559	2209.8533264553485	361.87987194751486	644.1977649677506	292.44463420333545	252.27938640584424	571.1397284475942	477.75217022960834	728.5956536666914	1982.465841133333	1058.7666779279461	963.6330341802122	331.9131937828987	884.3914906733586	447.36405316481455	296.4362487540097	412.66632995110416	441.4842323544234	409.7872203295887	542.1801844580399	807.1166071477132	608.5688443241316	453.7795463218219	248.48497898634636	231.06729408925412	856.4135151574819	161.65698412117837
POLYISOPRENSYN-PWY	18758.7402048179	16808.993030303223	14864.371280875781	16161.703901641855	17124.32610980506	18401.01992361167	14531.192409295116	15429.42383971464	17621.949884870784	17132.781615149666	18939.60065834605	17484.589848168816	18033.97088061869	19365.31472602108	18650.636984296838	18182.41828396735	17333.504413237744	16755.196470288127	12968.82589967947	13863.436209791158	13183.933554798348	10272.88448131192	8228.382542694144	11337.051052334537	8655.213060636883	9091.05824661943	10059.031993832124	8952.54430311761	10300.577123286268	9282.226673853786	9510.87968923582	8414.970668783928
