	feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	Pathways	Names	Level 1	Level 1.1	Level 2.1	Level 1.2	Level 2.2	Level 1.3	Level 2.3
99	P42-PWY	Week_and_consortia	NS1_w9w10	0.148051808296745	0.0117019564556256	108	108	7.364253589056061e-23	2.2755543590183197e-22	P42-PWY	incomplete reductive TCA cycle // citric acid cycle variant // tricarboxylic acid cycle variant // TCA cycle variation I // incomplete reductive tricarboxylic acid cycle	Degradation/utilization/assimilation						
100	PWY0-1586	Week_and_consortia	NS1_w9w10	0.0838266945558251	0.0066394199375688	108	108	8.453869717960341e-23	2.5863819236136097e-22	PWY0-1586	peptidoglycan maturation (<i>meso</i>-diaminopimelate containing)	Biosynthesis						
101	PWY-3001	Week_and_consortia	NS1_w9w10	0.128478146605452	0.0101963381594274	108	108	9.600531795651271e-23	2.88015953869538e-22	PWY-3001	superpathway of L-isoleucine biosynthesis I	Superpathways	Biosynthesis	Amino acid biosynthesis				
102	PWY-6731	Week_and_consortia	NS1_w9w10	-0.459980088484377	0.0365780752647411	108	108	9.57578679896752e-23	2.88015953869538e-22	PWY-6731	starch degradation III	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation				
103	PPGPPMET-PWY	Week_and_consortia	NS1_w9w10	0.387057852595263	0.0310505802564596	108	108	1.91307606813545e-22	5.68404331782553e-22	PPGPPMET-PWY	ppGpp metabolism // guanosine 3'-diphosphate 5'-diphosphate biosynthesis // ppGpp biosynthesis	Biosynthesis						
104	PWY-6749	Week_and_consortia	NS1_w9w10	-1.00293940531316	0.0806243816050352	108	108	2.13796876550508e-22	6.2917366527721e-22	PWY-6749	CMP-legionaminate biosynthesis I // CMP-legionaminic acid biosynthesis I // 5,7-diacetamido-3,5,7,9-tetradeoxy-D-<i>glycero</i>-D-<i>galacto</i>-nonulosonic acid biosynthesis I // CMP-<i>N</i>, <i>N</i>-diacetyllegionaminate biosynthesis I	Biosynthesis						
105	PWY-6700	Week_and_consortia	NS1_w9w10	0.133601893755676	0.0109866835841486	108	108	8.62681640001236e-22	2.51479836566398e-21	PWY-6700	queuosine biosynthesis I (<i>de novo</i>)	Macromolecule modification						
106	PWY-7373	Week_and_consortia	NS1_w9w10	-1.19741239565489	0.098489663104332	108	108	9.19891586751898e-22	2.65650934865735e-21	PWY-7373	superpathway of demethylmenaquinol-6 biosynthesis II // superpathway of demethylmenaquinone-6 biosynthesis II	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
107	PYRIDNUCSAL-PWY	Week_and_consortia	NS1_w9w10	0.178277531313463	0.0147340770235118	108	108	1.229122330355e-21	3.51665555629348e-21	PYRIDNUCSAL-PWY	NAD salvage pathway I (PNC VI cycle) // pyridine nucleotide cycling // nicotinamide adenine dinucleotide salvage	Biosynthesis						
108	ASPASN-PWY	Week_and_consortia	NS1_w9w10	0.431728117592862	0.0360628096338447	108	108	2.34892913581531e-21	6.6588908529076405e-21	ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis // Interconversion of L-aspartate and L-asparagine	Superpathways	Biosynthesis	Amino acid biosynthesis				
109	P461-PWY	Week_and_consortia	NS1_w9w10	-0.522500422828873	0.0437287045697723	108	108	2.62098971840619e-21	7.36259839079556e-21	P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate // sorbitol metabolism // sorbitol fermentation // mannitol fermentation // sugar alcohol fermentation // hexitol fermentation to lactic acid, formic acid, ethanol and acetic acid	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Superpathways		Generation of precursor metabolites and energy	
110	THRESYN-PWY	Week_and_consortia	NS1_w9w10	0.204105841349249	0.0172195111569607	108	108	4.29738941700212e-21	1.1963002971654601e-20	THRESYN-PWY	superpathway of L-threonine biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
111	PWY-7315	Week_and_consortia	NS1_w9w10	-0.241938520831549	0.0206034564035587	108	108	7.50603677976101e-21	2.0708619329876302e-20	PWY-7315	dTDP-<i>N</i>-acetylthomosamine biosynthesis // dTDP-4-acetamido-&alpha;-D-fucose biosynthesis // dTDP-4-acetamido-4,6-dideoxy-&alpha;-D-galactose biosynthesis	Biosynthesis						
112	PWY-622	Week_and_consortia	NS1_w9w10	-0.299871929402446	0.0255935055933797	108	108	7.70702097014938e-21	2.10749511484616e-20	PWY-622	starch biosynthesis	Glycan pathways	Biosynthesis	Carboxylic acid biosynthesis				
113	PWY-7196	Week_and_consortia	NS1_w9w10	-0.140456941689109	0.0121445051659289	108	108	1.67836241250381e-20	4.5492454865234904e-20	PWY-7196	superpathway of pyrimidine ribonucleosides salvage	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
114	PWY-6143	Week_and_consortia	NS1_w9w10	-1.53846368697605	0.133487559737231	108	99	2.06587181013339e-20	5.55090773331493e-20	PWY-6143	CMP-pseudaminate biosynthesis // CMP-pseudaminic acid biosynthesis	Biosynthesis						
115	GLUCOSE1PMETAB-PWY	Week_and_consortia	NS1_w9w10	0.345705901771576	0.0301212911582647	108	108	2.84537171056285e-20	7.57948153934414e-20	GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	Degradation/utilization/assimilation						
116	PWY-7328	Week_and_consortia	NS1_w9w10	-0.420885601331721	0.0368096546755046	108	108	3.30307670784215e-20	8.723510279685691e-20	PWY-7328	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	Superpathways	Biosynthesis	Carbohydrate biosynthesis				
117	HISDEG-PWY	Week_and_consortia	NS1_w9w10	0.506761927845652	0.0454131998170241	108	108	1.51628777918753e-19	3.97061799804192e-19	HISDEG-PWY	L-histidine degradation I	Degradation/utilization/assimilation						
118	P108-PWY	Week_and_consortia	NS1_w9w10	0.121564796992443	0.0109262443491123	108	108	1.73610509857216e-19	4.50803760889745e-19	P108-PWY	pyruvate fermentation to propanoate I // succinate-propionate fermentation pathway // pyruvate fermentation to propionate I // succinate-propanoate fermentation pathway // pyruvic acid fermentation to propanoic acid I	Generation of precursor metabolites and energy						
119	P124-PWY	Week_and_consortia	NS1_w9w10	-0.716835790677094	0.0660285398284584	108	108	6.54953155429525e-19	1.68650437523103e-18	P124-PWY	Bifidobacterium shunt // Bifidum fermentation // Bifidum pathway // fructose 6-phosphate pathway // Bifidum shunt // glucose fermentation to lactate (Bifidobacteria) // glucose fermentation to lactic acid (Bifidobacteria)	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
120	PWY-5177	Week_and_consortia	NS1_w9w10	-0.660894287378116	0.0614067229651357	108	108	1.15630854392115e-18	2.95288710803004e-18	PWY-5177	glutaryl-CoA degradation	Degradation/utilization/assimilation						
121	P122-PWY	Week_and_consortia	NS1_w9w10	-0.696481927250342	0.0655599408851987	108	108	2.19128080592505e-18	5.550047287138039e-18	P122-PWY	heterolactic fermentation // lactate heterofermentation // glucose fermentation to lactate // phosphoketolase pathway // lactic acid heterofermentation // glucose fermentation to lactic acid	Generation of precursor metabolites and energy						
122	SER-GLYSYN-PWY	Week_and_consortia	NS1_w9w10	0.34600154662693	0.0326487597492205	108	108	2.74281740065763e-18	6.89049249433501e-18	SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	Superpathways	Biosynthesis	Amino acid biosynthesis				
123	ANAGLYCOLYSIS-PWY	Week_and_consortia	NS1_w9w10	0.0774705683569615	0.0073236240761643	108	108	2.96796564295372e-18	7.395978900586289e-18	ANAGLYCOLYSIS-PWY	glycolysis III (from glucose) // anaerobic glycolysis // Embden-Meyerhof-Parnas pathway // EMP pathway // glycolysis III (glucokinase)	Generation of precursor metabolites and energy						
124	PWY-5855	Week_and_consortia	NS1_w9w10	-0.352462968931146	0.033470430860966	108	108	3.75577314099951e-18	9.066671098194119e-18	PWY-5855	ubiquinol-7 biosynthesis (early decarboxylation) // ubiquinone-7 biosynthesis (prokaryotic) // ubiquinol-7 biosynthesis (prokaryotic)	Biosynthesis						
125	PWY-5856	Week_and_consortia	NS1_w9w10	-0.352462968931146	0.033470430860966	108	108	3.75577314099951e-18	9.066671098194119e-18	PWY-5856	ubiquinol-9 biosynthesis (early decarboxylation) // Q9 biosynthesis // ubiquinone-9 biosynthesis (prokaryotic) // ubiquinol-9 biosynthesis (prokaryotic)	Biosynthesis						
126	PWY-5857	Week_and_consortia	NS1_w9w10	-0.352462968931146	0.033470430860966	108	108	3.75577314099951e-18	9.066671098194119e-18	PWY-5857	ubiquinol-10 biosynthesis (early decarboxylation) // Q10 biosynthesis // ubiquinone-10 biosynthesis (prokaryotic) // ubiquinol-10 biosynthesis (prokaryotic)	Biosynthesis						
127	PWY-6708	Week_and_consortia	NS1_w9w10	-0.352462968931146	0.033470430860966	108	108	3.75577314099951e-18	9.066671098194119e-18	PWY-6708	ubiquinol-8 biosynthesis (early decarboxylation) // ubiquinone-8 biosynthesis (prokaryotic) // ubiquinol-8 biosynthesis (prokaryotic)	Biosynthesis						
128	PWY-7221	Week_and_consortia	NS1_w9w10	-0.0687432214796397	0.0065869971422463	108	108	6.21813343205568e-18	1.4894598686086802e-17	PWY-7221	guanosine ribonucleotides <i>de novo</i> biosynthesis	Biosynthesis						
129	PWY-841	Week_and_consortia	NS1_w9w10	-0.147869628252979	0.0142867505227309	108	108	9.06407469327764e-18	2.15446083094061e-17	PWY-841	superpathway of purine nucleotides <i>de novo</i> biosynthesis I // purine biosynthesis 2	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
130	UBISYN-PWY	Week_and_consortia	NS1_w9w10	-0.345273465928477	0.0334967618353131	108	108	1.19473015891762e-17	2.81810396263774e-17	UBISYN-PWY	superpathway of ubiquinol-8 biosynthesis (early decarboxylation) // superpathway of ubiquinone-8 biosynthesis (prokaryotic) // superpathway of ubiquinol-8 biosynthesis (prokaryotic)	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
131	PWY490-3	Week_and_consortia	NS1_w9w10	-1.85862452516309	0.182808524298988	108	108	2.34608338189994e-17	5.49196791672032e-17	PWY490-3	nitrate reduction VI (assimilatory) // nitrate assimilation	Degradation/utilization/assimilation						
132	PWY-6703	Week_and_consortia	NS1_w9w10	0.228948797460303	0.0231577899036066	108	108	1.08019509107412e-16	2.50962618903686e-16	PWY-6703	preQ<sub>0</sub> biosynthesis // deazapurine biosynthesis // 7-cyano-7-deazaguanine biosynthesis // 7-cyano-7-carbaguanine biosynthesis	Biosynthesis						
133	HSERMETANA-PWY	Week_and_consortia	NS1_w9w10	0.333784512066307	0.0338688213699398	108	108	1.27546349456169e-16	2.9411807449221e-16	HSERMETANA-PWY	L-methionine biosynthesis III // L-methionine biosynthesis by sulfhydrylation	Superpathways	Biosynthesis	Amino acid biosynthesis				
134	FUC-RHAMCAT-PWY	Week_and_consortia	NS1_w9w10	-0.314208763150846	0.0325443543368939	108	108	3.60149949294708e-16	8.24343217274554e-16	FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation // fucose and rhamnose catabolism	Superpathways						
135	PWY-5189	Week_and_consortia	NS1_w9w10	-0.390967397936601	0.040889100526693	108	108	5.77606580572052e-16	1.3123561279173802e-15	PWY-5189	uroporphyrinogen-III II (from glycine) // tetrapyrrole biosynthesis II (from glycine) // Shemin pathway	Biosynthesis						
136	PWY-7399	Week_and_consortia	NS1_w9w10	-0.715183643448755	0.076048048825815	108	108	1.3154262046731801e-15	2.9669101988614003e-15	PWY-7399	methylphosphonate degradation II	Degradation/utilization/assimilation						
137	GALACTARDEG-PWY	Week_and_consortia	NS1_w9w10	-0.462007460869047	0.049281504756273	108	108	1.4929134494782e-15	3.3187788193436303e-15	GALACTARDEG-PWY	D-galactarate degradation I // D-galactarate catabolism	Degradation/utilization/assimilation						
138	GLUCARGALACTSUPER-PWY	Week_and_consortia	NS1_w9w10	-0.462007460869047	0.049281504756273	108	108	1.4929134494782e-15	3.3187788193436303e-15	GLUCARGALACTSUPER-PWY	superpathway of D-glucarate and D-galactarate degradation // D-glucarate and D-galactarate catabolism super-pathway // aldarate catabolism	Superpathways						
139	PWY-7209	Week_and_consortia	NS1_w9w10	0.564453729560334	0.0606751126219918	108	108	2.08099130430824e-15	4.5930450930803205e-15	PWY-7209	superpathway of pyrimidine ribonucleosides degradation	Degradation/utilization/assimilation	Superpathways					
140	PWY-5667	Week_and_consortia	NS1_w9w10	-0.124881686666558	0.0134467646685132	108	108	2.38525486486397e-15	5.190448968207941e-15	PWY-5667	CDP-diacylglycerol biosynthesis I // CDP-diacylglycerol biosynthesis	Biosynthesis						
141	PWY0-1319	Week_and_consortia	NS1_w9w10	-0.124881686666605	0.0134467646685184	108	108	2.38525486564896e-15	5.190448968207941e-15	PWY0-1319	CDP-diacylglycerol biosynthesis II	Biosynthesis						
142	PWY-5188	Week_and_consortia	NS1_w9w10	-0.363161690116258	0.039256283937466	108	108	2.87340562722028e-15	6.20896740427319e-15	PWY-5188	uroporphyrinogen-III I (from glutamate) // tetrapyrrole biosynthesis I (from glutamate)	Biosynthesis						
143	PWY0-162	Week_and_consortia	NS1_w9w10	-0.162377767442425	0.0176430078848994	108	108	3.4804950965542904e-15	7.468562394689411e-15	PWY0-162	superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis // pyrimidine biosynthesis	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
144	P105-PWY	Week_and_consortia	NS1_w9w10	-0.901650824452022	0.0984423490158238	108	108	4.658118205633721e-15	9.92661052097118e-15	P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase) // citric acid cycle // tricarboxylic acid cycle // Szent-Gyorgyi-Krebs cycle // Krebs cycle	Generation of precursor metabolites and energy						
145	GLYCOCAT-PWY	Week_and_consortia	NS1_w9w10	0.051273904902175	0.0057030076891745	108	108	1.10954259964597e-14	2.34827851568908e-14	GLYCOCAT-PWY	glycogen degradation I // glycogen catabolism I	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Glycan pathways			
146	PWY-6123	Week_and_consortia	NS1_w9w10	0.0695917525198425	0.0077518381687714	108	108	1.17358376435085e-14	2.4669209740436102e-14	PWY-6123	inosine-5'-phosphate biosynthesis I // IMP biosynthesis I	Biosynthesis						
147	PWY-7199	Week_and_consortia	NS1_w9w10	0.29197224607479	0.0327399168504807	108	108	1.61415025932848e-14	3.37008398738175e-14	PWY-7199	pyrimidine deoxyribonucleosides salvage	Biosynthesis						
148	P164-PWY	Week_and_consortia	NS1_w9w10	0.464647978352357	0.0525502101996934	108	108	2.25072310333888e-14	4.6676069726960704e-14	P164-PWY	purine nucleobases degradation I (anaerobic) // purine fermentation	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
149	PWY-6396	Week_and_consortia	NS1_w9w10	-0.654498580829844	0.0743030661409128	108	108	2.8403945556954802e-14	5.85121278473269e-14	PWY-6396	superpathway of 2,3-butanediol biosynthesis (from pyruvate) // butylene glycol fermentation // butanediol fermentation	Superpathways	Biosynthesis	Other biosynthesis				
150	PWY-5973	Week_and_consortia	NS1_w9w10	0.0495745362687132	0.005664800242752	108	108	3.58908816962629e-14	7.34455791002997e-14	PWY-5973	<i>cis</i>-vaccenate biosynthesis // <i>cis</i> vaccenic acid acid biosynthesis	Biosynthesis						
151	PWY-6892	Week_and_consortia	NS1_w9w10	0.205187860255711	0.0234709988015755	108	108	3.94265193781043e-14	8.01499637357515e-14	PWY-6892	thiazole component of thiamine diphosphate biosynthesis I // (<i>R,Z</i>)-2-(2-carboxy-4-methylthiazol-5(2<i>H</i>)-ylidene)ethyl phosphate biosynthesis	Biosynthesis						
152	PWY-6353	Week_and_consortia	NS1_w9w10	-0.378633032584159	0.0437706183830623	108	108	6.33498566284221e-14	1.27941867308382e-13	PWY-6353	purine nucleotides degradation II (aerobic) // purine nucleotides catabolism	Degradation/utilization/assimilation	Superpathways					
153	PWY-5505	Week_and_consortia	NS1_w9w10	0.276702390691567	0.0322251608385663	108	108	8.81871035850818e-14	1.76946850699937e-13	PWY-5505	L-glutamate and L-glutamine biosynthesis	Superpathways	Metabolic clusters		Biosynthesis	Amino acid biosynthesis		
154	PWY-7456	Week_and_consortia	NS1_w9w10	0.292841273031861	0.0345897799537275	108	108	1.62724961169758e-13	3.24400083880355e-13	PWY-7456	&beta;-(1,4)-mannan degradation // plant mannan degradation	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Glycan pathways			
155	GALACT-GLUCUROCAT-PWY	Week_and_consortia	NS1_w9w10	0.321858946301016	0.0386549486662455	108	108	3.31024678755523e-13	6.55683498304209e-13	GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation // galacturonate and glucuronate catabolism // superpathway of galacturonate and glucuronate degradation	Superpathways						
156	NAGLIPASYN-PWY	Week_and_consortia	NS1_w9w10	0.191779696016811	0.023048125343185	108	108	3.38478608338992e-13	6.66177643164004e-13	NAGLIPASYN-PWY	lipid IV<sub>A</sub> biosynthesis (<i>E. coli</i>) // lipid-A-precursor biosynthesis (<i>E. coli</i>)	Glycan pathways	Biosynthesis	Cell structure biosynthesis	Biosynthesis	Fatty acid and lipid biosynthesis		
157	PWY-5022	Week_and_consortia	NS1_w9w10	0.630956624900276	0.0767210167875333	108	108	5.57936446657492e-13	1.0911541899820599e-12	PWY-5022	4-aminobutanoate degradation V // GABA degradation // 4-aminobutyrate degradation V // 4-aminobutanoic acid degradation V	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
158	LPSSYN-PWY	Week_and_consortia	NS1_w9w10	-0.831129774532683	0.101907321745166	108	108	7.92037386467042e-13	1.5392424680397199e-12	LPSSYN-PWY	superpathway of Kdo<sub>2</sub>-lipid A biosynthesis	Superpathways	Biosynthesis	Fatty acid and lipid biosynthesis				
159	ANAEROFRUCAT-PWY	Week_and_consortia	NS1_w9w10	-0.310246974171926	0.0381865289677019	108	108	9.15039765383837e-13	1.76717054689754e-12	ANAEROFRUCAT-PWY	homolactic fermentation // anaerobic fructose catabolism // anaerobic fructose degradation // fructose fermentation to lactate // fructose fermentation to lactic acid	Superpathways	Generation of precursor metabolites and energy					
160	ARO-PWY	Week_and_consortia	NS1_w9w10	-0.110361936753104	0.0136225716940866	108	108	1.03839217736116e-12	1.99293902363104e-12	ARO-PWY	chorismate biosynthesis I // aromatic amino acid biosynthesis // shikimate pathway	Superpathways	Biosynthesis	Carboxylic acid biosynthesis				
161	PENTOSE-P-PWY	Week_and_consortia	NS1_w9w10	0.294709560029594	0.0367752370655528	108	108	1.6216993835089199e-12	3.09324141669294e-12	PENTOSE-P-PWY	pentose phosphate pathway // pentose shunt // hexose monophosphate shunt // phosphogluconate pathway // superpathway of oxidative and non-oxidative branches of pentose phosphate pathway // HMP shunt	Superpathways	Generation of precursor metabolites and energy					
162	PWY-5747	Week_and_consortia	NS1_w9w10	-0.834067673756977	0.105580875445695	108	108	2.8830109315914998e-12	5.46533974148327e-12	PWY-5747	2-methylcitrate cycle II	Degradation/utilization/assimilation						
163	ALL-CHORISMATE-PWY	Week_and_consortia	NS1_w9w10	-0.420140297996618	0.0532518425272712	108	108	3.0228603997589497e-12	5.6955113629604595e-12	ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	Superpathways						
164	PWY0-1533	Week_and_consortia	NS1_w9w10	-0.74228588701533	0.0966119897875976	108	108	8.55348406079812e-12	1.60183428774947e-11	PWY0-1533	methylphosphonate degradation I // carbon-phosphorus lyase pathway	Degradation/utilization/assimilation						
165	TRPSYN-PWY	Week_and_consortia	NS1_w9w10	0.0977023059254086	0.0128888585003755	108	108	1.4219806288650098e-11	2.6469398452969297e-11	TRPSYN-PWY	L-tryptophan biosynthesis	Biosynthesis						
166	PWY-6121	Week_and_consortia	NS1_w9w10	0.0671208791677374	0.008859015441376	108	108	1.4423460742298299e-11	2.6687720774671697e-11	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	Biosynthesis						
167	COMPLETE-ARO-PWY	Week_and_consortia	NS1_w9w10	-0.10386390889223	0.0137468790670697	108	108	1.6115525561607298e-11	2.9641055943670496e-11	COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis (from phospho<i>enol</i>pyruvate and D-erythrose 4-phosphate) // superpathway of L-phenylalanine, L-tyrosine, and L-tryptophan biosynthesis	Superpathways	Biosynthesis	Amino acid biosynthesis				
168	PWY-5415	Week_and_consortia	NS1_w9w10	-0.9176517154765	0.121541223766141	108	108	1.65724478608465e-11	3.03011028935004e-11	PWY-5415	catechol degradation I (<I>meta</I>-cleavage pathway)	Degradation/utilization/assimilation	Superpathways					
169	PWY-621	Week_and_consortia	NS1_w9w10	-0.233952402203376	0.0313273604825346	108	108	2.4923003166499497e-11	4.53012234026374e-11	PWY-621	sucrose degradation III (sucrose invertase) // sucrose mobilization	Degradation/utilization/assimilation						
170	THISYN-PWY	Week_and_consortia	NS1_w9w10	0.164518984310711	0.0221894672246943	108	108	3.2391706938701594e-11	5.853238271379419e-11	THISYN-PWY	superpathway of thiamine diphosphate biosynthesis I // superpathway of thiamine diphosphate biosynthesis (E .coli) // superpathway of vitamin B<sub>1</sub> biosynthesis (E .coli)	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
171	P562-PWY	Week_and_consortia	NS1_w9w10	0.844739679655582	0.114279093295665	108	108	3.51468862037863e-11	6.314178974982539e-11	P562-PWY	<I>myo</I>-inositol degradation I	Degradation/utilization/assimilation						
172	PWY0-42	Week_and_consortia	NS1_w9w10	-0.786053356440431	0.106313782663584	108	108	3.60782997315476e-11	6.444043131241739e-11	PWY0-42	2-methylcitrate cycle I	Degradation/utilization/assimilation						
173	PWY-5419	Week_and_consortia	NS1_w9w10	-0.654211089875035	0.0891461529034571	108	108	4.57679799774769e-11	8.12776196151745e-11	PWY-5419	catechol degradation to 2-hydroxypentadienoate II // catechol degradation, <I>meta</I>-cleavage	Degradation/utilization/assimilation						
174	PWY-2942	Week_and_consortia	NS1_w9w10	0.0412204739394291	0.0057008387514929	108	108	8.00682652129385e-11	1.41377679718846e-10	PWY-2942	L-lysine biosynthesis III	Biosynthesis						
175	PWY-5676	Week_and_consortia	NS1_w9w10	0.28584494983531	0.039577798553539	108	108	8.38635808027816e-11	1.47237764023065e-10	PWY-5676	acetyl-CoA fermentation to butanoate // acetyl-CoA fermentation to butyrate II // acetyl-CoA fermentation to butanoic acid II	Superpathways	Generation of precursor metabolites and energy					
176	PYRIDNUCSYN-PWY	Week_and_consortia	NS1_w9w10	0.120256952204166	0.0168261944632007	108	108	1.2126429050692002e-10	2.11698676647673e-10	PYRIDNUCSYN-PWY	NAD <i>de novo</i> biosynthesis I // nicotinamide adenine dinucleotide biosynthesis	Biosynthesis						
177	RIBOSYN2-PWY	Week_and_consortia	NS1_w9w10	0.118964909964907	0.0167025766116334	108	108	1.3641512390622e-10	2.36810524084394e-10	RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants) // riboflavin, FMN and FAD biosynthesis // vitamin B<sub>2</sub> biosynthesis	Biosynthesis						
178	NONOXIPENT-PWY	Week_and_consortia	NS1_w9w10	0.174510871091499	0.0247561148309086	108	108	1.9588807935132e-10	3.38153164913731e-10	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I	Generation of precursor metabolites and energy						
179	HEME-BIOSYNTHESIS-II	Week_and_consortia	NS1_w9w10	0.609688760936994	0.0874496397753193	108	108	2.8478678044390403e-10	4.88883973095368e-10	HEME-BIOSYNTHESIS-II	heme <i>b</i> biosynthesis I (aerobic)	Biosynthesis	Biosynthesis	Tetrapyrrole biosynthesis				
180	PWY-6609	Week_and_consortia	NS1_w9w10	-0.166483054598657	0.0244835647980698	108	108	6.57243321803531e-10	1.1220341792115502e-09	PWY-6609	adenine and adenosine salvage III // adenosine nucleotides salvage III	Biosynthesis						
181	PWY-6897	Week_and_consortia	NS1_w9w10	0.141059224031886	0.0208349959930442	108	108	7.53048124847412e-10	1.2785267614167602e-09	PWY-6897	thiamine diphosphate salvage II // thiamin salvage II	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
182	KETOGLUCONMET-PWY	Week_and_consortia	NS1_w9w10	-0.705933667409814	0.104386323103971	108	108	7.852053350550511e-10	1.32583851656836e-09	KETOGLUCONMET-PWY	ketogluconate metabolism	Degradation/utilization/assimilation	Superpathways					
183	PWY0-1338	Week_and_consortia	NS1_w9w10	-0.652761043949895	0.0966472925074819	108	108	8.19294123326505e-10	1.37587980493418e-09	PWY0-1338	polymyxin resistance // L-Ara4N-modified lipid A biosynthesis // 4-amino-4-deoxy-L-arabinose-modified lipid A biosynthesis	Detoxification	Glycan pathways		Biosynthesis	Cell structure biosynthesis		
184	PWY-5918	Week_and_consortia	NS1_w9w10	0.567132053415584	0.0841778817859817	108	108	8.85212674081424e-10	1.4785444123846502e-09	PWY-5918	superpathway of heme <i>b</i> biosynthesis from glutamate	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis	Biosynthesis	Tetrapyrrole biosynthesis		
185	GLYCOGENSYNTH-PWY	Week_and_consortia	NS1_w9w10	-0.153591304364788	0.0229982922129665	108	108	1.16666804365901e-09	1.9381743305948e-09	GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	Glycan pathways	Biosynthesis	Carboxylic acid biosynthesis				
186	PWY-6269	Week_and_consortia	NS1_w9w10	0.148565288178969	0.0222813749122253	108	108	1.2359894233229602e-09	2.04235685458179e-09	PWY-6269	superpathway of adenosylcobalamin salvage from cobinamide II	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
187	PWY-5509	Week_and_consortia	NS1_w9w10	0.144179365925243	0.0216546999816187	108	108	1.29387283087837e-09	2.12663140819903e-09	PWY-5509	adenosylcobalamin biosynthesis from adenosylcobinamide-GDP I	Biosynthesis						
188	PWY-7377	Week_and_consortia	NS1_w9w10	-1.19801074897629	0.18099323748848	108	108	1.55286745759768e-09	2.5388150497232e-09	PWY-7377	cob(II)yrinate <i>a,c</i>-diamide biosynthesis I (early cobalt insertion)	Biosynthesis						
189	PWY-6467	Week_and_consortia	NS1_w9w10	0.162420048400146	0.0247041189753371	108	108	1.92354169262548e-09	3.1282862264277503e-09	PWY-6467	Kdo transfer to lipid IV<sub>A</sub> (four Kdo residues)	Glycan pathways	Biosynthesis	Cell structure biosynthesis				
190	GLYCOL-GLYOXDEG-PWY	Week_and_consortia	NS1_w9w10	-0.660214244386824	0.100917118678602	108	108	2.25535625363382e-09	3.64871770875838e-09	GLYCOL-GLYOXDEG-PWY	superpathway of glycol metabolism and degradation	Degradation/utilization/assimilation	Superpathways					
191	PWY-5659	Week_and_consortia	NS1_w9w10	0.0490277836191095	0.0075826862196187	108	108	3.2379011550986103e-09	5.210997171486821e-09	PWY-5659	GDP-mannose biosynthesis	Biosynthesis						
192	ENTBACSYN-PWY	Week_and_consortia	NS1_w9w10	-0.621805912690968	0.0961948629545123	108	108	3.26655504604791e-09	5.22987310481246e-09	ENTBACSYN-PWY	enterobactin biosynthesis	Superpathways	Biosynthesis	Secondary metabolite biosynthesis				
193	METHGLYUT-PWY	Week_and_consortia	NS1_w9w10	-0.663328997812639	0.104042680589683	108	108	4.95589416684087e-09	7.893666482236221e-09	METHGLYUT-PWY	superpathway of methylglyoxal degradation	Degradation/utilization/assimilation	Superpathways					
194	GOLPDLCAT-PWY	Week_and_consortia	NS1_w9w10	0.312152954624495	0.0493654882551373	108	108	6.20002042035808e-09	9.824647743028962e-09	GOLPDLCAT-PWY	superpathway of glycerol degradation to 1,3-propanediol	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Superpathways			
