Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
3995R_S2_R_Female_week5_S66_L001_R2_001	3995R_S2_R_Female_week5_S66_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	110814.0	0.0	301.0	53.0	7.9935748190661835	301.0	301	pass	fail	warn	pass	fail	fail	pass	pass	fail	fail	pass
3995R_S2_R_Female_week9_S80_L001_R1_001	3995R_S2_R_Female_week9_S80_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	196052.0	0.0	301.0	51.0	3.6373003080815294	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3995R_S2_R_Female_week9_S80_L001_R2_001	3995R_S2_R_Female_week9_S80_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	196052.0	0.0	301.0	53.0	7.46536633138147	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3997R_S2_L_Male_week5_S73_L001_R1_001	3997R_S2_L_Male_week5_S73_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	108457.0	0.0	301.0	50.0	4.005273979549498	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3997R_S2_L_Male_week5_S73_L001_R2_001	3997R_S2_L_Male_week5_S73_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	108457.0	0.0	301.0	51.0	7.336548125063389	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3997R_S2_L_Male_week9_S87_L001_R1_001	3997R_S2_L_Male_week9_S87_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	196603.0	0.0	301.0	50.0	3.619476813680361	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3997R_S2_L_Male_week9_S87_L001_R2_001	3997R_S2_L_Male_week9_S87_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	196603.0	0.0	301.0	52.0	7.6311144794331724	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3997R_S2_R_Male_week5_S74_L001_R1_001	3997R_S2_R_Male_week5_S74_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	183501.0	0.0	301.0	50.0	3.4653762104838663	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
3997R_S2_R_Male_week5_S74_L001_R2_001	3997R_S2_R_Male_week5_S74_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	183501.0	0.0	301.0	52.0	7.2604508967253585	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
3997R_S2_R_Male_week9_S88_L001_R1_001	3997R_S2_R_Male_week9_S88_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	113399.0	0.0	301.0	51.0	3.948006596178097	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
3997R_S2_R_Male_week9_S88_L001_R2_001	3997R_S2_R_Male_week9_S88_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	113399.0	0.0	301.0	53.0	8.04328080494537	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
NS1_mouse_inoculum_S35_L001_R1_001	NS1_mouse_inoculum_S35_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	135947.0	0.0	301.0	52.0	4.284022449925338	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
NS1_mouse_inoculum_S35_L001_R2_001	NS1_mouse_inoculum_S35_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	135947.0	0.0	301.0	52.0	9.297005450653563	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
Positive_Control_S89_L001_R1_001	Positive_Control_S89_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	154542.0	0.0	301.0	53.0	3.6876706655795837	301.0	301	pass	pass	fail	pass	fail	warn	pass	pass	fail	fail	pass
Positive_Control_S89_L001_R2_001	Positive_Control_S89_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	154542.0	0.0	301.0	54.0	8.941258686958884	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
S2_mouse_inoculum_S36_L001_R1_001	S2_mouse_inoculum_S36_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	185373.0	0.0	301.0	52.0	4.214745405210036	301.0	301	pass	pass	warn	pass	fail	fail	pass	pass	fail	fail	pass
S2_mouse_inoculum_S36_L001_R2_001	S2_mouse_inoculum_S36_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	185373.0	0.0	301.0	53.0	8.288693606943838	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
negative_ctrl_S90_L001_R1_001	negative_ctrl_S90_L001_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27815.0	0.0	301.0	56.0	5.939241416501888	301.0	301	pass	pass	fail	pass	fail	fail	pass	pass	fail	fail	pass
negative_ctrl_S90_L001_R2_001	negative_ctrl_S90_L001_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27815.0	0.0	301.0	55.0	9.059859787884236	301.0	301	pass	fail	fail	pass	fail	fail	pass	pass	fail	fail	pass
