Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
2824_NS1_L_Male_week5_S44_L001_R1_001	(1.0, 2.2578262074060396)	(2.0, 1.0157909317573184)	(3.0, 0.609474559054391)	(4.0, 0.35354801261163804)	(5.0, 0.250649710433624)	(6.0, 0.17809321530810127)	(7.0, 0.15698587127158556)	(8.0, 0.07387570412780498)	(9.0, 0.047491524082160334)	('>10', 1.6793530599052808)	('>50', 1.242035275648721)	('>100', 13.653153569119954)	('>500', 10.27993615028429)	('>1k', 45.89989842090682)	('>5k', 22.30188778808227)	('>10k+', 0.0)
2824_NS1_L_Male_week5_S44_L001_R2_001	(1.0, 6.005698982889859)	(2.0, 1.5447937416724933)	(3.0, 0.8706779415062729)	(4.0, 0.540875690935715)	(5.0, 0.4485310607759588)	(6.0, 0.3284830415682757)	(7.0, 0.3093545110351833)	(8.0, 0.21635027637428597)	(9.0, 0.1959025368389114)	('>10', 3.6885083703811197)	('>50', 3.1199292903974776)	('>100', 18.350856826246982)	('>500', 14.66102924686358)	('>1k', 49.719008482513885)	('>5k', 0.0)	('>10k+', 0.0)
2824_NS1_L_Male_week9_S56_L001_R1_001	(1.0, 3.555576467635942)	(2.0, 1.355102809015198)	(3.0, 0.6916670587681739)	(4.0, 0.4862058689753603)	(5.0, 0.3528913565143745)	(6.0, 0.1646826330400414)	(7.0, 0.23604510735739268)	(8.0, 0.18820872347433304)	(9.0, 0.1270408883451748)	('>10', 2.0608855220439466)	('>50', 1.926002603554008)	('>100', 15.254317037594692)	('>500', 19.492934330839567)	('>1k', 54.1084395928418)	('>5k', 0.0)	('>10k+', 0.0)
2824_NS1_L_Male_week9_S56_L001_R2_001	(1.0, 6.3998808011418)	(2.0, 1.5244906601420976)	(3.0, 0.851644473721357)	(4.0, 0.5207108016123214)	(5.0, 0.36073338665913834)	(6.0, 0.28231308521149956)	(7.0, 0.2525133706613968)	(8.0, 0.22585046816919965)	(9.0, 0.07763609843316237)	('>10', 5.016546683605451)	('>50', 2.002854498972694)	('>100', 17.177967032105272)	('>500', 20.939004689534027)	('>1k', 44.367853950030586)	('>5k', 0.0)	('>10k+', 0.0)
2824_NS1_R_Male_week5_S45_L001_R1_001	(1.0, 2.439497167799786)	(2.0, 1.040986136936342)	(3.0, 0.5965927446855863)	(4.0, 0.34173062150461986)	(5.0, 0.20819722738726837)	(6.0, 0.22829902865224602)	(7.0, 0.10050900632488817)	(8.0, 0.17804452548980193)	(9.0, 0.13568715853859906)	('>10', 1.74383125973681)	('>50', 1.811315878269235)	('>100', 13.081247173184195)	('>500', 9.39328456253455)	('>1k', 46.922629602774045)	('>5k', 21.77814790618202)	('>10k+', 0.0)
2824_NS1_R_Male_week5_S45_L001_R2_001	(1.0, 5.626350589772491)	(2.0, 1.4889691365558435)	(3.0, 0.6892046147992332)	(4.0, 0.45372637140949523)	(5.0, 0.3697295589808387)	(6.0, 0.27998937476218855)	(7.0, 0.2763997673934425)	(8.0, 0.19527464085978277)	(9.0, 0.2713743170771981)	('>10', 4.036872446891759)	('>50', 3.031064462169128)	('>100', 20.279845790467437)	('>500', 21.1269931294915)	('>1k', 41.87420579936966)	('>5k', 0.0)	('>10k+', 0.0)
2824_NS1_R_Male_week9_S57_L001_R1_001	(1.0, 2.587463864002225)	(2.0, 1.1597232172205412)	(3.0, 0.604303449670878)	(4.0, 0.4112971875026338)	(5.0, 0.27391718429990985)	(6.0, 0.14665104636364404)	(7.0, 0.1533936232079495)	(8.0, 0.13485153688610946)	(9.0, 0.09861018634796755)	('>10', 2.6843884061391163)	('>50', 1.9317482658935177)	('>100', 15.684076561960067)	('>500', 15.58462355350656)	('>1k', 54.2743723082369)	('>5k', 4.270579608761978)	('>10k+', 0.0)
2824_NS1_R_Male_week9_S57_L001_R2_001	(1.0, 6.246154624143482)	(2.0, 1.776668998474492)	(3.0, 0.9127763402978533)	(4.0, 0.5090645517450632)	(5.0, 0.42983927382447384)	(6.0, 0.30847289062697536)	(7.0, 0.2477896990282261)	(8.0, 0.1685644211076368)	(9.0, 0.23514736744515335)	('>10', 5.869413142967914)	('>50', 3.466527320078551)	('>100', 17.534071083616382)	('>500', 17.931040295324866)	('>1k', 44.364469991318934)	('>5k', 0.0)	('>10k+', 0.0)
2864_NS1_R_Male_week5_S46_L001_R1_001	(1.0, 2.710846650059286)	(2.0, 1.0856440436433257)	(3.0, 0.4666746440110088)	(4.0, 0.3089407899746538)	(5.0, 0.1903684445266353)	(6.0, 0.1501191162552895)	(7.0, 0.15990949340237362)	(8.0, 0.13053836196112134)	(9.0, 0.0881133943237569)	('>10', 2.085350332328913)	('>50', 2.9240593079291175)	('>100', 22.142569647655204)	('>500', 12.0954670553809)	('>1k', 55.461398718548416)	('>5k', 0.0)	('>10k+', 0.0)
2864_NS1_R_Male_week5_S46_L001_R2_001	(1.0, 6.7499211330729825)	(2.0, 1.6556615575402223)	(3.0, 0.8680801070414569)	(4.0, 0.53085600530856)	(5.0, 0.3426632001479435)	(6.0, 0.3393997410989154)	(7.0, 0.296974773461551)	(8.0, 0.2610767239222427)	(9.0, 0.23496905153001837)	('>10', 5.330316446745787)	('>50', 5.444537513461769)	('>100', 21.563849576294235)	('>500', 21.373481131767598)	('>1k', 35.00821303860672)	('>5k', 0.0)	('>10k+', 0.0)
2864_NS1_R_Male_week9_S58_L001_R1_001	(1.0, 2.607379163395761)	(2.0, 1.188740607827745)	(3.0, 0.6034821128182124)	(4.0, 0.3504541886284625)	(5.0, 0.19274980374565437)	(6.0, 0.19765616238645287)	(7.0, 0.18644162835034203)	(8.0, 0.09532353930694179)	(9.0, 0.1261635079062465)	('>10', 1.830772681395088)	('>50', 1.4838230346529102)	('>100', 11.801895256252102)	('>500', 21.115565773242125)	('>1k', 54.36105192329259)	('>5k', 3.8585006167993723)	('>10k+', 0.0)
2864_NS1_R_Male_week9_S58_L001_R2_001	(1.0, 6.336211730402602)	(2.0, 1.5742402153190536)	(3.0, 0.8978636312661209)	(4.0, 0.5354940002242907)	(5.0, 0.45208590333071663)	(6.0, 0.2943815184479085)	(7.0, 0.18644162835034203)	(8.0, 0.1794325445777728)	(9.0, 0.1766289110687451)	('>10', 5.615677918582483)	('>50', 3.494729169003028)	('>100', 16.895396433778174)	('>500', 17.04048446787036)	('>1k', 46.3209319277784)	('>5k', 0.0)	('>10k+', 0.0)
2893_NS1_0_Male_week5_S47_L001_R1_001	(1.0, 2.5620052274308494)	(2.0, 1.1282224854741354)	(3.0, 0.5894962486602359)	(4.0, 0.34598822887873487)	(5.0, 0.25855098625448936)	(6.0, 0.15795114796637896)	(7.0, 0.1842763392941088)	(8.0, 0.12034373178390778)	(9.0, 0.1607717041800643)	('>10', 2.085331227318027)	('>50', 2.2968729433444275)	('>100', 18.33267520355014)	('>500', 13.069517308813298)	('>1k', 58.7079972170512)	('>5k', 0.0)	('>10k+', 0.0)
2893_NS1_0_Male_week5_S47_L001_R2_001	(1.0, 6.67249581617495)	(2.0, 1.7769504146217634)	(3.0, 0.8884752073108817)	(4.0, 0.6130008837742803)	(5.0, 0.502999191440552)	(6.0, 0.3779545326338354)	(7.0, 0.3093209981008255)	(8.0, 0.27829487975028677)	(9.0, 0.29615840243696057)	('>10', 5.017769504146218)	('>50', 3.6930482691186697)	('>100', 19.425170643650926)	('>500', 12.649254432974184)	('>1k', 47.49910682386567)	('>5k', 0.0)	('>10k+', 0.0)
2893_NS1_0_Male_week9_S59_L001_R1_001	(1.0, 2.4376470588235293)	(2.0, 1.0742857142857143)	(3.0, 0.5425210084033614)	(4.0, 0.4006722689075631)	(5.0, 0.23865546218487396)	(6.0, 0.20974789915966388)	(7.0, 0.10352941176470587)	(8.0, 0.09142857142857143)	(9.0, 0.12100840336134452)	('>10', 1.7559663865546218)	('>50', 1.5926050420168067)	('>100', 13.200000000000001)	('>500', 14.420840336134455)	('>1k', 55.50588235294117)	('>5k', 8.305210084033614)	('>10k+', 0.0)
2893_NS1_0_Male_week9_S59_L001_R2_001	(1.0, 6.058487394957983)	(2.0, 1.5731092436974787)	(3.0, 0.8188235294117647)	(4.0, 0.5485714285714286)	(5.0, 0.3932773109243697)	(6.0, 0.3710924369747899)	(7.0, 0.291764705882353)	(8.0, 0.19361344537815126)	(9.0, 0.2057142857142857)	('>10', 4.570084033613445)	('>50', 2.9398319327731093)	('>100', 17.541512605042016)	('>500', 11.342521008403361)	('>1k', 53.15159663865546)	('>5k', 0.0)	('>10k+', 0.0)
2893_NS1_R_Male_week5_S48_L001_R1_001	(1.0, 2.6834304593218006)	(2.0, 1.0810810810810811)	(3.0, 0.6139586105630248)	(4.0, 0.34139402560455195)	(5.0, 0.2431973569494792)	(6.0, 0.16519065755058965)	(7.0, 0.16702610930115175)	(8.0, 0.12481071903822329)	(9.0, 0.07433579589776534)	('>10', 2.0648832193823705)	('>50', 2.6632404900656175)	('>100', 18.400403799385124)	('>500', 12.180057816730143)	('>1k', 54.34956178589455)	('>5k', 4.847428073234525)	('>10k+', 0.0)
2893_NS1_R_Male_week5_S48_L001_R2_001	(1.0, 6.335979442940394)	(2.0, 1.6115266369935302)	(3.0, 0.9030422612765567)	(4.0, 0.6130408846877438)	(5.0, 0.4359197907585004)	(6.0, 0.40747028862478774)	(7.0, 0.31477997522140133)	(8.0, 0.32303950809893084)	(9.0, 0.21474785481576655)	('>10', 4.5436608085164965)	('>50', 3.9866012022208963)	('>100', 20.561648235672006)	('>500', 15.768365989079062)	('>1k', 43.98017712109393)	('>5k', 0.0)	('>10k+', 0.0)
2893_NS1_R_Male_week9_S60_L001_R1_001	(1.0, 2.3256065857885617)	(2.0, 1.1319324090121317)	(3.0, 0.5508015597920277)	(4.0, 0.3617850953206239)	(5.0, 0.2572573656845754)	(6.0, 0.24046793760831886)	(7.0, 0.12131715771230502)	(8.0, 0.11265164644714037)	(9.0, 0.08286395147313691)	('>10', 1.6957322357019065)	('>50', 1.4097703639514731)	('>100', 11.361026863084922)	('>500', 12.191832755632582)	('>1k', 47.511915077989606)	('>5k', 20.645038994800693)	('>10k+', 0.0)
2893_NS1_R_Male_week9_S60_L001_R2_001	(1.0, 5.776104852686308)	(2.0, 1.438474870017331)	(3.0, 0.8026429809358752)	(4.0, 0.6087521663778163)	(5.0, 0.4034878682842287)	(6.0, 0.2502166377816291)	(7.0, 0.2805459272097054)	(8.0, 0.2772963604852686)	(9.0, 0.1949740034662045)	('>10', 3.957972270363951)	('>50', 3.4548310225303296)	('>100', 14.990792894280764)	('>500', 12.78542027729636)	('>1k', 54.77848786828423)	('>5k', 0.0)	('>10k+', 0.0)
2999_NS1_0_Female_week5_S41_L001_R1_001	(1.0, 2.6331247317172357)	(2.0, 1.1250931929602601)	(3.0, 0.6032126155027902)	(4.0, 0.3569572780877934)	(5.0, 0.15249757133497505)	(6.0, 0.18977475543908004)	(7.0, 0.13442378510268171)	(8.0, 0.12651650362605335)	(9.0, 0.10166504755665003)	('>10', 2.4286650249644173)	('>50', 2.7867519146917292)	('>100', 21.077423581772585)	('>500', 10.934640670537469)	('>1k', 57.349253326706275)	('>5k', 0.0)	('>10k+', 0.0)
2999_NS1_0_Female_week5_S41_L001_R2_001	(1.0, 6.351806249011589)	(2.0, 1.5724194022095204)	(3.0, 0.8844859137428551)	(4.0, 0.5602873732010935)	(5.0, 0.5083252377832501)	(6.0, 0.4337708695750401)	(7.0, 0.28466213315862005)	(8.0, 0.30725436594898675)	(9.0, 0.13216456182364503)	('>10', 4.912681020265232)	('>50', 4.495854325282968)	('>100', 20.95316630142557)	('>500', 20.079976504077898)	('>1k', 38.52314574249373)	('>5k', 0.0)	('>10k+', 0.0)
2999_NS1_0_Female_week9_S53_L001_R1_001	(1.0, 2.606481814168831)	(2.0, 1.098438574698956)	(3.0, 0.5512724435638686)	(4.0, 0.2997608073010235)	(5.0, 0.21044851197503361)	(6.0, 0.1478272474361212)	(7.0, 0.15809302850807405)	(8.0, 0.09033887343318515)	(9.0, 0.09239202964757573)	('>10', 2.6434386260278613)	('>50', 2.309800741189393)	('>100', 17.20647565470019)	('>500', 15.732309492767756)	('>1k', 51.16259970639866)	('>5k', 5.69032244818347)	('>10k+', 0.0)
2999_NS1_0_Female_week9_S53_L001_R2_001	(1.0, 6.901684614673907)	(2.0, 1.675375470942707)	(3.0, 0.9393189680836865)	(4.0, 0.5584584903142356)	(5.0, 0.5184219441336194)	(6.0, 0.3818870558766464)	(7.0, 0.29462791676504707)	(8.0, 0.22995349601174406)	(9.0, 0.1478272474361212)	('>10', 5.922329100409605)	('>50', 4.543634702446336)	('>100', 19.79961195347548)	('>500', 18.81307039246081)	('>1k', 39.27379864697006)	('>5k', 0.0)	('>10k+', 0.0)
2999_NS1_R_Female_week5_S42_L001_R1_001	(1.0, 1.864946487714528)	(2.0, 0.9051012308281859)	(3.0, 0.5269112508097554)	(4.0, 0.37590897893267394)	(5.0, 0.27600113137653853)	(6.0, 0.18612968859773177)	(7.0, 0.16925028056313354)	(8.0, 0.10583845037910238)	(9.0, 0.12317405863085192)	('>10', 1.7080136130144796)	('>50', 1.1706097572102443)	('>100', 9.518161330644794)	('>500', 10.120801817501665)	('>1k', 33.80762949243164)	('>5k', 34.35142015127599)	('>10k+', 4.790102280088685)
2999_NS1_R_Female_week5_S42_L001_R2_001	(1.0, 4.750412861196522)	(2.0, 1.4771763031359204)	(3.0, 0.7992627804490835)	(4.0, 0.46714902236293465)	(5.0, 0.38548918349285133)	(6.0, 0.29561774071404456)	(7.0, 0.23631171248437513)	(8.0, 0.25182251986751947)	(9.0, 0.21760750358117167)	('>10', 2.6395744564374413)	('>50', 2.992217224295399)	('>100', 15.281794874134361)	('>500', 10.030930374722859)	('>1k', 57.65047764162736)	('>5k', 2.5241558014981615)	('>10k+', 0.0)
2999_NS1_R_Female_week9_S54_L001_R1_001	(1.0, 2.2638363789119933)	(2.0, 1.0685780298256669)	(3.0, 0.5356017643352238)	(4.0, 0.3229363579080025)	(5.0, 0.2592680109220752)	(6.0, 0.14965343415248897)	(7.0, 0.11027095148078135)	(8.0, 0.09976895610165931)	(9.0, 0.0945179584120983)	('>10', 1.7328292375551355)	('>50', 1.2352972064692291)	('>100', 13.122899600924177)	('>500', 13.673597983616887)	('>1k', 53.573303927746274)	('>5k', 11.757640201638312)	('>10k+', 0.0)
2999_NS1_R_Female_week9_S54_L001_R2_001	(1.0, 5.513547574039068)	(2.0, 1.517538332283134)	(3.0, 0.7502362948960302)	(4.0, 0.4620877966813695)	(5.0, 0.41351606805293)	(6.0, 0.3111216131064902)	(7.0, 0.2710827557235875)	(8.0, 0.18378491913463557)	(9.0, 0.1772211720226843)	('>10', 4.116125813904642)	('>50', 3.9690978785969335)	('>100', 16.06017643352237)	('>500', 8.93194706994329)	('>1k', 57.32251627809284)	('>5k', 0.0)	('>10k+', 0.0)
3995R_S2_0_Female_week5_S64_L001_R1_001	(1.0, 2.3957432586564527)	(2.0, 1.0991984127405159)	(3.0, 0.5999968169930133)	(4.0, 0.38832685237744097)	(5.0, 0.28116561715852967)	(6.0, 0.17506538426851848)	(7.0, 0.1782483912552188)	(8.0, 0.15702834467721657)	(9.0, 0.10981374104116158)	('>10', 2.390968748176402)	('>50', 1.6477366167818739)	('>100', 10.865194349101596)	('>500', 19.857719587694493)	('>1k', 41.81834579126901)	('>5k', 18.035448087808554)	('>10k+', 0.0)
3995R_S2_0_Female_week5_S64_L001_R2_001	(1.0, 5.6461238932419455)	(2.0, 1.6148455445859702)	(3.0, 0.9342125505965486)	(4.0, 0.6196253600776653)	(5.0, 0.43501095484904595)	(6.0, 0.35967978949713797)	(7.0, 0.2228104890690235)	(8.0, 0.2546405589360269)	(9.0, 0.2387255240025252)	('>10', 4.126768558256985)	('>50', 3.015899119898568)	('>100', 8.740006684314672)	('>500', 15.73784754457536)	('>1k', 58.053803428098526)	('>5k', 0.0)	('>10k+', 0.0)
3995R_S2_0_Female_week9_S78_L001_R1_001	(1.0, 2.9969784812650504)	(2.0, 1.3006334452982409)	(3.0, 0.6395803616619886)	(4.0, 0.44172456632770435)	(5.0, 0.2799122685930766)	(6.0, 0.23466617586159294)	(7.0, 0.2254635807297658)	(8.0, 0.16564671237288914)	(9.0, 0.16564671237288914)	('>10', 2.2354637341063515)	('>50', 1.7899047531403856)	('>100', 21.39910121320879)	('>500', 15.745640270556297)	('>1k', 43.86033528121597)	('>5k', 8.519302443289007)	('>10k+', 0.0)
3995R_S2_0_Female_week9_S78_L001_R2_001	(1.0, 5.090568873755733)	(2.0, 1.495421708921916)	(3.0, 0.8880504302213224)	(4.0, 0.6717894446233839)	(5.0, 0.3872758784643936)	(6.0, 0.34969861500943267)	(7.0, 0.2254635807297658)	(8.0, 0.22086228316385217)	(9.0, 0.22086228316385217)	('>10', 3.9969938189236034)	('>50', 2.8735103299130356)	('>100', 11.315357597509164)	('>500', 11.987147042132548)	('>1k', 60.276998113468)	('>5k', 0.0)	('>10k+', 0.0)
3995R_S2_L_Female_week5_S65_L001_R1_001	(1.0, 2.6247537754432044)	(2.0, 1.1424819435325018)	(3.0, 0.6057124097176625)	(4.0, 0.334865397242285)	(5.0, 0.2257058437294813)	(6.0, 0.20682862770847016)	(7.0, 0.1608667104399212)	(8.0, 0.12475377544320419)	(9.0, 0.07386736703873933)	('>10', 1.886080105055811)	('>50', 2.439264609323703)	('>100', 20.978332239001972)	('>500', 17.084701247537755)	('>1k', 47.60341431385424)	('>5k', 4.5083716349310565)	('>10k+', 0.0)
3995R_S2_L_Female_week5_S65_L001_R2_001	(1.0, 6.929579776756402)	(2.0, 1.6825344714379513)	(3.0, 0.9504267892317795)	(4.0, 0.5942219304005253)	(5.0, 0.43089297439264607)	(6.0, 0.30531845042678923)	(7.0, 0.31024294156270515)	(8.0, 0.28890347997373605)	(9.0, 0.25853578463558763)	('>10', 5.772324359816152)	('>50', 1.1982928430728825)	('>100', 17.016579120157584)	('>500', 18.295305318450428)	('>1k', 45.96684175968483)	('>5k', 0.0)	('>10k+', 0.0)
3995R_S2_L_Female_week9_S79_L001_R1_001	(1.0, 2.967293230392753)	(2.0, 1.1119299927731707)	(3.0, 0.5817239923581645)	(4.0, 0.3777986075831622)	(5.0, 0.23612412973947638)	(6.0, 0.20607196777263392)	(7.0, 0.16528689081763348)	(8.0, 0.10876020521333458)	(9.0, 0.09659623489342216)	('>10', 1.7408788110792304)	('>50', 1.0689983328205386)	('>100', 15.62283105676281)	('>500', 24.632755425488526)	('>1k', 51.08295112230514)	('>5k', 0.0)	('>10k+', 0.0)
3995R_S2_L_Female_week9_S79_L001_R2_001	(1.0, 5.9031032434869095)	(2.0, 1.6142304142189658)	(3.0, 0.8715126970384309)	(4.0, 0.5724221327017609)	(5.0, 0.34703091795044255)	(6.0, 0.3219874496447405)	(7.0, 0.22539121475131838)	(8.0, 0.15455397582947544)	(9.0, 0.09015648590052734)	('>10', 3.69927803258513)	('>50', 3.9718940732843433)	('>100', 4.98007255450532)	('>500', 23.019956066601317)	('>1k', 54.22841074150132)	('>5k', 0.0)	('>10k+', 0.0)
3995R_S2_RR_Female_week5_S67_L001_R1_001	(1.0, 2.5914778754193364)	(2.0, 1.1590503376251542)	(3.0, 0.6209198237277611)	(4.0, 0.3070103572876153)	(5.0, 0.2673404796605638)	(6.0, 0.23284493389791042)	(7.0, 0.13280785118621558)	(8.0, 0.09658752813542952)	(9.0, 0.1086609691523582)	('>10', 2.216338815250481)	('>50', 1.5247031227092802)	('>100', 22.162525763860742)	('>500', 15.792060850142725)	('>1k', 52.78767129194443)	('>5k', 0.0)	('>10k+', 0.0)
3995R_S2_RR_Female_week5_S67_L001_R2_001	(1.0, 5.9849771898203645)	(2.0, 1.7213277335564043)	(3.0, 0.8796364169476616)	(4.0, 0.538130513897393)	(5.0, 0.3751390601688557)	(6.0, 0.23284493389791042)	(7.0, 0.29579930491475287)	(8.0, 0.2000741654233897)	(9.0, 0.13194546254214926)	('>10', 5.102753606940504)	('>50', 2.366394439318023)	('>100', 16.302594927429993)	('>500', 17.127038471157412)	('>1k', 48.741343773985186)	('>5k', 0.0)	('>10k+', 0.0)
3995R_S2_RR_Female_week9_S81_L001_R1_001	(1.0, 2.2456205308587696)	(2.0, 1.0543123597065698)	(3.0, 0.588711730266355)	(4.0, 0.373961539351584)	(5.0, 0.31934834424825864)	(6.0, 0.23604008053132158)	(7.0, 0.17170758799435357)	(8.0, 0.1258880429500382)	(9.0, 0.08330826371693703)	('>10', 1.7406798879966676)	('>50', 0.7599564945733923)	('>100', 10.491750167773587)	('>500', 15.781824913799088)	('>1k', 46.64614814986231)	('>5k', 19.38074190637077)	('>10k+', 0.0)
3995R_S2_RR_Female_week9_S81_L001_R2_001	(1.0, 4.839747298266725)	(2.0, 1.4967718047809686)	(3.0, 0.8025362738064935)	(4.0, 0.5535371300303149)	(5.0, 0.43736838451391946)	(6.0, 0.32490222849605443)	(7.0, 0.22030407516256684)	(8.0, 0.22215536991183207)	(9.0, 0.19993983292064887)	('>10', 2.7644458843403603)	('>50', 2.95050100664152)	('>100', 9.985883877536853)	('>500', 9.131048527063616)	('>1k', 66.07085830652812)	('>5k', 0.0)	('>10k+', 0.0)
3995R_S2_R_Female_week5_S66_L001_R1_001	(1.0, 3.128666053025791)	(2.0, 1.1947948815131662)	(3.0, 0.5035464832963344)	(4.0, 0.3898424386810331)	(5.0, 0.2662118504882055)	(6.0, 0.1895067410255022)	(7.0, 0.1895067410255022)	(8.0, 0.10828956630028695)	(9.0, 0.09746060967025827)	('>10', 2.1170610211706102)	('>50', 2.0006497373978016)	('>100', 25.100619055354016)	('>500', 16.784882776544478)	('>1k', 43.050517082679086)	('>5k', 4.8784449618279275)	('>10k+', 0.0)
3995R_S2_R_Female_week5_S66_L001_R2_001	(1.0, 6.288014149836663)	(2.0, 1.5286877109390509)	(3.0, 0.7363690508419514)	(4.0, 0.5775443536015304)	(5.0, 0.34291695995090876)	(6.0, 0.2707239157507174)	(7.0, 0.24635876333315285)	(8.0, 0.2093598281805548)	(9.0, 0.12994747956034436)	('>10', 5.325139422816612)	('>50', 2.3571028931362465)	('>100', 13.713971158878843)	('>500', 20.972981753208078)	('>1k', 47.300882559965345)	('>5k', 0.0)	('>10k+', 0.0)
3995R_S2_R_Female_week9_S80_L001_R1_001	(1.0, 2.457001203762267)	(2.0, 1.1252116785342663)	(3.0, 0.5906596209168996)	(4.0, 0.41213555587293166)	(5.0, 0.2473833472752127)	(6.0, 0.19586640279109624)	(7.0, 0.19994695284924405)	(8.0, 0.0652888009303654)	(9.0, 0.08722175749291004)	('>10', 1.75820700630445)	('>50', 0.6625793156917552)	('>100', 11.62905759696407)	('>500', 14.953175688082753)	('>1k', 48.059698447350705)	('>5k', 17.556566625181073)	('>10k+', 0.0)
3995R_S2_R_Female_week9_S80_L001_R2_001	(1.0, 5.795401220084467)	(2.0, 1.4812396711076652)	(3.0, 0.8446738620366024)	(4.0, 0.5508742578499582)	(5.0, 0.453961193968947)	(6.0, 0.30910166690469876)	(7.0, 0.24636320976067572)	(8.0, 0.21218860302368758)	(9.0, 0.2111684655091506)	('>10', 3.195070695529757)	('>50', 3.583743088568339)	('>100', 7.291942953910187)	('>500', 6.709954501866852)	('>1k', 69.11431660987901)	('>5k', 0.0)	('>10k+', 0.0)
3997R_S2_L_Male_week5_S73_L001_R1_001	(1.0, 2.8158625077219543)	(2.0, 1.104585227325115)	(3.0, 0.5117235402048739)	(4.0, 0.3024240021390966)	(5.0, 0.24894658712669537)	(6.0, 0.16043224503720369)	(7.0, 0.1419917571018929)	(8.0, 0.14014770830836185)	(9.0, 0.0912804152797883)	('>10', 2.051504282803323)	('>50', 2.574292115769383)	('>100', 18.976184109831546)	('>500', 19.05547820795338)	('>1k', 47.03984067418424)	('>5k', 4.785306619213144)	('>10k+', 0.0)
3997R_S2_L_Male_week5_S73_L001_R2_001	(1.0, 5.653853600966281)	(2.0, 1.5858819624367262)	(3.0, 0.8353541034695778)	(4.0, 0.38356214905446395)	(5.0, 0.25816683109435073)	(6.0, 0.215753708843136)	(7.0, 0.14844592787925168)	(8.0, 0.17702868417898338)	(9.0, 0.14106973270512738)	('>10', 5.4602284776455186)	('>50', 3.126584729431941)	('>100', 10.101699290963237)	('>500', 26.314576283688467)	('>1k', 45.59779451764294)	('>5k', 0.0)	('>10k+', 0.0)
3997R_S2_L_Male_week9_S87_L001_R1_001	(1.0, 2.4562188776366587)	(2.0, 1.1088335376367604)	(3.0, 0.5600118004303087)	(4.0, 0.368254807912392)	(5.0, 0.2568628149112679)	(6.0, 0.1464881003850399)	(7.0, 0.13885851182331907)	(8.0, 0.13021164478670214)	(9.0, 0.10071056901471494)	('>10', 2.054902519290143)	('>50', 0.5666241105171335)	('>100', 11.5211873674359)	('>500', 8.90271257305331)	('>1k', 71.68812276516636)	('>5k', 0.0)	('>10k+', 0.0)
3997R_S2_L_Male_week9_S87_L001_R2_001	(1.0, 5.82188471183044)	(2.0, 1.5727125221893865)	(3.0, 0.9750614181879218)	(4.0, 0.6653001225820563)	(5.0, 0.5086392374480552)	(6.0, 0.37842759266135306)	(7.0, 0.3667288902000478)	(8.0, 0.2522850617742354)	(9.0, 0.1739546192072349)	('>10', 3.4139865617513467)	('>50', 3.3448116254584113)	('>100', 4.146427063676547)	('>500', 5.009079210388448)	('>1k', 73.37070136264452)	('>5k', 0.0)	('>10k+', 0.0)
3997R_S2_R_Male_week5_S74_L001_R1_001	(1.0, 2.276281873123307)	(2.0, 1.096451790453458)	(3.0, 0.5918223878888944)	(4.0, 0.3618508890959722)	(5.0, 0.23705592885052396)	(6.0, 0.21907237562738077)	(7.0, 0.18691996228903385)	(8.0, 0.12207017945406293)	(9.0, 0.08337829221639119)	('>10', 2.152576825194413)	('>50', 1.3645702203257748)	('>100', 15.10945444438995)	('>500', 15.37866278657882)	('>1k', 42.13274042103313)	('>5k', 18.687091623478892)	('>10k+', 0.0)
3997R_S2_R_Male_week5_S74_L001_R2_001	(1.0, 5.522585707979792)	(2.0, 1.6032610176511302)	(3.0, 0.8991776611571599)	(4.0, 0.5776535277736906)	(5.0, 0.43324014583026793)	(6.0, 0.26811842987231677)	(7.0, 0.2136228140446101)	(8.0, 0.17002632138244478)	(9.0, 0.171661189857276)	('>10', 3.4435779641527837)	('>50', 4.138397065956044)	('>100', 3.9770900431060325)	('>500', 15.904545479316191)	('>1k', 62.677042631920266)	('>5k', 0.0)	('>10k+', 0.0)
3997R_S2_R_Male_week9_S88_L001_R1_001	(1.0, 2.7257735958870892)	(2.0, 1.197541424527553)	(3.0, 0.5476238767537633)	(4.0, 0.2927715411952486)	(5.0, 0.20723286801470914)	(6.0, 0.15344050653003993)	(7.0, 0.14814945458072823)	(8.0, 0.14814945458072823)	(9.0, 0.07936577923967583)	('>10', 1.8501044982759989)	('>50', 1.925942909549467)	('>100', 19.613929576098556)	('>500', 19.25942909549467)	('>1k', 51.850545419271775)	('>5k', 0.0)	('>10k+', 0.0)
3997R_S2_R_Male_week9_S88_L001_R2_001	(1.0, 6.196703674635579)	(2.0, 1.7107734636107903)	(3.0, 0.9418072469774866)	(4.0, 0.5220504589987566)	(5.0, 0.32628153687422284)	(6.0, 0.3545004806038854)	(7.0, 0.24691575763454704)	(8.0, 0.14109471864831258)	(9.0, 0.13492182470744893)	('>10', 5.358953782661223)	('>50', 3.7822203017663294)	('>100', 10.754063086976076)	('>500', 16.049524246245557)	('>1k', 53.48018941965979)	('>5k', 0.0)	('>10k+', 0.0)
