Unnamed: 0	Pathways	Naive	MinPath	Total families	Families found	Ontology - pathway type	Names	Common-Name-Taxa	Classification	Level 1	Level 1.1	Level 1.2	Level 1.3	Level 2	Level 2.1	Level 2.2	Level 2.3
94	PWY66-5	Yes	No	19	4	Super-Pathways // Lipid-Biosynthesis	superpathway of cholesterol biosynthesis	Homo sapiens	Non-Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
95	KDO-LIPASYN-PWY	Yes	Yes	1	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Lipid-Biosynthesis	(Kdo)<sub>2</sub>-lipid A biosynthesis (<i>E. coli</i>)	Escherichia coli	Bacteria	Biosynthesis	Biosynthesis	Glycan pathways		Cell structure biosynthesis	Fatty acid and lipid biosynthesis		
96	PWY0-1264	Yes	Yes	3	3	Energy-Metabolism	malonyl-CoA biosynthesis via biotin-carboxyl carrier protein // BCCP assembly // [biotin-carboxyl carrier protein]	Aquifex aeolicus,Bacillus subtilis,Corynebacterium glutamicum,Escherichia coli,Mycobacterium leprae,Mycobacterium tuberculosis,Myxococcus xanthus,Nicotiana tabacum,Pisum sativum,Propionibacterium freudenreichii,Pseudomonas aeruginosa,Ricinus communis,Arabidopsis thaliana	Bacteria	Generation of precursor metabolites and energy							
97	PWY-321	Yes	No	4	1	Cell-Structure-Biosynthesis	cutin biosynthesis // cutin monomer biosynthesis	Glycine max,Oryza sativa,Arabidopsis thaliana	Non-Bacteria	Biosynthesis				Cell structure biosynthesis			
98	TRIGLSYN-PWY	Yes	Yes	6	3	Lipid-Biosynthesis	diacylglycerol and triacylglycerol biosynthesis // triglyceride biosynthesis // Kennedy pathway // TAG biosynthesis	Carthamus tinctorius,Glycine max,Limnanthes douglasii,Pisum sativum,Ricinus communis,Saccharomyces cerevisiae,Arabidopsis thaliana	Non-Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
99	PWY-7745	Yes	No	8	1	Lipid-Biosynthesis	p-HBAD biosynthesis	Mycobacterium tuberculosis variant bovis,Mycobacterium marinum,Mycobacterium tuberculosis	Bacteria	Biosynthesis				Fatty acid and lipid biosynthesis			
100	LPSSYN-PWY	Yes	Yes	18	14	Super-Pathways // Lipid-Biosynthesis	superpathway of Kdo<sub>2</sub>-lipid A biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Fatty acid and lipid biosynthesis			
101	PWY-4983	Yes	Yes	3	2	Metabolic-Regulators	nitric oxide biosynthesis II (mammals) // L-citrulline-NO cycle // L-citrulline-nitric oxide cycle	Homo sapiens	Non-Bacteria	Biosynthesis				Metabolic regulators			
102	PPGPPMET-PWY	Yes	Yes	3	3	Metabolic-Regulators	ppGpp metabolism // guanosine 3'-diphosphate 5'-diphosphate biosynthesis // ppGpp biosynthesis	Escherichia coli	Bacteria	Biosynthesis				Metabolic regulators			
103	PWY66-385	Yes	Yes	3	3	Nucleotide-Biosynthesis	dTMP <i>de novo</i> biosynthesis (mitochondrial)	Homo sapiens,Saccharomyces cerevisiae	Non-Bacteria	Biosynthesis				Nucleoside and nucleotide biosynthesis			
104	PWY-6519	Yes	Yes	6	5	Other-biosynthesis	8-amino-7-oxononanoate biosynthesis I // 7-keto-8-aminopelargonate biosynthesis I	Mycobacterium tuberculosis,Candidatus Nitrososphaera gargensis Ga9.2,Escherichia coli,Francisella tularensis,Haemophilus influenzae,Helicobacter pylori,Prochlorococcus marinus	Bacteria	Biosynthesis				Other biosynthesis			
105	PWY-7147	Yes	Yes	1	1	Other-biosynthesis	8-amino-7-oxononanoate biosynthesis II // 7-keto-8-aminopelargonate biosynthesis II	Bacillus subtilis	Bacteria	Biosynthesis				Other biosynthesis			
106	PWY-6578	Yes	Yes	2	1	Other-biosynthesis	8-amino-7-oxononanoate biosynthesis III // 7-keto-8-aminopelargonate biosynthesis III	Bacillus subtilis,Lysinibacillus sphaericus,Methylobacillus flagellatus,Priestia megaterium,Ectopseudomonas mendocina,Arabidopsis thaliana	Bacteria	Biosynthesis				Other biosynthesis			
107	PWY-6390	Yes	Yes	1	1	Other-biosynthesis	(<i>S,S</i>)-butanediol biosynthesis // (<i>S,S</i>)-butylene glycol fermentation // (<i>S,S</i>)-butanediol fermentation // (<i>S</i>)-acetoin degradation	Geobacillus stearothermophilus,Klebsiella aerogenes,Corynebacterium glutamicum	Bacteria	Biosynthesis				Other biosynthesis			
108	P125-PWY	Yes	Yes	2	1	Super-Pathways // Other-biosynthesis	superpathway of (<i>R,R</i>)-butanediol biosynthesis (from pyruvate) // butylene glycol fermentation // butanediol fermentation	Aeromonas hydrophila,Bacillus subtilis,Corynebacterium glutamicum,Klebsiella aerogenes,Klebsiella pneumoniae,Levilactobacillus brevis,Lacticaseibacillus casei,Lactobacillus helveticus,Lactiplantibacillus plantarum,Lactococcus lactis,Leuconostoc lactis,Leuconostoc mesenteroides,Oenococcus oeni,Pediococcus pentosaceus,Raoultella terrigena,Serratia marcescens,Brevibacillus brevis	Bacteria	Biosynthesis	Superpathways			Other biosynthesis			
109	PWY-6396	Yes	Yes	7	5	Super-Pathways // Other-biosynthesis	superpathway of 2,3-butanediol biosynthesis (from pyruvate) // butylene glycol fermentation // butanediol fermentation	Saccharomyces cerevisiae,Paenibacillus polymyxa,Corynebacterium glutamicum,Klebsiella aerogenes,Klebsiella pneumoniae,Levilactobacillus brevis,Lactococcus lactis,Leuconostoc lactis,Brevibacillus brevis	Bacteria	Biosynthesis	Superpathways			Other biosynthesis			
110	PWY-6871	Yes	No	3	1	Other-biosynthesis	3-methylbutanol biosynthesis (engineered)	Escherichia coli,Lactococcus lactis,Saccharomyces cerevisiae	Bacteria	Biosynthesis				Other biosynthesis			
111	PWY-7442	Yes	Yes	3	2	SECONDARY-METABOLITE-BIOSYNTHESIS	drosopterin and aurodrosopterin biosynthesis	Drosophila melanogaster	Non-Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
112	PWY-8043	Yes	Yes	2	2	Other-biosynthesis	ophthalmate biosynthesis // ophthalmic acid biosynthesis	Homo sapiens,Synechocystis sp. PCC 6803,Arabidopsis thaliana	Bacteria	Biosynthesis				Other biosynthesis			
113	PWY-5122	Yes	Yes	1	1	Polyprenyl-Biosynthesis	geranyl diphosphate biosynthesis // GPP biosynthesis	Escherichia coli,Hevea brasiliensis,Mentha x piperita,Methanothermobacter marburgensis,Saccharomyces cerevisiae,Arabidopsis thaliana	Bacteria	Biosynthesis				Polyprenyl biosynthesis			
114	POLYISOPRENSYN-PWY	Yes	Yes	5	5	Super-Pathways // Polyprenyl-Biosynthesis	polyisoprenoid biosynthesis (<i>E. coli</i>)	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Polyprenyl biosynthesis			
115	PWY-5120	Yes	Yes	1	1	Polyprenyl-Biosynthesis	geranylgeranyl diphosphate biosynthesis // GGPP biosynthesis	Bacillus subtilis,Capsicum annuum,Homo sapiens,Methanothermobacter marburgensis,Micrococcus luteus,Pantoea agglomerans,Rhodobacter capsulatus,Saccharomyces cerevisiae	Bacteria	Biosynthesis				Polyprenyl biosynthesis			
116	PWY-5121	Yes	Yes	11	11	Super-Pathways // Polyprenyl-Biosynthesis // SECONDARY-METABOLITE-BIOSYNTHESIS	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP) // GGPP biosynthesis II (plastidic)	Capsicum annuum,Chlamydomonas reinhardtii,Escherichia coli,Hevea brasiliensis,Arabidopsis thaliana	Bacteria	Biosynthesis	Biosynthesis	Superpathways		Polyprenyl biosynthesis	Secondary metabolite biosynthesis		
117	PWY-5910	Yes	Yes	10	5	Super-Pathways // Polyprenyl-Biosynthesis // SECONDARY-METABOLITE-BIOSYNTHESIS	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate) // GGPP biosynthesis	Homo sapiens,Saccharomyces cerevisiae,Arabidopsis thaliana	Bacteria	Biosynthesis	Biosynthesis	Superpathways		Polyprenyl biosynthesis	Secondary metabolite biosynthesis		
118	PWY-5785	Yes	Yes	1	1	Cofactor-Biosynthesis // Polyprenyl-Biosynthesis	di-<i>trans</i>,poly-<i>cis</i>-undecaprenyl phosphate biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Biosynthesis			Cofactor, carrier, and vitamin biosynthesis	Polyprenyl biosynthesis		
119	PWY-7141	Yes	Yes	2	1	SECONDARY-METABOLITE-BIOSYNTHESIS	(3<i>S</i>)-linalool biosynthesis // (<i>S</i>)-linalool biosynthesis // <i>S</i>-(+)-linalool biosynthesis	Clarkia breweri	Non-Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
120	PWY-6153	Yes	Yes	1	1	SECONDARY-METABOLITE-BIOSYNTHESIS	autoinducer AI-2 biosynthesis I	Escherichia coli,Porphyromonas gingivalis,Salmonella enterica	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
121	PWY-6154	Yes	Yes	1	1	SECONDARY-METABOLITE-BIOSYNTHESIS	autoinducer AI-2 biosynthesis II (<i>Vibrio</i>)	Aliivibrio fischeri,Vibrio cholerae,Vibrio harveyi	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
122	PWY-7255	Yes	No	4	1	SECONDARY-METABOLITE-BIOSYNTHESIS	ergothioneine biosynthesis I (bacteria)	Synechocystis sp. PCC 6803,Mycobacterium avium,Mycobacterium tuberculosis,Mycolicibacterium smegmatis	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
123	PWY-735	Yes	No	6	1	HORMONE-SYN // SECONDARY-METABOLITE-BIOSYNTHESIS	jasmonic acid biosynthesis // jasmonate biosynthesis	Solanum lycopersicum,Arabidopsis thaliana	Non-Bacteria	Biosynthesis	Biosynthesis			Hormone, neurotransmitter, and signaling molecule biosynthesis	Secondary metabolite biosynthesis		
124	PWY66-375	Yes	No	5	1	HORMONE-SYN	leukotriene biosynthesis	Homo sapiens	Non-Bacteria	Biosynthesis				Hormone, neurotransmitter, and signaling molecule biosynthesis			
125	PWY-8052	Yes	No	3	1	SECONDARY-METABOLITE-BIOSYNTHESIS	2-arachidonoylglycerol biosynthesis	Homo sapiens	Non-Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
126	PWY-8055	Yes	No	5	2	SECONDARY-METABOLITE-BIOSYNTHESIS	palmitoyl ethanolamide biosynthesis	Homo sapiens	Non-Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
127	PWY-8047	Yes	No	7	1	SECONDARY-METABOLITE-BIOSYNTHESIS	bryostatin biosynthesis	Candidatus Endobugula sertula	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
128	PWY-8049	Yes	No	6	1	SECONDARY-METABOLITE-BIOSYNTHESIS	pederin biosynthesis	Paederus sabaeus endosymbiont,symbiont bacterium of Paederus fuscipes	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
129	PWY-6627	Yes	No	9	2	SECONDARY-METABOLITE-BIOSYNTHESIS	salinosporamide A biosynthesis	Salinispora tropica	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
130	PWY-7659	Yes	No	7	1	SECONDARY-METABOLITE-BIOSYNTHESIS	viridicatumtoxin biosynthesis	Penicillium aethiopicum	Non-Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
131	AEROBACTINSYN-PWY	Yes	Yes	3	2	SECONDARY-METABOLITE-BIOSYNTHESIS	aerobactin biosynthesis	Klebsiella aerogenes,Escherichia coli,Klebsiella pneumoniae,Salmonella enterica,Shigella boydii,Shigella flexneri,Yersinia frederiksenii,Yersinia intermedia,Yersinia kristensenii	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
132	PWY-5903	Yes	Yes	4	2	Super-Pathways // SECONDARY-METABOLITE-BIOSYNTHESIS	bacillibactin biosynthesis	Bacillus anthracis,Bacillus cereus,Bacillus subtilis,Bacillus thuringiensis	Bacteria	Biosynthesis	Superpathways			Secondary metabolite biosynthesis			
133	PWY-6375	Yes	No	3	1	SECONDARY-METABOLITE-BIOSYNTHESIS	desferrioxamine E biosynthesis	Streptomyces coelicolor,Streptomyces pilosus	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
134	ENTBACSYN-PWY	Yes	Yes	4	3	Super-Pathways // SECONDARY-METABOLITE-BIOSYNTHESIS	enterobactin biosynthesis	Escherichia coli	Bacteria	Biosynthesis	Superpathways			Secondary metabolite biosynthesis			
135	PWY-7571	Yes	Yes	4	1	SECONDARY-METABOLITE-BIOSYNTHESIS	ferrichrome A biosynthesis	Mycosarcoma maydis	Non-Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
136	PWY-6409	Yes	No	7	1	SECONDARY-METABOLITE-BIOSYNTHESIS	pyoverdine I biosynthesis	Pseudomonas aeruginosa	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
137	PWY-6374	Yes	Yes	4	2	Super-Pathways // SECONDARY-METABOLITE-BIOSYNTHESIS	vibriobactin biosynthesis	Vibrio cholerae	Bacteria	Biosynthesis	Superpathways			Secondary metabolite biosynthesis			
138	PWY-5134	Yes	No	4	1	Super-Pathways // Metabolic-Clusters // SECONDARY-METABOLITE-BIOSYNTHESIS	superpathway of bitter acids biosynthesis	Humulus lupulus	Non-Bacteria	Biosynthesis	Metabolic clusters	Superpathways		Secondary metabolite biosynthesis			
139	PWY-6644	Yes	No	3	1	SECONDARY-METABOLITE-BIOSYNTHESIS	fluoroacetate and fluorothreonine biosynthesis	Streptantibioticus cattleyicolor	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
140	PWY-7533	Yes	No	7	1	SECONDARY-METABOLITE-BIOSYNTHESIS	gliotoxin biosynthesis	Aspergillus fumigatus	Non-Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
141	PWY-7991	Yes	Yes	3	2	SECONDARY-METABOLITE-BIOSYNTHESIS	toxoflavin biosynthesis	Burkholderia gladioli,Burkholderia glumae,Pseudomonas protegens	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
142	PWY-6661	Yes	No	3	1	SECONDARY-METABOLITE-BIOSYNTHESIS	4-hydroxy-2(1<i>H</i>)-quinolone biosynthesis // DHQ biosynthesis // 4-hydroxy-2-quinolone biosynthesis	Burkholderia thailandensis,Pseudomonas aeruginosa	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
143	PWY-6920	Yes	No	5	1	SECONDARY-METABOLITE-BIOSYNTHESIS	6-gingerol analog biosynthesis (engineered)	Lithospermum erythrorhizon,Oryza sativa,Saccharomyces cerevisiae	Non-Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
144	PWY-6703	Yes	Yes	4	4	SECONDARY-METABOLITE-BIOSYNTHESIS	preQ<sub>0</sub> biosynthesis // deazapurine biosynthesis // 7-cyano-7-deazaguanine biosynthesis // 7-cyano-7-carbaguanine biosynthesis	Bacillus subtilis,Escherichia coli	Bacteria	Biosynthesis				Secondary metabolite biosynthesis			
145	PWY-6662	Yes	No	5	1	Super-Pathways // SECONDARY-METABOLITE-BIOSYNTHESIS	superpathway of quinolone and alkylquinolone biosynthesis	Burkholderia thailandensis,Pseudomonas aeruginosa	Bacteria	Biosynthesis	Superpathways			Secondary metabolite biosynthesis			
146	PWY-7216	Yes	No	4	1	Storage-Compounds-Biosynthesis	(R)- and (S)-3-hydroxybutanoate biosynthesis (engineered) // (R)- and (S)-3-hydroxybutyrate biosynthesis	Clostridium acetobutylicum,Cupriavidus necator,Escherichia coli	Bacteria	Biosynthesis				Storage compound biosynthesis			
147	PWY-7218	Yes	Yes	21	12	Super-Pathways // Storage-Compounds-Biosynthesis	photosynthetic 3-hydroxybutanoate biosynthesis (engineered) // photosynthetic 3-hydroxybutyrate biosynthesis (engineered)	Clostridium acetobutylicum,Cupriavidus necator,Escherichia coli,Synechocystis sp. PCC 6803	Bacteria	Biosynthesis	Superpathways			Storage compound biosynthesis			
148	PWY-5194	Yes	Yes	3	2	Tetrapyrrole-Biosynthesis	siroheme biosynthesis	Archaeoglobus fulgidus,Priestia megaterium,Escherichia coli,Paracoccus pantotrophus,Pseudomonas denitrificans (nom. rej.),Saccharomyces cerevisiae,Salmonella enterica,Spinacia oleracea	Bacteria	Biosynthesis				Tetrapyrrole biosynthesis			
149	PWY-5188	Yes	Yes	5	5	Tetrapyrrole-Biosynthesis	uroporphyrinogen-III I (from glutamate) // tetrapyrrole biosynthesis I (from glutamate)	Escherichia coli,Euglena gracilis,Nicotiana tabacum,Pseudomonas denitrificans (nom. rej.),Salmonella enterica,Triticum aestivum,Arabidopsis thaliana	Bacteria	Biosynthesis				Tetrapyrrole biosynthesis			
150	PWY-5189	Yes	Yes	4	3	Tetrapyrrole-Biosynthesis	uroporphyrinogen-III II (from glycine) // tetrapyrrole biosynthesis II (from glycine) // Shemin pathway	Cereibacter sphaeroides,Euglena gracilis,Homo sapiens,Plasmodium falciparum,Rhodobacter capsulatus,Saccharomyces cerevisiae,Streptomyces nodosus	Bacteria	Biosynthesis				Tetrapyrrole biosynthesis			
151	PWY-6146	Yes	No	20	9	Super-Pathways	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	Methanothermobacter thermautotrophicus,Methanothermobacter marburgensis	Non-Bacteria	Superpathways							
152	PWY-6388	Yes	Yes	1	1	Alcohol-Degradation	(S,S)-butanediol degradation // (S,S)-butylene-glycol degradation	Klebsiella aerogenes,Corynebacterium glutamicum,Geobacillus stearothermophilus	Bacteria	Degradation/utilization/assimilation				Alcohol degradation			
153	ETOH-ACETYLCOA-ANA-PWY	Yes	Yes	2	2	Alcohol-Degradation	ethanol degradation I // acetyl-CoA biosynthesis (from alcohol)	Citrobacter sp. S-77,Clostridium acetobutylicum,Clostridium kluyveri,Escherichia coli,Syntrophotalea acetylenica	Bacteria	Degradation/utilization/assimilation				Alcohol degradation			
154	PWY66-21	Yes	Yes	2	2	Alcohol-Degradation	ethanol degradation II	Homo sapiens	Bacteria	Degradation/utilization/assimilation				Alcohol degradation			
155	PWY66-161	Yes	Yes	2	2	Alcohol-Degradation	ethanol degradation III	Homo sapiens	Non-Bacteria	Degradation/utilization/assimilation				Alcohol degradation			
156	PWY66-162	Yes	Yes	2	2	Alcohol-Degradation	ethanol degradation IV	Homo sapiens	Non-Bacteria	Degradation/utilization/assimilation				Alcohol degradation			
157	PWY0-381	Yes	Yes	2	2	Alcohol-Degradation // Carbohydrates-Degradation // Super-Pathways	glycerol and glycerophosphodiester degradation	Deinococcus radiodurans,Escherichia coli,Synechocystis	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Superpathways		Alcohol degradation	Carbohydrate degradation		
158	PWY-4261	Yes	Yes	2	2	Alcohol-Degradation // Carbohydrates-Degradation	glycerol degradation I	Escherichia coli,Saccharomyces cerevisiae,Arabidopsis thaliana	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation			Alcohol degradation	Carbohydrate degradation		
159	GLYCEROLMETAB-PWY	Yes	Yes	1	1	Alcohol-Degradation // Carbohydrates-Degradation	glycerol degradation V	Escherichia coli	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation			Alcohol degradation	Carbohydrate degradation		
160	PWY-6952	Yes	Yes	1	1	Alcohol-Degradation // Carbohydrates-Degradation	glycerophosphodiester degradation	Deinococcus radiodurans,Escherichia coli,Pseudomonas putida,Saccharomyces cerevisiae,Synechocystis	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation			Alcohol degradation	Carbohydrate degradation		
161	GOLPDLCAT-PWY	Yes	Yes	4	1	Alcohol-Degradation // Carbohydrates-Degradation // Super-Pathways	superpathway of glycerol degradation to 1,3-propanediol	Citrobacter freundii,Clostridium butyricum,Clostridium pasteurianum,Klebsiella aerogenes,Klebsiella pneumoniae,Levilactobacillus brevis,Lentilactobacillus buchneri	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Superpathways		Alcohol degradation	Carbohydrate degradation		
162	PWY-7013	Yes	No	5	1	Alcohol-Degradation // Energy-Metabolism	(<i>S</i>)-propane-1,2-diol degradation // propylene glycol degradation // L-1,2-propanediol degradation	Citrobacter freundii,Klebsiella oxytoca,Listeria innocua,Salmonella enterica	Bacteria	Degradation/utilization/assimilation	Generation of precursor metabolites and energy			Alcohol degradation			
163	PWY0-1280	Yes	Yes	2	2	Alcohol-Degradation	ethylene glycol degradation	Escherichia coli,Saccharomyces cerevisiae	Bacteria	Degradation/utilization/assimilation				Alcohol degradation			
164	PWY66-389	Yes	Yes	2	1	Alcohol-Degradation	phytol degradation	Homo sapiens,Rattus norvegicus	Non-Bacteria	Degradation/utilization/assimilation				Alcohol degradation			
165	GLYCOL-GLYOXDEG-PWY	Yes	Yes	6	4	Alcohol-Degradation // Super-Pathways	superpathway of glycol metabolism and degradation	Escherichia coli,Pseudomonas putida	Bacteria	Degradation/utilization/assimilation	Superpathways			Alcohol degradation			
166	PWY0-1317	Yes	Yes	2	1	Aldehyde-Degradation	L-lactaldehyde degradation (aerobic)	Chloroflexus aurantiacus,Bacillus subtilis,Escherichia coli	Bacteria	Degradation/utilization/assimilation				Aldehyde degradation			
167	PWY0-1315	Yes	Yes	1	1	Aldehyde-Degradation	L-lactaldehyde degradation (anaerobic)	Escherichia coli,Salmonella enterica	Bacteria	Degradation/utilization/assimilation				Aldehyde degradation			
168	PWY-5386	Yes	Yes	2	2	Methylglyoxal-Detoxification // Aldehyde-Degradation	methylglyoxal degradation I	Escherichia coli,Homo sapiens,Pseudomonas putida,Synechococcus sp. RS9916	Bacteria	Degradation/utilization/assimilation	Detoxification			Aldehyde degradation	Methylglyoxal detoxification		
169	PWY-5458	Yes	Yes	2	2	Methylglyoxal-Detoxification // Aldehyde-Degradation	methylglyoxal degradation V	Saccharomyces cerevisiae	Non-Bacteria	Degradation/utilization/assimilation	Detoxification			Aldehyde degradation	Methylglyoxal detoxification		
170	PWY-5386-1	Yes	Yes	2	1	Methylglyoxal-Detoxification // Aldehyde-Degradation	methylglyoxal degradation VIII // glyoxalase pathway // methylglyoxal catabolism	Homo sapiens,Saccharomyces cerevisiae	Non-Bacteria	Degradation/utilization/assimilation	Detoxification			Aldehyde degradation	Methylglyoxal detoxification		
171	METHGLYUT-PWY	Yes	Yes	4	2	Aldehyde-Degradation // Super-Pathways	superpathway of methylglyoxal degradation	Escherichia coli	Bacteria	Degradation/utilization/assimilation	Superpathways			Aldehyde degradation			
172	PWY-6535	Yes	Yes	2	2	AMINE-DEG	4-aminobutanoate degradation I // &gamma;-amino-butyrate shunt // GABA degradation // 4-aminobutyrate degradation I // 4-aminobutanoic acid degradation I	Bacillus subtilis,Escherichia coli,Homo sapiens,Pseudomonas aeruginosa,Pseudomonas fluorescens,Solanum lycopersicum,Streptomyces griseus	Bacteria	Degradation/utilization/assimilation				Amide, amidine, amine, and polyamine degradation			
173	PWY-6537	Yes	Yes	1	1	AMINE-DEG	4-aminobutanoate degradation II // 4-aminobutyrate degradation II // 4-aminobutanoic acid degradation II	Synechocystis sp. PCC 6803,Cupriavidus necator,Escherichia coli	Bacteria	Degradation/utilization/assimilation				Amide, amidine, amine, and polyamine degradation			
174	PWY-6536	Yes	Yes	2	2	AMINE-DEG	4-aminobutanoate degradation III // &gamma;-amino-butyrate shunt // GABA degradation // 4-aminobutyrate degradation III // 4-aminobutanoic acid degradation III	Pseudomonas aeruginosa,Pseudomonas fluorescens,Cupriavidus necator,Saccharomyces cerevisiae,Streptomyces griseus	Bacteria	Degradation/utilization/assimilation				Amide, amidine, amine, and polyamine degradation			
175	PWY-6473	Yes	Yes	2	1	AMINE-DEG	4-aminobutanoate degradation IV // GABA metabolism during fruit ripening // 4-aminobutyrate degradation IV // 4-aminobutanoic acid degradation IV	Solanum lycopersicum,Arabidopsis thaliana	Non-Bacteria	Degradation/utilization/assimilation				Amide, amidine, amine, and polyamine degradation			
176	GLUDEG-I-PWY	Yes	Yes	4	2	AMINE-DEG // Amino-Acid-Degradation // Super-Pathways	GABA shunt I	Homo sapiens,Mammalia	Non-Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Superpathways		Amide, amidine, amine, and polyamine degradation	Amino acid degradation		
177	4AMINOBUTMETAB-PWY	Yes	Yes	3	3	AMINE-DEG // Super-Pathways	superpathway of 4-aminobutanoate degradation to succinate // &gamma;-amino-butyrate shunt // GABA degradation	Escherichia coli	Bacteria	Degradation/utilization/assimilation	Superpathways			Amide, amidine, amine, and polyamine degradation			
178	PWY0-41	Yes	Yes	3	3	AMINE-DEG // Super-Pathways	allantoin degradation IV (anaerobic)	Escherichia coli,Arthrobacter allantoicus,Streptococcus allantoicus	Bacteria	Degradation/utilization/assimilation	Superpathways			Amide, amidine, amine, and polyamine degradation			
179	PWY-5694	Yes	Yes	2	1	AMINE-DEG // Super-Pathways	allantoin degradation to glyoxylate I	Pseudomonas aeruginosa,Saccharomyces cerevisiae	Bacteria	Degradation/utilization/assimilation	Superpathways			Amide, amidine, amine, and polyamine degradation			
180	PWY-5692	Yes	Yes	3	2	AMINE-DEG // Super-Pathways	allantoin degradation to glyoxylate II	Glycine max,Arabidopsis thaliana	Non-Bacteria	Degradation/utilization/assimilation	Superpathways			Amide, amidine, amine, and polyamine degradation			
181	PWY-5705	Yes	Yes	3	3	AMINE-DEG // Super-Pathways	allantoin degradation to glyoxylate III	Metabacillus fastidiosus,Escherichia coli,Glycine max,Phaseolus vulgaris	Bacteria	Degradation/utilization/assimilation	Superpathways			Amide, amidine, amine, and polyamine degradation			
182	PWY-5698	Yes	Yes	3	3	AMINE-DEG	allantoin degradation to ureidoglycolate II (ammonia producing)	Escherichia coli,Glycine max,Phaseolus vulgaris,Pseudomonas aeruginosa,Metabacillus fastidiosus,Arabidopsis thaliana	Bacteria	Degradation/utilization/assimilation				Amide, amidine, amine, and polyamine degradation			
183	URDEGR-PWY	Yes	Yes	5	3	AMINE-DEG // Super-Pathways	superpathway of allantoin degradation in plants // ureide degradation	Chlamydomonas reinhardtii,Cicer arietinum,Glycine max,Phaseolus vulgaris,Robinia pseudoacacia,Arabidopsis thaliana	Non-Bacteria	Degradation/utilization/assimilation	Superpathways			Amide, amidine, amine, and polyamine degradation			
184	ALLANTOINDEG-PWY	Yes	Yes	4	2	AMINE-DEG // Super-Pathways	superpathway of allantoin degradation in yeast // ureide degradation	Saccharomyces cerevisiae	Non-Bacteria	Degradation/utilization/assimilation	Superpathways			Amide, amidine, amine, and polyamine degradation			
185	PWY6666-2	Yes	No	3	1	AMINE-DEG	dopamine degradation	Homo sapiens	Non-Bacteria	Degradation/utilization/assimilation				Amide, amidine, amine, and polyamine degradation			
186	PWY0-1477	Yes	Yes	5	4	AMINE-DEG	ethanolamine utilization	Escherichia coli,Salmonella enterica	Bacteria	Degradation/utilization/assimilation				Amide, amidine, amine, and polyamine degradation			
187	GLCMANNANAUT-PWY	Yes	Yes	5	5	AMINE-DEG // Super-Pathways	superpathway of <i>N</i>-acetylneuraminate, <i>N</i>-acetylglucosamine, and <i>N</i>-acetylmannosamine degradation to &beta;-D-fructofuranose 6-phosphate // N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminic acid dissimilation	Clostridium perfringens,Escherichia coli	Bacteria	Degradation/utilization/assimilation	Superpathways			Amide, amidine, amine, and polyamine degradation			
188	ORNDEG-PWY	Yes	Yes	6	4	AMINE-DEG // Super-Pathways	superpathway of ornithine degradation	Escherichia coli	Bacteria	Degradation/utilization/assimilation	Superpathways			Amide, amidine, amine, and polyamine degradation			
189	PWY-6071	Yes	No	7	1	AMINE-DEG // AROMATIC-COMPOUNDS-DEGRADATION // Super-Pathways	superpathway of phenylethylamine degradation	Escherichia coli	Bacteria	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Superpathways		Amide, amidine, amine, and polyamine degradation	Aromatic compound degradation		
