pathway	plate1_1002R_0_M_NS6_week10_S69_	plate1_1002R_L_M_NS6_week10_S70_	plate1_1075R_0_M_NS6_week9_S72_L	plate1_184R_0_F_NS6_week10_S65_L	plate1_184R_L_F_NS6_week10_S66_L	plate1_2403R_L_F_NS6_week10_S67_	plate1_2506R_0_F_NS6_week10_S68_	plate1_3894R_0_M_NS6_week10_S71_	plate1_T1D_NS6_defined_mouse_ino	plate2_016R_0_F_NS6_week9_S79_L0	plate2_1075R_L_M_NS6_week9_S84_L	plate2_1184R_0_M_NS6_week9_S85_L	plate2_1186R_0_M_NS6_week9_S86_L	plate2_1186R_RR_M_NS6_week9_S87_	plate2_184R_0_M_NS6_week9_S88_L0	plate2_2403R_0_F_NS6_week9_S80_L	plate2_2476R_R_F_NS6_week9_S81_L	plate2_2562R_0_F_NS6_week9_S82_L	plate2_2562R_RL_F_NS6_week9_S83_	plate3_016R_0_F_NS6_week5_S1_L00	plate3_016R_R_F_NS6_Pellet_week9	plate3_1075R_RL_M_NS6_Pellet_wee	plate3_NS6_defined_inocula_S86_L	plate4_016R_R_F_NS6_week5_S1_L00	plate4_1075R_0_M_NS6_week5_S2_L0	plate4_1075R_RL_M_NS6_week5_S3_L	plate4_1184R_0_M_NS6_week5_S4_L0	plate4_1186R_0_M_NS6_week5_S5_L0	plate4_1186R_RR_M_NS6_week5_S6_L	plate4_184R_0_M_NS6_week5_S7_L00	plate4_2403R_0_F_NS6_week5_S8_L0	plate4_2476R_R_F_NS6_week5_S9_L0	plate4_2562R_0_F_NS6_week5_S10_L	plate4_2562R_RL_F_NS6_week5_S11_	plate4_NS6_defined_inocula_S86_L
PWY-6163	0.8545435375022569	0.9996155376626276	0.995505161271919	0.9999722845443424	0.9463041743242794	0.9994766038713634	0.9999999902205443	0.9236073606495341	0.9999999999990743	0.9901584486926953	0.9735732878062587	0.9816569329403594	0.9287516889897298	0.9650502128232715	0.9354162995746977	0.9999997372342461	0.9995409061729887	0.9995909899515643	0.995125986328272	0.7777190301471434	0.998446931462375	0.9701795843715949	1.0	0.9701947683861433	0.9961352467616271	0.987909582653449	0.9826441881022706	0.9954257187227393	0.9730114501472282	0.9999935018320453	0.7354680621811224	0.7324571933763475	0.9987222204605796	0.9644440288716153	1.0
PWY-6277	0.9999999999984723	1.0	1.0	0.9999999999999982	0.9999999999999529	1.0	1.0	1.0	1.0	1.0	0.9999999999521463	0.9999999999999978	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999760862	0.9999999627775593	0.9999999999989511	0.9999999999999862	1.0	0.9999999544205104	1.0	0.9999999999999947	1.0	1.0	0.9999999999940017	1.0	0.9998492603608138	1.0	1.0	1.0	1.0
PWY-6282	0.9999999952939648	0.0	0.668215855284645	0.0	0.0	0.0	0.0	0.7511020740322294	0.0	0.0	0.0	0.0	3e-16	0.0	0.6459458927116197	0.0	0.0	1.1270999999991531e-12	0.0005315109500692774	0.9969232037126762	0.0	0.0	0.0	0.0	0.0	8.999999999999994e-16	0.0	0.0	0.0	0.0	0.9999999999999927	0.9999999999999994	3e-16	1.602639884286393e-05	0.0
PWY-6385	0.0	0.0	0.013415623522810774	0.0	0.0006742928941581608	0.0	0.0	0.007196709855323496	0.9999956766058448	1.1048949990213012e-09	0.17289763910174547	0.9941613693758311	0.0003023571562469857	0.6453842658147553	0.6273147489031998	0.0	4.187903282791046e-05	0.0	0.0	0.0	2.1230223393257342e-07	0.24757316823793377	1.0	0.0	0.07183132379128428	8.389383079404961e-06	4.589999999998312e-13	0.0	3.5366816448561892e-06	0.0	0.0	0.08503015736233498	0.01830155600940799	0.7110697804208981	1.0
PWY-6386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5055199957439246	0.0	0.0	2.610028799545838e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.357295999457932e-11	1.0
PWY-6387	0.0	0.0	0.010761457996813306	0.0	0.0005395099972491499	0.0	0.0	0.005766150963729528	0.99999459576334	8.839159994138876e-10	0.14337805351494298	0.999962778735094	0.00024190121872648559	0.5952876490911745	0.5782155338767306	0.0	3.3503506972268725e-05	0.0	0.0	0.0	1.6984179436530955e-07	0.20861690381055856	1.0	0.0	0.05830368389740878	6.711517789269892e-06	3.6719999999989886e-13	0.0	2.829347361203369e-06	0.0	0.0	0.06953469765545431	0.014695059894397297	0.6655718561435172	1.0
PWY-6467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6507	0.9999733037372605	1.0	1.0	2e-16	1.0	1.0	2.6465313517755978e-05	1.0	0.0	0.04696555508928855	1.0	1.0	1.0	1.0	1.0	0.9999999999999973	1.0	0.9997251975604147	0.9999935809495516	0.9858795113320696	1.0	1.0	0.9853076688508515	1.0	0.984209609528616	0.9999999999999991	0.8897303961826047	0.9999612116405884	0.9999999999996727	0.9954081008958843	0.9999999999323927	1.0	0.9999398038010842	1.0	0.9286497960015756
PWY-6519	0.9999999961496076	0.0	0.7111133333000335	0.0	0.0	0.0	0.0	0.7867036408097445	0.0	0.0	0.0	0.0	5.499999999999999e-16	0.0	0.6903886057072078	0.0	0.0	2.0663499999963564e-12	0.0009739924366253588	0.9943029339186503	0.0	0.0	0.0	0.0	0.0	1.6499999999999955e-15	0.0	0.0	0.0	0.0	0.9999999999981593	0.9999999999999996	5.499999998866793e-16	1.9587751047697975e-05	0.0
PWY-6572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.240919999573026e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.9984255661444983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999851514
PWY-6609	0.4087178057367308	0.9990245403141949	0.9997992133709589	0.06333624089803866	0.8669882543812052	0.9976838040701094	1.0	0.908299225139205	1.0	0.9884479166601035	0.9665157551613432	0.9712901591142802	0.9521839371099234	0.9719396780612097	0.8992027422473008	1.0	0.999999998545926	0.02094199116526225	0.2844522072235961	1.6332030179879427e-06	0.999231639467433	0.9740903555300734	1.0	0.962821137314716	0.9999992578559082	0.9984269550019302	0.9980285041180669	0.9872682474313709	0.999753112470638	0.9879955814647986	0.7064448328785956	0.6677514694154704	0.9999999690724405	0.9611954331018004	1.0
PWY-6700	0.8641588252759534	0.9996298451548496	0.9956174815765344	0.9999729890078194	0.9451560104575731	0.9994647554438291	0.9999999918504535	0.9234608297845441	0.9999999999992286	0.9903711286060269	0.971934155486485	0.9786915682629351	0.9253353942002881	0.9630048098726014	0.9303587082662655	0.9999997695576108	0.9995916083542844	0.9996015585759105	0.9950006711884025	0.8073449372796669	0.9983682805717576	0.9674071552320498	1.0	0.974591983662345	0.9956048077536216	0.9890767407479519	0.9854466550629499	0.9961715715189262	0.9763044905843862	0.9999912302758127	0.7473443429793183	0.7422482121689884	0.9989327515074714	0.9618105152321413	1.0
PWY-6703	0.0	1.3333333333333334e-16	0.0	2.4121776136080384e-05	0.0	2.666666666666667e-16	0.0	0.0	0.0	0.0	5.178266666658544e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2014666666642498e-12	0.0	3.5315867967763113e-09	0.0	0.0	1.190899232848929e-07	0.0	0.0	0.0	0.0	2.666666666666667e-16	5.117506666601189e-11	7.265068883718562e-08	0.0	0.0	0.0	0.0
PWY-6737	0.999990456835299	0.9999999999999836	0.7812774732646088	0.9999997370577197	0.7510617159449798	1.0	1.0	0.0011817957574303	1.0	0.9999999999948537	0.9239583641027092	0.9191832272695258	0.9999999842160385	0.9999999941956279	0.180976587395372	1.0	1.0	1.0	0.9970233347664882	0.965898273753861	0.999998260372364	0.8806607306650518	1.0	0.8360131128482438	0.6394389863287849	0.8406132572021252	0.7138637894135483	0.9999999962980806	0.9999856775118161	0.9999985839773001	0.6648708725776168	0.0002484866942726	0.9594235158399164	0.0005520798676292	1.0
PWY-6897	0.0	0.0	0.0	2.9099249999971774e-12	0.0	0.0	0.0	0.0	5.613749999989496e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5749999999999992e-15	0.0	7.794674999979747e-12	0.0	4.499999999999999e-16	3.1589999999996673e-13	0.0	0.0	0.0	0.0	0.0	5.39999999999999e-15	0.0	0.0	0.0	0.0	0.0
PWY-6969	0.04643097802960117	4.6118387634748297e-07	0.0	0.7650836853179129	0.0	0.0	0.04817018857136706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0399999999996657e-13	9.142739993312825e-10	0.5559660529263694	0.0	0.0	0.0	0.0	0.0	0.0	0.9055484386943842	0.0	0.0	0.9506177212364068	0.7584341075901081	0.0	0.0	0.0	0.0
PWY-7111	0.37538910109744017	0.9752881292183452	0.8643118896870329	0.9869851086368382	0.8184354422297738	0.995120882793407	0.9999929383635732	0.8498078772965187	1.0	0.9716481414775469	0.940954205699618	0.9023219086992308	0.7735462853164906	0.9018850456701635	0.7888292359432677	0.07075173268876532	0.47205989956963396	0.6679364116088934	0.9770454586051265	0.4742160585518373	0.9876998304411263	0.9602259210698526	1.0	0.8844870723026912	0.8140340732705078	0.9052083194173759	0.937149764591307	0.5924574171264005	0.6200977958756795	0.9822213590687967	0.6025964069828516	0.4082908494943451	0.6683597362565529	0.9111160517711893	1.0
PWY-7208	0.817709888742963	0.999518484763864	0.9943747773651804	0.999965343427708	0.9209615239065972	0.9992602773147631	0.9999999877756803	0.891935340091997	0.9999999999988429	0.9853412409558162	0.9608647316067576	0.9745538428687975	0.9036679429172291	0.9517373568782781	0.9071087750886414	0.9999996715428292	0.9994261985456018	0.999488789584608	0.992952414479199	0.7118011787769978	0.9979548862537974	0.9555350438901459	1.0	0.9605367117844325	0.9951732129426927	0.9846162786921853	0.9773927495664766	0.9942885696907917	0.9664294730773169	0.9999918772960105	0.6398303833096894	0.6483842763296831	0.9984032823224455	0.9481437887976014	1.0
PWY-7219	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY-7221	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY-7242	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY-7315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2708007861093296e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7323	0.0	0.0	1.0	0.0	1.0	1.2388736636794612e-07	0.0	1.0	0.0	0.9882933053587893	0.9999999991241856	1.0	1.0	0.9999999999999986	1.0	3.887999999998992e-13	0.003498409594359566	0.0	0.0004780120760490575	0.0	0.0026057432879248972	1.0	0.0	0.04535789638121352	1.0	0.9999993639537675	0.9999997549830347	1.946807960329218e-07	0.6380042148035994	1.3805266763103685e-05	4.5678299998609e-11	0.9999999999602872	0.9999999999996657	1.0	2.099999999999997e-15
PWY-7539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.599999999993251e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5989222278641867e-06
PWY-7663	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY-7664	0.9999999959662556	0.0	0.7014636431250989	0.0	0.0	0.0	0.0	0.7787935155726851	0.0	0.0	0.0	0.0	3.5e-16	0.0	0.680357818431842	0.0	0.0	1.314949999998765e-12	0.000620041181967872	0.99736158634496	0.0	0.0	0.0	0.0	0.0	1.0499999999999995e-15	0.0	0.0	0.0	0.0	0.9999999999999937	0.9999999999999994	3.5e-16	1.8697415374635228e-05	0.0
PWY0-1061	0.0	0.0	0.0	0.0	0.0	0.0	5.999999999999998e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2599999999999899e-14	2.9999999999999994e-16	0.0	0.0	2.0739685036768226e-07	0.0	0.0	0.0	2.9999999999999994e-16	0.0	1.889999999999982e-14	0.0	0.0	0.0	0.0	7.368299999972855e-12
PWY0-1319	0.9651095338593674	0.9999944852641475	0.9991459989623039	0.9999999286432975	0.9926820075684442	0.9999973553230123	1.0	0.9965548901988199	1.0	0.9999928228808816	0.9949937580913201	0.9994267399138482	0.9953502635058913	0.99970723000828	0.9974006779743582	0.9999999971789304	0.9999999698202935	0.9999992980641144	0.9997833185993504	0.8081569869909874	0.9999885365934597	0.9959234676737316	1.0	0.9774212369147388	0.9998134046726742	0.9976343973788613	0.9949564161394212	0.9984242926321437	0.9922634971361513	0.9999997220530341	0.797886979328188	0.9008232515653517	0.9999525166295021	0.9888146177661354	1.0
PWY0-1586	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PWY0-862	0.9999999952939648	0.0	0.6682158552846449	0.0	0.0	0.0	0.0	0.7511020740322294	0.0	0.0	0.0	0.0	3e-16	0.0	0.6459458927116197	0.0	0.0	1.1270999999991531e-12	0.0005315109500692774	0.9969232037126763	0.0	0.0	0.0	0.0	0.0	8.999999999999994e-16	0.0	0.0	0.0	0.0	0.9999999999999926	0.9999999999999994	3e-16	1.602639884286393e-05	0.0
PWY4FS-7	0.0	0.0	0.0	0.00027774230105340604	0.0	0.0	0.9968252263118741	0.0	0.0028654085081290534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6958885975029121e-09	0.0	0.0	0.9257312312505684	0.0	0.0	0.0	1.9969289997299095e-10	0.0	0.0	0.00866187246342215	0.0	0.0	6.899999999780694e-15	0.0	0.9950104503412645
PWY4FS-8	0.0	0.0	0.0	0.00027774230105340604	0.0	0.0	0.9968252263118741	0.0	0.0028654085081290534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6958885975029121e-09	0.0	0.0	0.9257312312505684	0.0	0.0	0.0	1.9969289997299095e-10	0.0	0.0	0.00866187246342215	0.0	0.0	6.899999999780694e-15	0.0	0.9950104503412645
PWYG-321	0.9999999961175208	0.0	0.709405518337275	0.0	0.0	0.0	0.0	0.7853078350243965	0.0	0.0	0.0	0.0	3.6363636363636364e-16	0.0	0.6886119215641902	0.0	0.0	1.3661818181806517e-12	0.0006441830687965692	0.9974602755753887	0.0	0.0	0.0	0.0	0.0	1.09090909090909e-15	0.0	0.0	0.0	0.0	0.9999999999999938	0.9999999999999996	3.6363636363636364e-16	1.9425871952337273e-05	0.0
PYRIDNUCSAL-PWY	0.0	4.412399999985398e-12	0.999831980783066	0.0	0.9911103309015891	1.0857707578256188e-06	0.0001535720241976574	0.0005082103224996901	0.0	0.0	0.9983414726854432	0.9999636913114325	0.0037921006339073186	0.518558117606082	0.8146982644024855	0.9999999990722988	0.9999999933310639	0.0	0.0	0.0	0.013313085011817606	0.9978991976853154	4e-16	0.02017780196286736	0.9507323377326482	0.0104210073182184	8.389815965079312e-08	0.0027512166355223816	0.0030316748243709494	0.00010051019224195656	0.0	0.24409321161712802	0.9904873599696409	0.9956467590408027	6.572399999676027e-11
PYRIDNUCSYN-PWY	0.0	0.0	0.0	8.807750819245336e-11	0.0	5.803964984109393e-14	0.0002139176681159613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.468955876728126e-06	6.113735299004727e-14	9.991565487051397e-16	2.9976558323535297e-15	0.0	2.1176013424989813e-09	0.0	0.0	2.773208389947192e-09	0.0	0.0	0.0	1.0565681024821755e-09	0.0	3.684625282969342e-06	0.0	0.0	0.0	0.0	0.0
RIBOSYN2-PWY	0.0	0.0	0.0	8.164444283047961e-10	0.0	1.1342040810812958e-12	8.769228050922194e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4930285507762756e-05	7.748571428569027e-13	1.9180327868852443e-15	4.2632638389647004e-14	0.0	2.8988063435775442e-09	0.0	0.0	2.7070302827830805e-09	0.0	0.0	0.0	6.128057141355018e-10	2.2222222222222224e-16	2.192986921810328e-06	0.0	0.0	0.0	0.0	0.0
SALVADEHYPOX-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.9981112741081956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999821817
SER-GLYSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4984219908285611	0.0	0.0	4.403809785260494e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9096682754938588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.359551350539722e-10	0.7514089424255372
SO4ASSIM-PWY	0.0	0.0	0.0	0.9999866918298829	0.0	0.0	0.9999704816368166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007408836978922115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2357133187058253e-06	0.0	0.0	0.0	0.0	0.0
TCA	0.028385778552907553	1.3835521322889057e-07	0.0	0.56672681256533	0.0	0.0	0.029469917658214103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.119999999995779e-14	2.7428219992497693e-10	0.4289786717961688	0.0	0.0	0.0	0.0	0.0	0.0	0.8516198766737897	0.0	0.0	0.9203194105039223	0.6532346357627802	0.0	0.0	0.0	0.0
THRESYN-PWY	0.0	0.0	2.3054999999964096e-12	0.0	2.099999999999997e-15	0.0	0.0	0.0	1.0	0.0	1.1159999999999158e-13	0.0028223970470560313	2.1119999999996865e-13	6.498599999971224e-12	1.9799999999997283e-13	0.0	0.0	0.0	0.0	0.0	0.0	3.685199999990813e-12	1.0	0.0	9.599999999999935e-15	0.0	0.0	0.0	0.0	0.0	0.0	1.933803597294742e-09	0.0	0.0013926127786319392	1.0
TRNA-CHARGING-PWY	0.9202257896915116	0.999731230729951	0.9976586477976905	0.9999850914841263	0.9768832737697085	0.9996965068598902	0.9999999737035865	0.962595006719141	0.9589767500532508	0.9963346360801201	0.9894664844049581	0.992677932903393	0.9696378599045076	0.9845190055570575	0.9709733714853779	0.9999998845203362	0.9998037426046006	0.9998127250068987	0.9981409545220565	0.844145881778839	0.9993161702845332	0.987175040712551	0.9933359452276805	0.9808482955493386	0.9963030238116415	0.9920717493246806	0.9892127215393727	0.9975196578462471	0.9872685787155265	0.9999927657749115	0.8648310388220923	0.8545429948354454	0.9988665788633737	0.9834224583579348	0.9914969488133165
TRPSYN-PWY	0.009924510592670618	0.5637998029321539	0.16706251825033372	0.7421719242941814	0.1116997958219813	0.5821449296141948	0.0033194397353039254	0.0833027587770843	0.0	0.27069460996599143	0.533401999781736	0.13587731843777093	0.25474632258432595	0.2579916358668299	0.25487429753430574	0.00011998474257629182	0.0002884578273016642	0.008088688252807705	0.6130957609876664	0.29832103427443374	0.47601033179966457	0.39195952290643415	0.0	0.6952319825087749	0.19361379821251665	0.5069523206819765	0.7159096048653645	0.22010500729947843	0.063482789521231	0.7685039373705291	0.4653487919481914	0.10998940960357208	0.10351879641266797	0.5997149054868149	0.0
VALSYN-PWY	0.8757747196122144	0.9996795941881951	0.9962514929041213	0.9999769036802645	0.9548494122554516	0.9995637985084408	0.9999999918504535	0.9355184816452037	0.9999999999992286	0.9917852329019339	0.9778803147458778	0.9846672357966342	0.9399128899743049	0.970704532292456	0.945594632991514	0.9999997810285288	0.9996173925353697	0.9996591350567724	0.9959350198120581	0.8076395125022239	0.9987054411288703	0.9750255287910709	1.0	0.9750383088239568	0.9967772964757089	0.9899043086909861	0.9854948653538138	0.996185190600414	0.9774079205455847	0.999994584854173	0.7693894073239076	0.7666421243121994	0.9989349569021032	0.9701933902336315	1.0
